#Codigo;Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015)
430100;-0.55;-0.28;-0.15;-0.58;-0.08;-0.32;-0.01;-0.23;0.64;-0.45;-0.22;-0.16;-0.24;-0.09;-0.52;-0.22;-0.41;1.27;-0.10;0.63;-0.04;3.26;-0.26;-0.21;1.70;0.44;0.81;-0.43;0.32;-0.62;-0.29;-0.08;-0.54;-0.08;-0.31;-0.02;-0.48;1.13;-0.48;-0.22;-0.03;-0.32;-0.12;-0.32;-0.16;-0.48;1.01;-0.11;0.48;-0.04;2.06;-0.25;-0.22;1.75;1.01;-0.15;-0.34;0.32
355715;2.30;-0.28;-0.15;2.20;-0.08;-0.32;-0.01;3.10;2.90;4.17;1.53;2.53;1.36;-0.10;3.48;-0.22;-0.41;-0.44;-0.10;0.43;-0.04;-0.17;-0.26;-0.21;-0.44;0.86;2.90;0.30;4.96;1.95;-0.29;-0.08;2.02;-0.08;-0.31;-0.02;3.62;2.64;3.60;2.40;2.40;0.86;-0.12;2.06;-0.16;-0.48;-0.41;-0.11;-0.01;-0.04;-0.19;-0.25;-0.22;-0.45;0.97;3.90;0.22;5.10
260392;-0.29;-0.28;-0.15;-0.62;-0.08;-0.32;-0.01;-0.17;0.25;-0.94;0.85;-0.07;1.67;-0.10;-0.75;-0.22;-0.25;0.37;-0.10;-0.17;-0.04;-0.17;-0.26;-0.21;-0.44;0.04;-0.65;-0.81;-0.31;-0.28;-0.29;-0.08;-0.55;-0.08;-0.31;-0.02;0.19;0.29;-0.90;0.98;0.07;0.78;-0.12;-0.94;-0.16;0.22;0.32;-0.11;-0.29;-0.04;-0.19;-0.25;-0.22;-0.45;-0.06;-0.56;-0.82;-0.37
312880;-0.06;-0.28;-0.15;-0.38;-0.08;-0.31;-0.01;-0.73;0.63;-0.46;-0.22;-1.33;0.11;-0.10;1.24;-0.22;-0.38;-0.43;-0.10;-0.33;-0.04;-0.17;-0.26;-0.21;-0.44;0.21;-0.56;-0.47;-0.31;-0.28;-0.29;-0.08;-0.34;-0.08;-0.24;-0.02;-0.73;0.34;-0.40;-0.22;-0.85;-0.12;-0.12;-0.22;-0.16;-0.43;-0.39;-0.11;-0.18;-0.04;-0.19;-0.25;-0.20;-0.45;-0.28;-0.48;-0.47;-0.37
432230;-0.17;0.39;-0.15;0.04;-0.08;-0.32;-0.01;-0.48;1.96;-0.00;-0.22;-0.90;-0.60;-0.10;-0.66;-0.22;-0.41;-0.38;-0.10;-0.02;-0.04;0.47;-0.23;-0.21;-0.44;0.57;1.47;-0.74;-0.31;-0.25;0.62;-0.08;0.26;-0.08;-0.31;-0.02;-0.47;1.94;-0.06;-0.22;-1.05;-0.68;-0.12;-0.63;-0.16;-0.46;0.42;-0.11;-0.21;-0.04;0.57;-0.25;-0.22;-0.45;0.66;-0.43;-0.73;-0.37
260005;-0.38;0.63;-0.15;-0.78;-0.08;-0.32;-0.01;-0.79;-0.63;-0.75;-0.22;-1.75;-0.11;-0.10;0.20;-0.22;-0.41;-0.44;-0.10;-0.51;-0.04;-0.17;-0.21;-0.21;-0.44;-0.53;-0.62;0.10;-0.31;-0.37;0.88;-0.08;-0.70;-0.08;-0.31;-0.02;-0.70;-0.64;-0.66;-0.22;-1.66;-0.37;-0.12;-0.08;-0.16;-0.48;-0.41;-0.11;-0.54;-0.04;-0.19;-0.06;-0.22;-0.45;-0.57;-0.53;-0.51;-0.37
411745;-1.21;0.95;-0.15;-0.21;-0.08;-0.32;-0.01;0.64;-0.64;-0.41;0.13;-0.63;-0.12;-0.10;0.63;1.16;-0.36;-0.33;-0.10;0.24;-0.04;0.26;-0.26;-0.21;-0.44;0.84;0.57;1.29;-0.31;-1.27;1.17;-0.08;-0.08;-0.08;-0.31;-0.02;1.35;-0.66;-0.19;0.16;-0.39;0.16;-0.12;0.13;0.26;3.12;0.22;-0.11;0.53;-0.04;0.34;-0.25;-0.22;-0.45;1.46;0.12;0.91;-0.37
411585;-1.21;-0.28;-0.15;0.37;-0.08;-0.32;-0.01;1.20;-0.64;1.10;-0.22;0.68;0.46;-0.10;-0.20;-0.22;0.95;-0.07;-0.10;1.28;-0.04;0.88;0.68;-0.21;2.88;1.48;2.30;1.51;-0.31;0.48;-0.29;-0.08;0.47;-0.08;-0.31;-0.02;1.24;-0.66;1.32;-0.22;0.44;0.78;-0.12;0.35;-0.16;1.80;0.06;-0.11;1.77;-0.04;1.52;0.91;-0.22;3.07;1.83;2.15;1.31;-0.37
411620;-1.21;1.82;-0.15;-0.25;-0.08;-0.08;-0.01;-0.41;-0.64;0.01;-0.22;0.22;-0.50;-0.10;-0.01;-0.22;-0.41;3.68;-0.10;-0.20;-0.04;-0.17;0.12;-0.21;-0.44;0.27;-0.46;0.60;-0.31;-1.27;1.58;-0.08;-0.30;-0.08;-0.05;-0.02;-0.39;-0.66;-0.18;-0.22;0.13;-0.61;-0.12;-0.03;-0.16;-0.48;3.74;-0.11;-0.35;-0.04;-0.19;-0.12;-0.22;-0.45;-0.55;-0.46;0.47;-0.37
430660;-0.09;0.39;-0.15;-0.72;-0.08;-0.10;-0.01;-0.47;1.45;-0.92;1.23;-0.94;-0.22;-0.10;-0.47;-0.21;-0.39;-0.28;-0.10;-0.28;-0.04;-0.17;-0.26;-0.21;0.86;-0.29;-0.54;0.03;2.01;-0.14;0.53;-0.08;-0.67;-0.08;-0.16;-0.02;-0.46;1.41;-0.92;1.33;-0.90;-0.20;-0.12;-0.41;-0.16;-0.48;-0.28;-0.11;-0.31;-0.04;-0.19;-0.25;-0.22;0.86;-0.31;-0.45;0.16;2.22
110018;-0.15;-0.28;-0.15;-0.48;-0.08;-0.32;-0.01;-0.33;-0.64;-0.35;-0.22;-1.03;-0.44;-0.10;-0.53;-0.03;-0.16;-0.44;-0.05;-0.33;-0.04;-0.17;-0.26;-0.21;-0.44;-0.26;-0.43;0.85;-0.31;-0.11;-0.29;-0.08;-0.44;-0.08;-0.31;-0.02;-0.39;-0.66;-0.25;-0.22;-0.82;-0.41;-0.12;-0.61;-0.08;-0.04;-0.41;1.05;-0.14;-0.04;-0.19;-0.25;-0.22;-0.45;-0.24;-0.42;1.00;-0.37
431247;-0.63;-0.28;-0.15;0.06;-0.08;-0.26;-0.01;-0.71;0.47;-0.10;-0.22;-0.03;-0.21;-0.10;-0.10;-0.22;-0.40;-0.26;-0.10;-0.13;-0.04;-0.17;0.25;-0.21;-0.44;0.23;0.64;0.18;-0.31;-0.64;-0.29;-0.08;0.07;-0.08;-0.26;-0.02;-0.75;0.47;0.29;-0.22;-0.19;-0.46;-0.12;-0.58;-0.16;-0.47;-0.10;-0.11;-0.40;-0.04;-0.19;0.21;-0.22;-0.45;0.88;0.09;-0.18;1.48
351750;-0.28;-0.28;-0.15;-0.17;-0.08;-0.32;-0.01;-0.53;0.45;0.28;-0.22;0.56;-0.24;-0.10;5.12;-0.22;-0.20;-0.43;-0.10;-0.52;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.62;0.09;-0.31;-0.49;-0.29;-0.08;-0.14;-0.08;-0.31;-0.02;-0.53;0.42;0.23;-0.22;0.37;-0.31;-0.12;0.28;-0.16;0.26;-0.41;-0.11;-0.52;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.52;0.09;-0.37
412635;-1.21;-0.28;-0.15;0.38;-0.08;-0.32;-0.01;0.56;1.23;1.53;-0.22;0.26;0.14;-0.10;2.58;-0.04;0.22;-0.22;-0.10;1.25;-0.04;0.54;2.58;-0.21;0.16;-0.33;0.23;2.07;-0.31;-1.27;-0.29;-0.08;0.52;-0.08;-0.31;-0.02;0.57;1.11;1.81;-0.22;0.49;0.28;-0.12;1.31;-0.16;-0.44;-0.35;-0.11;4.54;-0.04;2.92;3.83;-0.22;1.01;0.03;0.16;2.35;-0.37
430930;-0.35;-0.28;-0.15;-0.59;0.31;-0.18;-0.01;-0.72;1.44;-1.00;3.33;-1.01;-0.49;-0.10;-0.63;-0.16;-0.41;0.16;-0.10;-0.54;-0.04;-0.17;-0.09;-0.21;-0.17;0.07;-0.50;-0.67;2.56;-0.32;-0.29;-0.08;-0.58;0.64;-0.19;-0.02;-0.63;1.51;-0.91;0.63;-0.84;-0.04;-0.12;-0.35;-0.06;-0.48;-0.15;-0.11;-0.60;-0.04;-0.19;-0.07;-0.22;-0.20;0.19;-0.24;-0.62;2.78
410250;-0.19;-0.28;-0.15;0.07;-0.08;-0.32;-0.01;-0.79;-0.64;-0.12;-0.22;-0.90;-0.53;-0.10;-0.47;0.71;-0.23;-0.44;-0.10;0.00;-0.04;0.01;-0.26;-0.21;-0.44;-0.53;-0.40;-0.32;-0.31;-0.18;-0.29;-0.08;0.14;-0.08;-0.31;-0.02;-0.81;-0.66;0.03;-0.22;-1.15;-0.45;-0.12;-0.28;-0.08;-0.40;0.05;-0.11;0.48;-0.04;-0.05;-0.25;-0.22;-0.45;-0.57;-0.47;-0.50;-0.37
353160;0.99;-0.28;-0.15;0.62;-0.08;-0.32;-0.01;0.93;3.98;1.22;-0.22;0.09;0.39;-0.10;-0.01;-0.22;0.43;-0.44;2.09;0.57;-0.04;-0.17;-0.12;-0.21;-0.44;0.19;4.36;0.56;-0.31;0.71;-0.29;-0.08;0.77;-0.08;-0.31;-0.02;0.65;3.91;1.10;-0.22;0.79;-0.31;-0.12;-0.17;-0.16;0.35;-0.41;1.98;0.64;-0.04;-0.19;-0.07;-0.22;-0.45;0.10;0.33;0.13;-0.37
522100;1.33;-0.21;-0.15;0.14;-0.08;0.17;-0.01;0.61;2.07;0.47;-0.22;-0.30;-0.73;-0.10;0.32;-0.22;-0.41;-0.04;-0.10;0.01;-0.04;-0.17;0.10;-0.21;-0.44;0.59;0.10;1.03;-0.31;1.36;-0.01;-0.08;0.09;-0.08;0.18;-0.02;0.81;2.17;0.56;-0.22;0.03;-0.73;-0.12;0.29;-0.16;-0.48;-0.28;-0.11;0.43;-0.04;-0.18;0.24;-0.22;-0.45;-0.14;7.97;0.50;-0.37
351230;-1.21;0.30;-0.15;-0.68;-0.08;-0.25;-0.01;-0.58;0.15;0.01;-0.21;0.54;-0.39;-0.10;0.31;-0.22;-0.41;0.84;-0.10;-0.12;-0.04;-0.17;-0.26;-0.21;-0.44;0.11;0.29;0.24;-0.31;-1.27;0.43;-0.08;-0.51;-0.08;-0.23;-0.02;-0.57;0.08;0.14;-0.22;0.71;-0.14;-0.12;0.38;0.91;-0.27;0.56;-0.11;-0.28;-0.04;-0.19;-0.25;-0.22;-0.34;0.09;0.39;-0.17;-0.37
354520;-0.73;-0.28;-0.15;-0.68;-0.08;5.08;-0.01;-0.70;-0.64;0.24;-0.22;-0.49;0.29;-0.10;-0.57;-0.13;1.26;4.57;-0.10;-0.57;-0.04;0.54;0.04;-0.21;-0.44;-0.53;0.12;0.23;-0.31;-0.76;-0.29;-0.08;-0.56;-0.08;5.51;-0.02;-0.64;-0.66;0.43;-0.22;-0.53;0.44;-0.12;-0.51;-0.13;1.49;3.94;-0.11;-0.60;-0.04;0.66;1.13;-0.22;-0.45;-0.57;-0.05;0.23;-0.37
316200;-0.11;-0.28;-0.15;-0.86;-0.08;-0.32;-0.01;-0.65;-0.56;-0.74;-0.22;-1.16;-0.05;-0.10;-0.42;-0.20;-0.29;-0.37;-0.10;-0.49;-0.04;5.34;-0.26;-0.07;-0.44;-0.38;-0.32;0.11;-0.31;-0.24;-0.29;-0.08;-0.79;-0.08;-0.31;-0.02;-0.67;-0.60;-0.69;-0.22;-1.08;0.01;-0.12;-0.26;-0.09;-0.43;-0.35;-0.11;-0.55;-0.04;0.25;-0.25;-0.11;-0.45;-0.32;-0.11;-0.08;-0.37
520815;1.61;-0.28;-0.15;1.10;-0.08;0.08;-0.01;0.95;0.40;0.47;1.38;1.56;-0.73;-0.10;1.35;-0.04;-0.41;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;0.52;-0.44;-0.53;-0.65;-0.81;-0.31;1.60;-0.29;-0.08;0.99;0.13;-0.12;-0.02;1.02;0.81;0.28;1.51;1.46;-0.65;-0.11;0.34;-0.16;-0.48;-0.19;-0.11;-0.05;-0.04;-0.19;-0.25;-0.22;-0.45;-0.28;0.04;-0.41;-0.37
230440;-0.48;0.72;-0.15;-0.62;-0.08;2.19;-0.01;-0.93;1.35;0.01;-0.11;-1.43;-0.34;0.68;0.32;0.03;-0.41;0.48;-0.01;-0.57;-0.04;-0.17;0.65;-0.21;-0.44;-0.53;-0.49;-0.00;1.18;-0.52;0.67;-0.08;-0.63;-0.08;2.04;-0.02;-0.89;1.46;0.09;-0.12;-1.34;-0.42;0.84;0.36;0.07;-0.48;0.40;0.34;-0.60;-0.04;-0.19;0.25;-0.22;-0.45;-0.57;-0.43;-0.00;1.24
350745;-1.21;-0.28;-0.15;2.04;-0.08;-0.32;-0.01;6.27;2.54;3.28;-0.22;3.21;-0.73;-0.10;0.60;-0.22;0.11;5.66;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;1.37;-0.81;-0.31;-1.27;-0.29;-0.08;1.76;-0.08;-0.31;-0.02;4.51;2.04;2.26;-0.22;3.04;-0.73;-0.12;0.96;-0.16;0.85;5.03;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;1.28;-0.82;-0.37
292190;0.65;-0.28;-0.15;1.74;-0.08;0.18;-0.01;-0.64;-0.64;-0.04;-0.22;0.98;0.87;-0.10;0.40;-0.22;-0.29;-0.33;-0.10;-0.56;-0.04;-0.17;-0.26;-0.21;-0.44;-0.51;1.88;-0.40;-0.31;0.47;-0.29;-0.08;1.07;-0.08;0.06;-0.02;-0.69;-0.66;-0.11;-0.22;0.69;0.13;-0.12;0.39;-0.16;-0.34;-0.39;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;-0.45;-0.56;3.74;-0.27;-0.37
231355;-0.25;-0.28;-0.15;-0.59;-0.08;-0.32;-0.01;-0.14;-0.36;-0.72;-0.22;0.67;-0.70;-0.09;-0.70;-0.22;-0.39;-0.44;-0.10;-0.35;-0.04;-0.17;-0.26;-0.21;-0.44;-0.51;-0.46;-0.43;-0.31;-0.25;-0.29;-0.08;-0.42;-0.08;-0.31;-0.02;-0.12;-0.66;-1.07;-0.22;0.36;0.05;-0.12;-0.31;-0.16;-0.48;-0.41;-0.11;-0.35;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.37;-0.25;-0.37
412690;0.48;-0.28;1.86;-0.19;-0.08;-0.32;-0.01;-0.12;1.75;0.58;-0.22;-0.63;-0.28;-0.10;1.55;-0.22;-0.41;-0.25;-0.10;0.02;-0.04;0.11;0.01;-0.21;-0.44;-0.13;-0.31;0.35;1.11;0.33;-0.29;0.93;-0.23;-0.08;-0.31;-0.02;0.05;1.44;0.48;-0.22;-0.58;-0.09;-0.12;0.54;-0.16;-0.48;-0.24;-0.11;0.22;-0.04;0.17;-0.06;-0.22;-0.45;-0.18;-0.04;1.15;-0.37
351790;0.20;-0.28;-0.15;0.18;-0.08;-0.20;-0.01;0.07;1.99;0.69;-0.22;1.68;-0.70;-0.10;-0.29;13.05;1.04;-0.44;-0.10;0.09;-0.04;-0.17;2.63;-0.21;-0.44;-0.15;-0.19;0.20;2.54;0.05;-0.29;-0.08;0.22;-0.08;-0.20;-0.02;0.11;2.08;0.69;-0.22;1.32;-0.72;-0.12;0.12;8.27;1.09;-0.41;-0.11;0.14;-0.04;-0.19;1.58;-0.22;-0.45;-0.14;0.21;0.38;3.04
354870;-0.25;-0.28;1.43;-0.61;-0.08;2.76;0.71;-0.48;3.77;1.67;0.57;0.33;-0.17;0.04;1.79;2.47;-0.36;-0.24;-0.10;-0.57;-0.04;-0.17;0.14;6.73;-0.44;1.16;0.11;2.09;2.22;-0.32;-0.29;0.63;-0.65;-0.08;2.30;1.72;-0.44;3.56;1.84;0.57;0.01;-0.15;-0.01;1.32;2.78;-0.43;-0.20;-0.11;-0.60;-0.04;-0.16;0.08;7.95;-0.45;1.75;0.10;2.35;2.33
353020;-0.44;-0.28;-0.15;-0.43;0.06;-0.05;-0.01;-0.33;-0.49;0.33;1.40;0.48;0.59;-0.10;0.25;-0.22;-0.41;-0.28;-0.10;0.05;-0.04;-0.17;-0.26;-0.21;-0.44;0.07;0.45;0.69;-0.31;-0.45;-0.29;-0.08;-0.58;0.01;-0.05;-0.02;-0.59;-0.53;0.30;1.28;0.29;0.06;-0.12;0.09;-0.16;-0.48;-0.28;-0.11;0.05;-0.04;-0.19;-0.25;-0.22;-0.45;0.06;0.01;1.04;-0.37
351830;-0.40;-0.28;-0.15;2.05;-0.08;5.86;-0.01;2.01;-0.64;0.80;2.05;1.88;2.71;0.68;0.28;2.80;1.39;1.73;-0.10;-0.56;-0.04;-0.17;1.84;-0.01;5.23;3.78;0.85;0.32;-0.31;-0.49;-0.29;-0.08;1.61;-0.08;4.66;-0.02;2.12;-0.66;0.92;2.00;1.33;3.44;0.84;0.78;0.25;1.85;1.67;-0.11;-0.59;-0.04;-0.19;1.05;0.10;4.83;2.48;0.59;0.17;-0.37
350750;-0.84;-0.28;-0.15;-0.55;0.08;0.88;-0.01;-0.12;0.37;-0.54;1.61;-0.28;0.74;-0.10;0.03;0.61;0.77;-0.04;2.01;-0.53;-0.04;-0.14;-0.02;-0.18;-0.44;-0.50;0.13;-0.46;-0.31;-0.84;-0.29;-0.08;-0.54;0.03;1.14;-0.02;-0.23;0.39;-0.44;2.41;-0.40;1.05;-0.09;0.10;0.29;1.07;0.16;3.74;-0.50;-0.04;-0.14;-0.02;-0.08;-0.45;-0.52;0.81;-0.32;-0.37
521060;0.47;-0.02;0.72;0.18;-0.08;0.33;-0.01;1.11;1.65;-0.12;-0.22;-0.95;-0.58;-0.10;0.25;-0.22;-0.41;-0.35;-0.10;-0.33;-0.04;0.23;-0.26;1.31;6.79;-0.53;1.32;0.21;-0.31;0.20;-0.28;1.06;0.76;-0.08;0.58;-0.02;0.09;1.81;-1.10;-0.22;-1.09;-0.71;-0.12;0.45;-0.16;-0.48;-0.41;-0.11;-0.60;-0.04;0.66;-0.25;-0.22;-0.45;-0.57;0.52;0.19;-0.37
354400;0.31;1.89;-0.15;-0.25;-0.08;2.76;-0.01;0.02;-0.64;-0.47;-0.22;0.15;-0.44;-0.10;-0.24;4.15;2.51;-0.32;-0.10;-0.55;-0.04;0.26;-0.20;-0.21;-0.44;-0.26;-0.25;0.70;-0.31;0.26;1.34;-0.08;-0.25;-0.08;2.17;-0.02;-0.14;-0.66;-0.40;-0.22;0.29;-0.65;-0.12;0.13;-0.16;2.11;-0.18;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;-0.45;-0.35;-0.26;1.35;-0.37
500315;0.05;3.89;-0.15;-0.37;-0.08;-0.32;-0.01;0.33;-0.64;-0.12;-0.22;0.65;-0.71;-0.10;-0.36;0.20;-0.41;2.16;-0.10;-0.26;-0.04;-0.17;-0.26;-0.21;1.21;-0.28;-0.54;-0.21;-0.31;0.04;5.31;-0.08;-0.39;-0.08;-0.31;-0.02;0.52;-0.66;-0.33;-0.22;0.63;-0.73;-0.12;-0.79;0.32;-0.48;1.57;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;0.75;-0.19;-0.53;-0.10;-0.37
430630;0.95;-0.28;-0.15;-0.07;-0.08;-0.10;-0.01;-0.49;-0.64;0.66;-0.22;-0.10;1.34;1.78;-0.41;-0.22;-0.31;0.25;-0.10;1.47;-0.04;0.38;-0.26;2.40;-0.44;0.94;0.40;0.60;-0.31;0.15;-0.29;-0.08;-0.00;-0.08;-0.03;-0.02;-0.53;-0.66;0.41;-0.22;-0.60;-0.17;-0.12;-0.52;-0.16;-0.31;0.11;-0.11;1.10;-0.04;0.55;-0.25;0.69;-0.45;0.57;2.25;0.30;-0.37
315300;-0.74;-0.28;-0.15;1.47;-0.08;-0.32;-0.01;-0.36;2.58;1.48;-0.22;0.59;-0.48;-0.10;-0.38;-0.22;-0.12;-0.44;-0.10;0.01;-0.04;-0.17;-0.26;-0.21;-0.44;0.13;-0.45;0.55;-0.31;1.34;-0.29;-0.08;0.90;-0.08;-0.31;-0.02;-0.37;2.31;0.82;-0.22;0.16;-0.47;-0.12;-0.50;-0.16;-0.15;-0.41;-0.11;-0.41;-0.04;-0.19;-0.25;-0.22;-0.45;0.14;-0.36;0.26;-0.37
521340;3.92;-0.28;-0.15;2.66;-0.08;-0.32;-0.01;-0.41;3.12;1.86;-0.22;-0.49;-0.51;2.47;0.85;-0.22;-0.41;0.80;-0.10;0.09;-0.04;0.82;-0.26;-0.21;-0.44;1.44;1.32;0.03;-0.31;3.77;-0.29;-0.08;2.28;-0.08;-0.31;-0.02;0.67;2.73;2.22;2.39;-0.38;0.94;2.60;0.89;-0.16;-0.48;0.92;-0.11;2.48;-0.04;1.29;-0.25;-0.22;-0.45;1.22;0.65;-0.05;-0.37
354670;0.78;-0.28;-0.15;-0.42;-0.08;4.54;-0.01;-0.17;-0.64;0.74;-0.22;1.06;1.76;-0.10;0.73;-0.22;-0.25;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.18;0.96;-0.31;0.76;-0.29;-0.08;-0.29;-0.08;5.63;-0.02;-0.20;-0.66;0.88;-0.22;1.03;1.85;-0.10;0.74;-0.16;-0.27;-0.41;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;0.17;0.87;-0.37
431950;-0.83;0.05;-0.15;-0.56;-0.08;0.56;-0.01;-0.59;1.47;-0.62;-0.22;-0.59;-0.21;-0.08;-0.67;-0.09;-0.06;-0.26;-0.10;-0.16;-0.04;2.11;-0.22;-0.21;-0.44;-0.24;0.31;0.78;1.62;-0.87;0.29;-0.08;-0.64;-0.08;0.50;-0.02;-0.58;1.28;-0.70;-0.22;-0.60;-0.14;-0.09;-0.20;-0.08;0.15;-0.18;-0.11;0.00;-0.04;2.69;-0.20;-0.22;-0.45;-0.04;-0.06;0.02;1.83
520970;0.19;-0.28;-0.15;-0.07;-0.08;0.61;-0.01;0.17;0.75;-0.37;1.00;-0.65;-0.72;-0.10;1.47;-0.22;-0.41;-0.44;-0.10;-0.22;-0.04;-0.17;0.47;-0.21;-0.44;-0.53;-0.38;-0.33;-0.31;0.11;-0.29;-0.08;-0.47;-0.08;0.59;-0.02;-0.23;0.58;-0.04;0.86;-0.18;-0.27;-0.12;0.07;-0.16;-0.42;-0.41;-0.11;-0.29;-0.04;0.94;0.18;-0.22;-0.45;-0.04;-0.16;-0.44;-0.37
430640;-0.91;-0.28;-0.15;-0.45;-0.06;0.37;-0.01;-0.82;0.61;0.26;-0.22;-0.12;-0.20;0.09;-0.21;-0.04;-0.36;-0.03;-0.10;-0.46;-0.04;-0.17;0.40;-0.21;-0.44;-0.47;-0.39;-0.67;-0.31;-0.95;-0.29;-0.08;-0.49;-0.01;0.67;-0.02;-0.81;0.69;0.09;-0.22;0.01;-0.18;-0.12;0.16;-0.08;-0.39;0.04;-0.11;-0.47;-0.04;-0.19;0.24;-0.22;-0.45;-0.49;-0.04;-0.69;-0.37
353460;-0.58;-0.28;-0.15;-0.76;0.86;0.32;-0.01;0.56;-0.30;-0.08;-0.18;-0.87;-0.34;-0.10;0.54;7.55;-0.40;1.97;-0.10;-0.52;-0.04;-0.17;-0.10;-0.21;-0.44;-0.42;0.24;-0.62;-0.31;-0.61;-0.29;-0.08;-0.76;0.77;0.26;-0.02;0.38;-0.35;-0.15;-0.18;-0.94;-0.07;-0.12;0.14;1.44;-0.46;1.70;-0.11;-0.34;-0.04;-0.19;-0.11;-0.22;-0.45;-0.48;0.48;-0.52;-0.37
521990;0.34;-0.28;-0.15;-0.01;-0.08;-0.21;-0.01;0.27;-0.64;-0.55;-0.22;-0.06;-0.73;-0.10;-0.13;-0.22;-0.41;-0.44;-0.10;-0.14;-0.04;-0.17;-0.26;-0.21;-0.44;0.11;-0.08;-0.81;-0.31;0.50;-0.29;-0.08;-0.02;-0.08;0.01;-0.02;0.30;-0.66;-0.60;-0.22;-0.16;-0.72;-0.12;-0.21;-0.16;-0.48;-0.13;-0.11;-0.55;-0.04;-0.19;-0.25;-0.22;-0.45;0.14;-0.06;-0.82;-0.37
260515;-0.18;-0.28;-0.15;-0.78;-0.08;-0.32;-0.01;-0.39;0.56;-0.28;-0.22;0.13;0.57;-0.10;-0.42;-0.22;-0.41;0.02;-0.10;0.41;-0.04;-0.17;-0.26;-0.21;-0.44;-0.46;-0.62;0.09;-0.31;-0.21;-0.29;-0.08;-0.77;-0.08;-0.31;-0.02;-0.40;0.55;-0.22;-0.22;-0.20;0.47;-0.12;-0.79;-0.16;-0.48;0.50;-0.11;0.35;-0.04;-0.19;-0.25;-0.16;-0.45;-0.57;-0.55;-0.04;-0.37
354360;1.51;-0.28;-0.15;0.74;27.27;6.42;-0.01;2.73;-0.64;3.58;6.85;2.80;1.64;-0.10;5.06;14.60;1.35;0.70;-0.10;-0.07;-0.04;0.82;17.41;-0.21;-0.44;-0.28;3.72;-0.14;-0.31;1.32;-0.29;-0.08;0.19;-0.08;6.98;-0.02;2.96;-0.66;3.58;6.10;1.04;2.13;-0.12;4.16;-0.16;-0.33;0.99;-0.11;-0.10;-0.04;1.10;3.87;-0.22;-0.45;-0.28;2.36;-0.82;-0.37
170130;-0.14;-0.28;-0.15;-0.11;-0.08;-0.18;-0.01;-0.10;-0.64;-0.62;-0.22;-0.25;-0.73;-0.10;-0.80;-0.22;-0.41;-0.01;-0.10;-0.57;-0.04;-0.17;-0.12;-0.21;-0.44;-0.47;0.63;-0.35;-0.31;-0.15;-0.13;-0.08;-0.22;-0.08;-0.11;-0.02;0.05;-0.66;-0.71;-0.22;0.04;-0.73;-0.12;-0.79;-0.16;-0.48;-0.27;-0.11;-0.60;-0.04;-0.19;-0.25;-0.22;-0.45;-0.48;0.02;-0.33;-0.37
350450;-0.25;-0.28;2.16;-0.64;0.65;1.11;-0.01;-0.03;0.47;0.49;-0.22;0.08;-0.22;-0.10;0.17;-0.03;-0.41;-0.25;-0.10;-0.29;-0.04;0.02;0.27;-0.21;-0.44;-0.40;-0.26;0.34;-0.31;-0.13;-0.29;-0.01;-0.58;0.68;1.36;-0.02;0.12;0.60;0.83;-0.22;0.16;0.09;-0.12;0.25;0.07;-0.35;-0.22;-0.11;-0.49;-0.04;0.07;0.08;-0.22;-0.45;-0.55;-0.11;0.53;-0.37
