#Codigo;Cidade ;População 2014;Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
420750;Indaial - SC;61968;3144377.03;148785.89;0;9757824.01;0;3518992.74;0;7241836.95;7447145.92;23526337.18;0;42796625.55;1814292.49;86201.15;19010570.82;21287.98;7437091.61;0;0;1956515.14;0;563991.67;895492.54;0;0;0;2426678.93;4125985.47;7163804.04;3820698.74;303950.19;0;9689864.53;0;2676082.32;0;8045468.38;9220364.85;29638117.01;0;48088552.76;1430880.67;330894.59;19820552.78;9298.62;7902740.68;0;0;1571003.73;0;535038.68;553372.99;0;0;0;2462206.83;4416702.39;8120654.09;1.21;1.13
313690;Juruaia - MG;10008;693942.03;0;0;2187673.5;0;0;0;485086.73;752510.08;5832295.92;0;5012022.93;179839.2;0;1248945.18;0;0;180785.53;0;78264.17;0;0;1822451.71;0;227450.67;971504.31;100945.93;788702.81;808260.7;764879.54;0;0;2436887.92;0;0;0;425910.67;872435.13;6469638.7;0;5158335.12;171397.08;0;683568.21;0;0;198860.94;0;95364.01;0;0;170423.84;0;517598.33;1034450.5;468864.8;694110.27;1479349.43;1.66;1.06
351520;Estrela d'Oeste - SP;8460;0;0;0;3709420.6;0;0;0;171778.86;0;0;773390.7;5777290.15;299238.45;0;3092293.81;0;0;0;0;779153.55;0;0;0;0;0;0;1142287.83;0;935630.95;816884.74;0;0;4049241.18;0;0;0;901512.22;2219790.18;5694479.7;0;6626698.64;173325.29;0;3373132.74;0;0;0;0;776828.45;0;0;0;0;0;0;907872;0;1355670.69;2.23;2.69
293010;Senhor do Bonfim - BA;80810;3214585.8;0;0;11990995.74;0;0;0;3084342.62;0;33284807.17;0;38019700.65;1949516.27;0;9558337.35;238453.2;0;3154.33;0;41472.59;0;32269.08;0;0;0;0;61244;4274964.46;0;3426133.99;0;0;9158475.41;0;0;0;2904396.13;0;35243278.21;0;41794567.46;968510.1;0;12781729.7;270194.6;21483.66;106975.84;0;0;0;43584.62;0;0;0;0;110333.51;2784465.39;0;1;1.32
431349;Novo Barreiro - RS;4150;374356.94;0;0;2400054.82;0;0;0;668035.49;494893.7;2624086.3;0;2382950.73;115000;0;170014.89;0;159301.5;118681.08;0;811586.81;0;203153.5;0;0;0;1021006.28;356069.09;293309.26;473686.8;390243.88;0;0;2610319.95;0;0;0;553818.5;639217.32;2738270.06;0;2823672.09;48117.54;0;449029.31;0;292331.69;155412.33;0;1355882.43;0;0;291988.04;0;0;860899.88;732512.23;484326.83;402288.89;1.51;1.06
292105;Matina - BA;12217;794270.74;0;0;2502951.04;0;35135.22;0;615342.2;115481.38;5119184.93;0;10069706.43;122444.65;0;2960335.54;0;195738.52;0;0;68821.42;0;0;0;42000;44885.6;53429.01;348145.18;184005.12;0;837267.42;15034.68;0;2701085.7;0;27356;0;809270.28;126732.5;5442854.61;0;10217906.02;154921.5;0;3025248.88;0;182600.03;0;0;120472.64;0;0;0;42000;134043.01;197418.35;96208.92;146365.71;0;1.06;1
354660;Santa Fé do Sul - SP;31113;999342.77;34914.53;0;16900134.7;0;1231038.05;0;3698052.43;5630522.64;23425678.56;0;35102467.11;711241.36;177667.7;10296213.01;0;4340500.28;492883.23;0;1152507.25;0;0;3332107.3;0;0;936929.64;866239.66;3145499.63;4610939.4;1121967.25;0;0;16421118.02;0;1594214.85;0;4310146.4;6398062.91;25216927.89;0;36901331.01;861798.13;192534.03;10355896.54;0;4041117.01;13626.93;0;946922.82;0;0;4624326.14;0;0;725935.55;855128.47;3454869.3;8517571.43;1.5;1.11
412610;São Tomé - PR;5626;417877.63;107049.43;0;2909697.17;30170.87;0;0;694766.55;1545558.08;4464453.03;0;3285366.58;139564.3;0;1623723.5;0;0;63953.05;0;477031.78;0;291400;0;0;288397.28;11612.74;360596.64;1028497.32;875538.6;0;163321.91;0;3162020.18;31684.88;0;0;767368.26;1942694.11;4393815.17;0;3740061.46;189599.63;0;1881394.32;0;0;82543.41;0;701585.81;0;35839.2;0;0;348013.84;27041.75;183643.08;1007954.13;754873.64;1.62;1.13
313570;Jequitibá - MG;5310;646070.69;0;0;1754024.37;0;0;0;314992.64;1009726.96;4329749.73;0;3275740;446289.59;0;1257239;0;347449.51;60706.54;0;331538.03;0;200;0;0;0;411957.71;240444.95;335337.51;0;699793.37;0;0;2065604.62;0;0;0;451110.56;965468.62;4045464.67;0;3754404.27;391977.47;0;1039113.74;0;867578.41;48137.7;0;250628.77;0;1325;0;0;0;401535.64;118784.78;393515.15;0;1.24;0.98
412035;Pranchita - PR;5600;0;0;0;2381323.78;0;0;0;668538.18;692057.69;3034221.17;0;3731202.98;23504;0;1033840.66;0;173915.79;13609.63;0;194070.2;0;12849.94;0;0;0;2091288.37;110095.64;41307.78;0;0;0;0;2575781.38;0;0;0;600193.71;987563.1;3633999.46;0;4090770.99;52254.89;0;439881.18;0;0;389399.88;0;248057.9;0;7307.85;0;0;0;2599114.59;87060.31;215028.69;0;1.36;1.06
150660;Santa Maria do Pará - PA;23790;1012048.58;0;0;6119103.07;0;17012.02;0;1335714.91;66759.7;8675528.58;0;11619578.85;461014.28;0;1900574.46;0;0;0;0;677034.41;0;0;0;91058.6;385808.83;147800;25510.88;387348.62;0;0;0;0;7170483.41;0;12737.27;0;1542169.89;185339.41;8212350.28;0;12996428.27;407634.87;0;1613248.52;0;0;0;0;491393.32;0;0;0;90985;493596.8;0;164802.37;787427.77;0;1.18;1.22
430370;Campina das Missões - RS;6112;489260.32;0;0;2923910.29;0;0;0;551027.05;1427395.24;3742961.24;0;3653765.77;191936.62;0;280364.4;0;213287.56;22583.4;0;1211815.92;0;0;33756.5;0;0;842351.14;48610.61;27305.03;1481888.8;520275.07;0;0;3187751.79;0;0;0;545183.73;1684464.3;3068997.93;0;3972447.08;32133.08;0;603299.78;7014.2;280472.37;11899.6;0;1265364.16;0;238670.36;43300;0;0;866692.41;51683.95;36546.17;1695784.37;1.23;1.03
420435;Cordilheira Alta - SC;4114;619553.32;0;0;2242752.88;0;0;0;453646.68;0;3926882.15;0;4008632.95;194571.86;0;4758034.88;0;0;0;0;1834095.65;0;0;0;0;0;0;344101.86;524176.95;0;649812.11;0;0;2347082.98;0;0;0;470575.34;0;3845131.4;0;4254818.3;141982.9;12141;4320427.68;0;0;0;0;1385439.22;0;0;0;0;235712.66;0;451573.62;509718.25;0;1.61;1.08
314170;Mesquita - MG;6038;577739.14;0;0;1645537.43;0;25090.51;0;547601.09;334235.79;3205650.09;0;3486073.78;308797.57;0;1431615.55;0;149137.15;0;0;174097.95;0;0;0;14692.51;144670.34;667711.63;0;0;0;634831.36;0;0;1797152.16;0;33527.18;0;614096.29;355635.61;3016956.53;0;4084669.03;98126.54;0;2074388.46;0;103604.51;0;0;138114.52;0;0;0;10449.34;188442.85;129485.21;656.68;0;0;1.15;1.13
354310;Ribeirão Corrente - SP;4545;578516.02;0;0;1705805.39;0;0;0;585107.31;608109.5;3602423.48;0;7545172.21;58736.29;0;938984.88;0;14000;0;0;58624.71;0;0;88888.17;0;0;577197.83;421584;266765.99;0;557661.91;0;0;1932673.12;0;0;0;746933.34;615543.22;3840662.79;0;7310689.24;85239.66;0;1835829.73;0;83756;0;0;40930.75;0;0;52553.16;0;0;882983.49;808757.63;174449.28;0;1.51;1
172025;São Salvador do Tocantins - TO;3044;427022.44;0;0;1283658.87;0;0;0;575547.4;275335.76;2166067.59;81456.5;2974720.03;1464.99;0;631743.92;0;3740;5930;0;293316.34;0;0;336920.05;0;0;526222.69;57342.09;0;0;461902.26;0;0;1328183.19;0;0;0;676186.51;164644.28;2084036.3;43832.59;3431153.05;1610.8;0;440812.13;0;52630.87;230867.13;0;663043.27;0;0;190137.39;0;0;595412.03;65110.59;0;0;1.48;1.09
420425;Cocal do Sul - SC;16009;1057068.12;0;0;3375951;0;272632.62;0;1904563.11;0;10148151.06;9728.01;12224850.57;458120.53;0;8987399.64;0;3299078.26;267709.06;0;1085650.04;0;0;27845.71;0;0;0;974868.72;1422900.28;0;1131364.53;0;0;3263226.31;0;234867.27;0;1973769.18;0;10623056.89;8005.45;13349708.95;373890.48;0;5594085.23;0;5289302.5;237094.9;0;527607.44;0;0;48075.38;0;0;0;430921.52;1908460.53;0;1.27;1.11
293305;Várzea da Roça - BA;14693;985176.7;0;0;3363380;0;366083.81;0;844500.26;0;5581538.06;0;11805614;355074.09;0;2976778.83;0;33238.42;0;0;0;0;0;0;0;0;277568.35;0;344597.17;0;1023383.38;0;0;3533052.15;0;372770.46;0;802852.34;0;5361804.36;0;11522235.02;220801.9;0;3557629.02;0;14220.2;0;0;0;0;0;0;0;0;191996.53;0;268778.71;0;1.15;1.21
210905;Porto Rico do Maranhão - MA;5909;0;0;0;1864766.73;0;0;0;458103.38;0;2707367.29;0;7482465.22;93807.98;10511.82;445051.46;14600;217880.37;699879.61;0;169881.9;0;0;350;0;411591.41;856538.2;491381.5;220230.46;0;0;0;0;2083102.07;0;0;0;511756.05;0;3086040.16;0;6102728.71;30582;11505.07;7850;24700;113624.07;555080;0;83815.54;0;0;33000;0;481989.14;28499.94;162834.59;152037.39;0;1.6;1.19
230700;Jaguaruana - CE;33324;1910639.22;0;0;3441134.19;0;0;0;2338112.03;3307066.62;13444004.45;0;18766247.2;1344352.13;1750;7060517.75;0;52261.73;438187.09;0;678290.9;0;0;55626.3;0;0;422370.28;574064.51;2941946.56;1265820.41;2044969.02;0;0;3794712.8;0;0;0;2474789.25;4470344.19;13785928.69;0;20408891.46;1115948.46;6000;7866089.29;0;265038.8;181617.93;0;941191.81;0;0;0;0;0;0;1563234.53;1486893.13;1615554.28;1.1;1.13
316095;São Domingos das Dores - MG;5642;491837.09;0;0;1644411.2;0;13721.03;0;658227.65;0;3780700.63;0;4326251.43;24612.71;0;417517.16;128694.13;218009.56;0;0;964811.98;0;0;0;2375;73958.06;627079.15;315430.39;30453.96;0;525206.63;0;0;2061790.6;0;22213.04;0;612545.04;0;4189764.47;0;4592268.81;25965.15;0;399130.82;0;182151;0;0;453955.24;0;0;0;0;104871.99;270740.28;374813.68;56891.63;0;1.29;1.03
410405;Campo Bonito - PR;4309;0;0;0;2252182.53;0;0;0;1267319.63;0;3440916.89;0;3164390.26;82131.64;0;2217695.06;0;0;0;0;503218.02;0;9400.2;0;0;0;1093859.67;285511.86;0;711124.96;0;0;0;2592747.3;0;0;0;1071605.25;0;3613068.79;0;3882693.1;140692.6;0;1256666.12;0;10447.3;0;0;512240.77;0;5422.93;0;0;0;1527611.77;393759.82;0;0;1.38;1.12
412230;Rio Negro - PR;33157;1451385.07;0;614712.98;5658094.21;0;260459.6;0;2508218.76;2945852.48;17321756.51;84501.58;17198189.46;826606.8;0;7696115.19;152547.8;0;248745.82;0;968086.44;0;178550.02;291549.27;0;1353764.15;1411609.6;791367.65;2815866.56;3773853.04;1507117.25;0;618509.46;5986250.38;0;142283.4;0;1633017.81;3613492.5;17991966.73;84095.18;20269723.86;857791.23;0;9931782.25;162983.68;0;1381689.55;0;1442737.51;0;173486.26;836902.36;0;1835878.44;1906789.78;766537.36;3494318.83;3561983.24;1.25;1.16
350020;Adolfo - SP;3631;678721.38;0;0;2417068.87;0;0;0;670922.42;916387.88;5026164.98;0;7260825.08;35052.34;0;1286880.91;0;641843.48;2722;0;741662.8;0;0;0;0;0;205757.59;275318.04;309112.54;0;719025.42;0;0;2687744.51;0;0;0;643574.91;886517.21;4820761.19;0;5538609.89;21660.69;0;1134665.54;7301304.75;497269.9;0;0;595013.2;0;0;0;0;0;195280.22;247595.19;430434.84;0;6.06;1.03
230940;Novo Oriente - CE;28149;1469901.81;0;0;3824495.25;0;0;0;1896351.06;188710.6;11511095.93;0;22477786.56;467724.77;21682;6319789.67;0;0;1122109.76;0;704482.09;0;0;0;0;0;0;664899.6;1311889.45;0;1701136.8;0;0;3684900.18;0;0;0;1705070.21;205392.2;11263779.53;35162.26;24329302.19;467280.38;626590.12;8913746.27;0;0;560764.86;0;782468.45;0;0;0;0;0;0;553046.62;1661628.43;0;1.58;1.24
171050;Itacajá - TO;7388;674790.51;0;0;1576022.52;0;0;0;593134.98;0;3988173.75;0;3854890.56;25783.3;0;1454511;0;679575.78;676414.22;0;42587.8;0;0;293358.77;0;0;186405.65;112790.72;0;0;594201.96;0;0;2397937.12;0;0;0;674657.04;326282.63;3987583.92;96370.05;3943872.89;19971.76;0;1733487.62;0;730185.78;0;0;0;0;0;0;0;0;0;0;0;0;1.49;1.39
421575;São Bernardino - SC;2593;469030.45;0;0;1445426.19;0;22390.93;0;698636.85;0;2496467.17;0;4652783.06;67163.63;8008.17;1586095.06;140187.42;432433.71;0;0;1308824.26;0;242628.17;24960;4383.1;45489.36;1528715.83;123607.44;114406.08;0;494258.17;0;0;1434325.17;0;37342.53;0;819129.56;0;2615534.1;0;3421992.42;116855.31;20478.99;152494.65;70493.07;66211.01;0;0;1016764.72;0;27367.01;0;2262.32;41686.42;1076907.19;394724.01;109015.59;0;1.4;1.15
231030;Parambu - CE;31376;1147234.6;0;0;17275514.61;0;0;0;3028048.07;0;10884111.69;0;22603324.15;858837.84;0;4800728.82;0;56467.64;108403.58;0;44613.03;0;0;0;0;0;0;733715.65;1638895.86;0;1137738.86;0;0;20080982.33;0;0;0;3789106.21;0;7726401.17;0;34471177.12;671260;0;3286469.25;0;961109.85;56890.98;0;8258.95;0;0;0;0;0;0;991000.16;941282.2;0;1.23;1.06
150580;Portel - PA;57205;2388766.01;0;0;9662828.14;0;1578.95;0;2925008.24;3423773.55;17221061.21;0;79590710.96;1477134.28;0;7297226.88;0;70802.28;51315.32;0;1547404.93;0;0;0;0;585813.38;638294.41;30389.85;1268729.18;0;2315985.37;0;0;10351241.88;0;655;0;3179376.11;4404746.43;15320045.81;0;70228885.14;0;0;5615528.78;0;0;121853.13;0;1303860.28;0;0;0;0;420564.97;304677.48;31653.31;1788998.66;0;1.23;1.24
210040;Altamira do Maranhão - MA;11699;0;0;0;3027627.31;0;0;0;168990.96;296630.3;3993726.6;0;10145710.31;490600;0;344133.62;0;198000;0;0;0;0;0;0;0;115850;2444918.06;88116.91;0;0;0;0;0;2815046.36;0;0;0;277856.8;266584.62;3905339.93;0;10707900.6;434430;0;0;0;299200;0;0;0;106759.92;0;0;0;63700;2052776;450022.26;131126.56;0;1.69;2.15
210594;Lago dos Rodrigues - MA;8745;0;0;0;2782319.42;0;0;0;463465.98;0;4387737.29;0;8301942.67;755570;0;2453112.23;0;361529.75;0;0;0;0;0;0;0;0;1698012.16;204079.2;284230.63;0;0;0;0;2634431.15;150;0;0;512077.27;0;2880654.52;0;8952377.19;347000;0;1156251.08;0;26728.86;0;0;0;0;0;0;0;0;30748.95;0;218903.85;0;1.27;1.21
411342;Lidianópolis - PR;3831;425688.92;45009.44;0;2273321.03;0;0;0;740603.37;31059.6;3031386.14;0;2791847.3;0;0;2546665.68;0;0;21414.68;0;637264.08;0;0;0;0;0;972993.25;120744.48;377514.37;0;457426.8;54168;0;2598459.35;0;0;0;704945.78;34105.2;3051686.39;0;2886355.91;0;0;1039395.18;0;0;19289.15;0;543569.72;0;0;0;0;0;722240.5;168621.57;227477.17;0;1.24;1.07
231085;Pindoretama - CE;19975;1293146.12;0;0;3081084.6;0;0;0;1815353.47;0;10247361.27;0;16731255.76;249963.9;0;3527875.5;0;849079.69;0;0;981348.11;0;0;483426;0;115878.72;22439.47;578787.03;640166.38;0;0;0;0;2534732.78;0;0;0;1555821.67;20456;10127086.61;0;16565899.95;0;204117.51;3925774.49;0;0;4400;0;658772.53;0;0;8800;0;0;0;866021.28;1501217.62;0;1.27;1.48
293200;Uauá - BA;25178;1435276.01;0;0;3310538.22;0;833179.03;0;2030340.03;0;9449881.43;0;17510413.91;424920.51;0;5099732.51;0;162342.03;0;0;524163.09;0;0;9339.77;0;0;0;233282.1;1048905.18;0;1540091.22;0;0;12094076.26;0;1271840.1;0;2345725.35;0;8204658.58;0;18456018.85;307356.42;0;3412696.34;0;120668.11;0;0;51540.19;0;0;0;0;0;0;231663.99;785410.65;0;1.32;1.1
231380;Uruburetama - CE;20991;1272186.93;0;0;4706166.1;0;0;0;2081212.88;0;8617345.17;0;16564641.68;218814.41;0;2742382.06;0;2580;0;0;393592.59;0;0;0;0;312261.33;0;73044.75;0;0;1453360.16;0;0;3189140.66;0;0;0;2230482.66;242706.6;10791696.71;0;17492482.42;375407.1;0;3107514.32;0;14854.16;7998;0;604724.5;0;0;0;0;0;29386.18;155286.92;1729049.74;0;1.12;1.13
210270;Cantanhede - MA;21299;900000;0;0;7462002.43;0;9446.6;0;1071051.48;1896233.21;8928144.62;0;21708024.99;924403.66;0;1867833.69;0;387312.5;0;0;188481.43;0;0;0;0;0;1744182.86;261.15;0;0;959873.74;0;0;7616183.24;0;0;0;1041108.64;2455543.28;6548603.73;0;23308557.61;426436.05;0;1846175.53;0;0;0;0;670643.99;0;0;0;0;0;146350;0;0;0;1.14;1.14
280067;Boquim - SE;26640;1536516.1;0;0;15419398.76;0;0;0;1090095.42;0;4744147.53;0;17968477.19;683483.32;0;359146.58;0;0;0;0;0;0;0;0;0;0;184581.99;49200.04;178922.36;0;1756939.95;478509.86;0;5581183.43;0;0;0;3095118.77;0;10439505.31;0;18803967.95;380848.82;0;4603775.6;0;0;0;0;435557.97;0;0;0;0;0;417107.76;50000;0;0;1.29;1.26
220800;Picos - PI;76309;3751992.41;1251786.01;950056.8;33568104.55;0;95646.42;0;2180130.96;5421427;57853009.33;0;36173030.92;0;1438.21;264127.23;0;3781336.06;460526.7;0;1186079.12;3000;0;0;0;0;0;294276.7;0;0;4639163.12;986723.91;917299.62;32783888.67;0;0;0;1576523.1;3319845.39;54451462.4;0;38367142.28;313251;10769.54;2424295.58;277950;3951692.06;408050.08;0;2757049.27;0;0;2010797.09;0;0;470244.75;4640071.26;2436763.39;0;1.48;1.71
521930;Santa Helena de Goiás - GO;38188;3248411.94;0;0;11194939.98;0;635858.74;0;4060259.47;1902674.28;22566479.73;90073.94;19861023.9;415784.48;0;5435439.09;220021.56;0;128175.27;0;860785.67;0;117688.47;0;404140.46;0;1444117.51;984460.58;0;0;3500758.86;0;0;11269876.11;0;810996.08;0;5026150.11;2478888.09;23798910;69172.85;21291094.47;43025;0;5977799.73;170408.93;0;199373.61;0;2181662.34;0;137814.2;0;213773.06;0;1600109.03;2431367.31;0;0;1.44;1.19
350400;Assis - SP;100911;934263.91;0;0;23376538.07;0;0;0;6464464.69;15927290.54;58725332.89;0;69573951.17;1644896.34;634.11;15089348.22;0;0;7682509.22;629411.27;58.1;0;0;1091543.89;0;0;1962858.74;2795274.76;2932718.74;17587533.97;1166343.06;0;0;25472137.78;0;0;0;5769426.52;18251862.34;62022394.81;0;77293663.23;1815750.63;1369.4;15583566.31;0;0;11345546.64;0;354699.92;0;0;910034.61;0;0;1554971.82;2408641.82;2467095.76;22846753.89;1.41;1.38
231123;Potiretama - CE;6299;723877.9;0;0;1412834.79;0;0;0;479287.44;136632.1;3236116.14;0;5526515.96;108675.15;0;2196663.3;55000;14761.96;18300;0;187402.84;0;0;0;0;0;476431.3;10013.6;797555.61;102578;881870;0;193200;1479858.55;0;0;0;638895.2;192357.28;3383220.53;0;6565398.44;81554.73;0;2822238.59;0;2061148.61;23000;0;87785.44;0;0;0;0;0;1089267.68;164524.25;722848.17;298073.59;1.52;1.19
220330;Demerval Lobão - PI;13526;584638.65;0;0;3062855.79;0;0;0;619881.85;0;4188915.01;0;10214982.96;188747.99;0;1146189.27;0;136709.36;290;0;118257.49;0;0;0;36400;338800.93;39060.33;93009.66;300661.29;0;660646.91;0;0;3138283.87;0;0;0;630820.69;8618;4517864.12;0;9185219.47;203598.44;0;1271872.92;95360.64;1263052.4;0;0;139566;0;0;200;47953.09;272742.03;32038;88948.67;334711.93;0;1.16;1.02
150125;Bannach - PA;3303;605551.01;0;0;3284880.06;0;0;0;761630.25;0;3867397.57;0;4576292.19;118870.19;0;0;0;0;0;0;0;0;0;0;0;134995.84;2216981.43;201000;0;0;713736.1;0;0;3465233.74;0;0;0;862413.02;0;3793734.19;0;6609696.25;224991.86;0;0;0;6600;0;0;0;0;0;0;0;21927.5;2112552.54;53476.79;0;0;1.56;1.26
354560;Santa Adélia - SP;15098;825092.6;0;0;4718633.93;0;0;0;1834269.11;0;9619616.44;0;13622386.61;1336355.33;0;3339492.39;9663613.29;2087470.72;224000;0;266202.65;0;0;0;0;0;847613.83;329228.52;791709.31;0;711573.8;0;0;4569700.5;0;0;0;1779190.17;0;9662011.66;0;12767122.86;827970.54;0;3285148.51;8211176.59;2244858.12;0;0;238346.56;0;0;0;0;0;827345.99;349409.8;785209.32;0;2.66;1.09
250920;Massaranduba - PB;13548;731028.24;0;0;1872366.76;0;0;0;556598.24;0;5989938.07;0;8433954.46;207511.17;0;2024494.41;0;0;0;0;562786.92;0;0;0;0;0;2200;145734.62;612756.56;0;778396.7;0;0;1937045.43;0;0;0;546963.14;0;6273269.98;0;9652406.61;231034.27;0;1815872.94;0;0;0;0;284589.87;0;0;0;0;0;73090.62;144457.13;535379.68;0;0.97;0.96
310730;Bocaiúva - MG;49293;2811579.24;459842.72;0;5665468.36;15012.19;24761.14;0;2950933.39;3289832.49;26861199.2;9271.65;19796036.21;1843385.63;0;3440245.02;1442.17;5735016.42;111656.07;0;1247344.91;0;0;0;0;0;575638.25;278995.22;2578218.32;4241929.18;3070974.36;1216172.86;0;5648793.61;17724.51;15760.42;0;3078192.29;3920470.75;24658783.6;6792.33;19923807.71;1300407.04;0;5121584.79;0;7047556.5;208246.1;0;2129209.2;0;0;0;0;0;417065.83;345559.65;1656492.68;4358343.37;1.23;1.12
311050;Camanducaia - MG;21901;1457413.22;0;0;6299857;0;0;0;877163.47;0;11118468.66;0;14514842.45;812871.22;182921.5;6753819.47;0;0;69989.22;0;0;0;0;396866.45;0;0;10215.24;519653.34;985804.06;0;1450564.34;0;0;5786434.85;0;0;0;1221545.8;0;12554112.39;0;14601891.23;978208.11;88111.54;3836712.67;0;0;1616818.43;0;0;0;0;602553.6;2000;0;1779361.41;889248.95;1494287.43;0;1.47;1.24
315070;Pirajuba - MG;5396;791856.96;0;0;4457947.94;0;0;0;825995;1057252.09;5094019.64;0;4291608.34;757269.16;0;3091374.31;20490;3652.35;110377.17;0;152789.84;0;0;0;0;0;0;313622.78;441470.18;641428.91;894258.89;0;0;4210892.73;0;0;0;727834.35;1186773.22;4846075.56;0;5506571.84;337513.73;0;2381296.68;1654290.06;20246.78;83630.43;0;459937.58;0;0;0;0;0;0;256662.39;508673.77;841230.62;1.99;1.1
260230;Bonito - PE;38122;1979879.28;0;0;5443866.93;0;0;0;2296474.71;5235886.79;14681879.89;0;27507514.66;1143399.32;50088.81;6392067.48;15056;90315.86;1433662.93;74250.48;1251726.31;0;0;52525.46;0;327963.99;108156.59;674941.56;808167.5;0;2139320.73;0;0;5922059.27;0;0;0;1985410.29;5866454.68;13491137.68;0;29608027.82;1027801.76;129625.56;4914318.64;0;139186.57;1171343.12;27373.97;1275141.04;0;0;125227.06;0;462453.92;129680;354355.24;1290693.58;0;1.1;1.16
430490;Casca - RS;9016;404819.96;0;0;4779529.55;0;0;0;643714.59;0;5541645.82;504983.44;6442871.75;345426.24;0;636679.89;1170;428369.58;63490.01;0;1815055.99;0;178011.28;14210;86636.4;0;962432.62;211105.15;557317.77;0;456553.64;0;0;5119752.95;0;0;0;737951.26;0;6319986.96;1011312.53;8939188.63;324973.17;0;2470866.86;3657.68;466913.77;59444.59;0;2670994.65;0;56588.56;55850;82086.85;0;1143659.01;683718.06;796090.73;0;1.92;1.09
240200;Caicó - RN;66759;3829950.3;0;233158.82;7748019.91;0;0;0;4848103.62;0;33330617.7;0;28338114.5;465123.07;0;7741282.35;43080;0;549666.54;0;1845398.92;0;0;6000;0;866980.51;47.98;491790.47;3256574.9;0;4215111.71;0;259750.7;7804840.46;0;0;0;4132391.69;0;39011114.42;0;32851958.3;603203.54;0;10283928.53;0;5000;582700.94;0;2598634.13;0;0;9711.8;0;1478734.26;0;99198.93;3719472.97;0;1.16;1.19
290590;Campo Alegre de Lourdes - BA;29877;1255135.1;0;0;8213343.28;0;0;0;726683.07;0;9735462.48;0;27394832.22;0;0;280734.13;0;0;0;0;0;0;0;0;0;0;0;0;210783;0;1383224.51;0;0;7357047.84;0;0;0;876568.79;0;10473476.49;0;30239806.9;0;0;826053.04;0;0;0;0;0;0;0;0;0;0;0;0;290125.19;0;1.01;1.22
240820;Nísia Floresta - RN;26208;1639675.08;0;0;6447139.46;0;0;0;1794888.6;0;10955562.41;0;18187717.17;722064.2;0;3921071.18;0;45642.3;2530540.06;0;168334.73;0;0;0;0;0;700783.56;146562.37;0;0;1774741.58;0;0;7946146.87;0;0;0;2104695.17;0;11146084.35;68204.92;20313382.48;197741.14;0;2775280.85;61727.25;37118.93;3520114.5;0;169779.58;0;0;244686.24;0;673802.42;637115.95;276917.92;0;0;1.24;1.15
351905;Holambra - SP;13046;1386101.56;522611.25;0;4809998.66;0;1672912.36;0;1369238.09;1142731.08;12519792.1;0;19027191.99;1070465.89;0;6498701.5;168326.6;1721233.85;878406.18;0;467182.05;0;0;989523.15;0;0;702351.91;877479.49;1350911.44;0;1540078.71;681985.01;0;3973910.23;0;2684831.38;0;1070302.74;1394167.85;12945478.48;0;20680796.36;906265.66;0;6828698.12;136577.4;3885249.94;1466912.18;0;666735.03;0;0;410152.49;0;2849.6;389908.11;1015760.36;2215518.06;0;1.61;1.08
310790;Bom Repouso - MG;10763;350557.27;0;0;1522218.39;0;0;0;857619.36;0;5271607.65;0;5137172.27;345075;0;2444950.18;0;0;0;0;172390.53;0;0;0;0;0;1904643.38;188386.33;896590.75;0;397590.81;0;0;1611272.22;0;0;0;1081580.18;0;5702992.59;0;5731447.43;164502.23;0;2350119.52;0;0;0;0;172020.46;0;0;0;0;0;1730337.01;311873.54;946879.66;0;1.15;0.97
412360;Santa Inês - PR;1784;0;0;0;1898813.71;0;0;0;547022.93;488726.95;2177302.31;49235.59;3137149.83;142466.43;0;953119.35;0;0;0;0;47057.07;0;0;0;0;0;379666.35;81026.04;462460.83;0;0;0;0;1791230.56;0;176272.74;0;444650.41;483402.85;2421051.92;0;2241935.77;226197.31;0;1132289.14;0;0;0;0;99765.11;0;25847.3;0;0;0;442743.39;197250.34;344689.63;0;1.74;1.25
