#Cidade;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
292270;57.57;0.00;0.00;231.24;0.00;1.06;0.00;88.63;0.00;323.44;0.00;773.23;11.30;0.00;242.81;0.00;0.56;0.00;0.00;11.12;0.00;0.00;0.00;0.00;0.00;3.86;0.19;0.00;0.00
260460;54.30;0.00;0.00;287.95;0.00;0.00;0.00;48.07;113.46;424.05;0.00;629.02;41.24;0.00;135.18;0.00;0.00;0.00;0.00;0.86;0.00;0.00;0.00;0.00;0.00;0.00;23.67;72.42;0.00
292550;62.72;0.00;0.00;287.12;0.00;3.56;0.00;95.40;0.00;516.26;0.00;906.22;11.26;0.00;147.23;14.77;40.91;141.65;0.00;6.22;0.00;0.00;58.55;0.00;0.00;0.00;0.17;25.22;0.00
110146;334.75;0.00;0.00;1861.62;0.00;0.00;0.00;452.53;0.00;1349.45;0.00;1334.56;84.86;0.00;0.00;0.00;0.00;0.00;0.00;1.75;0.00;0.00;0.00;0.00;0.00;233.96;4.31;7.80;0.00
314290;53.82;0.00;0.00;204.07;0.00;0.28;0.00;91.21;81.56;428.06;0.00;297.32;0.00;0.00;102.79;0.00;1.77;8.02;0.00;30.31;0.00;0.00;0.00;0.66;12.69;13.37;17.75;6.94;0.00
292090;66.86;0.00;1.93;188.92;0.00;0.00;0.00;78.43;0.00;403.99;0.00;866.59;5.41;0.00;221.83;0.00;8.26;5.10;0.00;4.36;0.00;0.00;0.00;0.00;0.00;1.23;42.18;39.82;0.00
355385;141.40;0.00;0.00;509.97;0.00;0.00;0.00;249.67;0.00;689.63;0.00;1235.01;45.08;0.00;282.38;0.96;0.00;44.51;0.00;279.65;0.00;0.00;0.00;0.00;0.00;20.33;55.87;0.00;0.00
130060;47.51;0.00;0.00;257.83;0.00;0.00;0.00;43.98;37.87;282.54;0.00;902.87;16.29;0.00;93.07;0.00;0.00;4.13;0.00;31.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.72;0.00
110110;77.86;0.00;0.00;407.89;0.00;0.00;0.00;70.49;0.00;445.52;0.00;818.66;1.78;0.00;69.15;0.00;0.00;0.00;0.00;17.26;0.00;0.00;0.00;0.00;0.00;89.13;19.79;13.59;0.00
420670;56.12;0.00;0.00;222.05;0.00;17.21;0.00;84.40;119.04;506.88;73.35;538.10;24.25;0.00;69.92;1.45;18.08;0.68;0.00;37.90;0.00;0.00;2.72;0.00;0.00;279.50;17.85;38.49;0.00
430810;41.88;0.00;0.00;283.40;0.00;11.61;0.00;50.08;182.05;672.32;0.00;551.90;14.98;0.00;122.29;0.00;77.16;10.21;0.00;59.32;0.00;17.46;5.36;0.00;0.00;148.82;2.24;98.77;228.03
351510;63.00;0.00;12.83;132.01;0.00;48.06;0.00;54.40;0.00;474.83;1.65;718.30;16.31;0.00;293.44;0.00;11.71;4.17;0.00;4.44;0.00;0.00;7.14;0.00;0.00;10.35;19.85;8.91;0.00
355400;62.78;0.00;0.00;401.16;0.00;2.65;0.00;16.51;56.80;616.25;0.00;761.17;7.88;0.00;135.67;0.93;0.29;1.76;0.00;0.12;0.00;4.91;6.02;0.00;0.17;19.23;1.57;55.78;116.64
350260;138.09;0.00;0.00;356.69;0.00;109.66;0.00;210.62;209.83;1049.78;0.00;1109.26;54.61;0.00;263.01;34.71;0.00;0.00;0.00;152.84;0.00;0.00;3.54;0.00;0.00;248.38;82.64;152.56;0.00
354160;50.22;0.00;0.00;514.91;0.00;37.04;0.00;74.27;0.00;519.07;0.00;646.98;17.39;0.00;278.25;0.00;0.00;36.88;0.00;67.73;0.00;9.69;0.00;0.00;0.00;59.38;69.59;67.01;0.00
430245;50.15;0.00;0.00;590.27;0.00;0.00;0.00;10.88;139.97;389.88;0.00;513.05;2.97;63.85;45.63;0.00;21.62;0.10;0.00;110.71;0.00;0.00;0.00;0.00;17.67;112.29;4.23;42.82;0.00
316990;28.91;5.69;0.00;150.68;0.00;0.81;0.00;70.32;31.75;297.65;2.94;359.25;16.25;2.10;223.92;0.94;6.88;8.82;0.00;10.82;0.00;0.00;3.38;0.59;5.81;16.16;29.57;66.10;77.08
353030;44.82;0.00;0.00;265.77;0.00;0.00;0.00;59.47;2.17;499.80;0.00;745.25;13.45;0.00;227.46;0.02;8.71;4.10;0.00;12.44;0.00;0.00;0.00;0.00;0.00;17.15;26.04;150.22;0.00
220120;33.65;0.00;0.00;156.67;0.00;0.07;0.00;56.22;0.00;418.62;0.00;711.75;24.99;0.00;40.73;0.39;31.52;3.27;0.00;4.11;0.00;0.00;0.00;2.00;12.32;13.70;15.04;0.00;0.00
240810;65.17;0.00;46.70;97.56;0.00;25.91;0.00;38.14;171.96;587.10;0.00;390.39;31.77;0.00;908.01;14.55;0.00;2.05;0.00;0.00;0.00;0.00;4.71;0.00;0.00;0.00;16.09;117.84;79.82
312830;47.66;1.98;0.00;180.01;0.00;5.02;0.00;106.32;46.88;509.06;0.00;400.71;70.85;8.01;242.56;0.00;3.50;17.46;0.00;8.10;0.00;2.38;0.00;0.02;2.43;20.44;26.57;58.71;0.00
311460;70.06;0.30;8.14;413.36;0.00;5.84;0.00;119.07;129.80;846.99;43.45;665.03;60.17;0.00;242.71;0.00;52.86;5.16;0.00;178.18;0.00;0.00;6.55;21.20;0.00;250.58;22.37;38.29;0.00
293290;39.21;0.00;0.00;125.00;0.00;0.08;0.00;62.05;0.00;198.57;0.00;568.21;9.07;0.00;101.25;0.70;195.08;2.30;0.00;3.53;0.00;0.00;2.25;0.00;0.00;23.77;1.00;35.51;0.42
352420;86.14;0.00;0.00;570.69;0.00;0.00;0.00;129.98;207.25;657.65;0.00;1002.03;0.00;0.00;256.66;0.00;0.00;0.00;0.00;5.90;0.00;0.00;0.00;0.00;0.00;2.12;97.00;154.94;189.96
354510;95.06;0.00;0.00;328.66;0.00;0.00;0.00;146.76;0.00;694.13;0.00;721.76;15.42;0.00;540.98;0.00;0.00;0.00;0.00;129.76;0.00;0.00;0.00;0.00;0.00;24.51;26.53;0.00;0.00
250800;55.27;0.00;0.00;221.95;0.00;0.00;0.00;50.33;0.00;574.16;0.00;754.54;14.96;0.89;172.65;0.00;15.42;0.00;0.00;4.08;0.00;0.00;27.79;0.00;0.00;0.00;9.62;116.69;0.00
310260;31.31;0.00;0.00;136.46;0.00;0.00;0.00;59.37;143.01;508.18;0.00;432.33;13.05;0.00;219.66;0.00;7.78;4.71;0.00;11.19;0.00;0.23;29.89;1.64;0.00;64.70;35.38;21.98;63.66
310200;60.76;0.00;0.00;259.77;0.00;3.50;0.00;71.89;29.16;477.66;0.00;554.24;77.72;0.00;168.57;3.58;5.97;0.34;12.80;6.45;0.00;0.00;0.00;0.00;6.95;62.09;10.77;0.00;0.00
431846;147.62;0.00;0.00;663.67;0.00;0.00;0.00;122.60;293.10;1145.54;0.00;1120.23;26.52;0.00;98.57;22.55;105.95;53.43;9.81;533.07;0.00;3.28;8.86;9.78;0.00;525.35;8.73;77.00;272.93
316870;83.44;0.00;0.00;381.27;0.00;0.00;0.00;56.71;0.00;467.45;0.00;446.53;19.08;0.00;79.39;15.05;89.89;2.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;12.36;259.59;0.00
410620;70.43;11.48;0.00;139.60;0.00;0.00;0.00;84.64;94.46;461.38;0.00;592.09;17.39;0.00;240.51;1.85;49.41;4.19;1.79;50.13;0.00;2.82;0.00;0.00;58.41;76.29;32.69;44.56;96.52
420210;71.56;19.36;0.00;226.31;0.00;19.80;0.00;83.67;103.59;557.24;0.00;880.75;7.26;0.00;264.10;0.00;5.15;15.46;0.00;28.59;0.00;0.00;50.84;0.00;73.77;0.00;22.22;33.70;114.25
250260;87.52;1.20;0.00;265.49;0.00;0.00;0.00;99.43;114.87;633.95;13.85;727.01;16.80;0.00;114.03;0.00;0.00;29.90;0.00;21.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.84;0.00
520150;294.50;0.58;0.00;652.26;0.00;6.98;0.00;441.08;300.35;1283.98;0.00;1482.85;15.44;0.00;372.02;4.62;417.81;44.47;0.00;61.07;0.00;0.00;8.26;0.00;0.00;309.20;12.22;338.32;0.00
260490;90.45;0.00;0.00;220.07;0.00;0.00;0.00;61.50;258.15;454.33;0.00;734.69;57.52;0.00;171.26;0.00;0.23;11.49;0.00;143.35;0.00;0.00;0.05;0.00;0.00;0.00;0.86;0.00;0.00
431301;70.19;0.00;0.00;432.09;0.00;0.49;0.00;232.84;339.95;1303.29;0.00;1278.42;19.34;0.00;98.13;0.00;57.59;0.61;0.00;522.59;0.00;844.35;0.00;0.00;0.00;963.31;79.26;74.67;0.00
261560;58.61;13.84;0.00;153.94;0.00;1.37;0.00;94.06;157.71;516.45;0.00;817.80;82.07;0.00;196.96;0.00;4.06;0.00;0.00;33.71;0.00;9.77;0.33;0.00;0.00;27.96;13.61;0.00;0.00
293050;38.99;0.00;0.00;365.34;0.00;0.10;0.00;38.04;0.00;317.35;0.00;549.93;12.76;0.00;167.28;0.00;2.41;3.31;0.00;1.94;0.00;0.00;0.00;0.00;0.00;0.11;7.05;41.61;0.00
110143;76.42;0.00;0.00;389.86;0.00;0.00;0.00;51.24;69.35;501.09;0.00;789.15;0.00;0.00;21.48;0.00;15.00;0.00;0.00;5.14;0.00;0.00;0.00;0.00;0.00;353.26;0.76;41.98;0.00
260960;38.93;10.95;0.00;241.44;0.00;0.00;0.00;18.06;129.01;341.93;9.71;284.46;34.62;0.08;237.51;4.09;11.00;5.84;0.01;0.00;0.00;0.00;3.13;11.67;0.00;30.02;4.73;22.87;0.00
410425;0.00;6.11;0.00;562.64;0.00;0.00;0.00;96.59;0.00;442.66;0.12;549.33;3.55;0.00;131.33;3.31;0.00;51.69;0.00;18.00;0.00;1.86;0.00;0.00;0.00;17.00;8.76;39.45;0.00
352970;138.90;0.00;0.00;359.47;0.00;74.34;0.00;110.02;250.04;908.49;0.00;1023.38;9.53;0.00;266.91;3.92;0.00;0.35;0.00;11.27;0.00;0.00;33.62;0.00;0.00;29.48;24.78;151.31;0.00
353690;209.49;0.00;0.00;933.33;0.00;0.00;0.00;261.83;0.00;1087.70;0.00;1430.62;38.91;0.00;996.63;0.00;0.00;3.86;0.00;292.71;0.00;7.09;0.00;0.00;0.00;0.00;461.89;219.04;0.00
430465;203.85;0.00;0.00;904.79;0.00;0.00;0.00;280.70;0.00;1368.88;0.00;1227.38;30.77;0.00;134.47;42.09;1275.71;118.87;0.00;305.76;0.00;0.00;39.31;0.00;7.72;619.41;46.77;0.00;0.00
412590;203.82;0.00;0.00;946.33;0.00;0.00;0.00;221.81;37.03;1678.11;0.00;942.35;81.75;0.00;254.29;0.00;154.37;58.75;0.00;149.98;0.00;0.00;0.00;0.00;0.00;215.38;52.24;119.87;0.00
260610;47.88;0.00;0.00;100.17;0.00;0.00;0.00;74.45;73.05;385.42;0.00;607.21;41.66;0.00;123.04;0.00;2.48;1.60;0.00;0.00;0.00;0.00;17.73;0.00;0.00;4.58;0.80;0.00;0.00
353190;38.08;0.00;12.93;310.68;0.00;24.16;0.00;168.91;211.05;869.47;0.00;1053.22;20.16;0.00;267.01;0.00;64.73;0.00;0.00;7.64;0.00;0.00;6.30;0.00;0.00;30.99;0.00;27.86;105.00
290682;66.43;0.00;0.00;184.21;0.00;1.34;0.00;88.10;0.00;460.97;0.00;708.09;40.30;0.00;210.07;0.00;0.00;0.00;0.00;3.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
311140;182.39;0.00;4.11;1259.76;0.00;0.00;0.00;218.45;0.00;1028.87;0.00;1357.29;63.53;0.00;32.91;0.00;0.00;0.00;0.00;80.10;0.00;0.00;0.00;0.00;0.00;0.00;43.49;31.66;0.00
291520;126.69;0.00;0.00;498.28;0.00;39.78;0.00;177.43;0.00;597.04;0.00;1099.46;0.00;0.00;492.30;0.00;2.52;19.73;0.00;60.01;0.00;0.00;0.00;0.00;0.00;14.67;37.68;0.00;0.00
350210;85.97;0.00;0.00;254.23;8.22;41.39;0.00;82.37;0.00;541.77;18.17;590.41;32.02;4.34;467.46;0.82;8.36;367.02;0.00;45.73;0.00;0.00;3.62;21.42;0.00;13.19;24.94;125.76;0.00
230240;44.54;0.00;0.00;91.41;0.00;0.00;0.00;66.89;152.93;304.09;0.00;687.90;9.71;0.00;144.06;0.60;67.93;1.35;0.00;9.02;0.00;0.00;0.00;0.00;0.00;6.82;9.36;18.16;0.00
220230;59.59;0.00;0.00;207.35;0.00;0.00;0.00;66.23;0.00;451.01;5.55;704.32;25.01;0.00;94.73;0.00;88.60;0.00;0.00;21.70;0.00;0.00;0.00;0.00;21.78;3.10;9.39;0.00;0.00
421545;69.84;0.00;0.00;328.64;0.00;0.00;0.00;60.80;0.00;485.39;0.00;582.50;4.68;0.00;384.89;11.52;75.30;17.54;0.00;73.31;0.00;0.00;0.00;0.00;0.00;102.26;61.92;73.60;0.00
410754;0.00;0.00;0.00;505.61;0.00;0.00;0.00;245.49;129.05;856.15;0.00;813.03;14.39;4.93;135.01;0.00;16.36;4.62;0.00;224.21;0.00;7.85;0.00;0.00;0.00;188.88;25.66;153.96;0.00
292600;37.17;11.95;0.00;305.17;0.00;2.10;0.00;48.88;0.00;268.72;0.01;792.03;7.99;0.00;182.84;0.00;36.42;3.38;0.00;20.30;0.00;0.00;0.00;0.00;2.62;0.00;1.72;23.26;0.00
317010;63.18;0.00;19.51;408.82;0.00;2.96;0.00;73.11;115.78;671.92;9.86;533.67;32.51;0.07;274.08;3.08;322.28;12.08;2.30;12.20;0.00;1.17;0.93;0.00;0.00;0.00;9.30;53.85;0.00
130340;37.61;0.00;0.00;152.09;0.00;21.90;0.00;56.50;0.00;372.22;0.00;716.12;55.49;0.00;100.02;0.07;35.16;29.28;0.00;24.24;0.00;0.00;0.00;0.00;3.98;0.00;0.05;31.41;0.00
431333;163.16;0.00;0.00;958.12;0.00;3.38;0.00;170.34;0.00;1196.73;0.00;896.19;54.41;0.00;37.05;14.39;55.24;29.54;0.00;574.25;0.00;3.22;1.66;0.00;13.96;308.71;30.14;78.54;0.00
420125;66.48;0.22;0.00;228.69;0.00;8.54;0.00;55.80;0.00;663.19;0.00;871.23;7.10;0.00;0.00;0.00;0.00;11.33;0.00;96.95;0.00;0.00;95.83;10.99;33.54;652.66;32.60;130.13;0.00
412850;0.00;0.00;0.00;200.64;0.00;0.00;0.00;72.19;0.00;441.72;0.00;497.94;5.64;0.00;198.39;24.99;0.00;45.36;0.00;0.00;0.00;11.42;0.00;0.00;0.00;110.76;21.90;45.33;0.00
421460;87.20;0.00;0.00;285.76;0.00;121.00;0.00;70.16;0.00;506.95;0.00;620.94;13.55;0.00;245.22;0.00;0.00;38.46;0.00;182.76;0.00;48.35;77.19;0.00;0.00;311.18;40.94;39.56;0.00
353270;136.39;0.00;0.00;417.23;0.00;0.00;0.00;261.61;9.10;711.69;0.00;702.52;132.49;0.00;402.08;16.71;0.00;0.08;0.00;48.28;0.00;0.00;0.00;0.00;0.00;87.45;75.31;85.25;0.00
130230;0.00;0.00;0.00;285.42;0.00;1.60;0.00;54.46;0.00;455.53;0.00;2141.61;32.64;0.00;83.62;0.00;0.00;0.82;0.00;82.85;0.00;0.00;0.00;0.00;1.47;0.00;64.21;50.38;0.44
430030;51.13;7.02;0.00;369.85;0.82;0.00;0.00;78.34;192.44;547.78;0.00;517.31;8.15;0.00;45.11;0.00;31.33;18.64;0.00;121.90;0.00;0.00;25.43;0.00;0.00;137.70;4.02;6.48;113.18
210960;0.00;0.00;0.00;215.93;0.00;10.78;0.00;65.58;0.00;331.56;0.00;871.08;38.11;1.50;149.83;0.00;0.00;0.13;2.90;11.84;0.00;0.00;0.71;0.00;4.28;27.27;5.97;0.00;0.00
430590;26.38;0.00;0.00;629.53;0.00;0.00;0.00;84.02;195.62;765.63;4.01;587.75;1.79;0.00;54.17;0.00;0.14;5.71;0.00;57.37;0.00;6.52;0.00;0.00;0.00;5.04;77.04;0.00;239.62
411885;0.00;0.00;0.00;563.76;17.52;0.00;0.00;137.66;0.00;584.31;0.00;820.63;33.54;0.00;452.73;0.00;0.00;13.94;0.00;59.99;0.00;11.81;0.16;0.00;0.00;169.08;37.50;31.71;72.51
430470;53.31;0.00;0.00;195.24;0.00;9.14;0.00;65.20;299.64;799.49;0.00;471.31;17.55;1.15;78.91;13.23;0.00;8.17;0.00;10.42;0.00;2.95;6.39;0.00;0.00;130.11;10.56;95.00;317.51
311410;72.61;0.00;0.00;268.78;0.00;0.81;0.00;40.32;51.09;499.62;0.00;429.13;38.34;0.00;136.94;0.00;117.57;1.36;0.00;26.66;0.00;0.00;0.47;0.48;0.00;0.00;16.98;25.96;0.00
432130;47.72;0.00;0.00;497.25;0.00;0.00;0.00;29.80;20.11;604.02;0.00;446.74;15.26;0.00;690.29;0.00;1.43;71.62;0.00;78.85;0.00;0.00;0.00;0.00;0.00;0.00;6.23;0.00;0.00
312770;52.67;0.00;0.00;173.50;0.00;0.37;0.00;27.24;105.13;649.29;0.00;422.03;13.37;0.00;322.26;2.13;426.22;8.39;0.00;0.00;0.00;0.00;0.14;5.32;0.00;17.43;1.96;250.82;61.60
261430;78.24;0.00;0.00;195.75;0.00;0.00;0.00;72.69;316.09;596.13;19.43;966.95;21.34;0.00;172.03;0.00;0.00;0.00;0.00;40.49;0.00;0.00;0.41;0.00;0.00;18.19;0.54;0.00;1.46
351130;113.91;16.62;0.00;370.66;0.00;0.00;0.00;127.32;83.84;749.27;0.00;1145.79;83.39;0.00;352.35;507.56;147.88;35.81;0.00;16.71;0.00;0.00;0.00;0.00;39.04;98.05;23.61;83.88;0.00
316040;42.82;18.29;0.00;239.19;1.20;11.02;0.00;48.12;184.96;665.84;0.00;388.78;13.74;0.00;162.75;0.00;1.11;14.89;0.00;2.57;0.00;0.00;0.48;2.40;30.87;47.13;28.70;36.14;123.99
430915;99.48;0.00;0.00;467.59;0.00;0.00;0.00;141.62;11.47;616.16;0.00;971.62;8.20;0.00;44.36;0.00;32.89;1.01;0.00;229.34;0.00;0.00;0.00;0.00;20.24;283.79;5.82;0.00;0.00
420430;36.21;0.00;0.00;221.85;0.00;0.00;0.00;94.08;99.89;760.25;0.00;628.49;29.01;0.00;350.27;0.85;0.00;10.62;0.00;82.95;0.00;38.33;33.44;0.00;0.00;71.51;59.05;62.17;144.11
261420;53.79;0.00;0.00;147.79;0.00;0.27;0.00;50.21;56.85;327.72;0.00;629.17;72.86;0.00;185.67;0.00;1.86;11.29;0.00;12.40;0.00;0.00;6.33;0.00;0.00;59.56;9.02;0.00;0.00
250403;73.43;0.00;0.15;289.41;0.00;0.00;0.00;157.19;11.91;433.24;0.00;908.71;17.61;0.00;198.76;0.00;0.00;19.27;0.00;32.80;0.00;0.00;0.00;0.00;4.70;0.00;60.54;0.00;0.00
431036;103.94;0.00;0.00;1121.49;0.00;11.52;0.00;175.66;0.00;1181.95;0.00;1285.31;133.95;0.00;130.97;0.00;40.40;12.66;0.00;446.33;0.00;60.04;16.07;30.43;0.83;376.35;54.14;12.66;0.00
500025;351.86;60.63;0.00;746.12;0.00;0.00;0.00;558.66;0.00;1356.28;0.00;1285.32;94.23;0.00;656.71;62.65;88.82;129.20;0.00;252.23;0.00;0.00;0.00;0.00;22.39;349.80;40.81;170.69;0.00
293360;47.71;0.00;0.00;219.14;0.00;0.00;0.00;58.54;0.00;282.09;0.00;927.97;20.62;0.00;29.04;0.00;28.21;48.39;0.00;2.80;0.00;0.00;0.00;0.00;21.64;0.00;4.19;30.03;0.00
291390;49.81;0.58;0.00;123.61;0.00;0.00;0.00;72.21;0.00;287.74;0.00;621.90;0.00;0.00;229.05;2.33;0.00;0.00;0.00;0.00;0.00;0.00;4.66;0.00;0.00;7.89;0.00;17.80;0.00
350010;38.48;0.00;0.00;707.90;0.00;0.00;0.00;109.23;3.84;799.24;0.00;930.25;23.26;0.00;306.21;0.00;0.00;23.99;0.00;70.50;0.00;0.00;1.71;2.59;0.00;1.57;28.65;23.25;1.42
430645;110.73;0.00;0.00;1014.02;0.00;10.26;0.00;82.75;102.28;782.79;0.00;628.26;57.57;0.00;36.68;0.00;1.66;111.30;0.00;329.13;0.00;0.00;55.93;0.00;21.59;254.65;51.56;18.27;0.00
354020;44.98;0.00;0.00;199.77;0.00;0.00;0.00;93.03;4.52;495.31;0.00;643.69;9.42;0.00;187.37;0.00;62.54;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.80;13.01;85.05;0.00
411220;0.00;0.00;0.00;956.91;0.00;0.00;0.00;91.85;0.00;915.08;0.00;635.97;2.92;0.00;54.56;0.00;0.00;0.00;0.00;137.39;0.00;0.00;0.00;0.00;0.00;0.00;18.17;104.25;0.00
314890;85.94;25.28;0.00;562.02;0.00;5.73;0.00;63.93;320.19;741.72;0.00;671.83;39.33;0.00;235.26;0.00;64.16;16.54;0.00;28.02;0.00;0.18;0.00;4.23;30.17;99.74;71.04;94.99;0.00
353320;297.86;0.00;0.00;605.35;0.00;7.63;0.00;253.89;264.11;1377.23;0.00;1791.97;100.03;0.00;531.35;40.46;122.44;0.00;0.00;207.70;0.00;0.00;0.00;0.00;0.00;67.39;47.70;152.03;0.00
260350;68.38;0.00;0.00;284.79;0.00;0.00;0.00;129.46;0.00;548.89;0.00;945.56;87.03;0.00;48.06;0.00;8.26;0.00;0.00;27.38;0.00;0.00;0.00;0.00;0.00;1.94;9.56;13.78;0.00
353210;94.37;0.00;0.00;847.46;0.00;0.00;0.00;163.07;0.00;1047.05;0.00;961.71;17.35;0.00;519.50;0.00;79.61;0.00;0.00;71.73;0.00;0.00;0.00;0.00;0.00;0.00;29.35;0.00;0.00
354740;155.40;0.00;0.00;986.07;0.00;0.00;0.00;354.52;271.05;1181.64;0.00;1545.73;90.76;0.00;454.13;432.94;175.85;0.00;0.00;434.02;0.00;0.00;1.12;0.00;0.00;308.20;70.28;116.55;0.00
431540;75.41;0.00;0.00;251.90;2.54;0.00;0.00;94.56;90.67;429.19;83.96;564.28;0.35;9.57;34.31;12.81;0.00;0.93;0.00;156.04;0.00;0.00;5.55;0.00;0.00;124.53;12.81;74.56;0.00
353475;224.34;0.00;0.00;844.28;0.00;68.03;0.00;376.91;221.50;1620.75;0.00;1190.56;169.18;0.00;419.57;0.00;0.00;0.00;0.00;111.58;0.00;0.05;0.00;3.57;0.00;137.95;172.47;64.10;393.45
292525;63.61;0.00;0.00;318.09;0.00;0.00;0.00;38.98;0.00;520.47;0.00;874.59;27.31;0.00;210.67;0.00;0.00;5.43;0.00;8.25;0.00;0.00;0.00;0.00;0.00;0.00;1.83;0.00;0.00
291610;64.32;0.00;0.00;725.15;0.00;0.82;0.00;8.69;0.00;181.72;0.00;660.06;59.52;0.00;212.27;0.00;0.00;0.00;0.00;7.78;0.00;0.00;0.05;0.00;0.00;0.00;4.07;48.96;0.00
250900;55.45;0.00;0.00;90.19;0.00;0.00;0.00;40.46;38.96;322.11;9.26;594.08;36.23;0.00;123.32;0.00;26.15;59.68;0.00;22.13;0.00;0.00;0.00;0.00;6.81;23.57;3.66;6.82;0.00
354220;37.97;0.00;0.00;766.39;0.00;75.52;0.00;238.98;0.00;620.59;0.00;787.05;36.67;1.53;62.50;0.00;86.81;1.92;0.00;8.52;0.00;0.00;5.39;0.00;0.00;1.98;9.45;0.00;0.00
431000;80.09;0.00;0.00;468.75;3.34;15.85;0.00;148.33;195.89;401.90;0.97;650.68;12.03;0.04;197.88;26.90;10.01;15.18;0.00;53.35;0.00;35.98;5.65;34.65;0.00;97.56;19.41;31.81;0.00
352460;95.27;0.00;0.00;172.32;0.00;0.00;0.00;122.18;0.00;646.38;0.00;720.08;37.21;0.00;362.54;0.00;0.00;0.00;0.00;55.70;0.00;0.00;0.00;0.00;0.00;0.00;20.74;91.68;0.00
411005;0.00;0.00;0.00;859.91;0.00;0.00;0.00;303.18;0.00;1186.07;0.00;942.07;45.27;0.00;838.44;0.00;0.00;0.00;0.00;263.96;0.00;12.95;0.00;0.00;0.00;441.14;73.85;324.55;0.00
431340;40.66;11.85;0.00;218.71;0.00;39.96;0.00;71.15;262.94;813.67;1.25;543.26;14.13;0.41;69.03;16.47;272.61;127.74;0.00;10.70;0.00;8.10;1.84;0.00;0.00;15.47;2.37;140.35;159.67
291070;42.73;0.00;7.33;79.37;0.00;0.00;0.00;38.21;0.00;317.85;0.00;720.87;30.51;0.00;124.74;0.20;53.13;0.00;0.00;3.93;0.00;0.00;0.49;0.00;0.00;17.85;1.82;37.48;0.00
171720;138.50;42.54;0.00;961.82;0.00;0.00;0.00;152.57;0.00;884.21;0.00;1263.44;9.55;0.00;410.48;0.00;0.00;35.94;0.00;79.33;0.00;0.00;0.00;5.89;0.00;207.80;5.35;27.04;0.00
430010;42.87;0.00;0.00;289.72;0.00;0.77;0.00;82.30;235.00;283.15;0.00;630.30;18.42;0.00;71.63;9.07;0.00;13.47;0.00;141.87;0.00;5.84;20.75;16.64;30.39;216.87;7.64;20.57;229.20
290150;68.67;0.00;0.00;201.74;0.00;0.00;0.00;45.06;0.00;401.14;0.00;736.17;37.37;0.00;200.55;1.61;0.00;10.27;0.00;5.37;0.00;9.32;0.00;0.00;0.00;7.77;27.36;74.75;0.00
430258;232.68;0.00;0.00;870.50;0.00;1.36;0.00;124.46;0.00;1096.86;0.00;655.51;2.54;0.00;114.63;22.70;19.29;28.05;0.00;245.73;0.00;0.00;0.00;0.00;44.31;531.98;24.39;90.15;0.00
292040;82.01;0.00;0.00;224.33;0.00;46.31;0.00;72.99;0.00;492.53;0.00;1154.79;24.06;0.00;247.11;0.00;14.02;0.00;0.00;54.51;0.00;0.00;0.00;0.00;0.00;31.34;2.52;22.55;0.00
354980;34.35;0.00;0.00;511.71;0.16;1.92;0.00;58.02;142.50;602.80;3.15;634.51;10.28;0.22;84.83;12.22;201.64;111.16;0.00;3.36;0.00;0.00;3.94;0.00;0.00;89.88;28.67;133.43;125.82
317040;84.91;0.00;0.00;153.83;0.00;0.58;0.00;77.42;136.79;522.29;0.00;433.33;17.43;2.92;213.77;0.00;175.66;5.82;0.00;59.69;0.00;0.00;3.16;1.08;0.00;71.26;19.05;73.16;129.73
261480;47.26;0.50;0.00;297.41;0.00;0.00;0.00;60.57;0.00;417.77;0.00;868.85;61.42;0.00;44.04;0.00;2.54;0.00;0.00;2.76;0.00;0.00;0.44;0.00;0.00;0.00;0.00;20.13;0.00
421240;129.32;0.00;0.00;427.88;0.00;0.00;0.00;95.11;0.00;674.71;0.00;766.68;2.65;0.00;149.64;0.00;26.21;0.00;0.00;186.24;0.00;0.00;7.56;0.00;0.00;436.63;40.68;104.22;0.00
290400;66.59;0.00;0.00;269.87;0.00;0.00;0.00;74.16;0.00;398.85;0.00;671.46;43.39;0.00;95.04;0.00;7.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.26;0.59;14.55;0.00
330110;169.24;0.00;0.00;382.07;0.00;50.08;0.00;116.15;479.76;1039.94;0.00;811.80;78.75;0.00;449.01;25.99;145.52;17.16;0.15;37.71;0.00;0.00;137.07;0.44;0.00;100.99;11.49;35.06;167.70
110026;162.56;0.00;0.00;793.79;0.00;0.00;0.00;56.82;0.00;977.35;0.00;1217.74;49.86;0.00;73.52;0.00;4.37;0.00;0.00;185.66;0.00;0.00;0.00;0.00;0.00;276.87;69.30;27.98;0.00
