#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);LOF_2013_REL_NOR;LOF_2013_SUA_NOR
521440;Nazário - GO;8421.0;14147311.90;708980.22;13481.57;0.00;1813325.10;0.00;59726.58;0.00;727657.61;950100.47;3271721.65;0.00;3681139.24;230236.07;0.00;1427334.14;0.00;106028.52;43571.10;0.00;76483.54;0.00;0.00;0.00;0.00;0.00;461506.65;83323.49;492695.95;0.00;1.06;1.04
260240;Brejão - PE;9006.0;20847909.79;650712.20;0.00;0.00;3209113.95;0.00;0.00;0.00;925284.04;1888786.93;3741466.38;0.00;7505031.33;78634.00;0.00;1950788.69;0.00;0.00;0.00;0.00;405860.86;0.00;0.00;0.00;0.00;0.00;288412.16;0.00;203819.25;0.00;1.08;1.11
310560;Barbacena - MG;132980.0;237457735.09;5451850.81;2241085.59;0.00;41372217.35;0.00;0.00;0.00;2390020.01;30043729.86;83659305.35;0.00;43452712.44;459275.16;26996.46;659726.04;0.00;9828906.46;8024085.61;0.00;2181387.21;0.00;0.00;218000.00;56987.34;4026860.79;4593.00;44874.10;3315121.51;12825813.31;1.40;1.24
241255;São Miguel do Gostoso - RN;9237.0;15812190.62;610962.16;0.00;0.00;2768716.58;0.00;0.00;0.00;514464.85;0.00;2911643.96;0.00;7954140.93;11472.36;0.00;758905.76;0.00;0.00;0.00;0.00;247508.36;0.00;0.00;0.00;0.00;0.00;13584.06;20791.60;0.00;0.00;0.99;1.01
355290;Taciba - SP;6023.0;27505893.12;957980.62;0.00;0.00;3547223.42;0.00;0.00;0.00;2259468.63;0.00;6490261.18;0.00;5852835.48;484383.63;0.00;4523430.67;0.00;0.00;0.00;0.00;702427.48;0.00;0.00;0.00;0.00;0.00;1252028.69;440549.88;995303.44;0.00;1.33;0.97
521490;Nova Roma - GO;3504.0;10730799.75;528520.94;203718.76;0.00;1716106.58;0.00;9226.03;0.00;308431.19;502594.10;3017426.54;0.00;2993951.51;0.00;0.00;582065.66;0.00;160066.65;0.00;0.00;138190.52;0.00;0.00;0.00;0.00;0.00;550091.27;20410.00;0.00;0.00;1.39;1.14
355470;Torrinha - SP;9754.0;20989646.07;434609.52;0.00;374538.64;2471675.36;38293.24;0.00;0.00;769957.77;57397.70;5136248.20;0.00;4166600.33;294819.28;0.00;4378359.31;0.00;1010567.12;108519.89;0.00;0.00;0.00;0.00;182803.73;0.00;0.00;1138758.79;245928.64;180568.55;0.00;1.46;1.27
351160;Cesário Lange - SP;16717.0;39775855.55;1206778.66;25543.90;0.00;5492398.29;0.00;1212458.54;0.00;897422.30;36027.33;8775920.03;0.00;17037628.55;28157.01;0.00;2558355.54;0.00;0.00;10241.00;0.00;387152.60;0.00;0.00;0.00;0.00;0.00;1879775.57;227996.23;0.00;0.00;1.30;1.07
350090;Altair - SP;4010.0;14668414.07;809581.34;0.00;0.00;2425902.03;0.00;0.00;0.00;471157.43;643656.95;4155253.00;0.00;3888310.49;0.00;0.00;743070.27;0.00;0.00;0.00;0.00;88841.16;0.00;0.00;0.00;0.00;0.00;735574.15;365363.78;341703.47;0.00;1.23;1.04
160010;Amapá - AP;8483.0;11587831.72;427283.00;0.00;0.00;2015340.06;0.00;0.00;0.00;342373.45;0.00;2645143.27;0.00;4353546.40;25994.00;0.00;846655.76;0.00;0.00;3437.00;0.00;394852.92;0.00;0.00;20563.24;0.00;0.00;450.00;147593.76;364598.86;0.00;1.01;1.02
250130;Aroeiras - PB;19259.0;32766648.92;951517.35;0.00;0.00;2595864.91;0.00;122.85;0.00;1061208.09;0.00;7956260.20;0.00;14642866.51;616550.22;0.00;3056763.02;0.00;61829.36;0.00;800.00;329016.71;0.00;0.00;0.00;0.00;0.00;44323.05;210151.44;1239375.21;0.00;1.03;1.44
292335;Ourolândia - BA;17603.0;27964859.40;968052.13;0.00;0.00;2062297.00;0.00;0.00;0.00;939027.01;927941.48;5756712.91;0.00;13273851.64;141005.00;0.00;2286549.23;0.00;0.00;44503.80;0.00;330385.75;0.00;0.00;106967.12;0.00;231456.80;459575.26;21013.50;415520.77;0.00;1.09;1.08
353170;Monteiro Lobato - SP;4381.0;12790646.53;286507.46;0.00;0.00;1371802.22;0.00;0.00;0.00;385750.52;411753.28;3456819.21;0.00;4234809.19;0.00;0.00;930423.27;0.00;0.00;339282.96;0.00;44361.33;0.00;0.00;328966.57;0.00;0.00;551841.71;192192.96;256135.85;0.00;1.30;1.05
314085;Matias Cardoso - MG;10608.0;18888626.95;0.00;67398.31;0.00;5172649.09;0.00;359967.18;0.00;468684.60;0.00;4924202.67;0.00;6868137.38;197279.68;0.00;612913.22;0.00;29934.55;171.00;0.00;103714.42;0.00;0.00;597.80;0.00;0.00;11543.80;71433.25;0.00;0.00;1.48;1.14
510677;Porto Alegre do Norte - MT;11336.0;17040553.56;0.00;0.00;0.00;3837197.74;0.00;0.00;0.00;691281.30;0.00;5741074.76;171095.17;4053414.10;71617.02;0.00;1834584.64;0.00;473914.06;2826.08;0.00;937.34;0.00;0.00;0.00;0.00;76887.45;0.00;79029.20;6694.70;0.00;1.25;1.10
510185;Bom Jesus do Araguaia - MT;5756.0;12459825.82;620501.12;0.00;0.00;3887317.74;0.00;0.00;0.00;510058.55;0.00;2933798.64;0.00;3678475.15;31147.75;0.00;248367.03;0.00;207.80;54446.00;0.00;78741.99;0.00;0.00;0.00;0.00;0.00;297434.58;119329.47;0.00;0.00;1.13;1.02
170510;Chapada da Natividade - TO;3362.0;8955317.42;392687.27;7750.00;0.00;1352073.17;0.00;1228.30;0.00;450185.41;0.00;1518534.38;0.00;2320719.66;8143.24;0.00;1038460.16;0.00;0.00;16917.21;0.00;1408242.46;0.00;0.00;0.00;865.17;65649.34;353841.86;20019.79;0.00;0.00;1.43;1.09
410775;Figueira - PR;8364.0;13617206.78;0.00;0.00;0.00;2053984.91;0.00;0.00;0.00;618899.26;434489.55;3756588.52;0.00;3623254.52;18847.39;0.00;1949134.03;0.00;0.00;250.00;0.00;44065.44;0.00;0.00;0.00;0.00;0.00;324743.40;224515.62;568434.14;0.00;1.13;1.06
210760;Palmeirândia - MA;19133.0;31537919.17;0.00;535342.07;0.00;4748977.57;0.00;20220.14;0.00;929203.11;0.00;7173172.90;0.00;14870042.60;360388.92;0.00;885654.41;0.00;0.00;0.00;0.00;455891.68;0.00;0.00;0.00;0.00;0.00;1559025.77;0.00;0.00;0.00;1.24;1.16
251270;Remígio - PB;18686.0;25405396.42;983401.35;52113.23;0.00;2023290.61;0.00;0.00;0.00;630346.61;1981465.98;5646973.78;0.00;10100305.15;65703.94;0.00;2080584.87;66443.54;170112.42;88970.00;0.00;290478.88;0.00;0.00;0.00;601507.56;0.00;0.00;40395.42;583303.08;0.00;1.52;1.21
293315;Várzea Nova - BA;13581.0;21065109.37;270806.62;0.00;0.00;3299013.29;0.00;0.00;0.00;761266.26;817612.25;4289433.52;0.00;8260072.29;430238.18;0.00;2151037.89;0.00;0.00;0.00;0.00;170045.77;0.00;0.00;0.00;3000.00;64457.30;89916.76;1070.00;457139.24;0.00;1.05;1.10
315370;Quartel Geral - MG;3470.0;11632417.27;533683.09;0.00;62555.22;1805929.63;0.00;0.00;0.00;459691.97;862382.69;2629228.05;0.00;3041213.00;33370.67;0.00;631555.92;185921.75;28866.68;36561.45;0.00;34847.75;0.00;0.00;0.00;73140.12;186674.79;1006013.73;20780.76;0.00;487811.32;1.67;1.22
431065;Itati - RS;2625.0;9681078.71;513599.64;0.00;0.00;2676828.30;0.00;0.00;0.00;636410.90;0.00;2707507.76;0.00;2637078.47;3917.00;0.00;47037.50;0.00;13002.20;49312.00;0.00;257993.36;0.00;0.00;0.00;0.00;276.35;0.00;138115.23;0.00;0.00;1.21;1.09
251510;São Sebastião de Lagoa de Roça - PB;11495.0;21180442.97;662381.13;160248.53;0.00;1898524.35;0.00;19338.57;0.00;1070579.24;1936292.99;5003950.71;0.00;7715042.02;317361.21;0.00;1028033.05;0.00;22935.79;0.00;0.00;380503.76;0.00;0.00;0.00;0.00;308684.96;334663.18;53169.15;268734.33;0.00;1.23;1.02
250057;Algodão de Jandaíra - PB;2446.0;9787222.61;480428.51;0.00;0.00;1224446.21;0.00;0.00;0.00;404866.89;312215.94;1771060.42;0.00;3620787.44;118042.48;0.00;1121659.92;0.00;5310.00;0.00;0.00;325360.20;0.00;0.00;0.00;0.00;27409.55;0.00;0.00;375635.05;0.00;1.34;1.18
320360;Mucurici - ES;5909.0;22072138.47;879100.00;0.00;0.00;2954065.13;0.00;0.00;0.00;1055210.66;146330.10;5538710.60;0.00;6050198.08;31157.19;0.00;2937427.37;0.00;0.00;72113.84;0.00;416059.24;0.00;0.00;615102.60;0.00;0.00;1010976.29;189649.69;176037.68;0.00;1.33;1.03
430632;Derrubadas - RS;3199.0;14409567.84;0.00;48874.70;0.00;1556057.43;0.00;0.00;0.00;510098.68;0.00;2936973.55;0.00;3160337.90;388127.43;0.00;1840058.98;152096.04;146607.42;68407.80;0.00;1350506.02;0.00;0.00;356475.17;0.00;66230.10;1497839.34;0.00;330877.28;0.00;1.65;1.32
352265;Itapirapuã Paulista - SP;4081.0;11249899.79;0.00;0.00;0.00;1569535.22;0.00;0.00;0.00;687024.78;0.00;3113279.76;0.00;3601357.14;14000.00;0.00;564280.84;0.00;0.00;0.00;0.00;366653.34;0.00;0.00;0.00;0.00;0.00;858932.15;27035.68;447800.88;0.00;1.21;1.09
412720;Terra Boa - PR;16562.0;27758106.33;0.00;0.00;0.00;3290976.63;0.00;0.00;0.00;1589084.98;0.00;10110900.68;0.00;7148223.26;119422.64;360462.35;2734223.27;973.51;0.00;199651.39;0.00;320726.70;0.00;207548.52;0.00;0.00;162438.61;550671.98;151995.27;810806.54;1611034.41;1.64;1.20
412390;Santa Mariana - PR;12562.0;18192608.37;0.00;0.00;252169.53;3021407.70;0.00;0.00;0.00;792811.73;0.00;6109119.46;0.00;4112731.15;173692.07;0.00;3413785.56;0.00;0.00;2992.94;0.00;1079.67;0.00;0.00;0.00;0.00;0.00;0.00;88023.05;224795.51;0.00;1.54;1.15
421223;Paraíso - SC;3915.0;11279000.11;528838.85;63755.15;0.00;1195385.04;0.00;23496.48;0.00;513003.34;0.00;2810246.81;0.00;3000682.83;44988.39;0.00;780562.65;0.00;0.00;0.00;0.00;942564.24;0.00;39958.08;0.00;0.00;0.00;1045951.74;90704.10;198862.41;0.00;1.14;1.19
110007;Corumbiara - RO;9036.0;24663793.74;1149939.03;0.00;0.00;4405438.90;0.00;0.00;0.00;1224292.14;0.00;5157971.60;0.00;7261410.28;0.00;0.00;225033.45;0.00;2415500.78;0.00;0.00;895315.77;0.00;0.00;0.00;0.00;113566.06;1476415.29;68048.00;270862.44;0.00;1.48;1.15
350380;Artur Nogueira - SP;48420.0;103276040.99;1793386.20;415337.96;0.00;11621909.49;0.00;3233965.37;0.00;3137273.84;4832637.88;23674127.89;0.00;30027126.20;1752732.66;0.00;12586245.81;0.00;8023404.54;0.00;0.00;243653.54;0.00;0.00;0.00;0.00;1061618.83;276873.22;595747.56;0.00;0.00;1.21;1.15
315870;Santana do Garambéu - MG;2361.0;8631661.24;486106.02;0.00;0.00;1554487.01;0.00;0.00;0.00;326145.80;0.00;2926544.85;0.00;1925271.46;159854.43;0.00;96166.28;0.00;32368.19;0.00;0.00;315137.02;0.00;0.00;0.00;0.00;0.00;789776.58;19803.60;0.00;0.00;1.23;1.04
316257;São João do Manteninha - MG;5530.0;11179495.28;519347.68;0.00;0.00;1647737.46;0.00;111.21;0.00;282713.16;495160.30;2843029.22;0.00;2579317.05;521196.10;0.00;1954747.37;0.00;42277.23;0.00;0.00;85285.23;0.00;0.00;0.00;0.00;103995.25;0.00;104578.02;0.00;0.00;1.39;1.10
240520;Janduís - RN;5453.0;11718542.29;505051.35;0.00;0.00;2710431.32;0.00;0.00;0.00;644734.21;0.00;3230954.74;40.00;4298513.78;71985.33;0.00;75545.70;121.20;0.00;0.00;0.00;155452.81;0.00;0.00;0.00;0.00;0.00;0.00;720.00;24991.85;0.00;1.10;1.04
313950;Manhumirim - MG;22348.0;36965105.91;1313611.87;0.00;262191.24;4201905.44;0.00;83140.36;0.00;1116114.71;1704011.15;9874395.81;14507.83;11871183.88;150904.20;0.00;1889135.44;0.00;1130174.30;46281.76;0.00;443067.46;0.00;0.00;670923.67;18498.77;423617.48;145849.94;463031.06;1142559.54;0.00;1.31;1.11
410347;Cafezal do Sul - PR;4334.0;10921584.88;0.00;0.00;0.00;2242368.64;0.00;126818.58;0.00;524146.91;0.00;2803824.55;0.00;2702719.62;6807.35;0.00;532715.35;0.00;0.00;42725.47;0.00;612716.16;0.00;32983.00;7258.41;0.00;0.00;643001.59;131670.52;511828.73;0.00;1.24;1.06
354190;Queluz - SP;12234.0;27876711.78;0.00;0.00;0.00;2175826.26;0.00;0.00;0.00;884402.11;0.00;7531700.29;0.00;10261580.53;306366.18;20798.09;3854484.90;0.00;0.00;139349.07;0.00;561982.57;0.00;0.00;0.00;0.00;0.00;0.00;435606.99;1704614.79;0.00;1.21;1.22
355480;Tremembé - SP;43871.0;78696386.58;3083940.58;0.00;0.00;21714259.68;0.00;0.00;0.00;1659226.10;1702622.75;17057397.53;0.00;29671702.87;50340.39;0.00;298246.57;0.00;60189.57;0.00;0.00;221635.76;0.00;0.00;0.00;0.00;1417079.87;459564.25;1300180.66;0.00;0.00;1.22;1.16
352780;Lupércio - SP;4523.0;15425960.81;516337.80;0.00;38570.14;2227112.90;0.00;0.00;0.00;758399.57;0.00;3367888.93;0.00;4297231.79;76483.51;0.00;3503493.34;0.00;0.00;77040.33;0.00;237915.19;0.00;0.00;0.00;0.00;0.00;177061.81;148425.50;0.00;0.00;1.35;1.18
220710;Olho D'Água do Piauí - PI;2698.0;6960030.03;368236.52;0.00;0.00;2032411.16;0.00;0.00;0.00;322515.69;0.00;1259866.89;0.00;2139433.27;0.00;0.00;432421.15;0.00;5500.00;2672.00;0.00;233982.02;0.00;0.00;0.00;0.00;0.00;19900.00;143091.33;0.00;0.00;1.25;1.04
330513;São José de Ubá - RJ;7143.0;31639122.69;1471926.75;0.00;0.00;8227026.37;0.00;0.00;0.00;1072643.65;230700.14;8161328.33;0.00;6768106.98;346937.53;0.00;2656146.71;121305.25;0.00;394883.28;0.00;808673.76;0.00;0.00;0.00;0.00;0.00;1308580.61;33337.90;37525.43;0.00;1.26;1.08
270080;Belém - AL;4737.0;13223292.79;648735.11;0.00;0.00;1878326.28;0.00;0.00;0.00;304169.21;697882.75;2929035.75;0.00;5238254.49;0.00;0.00;861899.66;0.00;0.00;0.00;0.00;188109.59;0.00;0.00;0.00;0.00;0.00;0.00;100991.53;375888.42;0.00;1.28;1.06
412200;Rio Azul - PR;14809.0;25249113.65;0.00;0.00;0.00;2377444.66;0.00;0.00;0.00;1495528.11;347251.36;5455127.12;0.00;6417066.71;262803.47;1063.64;2170958.67;60259.14;676969.69;232137.18;0.00;846265.55;0.00;150000.00;308593.91;0.00;0.00;3535005.27;257739.10;654900.07;1561349.80;1.16;1.10
350750;Botucatu - SP;136269.0;273789919.99;2900733.86;0.00;0.00;31413178.43;64212.05;3912318.24;0.00;10173787.70;10790406.19;59647317.86;4602561.43;91257754.31;4820055.97;0.00;27429110.17;535097.06;12737282.65;1318413.97;87345.88;751677.76;0.00;228277.90;1143998.17;31933.81;0.00;1097060.73;6590087.81;2257308.04;0.00;1.48;1.21
315280;Prata - MG;27109.0;53407792.74;1662787.81;0.00;0.00;5171232.20;0.00;91144.91;0.00;1222693.07;572868.86;14719790.94;0.00;14295627.93;1239911.55;0.00;7071441.27;0.00;3001757.10;1006.10;0.00;105360.00;0.00;152504.01;10000.00;12628.51;0.00;1687457.21;445123.07;1944458.20;0.00;1.17;1.06
431173;Mampituba - RS;3087.0;10079215.77;482900.64;0.00;0.00;1503685.34;0.00;0.00;0.00;357082.64;520364.34;2745183.44;0.00;1831407.14;26200.00;0.00;189072.42;89836.70;254555.58;84472.69;0.00;410603.07;0.00;0.00;100567.37;0.00;0.00;1441926.10;41358.30;0.00;0.00;1.28;1.12
411095;Itaipulândia - PR;9869.0;52908810.05;0.00;0.00;0.00;6636066.90;0.00;0.00;0.00;1550783.59;1403602.49;12548017.87;0.00;15310791.65;740177.25;0.00;4836929.26;282474.82;52330.82;465041.88;0.00;2706132.94;0.00;522427.81;1022389.75;0.00;0.00;3771396.99;717502.78;342743.25;0.00;1.67;1.10
310020;Abaeté - MG;23451.0;33324280.35;1192469.84;509230.93;0.00;4037873.10;0.00;49799.70;0.00;1294098.67;1344397.43;11664587.67;0.00;9842567.03;229357.30;0.00;3147.56;348774.30;2737.09;105.08;0.00;790187.18;0.00;181606.89;0.00;625.00;103645.34;1372143.79;138728.18;218198.27;0.00;1.22;1.16
313630;João Pinheiro - MG;47549.0;65739795.98;3393317.28;0.00;0.00;5987802.54;0.00;0.00;0.00;2420953.34;5003561.72;22541350.09;0.00;16433975.76;668354.73;0.00;5261327.05;0.00;81259.18;42233.15;0.00;403198.82;0.00;0.00;7800.00;0.00;0.00;1053770.92;383798.30;2057093.10;3735625.50;1.05;1.07
241415;Tenente Laurentino Cruz - RN;5843.0;11918469.59;0.00;0.00;0.00;2557230.74;0.00;0.00;0.00;731977.47;0.00;3014432.02;0.00;4204742.95;74725.69;0.00;845979.19;0.00;353.91;5970.00;0.00;381654.40;0.00;0.00;73923.95;0.00;3477.10;0.00;24002.17;0.00;0.00;1.25;1.08
220554;Lagoinha do Piauí - PI;2741.0;7204490.56;353448.48;0.00;0.00;1446701.50;0.00;0.00;0.00;534116.84;0.00;1460082.81;0.00;2225448.70;113548.74;0.00;519737.70;0.00;78382.14;39759.05;0.00;61713.88;0.00;0.00;0.00;24500.00;8706.94;66953.49;59187.92;212202.37;0.00;1.36;1.01
220855;Porto Alegre do Piauí - PI;2625.0;8621380.43;383660.23;0.00;0.00;1825614.33;0.00;0.00;0.00;667067.42;0.00;1841541.73;0.00;2097778.71;100523.84;0.00;969823.86;0.00;194139.99;0.00;0.00;176459.91;0.00;0.00;0.00;627.38;14003.40;165092.63;18357.84;166689.16;0.00;1.14;1.04
320020;Alegre - ES;32267.0;62013284.31;1575197.93;342672.14;0.00;11237990.24;0.00;0.00;0.00;797700.75;5897828.41;14003112.32;0.00;17808865.69;533594.70;0.00;2331508.89;0.00;2517229.96;0.00;0.00;883271.81;0.00;0.00;0.00;0.00;654946.22;0.00;526669.45;2902695.80;0.00;1.27;1.15
251560;Serra da Raiz - PB;3190.0;8750324.60;432334.65;0.00;0.00;1448070.32;0.00;0.00;0.00;476433.16;0.00;1874099.11;0.00;2905258.20;259941.64;0.00;649634.57;0.00;7530.98;33675.25;0.00;256439.74;0.00;0.00;0.00;0.00;0.00;87245.33;109544.00;210117.65;0.00;1.19;0.97
312390;Entre Rios de Minas - MG;14940.0;20877069.82;973570.51;0.00;0.00;3065679.33;0.00;0.00;0.00;442949.40;181558.72;4868027.00;0.00;5125271.60;1204821.96;0.00;1562018.59;0.00;1404200.71;13530.73;0.00;151843.62;0.00;0.00;0.00;15577.79;0.00;1409704.46;164860.07;293455.33;0.00;1.31;1.02
330480;São Fidélis - RJ;37717.0;75597942.30;2903458.00;0.00;0.00;9964320.34;0.00;0.00;0.00;6823439.75;5092254.94;13612737.58;0.00;17828029.78;3312993.90;0.00;9952567.86;0.00;384177.23;0.00;0.00;971061.58;0.00;0.00;0.00;1664737.60;0.00;0.00;776251.41;2311912.33;0.00;1.78;1.27
521970;Santa Terezinha de Goiás - GO;10142.0;15235915.40;566653.52;9937.76;0.00;2091697.76;0.00;96367.05;0.00;1029033.80;1181553.24;3701739.59;97697.67;4588568.88;0.00;0.00;1269707.47;0.00;0.00;0.00;0.00;44372.23;0.00;0.00;0.00;481.00;0.00;307195.46;33416.95;217493.02;0.00;1.08;1.15
316350;São José do Jacuri - MG;6694.0;12686695.20;503717.64;75702.80;0.00;1296669.31;0.00;0.00;0.00;488721.82;1214796.91;2876911.00;0.00;3537366.31;122277.35;0.00;1666468.27;21778.93;0.00;64141.00;0.00;346044.58;0.00;0.00;0.00;0.00;0.00;178846.50;293252.78;0.00;220744.55;1.14;1.17
220630;Miguel Leão - PI;1244.0;5691092.65;351198.51;0.00;0.00;2034378.09;0.00;0.00;0.00;269183.70;0.00;1279210.07;0.00;1210304.51;79773.78;0.00;236247.77;0.00;19200.00;12000.00;0.00;35058.06;0.00;0.00;10000.00;18123.30;0.00;0.00;18400.00;118014.86;0.00;1.57;1.20
430085;Arambaré - RS;3778.0;18556601.75;544928.38;173626.69;0.00;2333390.70;0.00;35215.58;0.00;624996.98;0.00;3877942.16;0.00;2604953.58;149549.87;0.00;1781438.03;0.00;3496450.74;34799.80;0.00;1866215.08;0.00;0.00;146337.95;56934.31;0.00;790859.86;38962.04;0.00;0.00;2.51;1.15
240980;Pedro Velho - RN;14729.0;20843308.14;874142.45;120856.76;0.00;3343429.98;0.00;0.00;0.00;715722.16;0.00;5416089.11;0.00;8368401.48;70968.44;134.64;1649944.67;0.00;0.00;0.00;0.00;251470.83;0.00;0.00;3128.68;0.00;0.00;0.00;29018.94;0.00;0.00;1.00;1.06
220327;Curral Novo do Piauí - PI;5027.0;10431085.65;380253.28;0.00;0.00;2224451.56;0.00;29160.00;0.00;544428.87;0.00;2105532.94;0.00;4123533.48;4500.00;0.00;441306.00;0.00;0.00;0.00;0.00;161096.20;0.00;0.00;0.00;0.00;0.00;292426.33;124396.99;0.00;0.00;1.07;1.04
314930;Pedro Leopoldo - MG;61975.0;103403719.29;4257965.24;0.00;5491.74;19166844.35;0.00;694246.80;0.00;3172331.58;0.00;34159757.66;0.00;30042423.72;1151900.15;0.00;4603739.96;0.00;3260467.56;340626.28;0.00;262026.14;0.00;0.00;0.00;126535.07;0.00;0.00;193326.47;1966036.57;0.00;1.14;1.28
354165;Quadra - SP;3489.0;14118516.94;668536.46;0.00;0.00;2538330.15;0.00;111781.11;0.00;493970.99;0.00;3148424.83;84772.31;4045360.88;0.00;0.00;1047739.72;0.00;0.00;0.00;0.00;504239.60;0.00;0.00;327111.98;0.00;0.00;856534.30;245921.66;45792.95;0.00;1.47;1.19
510590;Nobres - MT;15002.0;37566979.25;1752147.19;0.00;0.00;5561879.55;0.00;0.00;0.00;2148699.95;1129543.45;8626600.80;0.00;9335560.16;528353.08;0.00;6193185.30;84691.47;618654.65;209378.06;0.00;24623.42;0.00;59296.77;235535.63;0.00;0.00;0.00;118101.47;940728.30;1298679.42;1.23;1.09
160030;Macapá - AP;437256.0;526041228.95;16987816.00;0.00;8760.00;98565769.48;0.00;26375281.77;0.00;6869304.42;38352245.74;92740206.97;0.00;162518891.89;1451765.54;381334.66;19376485.22;682248.38;207702.94;30440723.48;0.00;0.00;0.00;0.00;1501759.10;0.00;0.00;12242764.74;310766.00;17027402.62;0.00;1.41;1.17
430730;Erval Seco - RS;7899.0;15889130.34;619917.17;0.00;97866.47;1643389.07;0.00;0.00;0.00;560355.00;263914.83;4105517.45;0.00;3889878.13;271690.00;0.00;869641.04;0.00;0.00;62722.37;0.00;1112386.81;0.00;0.00;42575.61;0.00;0.00;1640751.91;72145.62;636378.86;0.00;1.25;1.13
314150;Mendes Pimentel - MG;6533.0;13518732.56;590305.05;0.00;0.00;2434304.92;16925.75;38511.89;0.00;441098.66;0.00;3006590.27;0.00;3562721.66;128644.92;0.00;1834432.25;0.00;1072.00;40.00;0.00;56469.82;0.00;0.00;0.00;0.00;0.00;1220922.16;22156.27;164536.94;0.00;1.46;1.04
250300;Caaporã - PB;21212.0;52732389.21;1959459.57;0.00;0.00;5246150.68;0.00;0.00;0.00;1741300.49;4190923.17;11581186.64;305893.39;19576195.69;187982.06;0.00;4862822.56;0.00;214757.31;29079.25;0.00;70068.20;0.00;0.00;710872.06;0.00;0.00;0.00;738742.62;1316955.52;0.00;1.28;1.16
220211;Campo Alegre do Fidalgo - PI;4851.0;11227802.93;373031.57;0.00;0.00;2077008.31;0.00;0.00;0.00;372092.83;0.00;1853136.19;0.00;5604602.08;99274.98;0.00;277540.97;0.00;91660.84;34763.00;0.00;140909.00;0.00;0.00;0.00;8902.00;16775.00;126172.66;37338.75;114594.75;0.00;1.14;1.00
411150;Ivaiporã - PR;32699.0;45670943.19;0.00;132892.25;0.00;8923156.49;0.00;0.00;0.00;2491985.43;0.00;9878934.37;0.00;11380744.88;361185.89;0.00;6959335.34;0.00;0.00;491338.27;0.00;477268.58;0.00;1633649.24;21456.27;0.00;0.00;2122514.14;796482.04;0.00;0.00;1.65;1.18
330400;Piraí - RJ;27311.0;141023530.80;6126419.31;0.00;0.00;22199066.89;0.00;0.00;0.00;2057199.08;8890284.88;40660688.66;1800.00;33690900.00;4370373.59;0.00;3663721.19;301251.42;3479030.78;3109470.33;0.00;1300288.65;0.00;1977278.47;102100.00;0.00;0.00;3397584.28;3732571.70;1963501.57;5746399.69;1.86;1.07
520410;Cachoeira Alta - GO;11348.0;23166683.79;1425964.01;0.00;0.00;4160511.05;0.00;84112.69;0.00;1413268.14;1180785.94;5394537.39;169734.04;5167119.74;37446.04;0.00;1366196.18;0.00;1017949.78;105171.14;0.00;8100.00;0.00;65593.23;100000.00;54509.78;250921.76;1017949.78;146813.10;0.00;0.00;1.32;1.12
354750;Santa Rita do Passa Quatro - SP;27411.0;67195569.45;1671985.22;0.00;0.00;8397911.36;0.00;0.00;0.00;1955503.86;2642943.49;15590377.18;285458.41;17959981.78;564931.52;0.00;8638514.31;0.00;3668951.11;399154.59;0.00;161857.93;0.00;0.00;1381935.92;0.00;0.00;1487540.49;1354345.76;1034176.52;0.00;1.28;1.12
290690;Caravelas - BA;22328.0;43601104.01;1885323.28;0.00;0.00;4525974.05;0.00;239513.78;0.00;1202074.14;0.00;9137993.34;0.00;18500521.15;795406.33;0.00;4148977.66;0.00;0.00;123291.96;0.00;41583.34;0.00;0.00;629764.48;0.00;0.00;0.00;0.00;2370680.50;0.00;1.32;1.23
220780;Paulistana - PI;20093.0;35577523.13;1004257.48;0.00;0.00;4717888.92;0.00;0.00;0.00;1470474.72;1270906.72;9663693.50;0.00;13555931.77;105158.30;184298.14;2188536.69;147976.99;372.00;0.00;0.00;390130.11;2350.36;0.00;0.00;0.00;289803.30;517645.43;68098.70;0.00;0.00;1.30;1.77
110094;Cujubim - RO;19410.0;28618211.94;1289951.23;0.00;0.00;4511733.32;0.00;0.00;0.00;717699.44;370919.65;5154143.08;0.00;12712098.89;94722.60;0.00;900895.06;0.00;0.00;85010.93;0.00;512751.80;0.00;0.00;0.00;0.00;0.00;1275204.74;234030.80;759050.40;0.00;1.01;1.00
421830;Três Barras - SC;18740.0;0.00;1804037.80;14900.92;0.00;7854603.70;0.00;128426.69;0.00;2322862.36;1186427.86;15951317.16;0.00;14992981.14;231275.00;0.00;3351632.08;0.00;3264316.39;0.00;0.00;48841.57;0.00;21871.03;17190.77;0.00;0.00;0.00;0.00;1483085.70;0.00;1.26;1.37
270740;Porto de Pedras - AL;8362.0;19112129.26;597843.45;0.00;27000.00;1638029.58;0.00;0.00;0.00;366500.34;1076925.37;3662656.82;0.00;8386962.21;679881.20;0.00;2384741.68;0.00;107532.20;43800.00;0.00;30950.00;0.00;0.00;0.00;11800.00;0.00;34070.10;5540.00;57896.31;0.00;1.26;1.15
