#Codigo;Legislativa(2019);Judiciária(2019);Essencial à Justiça(2019);Administração(2019);Defesa Nacional(2019);Segurança Pública(2019);Relações Exteriores(2019);Assistência Social(2019);Previdência Social(2019);Saúde(2019);Trabalho(2019);Educação(2019);Cultura(2019);Direitos da Cidadania(2019);Urbanismo(2019);Habitação(2019);Saneamento(2019);Gestão Ambiental(2019);Ciência e Tecnologia(2019);Agricultura(2019);Organização Agrária(2019);Indústria(2019);Comércio e Serviços(2019);Comunicações(2019);Energia(2019);Transporte(2019);Desporto e Lazer(2019);Encargos Especiais(2019);Despesas (Intraorçamentárias)(2019);Legislativa(2020);Judiciária(2020);Essencial à Justiça(2020);Administração(2020);Defesa Nacional(2020);Segurança Pública(2020);Relações Exteriores(2020);Assistência Social(2020);Previdência Social(2020);Saúde(2020);Trabalho(2020);Educação(2020);Cultura(2020);Direitos da Cidadania(2020);Urbanismo(2020);Habitação(2020);Saneamento(2020);Gestão Ambiental(2020);Ciência e Tecnologia(2020);Agricultura(2020);Organização Agrária(2020);Indústria(2020);Comércio e Serviços(2020);Comunicações(2020);Energia(2020);Transporte(2020);Desporto e Lazer(2020);Encargos Especiais(2020);Despesas (Intraorçamentárias)(2020)
312400;-0.19;-0.19;-0.15;-0.50;-0.08;-0.31;-0.02;-0.70;-0.51;-0.46;-0.18;-1.32;-0.43;-0.09;-0.53;-0.14;-0.30;-0.38;-0.09;0.21;-0.03;-0.18;-0.29;-0.21;-0.40;-0.50;-0.48;-0.83;-0.30;-0.19;-0.19;-0.15;-0.50;-0.08;-0.31;-0.02;-0.70;-0.51;-0.46;-0.18;-1.32;-0.43;-0.09;-0.53;-0.14;-0.30;-0.38;-0.09;0.21;-0.03;-0.18;-0.29;-0.21;-0.40;-0.50;-0.48;-0.83;-0.30
330245;2.37;-0.27;-0.15;2.31;-0.08;0.23;-0.02;1.76;-0.64;4.10;-0.18;1.95;1.05;5.20;4.80;-0.14;-0.32;9.79;-0.09;0.71;-0.03;-0.18;12.60;-0.21;-0.40;-0.59;2.02;-0.83;-0.30;2.37;-0.27;-0.15;2.31;-0.08;0.23;-0.02;1.76;-0.64;4.10;-0.18;1.95;1.05;5.20;4.80;-0.14;-0.32;9.79;-0.09;0.71;-0.03;-0.18;12.60;-0.21;-0.40;-0.59;2.02;-0.83;-0.30
291330;0.07;-0.27;-0.15;-0.12;-0.08;-0.31;-0.02;-0.25;-0.64;0.33;-0.18;-0.12;-0.51;-0.09;-0.49;-0.14;-0.32;-0.39;-0.09;0.65;-0.03;-0.18;-0.29;-0.21;0.80;-0.59;-0.51;-0.37;-0.30;0.07;-0.27;-0.15;-0.12;-0.08;-0.31;-0.02;-0.25;-0.64;0.33;-0.18;-0.12;-0.51;-0.09;-0.49;-0.14;-0.32;-0.39;-0.09;0.65;-0.03;-0.18;-0.29;-0.21;0.80;-0.59;-0.51;-0.37;-0.30
431085;-0.95;-0.27;-0.15;-0.20;-0.08;-0.31;-0.02;0.32;-0.42;0.80;-0.18;-0.14;-0.73;-0.09;-1.10;-0.14;-0.32;-0.20;-0.09;1.31;-0.03;-0.18;0.18;-0.21;-0.40;2.03;-0.10;0.59;-0.30;-0.95;-0.27;-0.15;-0.20;-0.08;-0.31;-0.02;0.32;-0.42;0.80;-0.18;-0.14;-0.73;-0.09;-1.10;-0.14;-0.32;-0.20;-0.09;1.31;-0.03;-0.18;0.18;-0.21;-0.40;2.03;-0.10;0.59;-0.30
312695;0.84;1.32;-0.15;-0.17;1.71;0.32;-0.02;0.68;0.51;0.57;-0.18;0.80;0.73;-0.09;0.29;-0.14;-0.10;-0.39;-0.09;1.81;-0.03;-0.18;-0.29;1.08;-0.38;0.20;-0.14;-0.00;-0.30;0.84;1.32;-0.15;-0.17;1.71;0.32;-0.02;0.68;0.51;0.57;-0.18;0.80;0.73;-0.09;0.29;-0.14;-0.10;-0.39;-0.09;1.81;-0.03;-0.18;-0.29;1.08;-0.38;0.20;-0.14;-0.00;-0.30
230460;0.20;-0.27;-0.15;-0.24;-0.08;-0.31;-0.02;0.09;0.98;-0.10;0.04;1.37;0.70;-0.09;0.22;-0.14;-0.32;-0.25;-0.09;0.31;-0.03;-0.18;-0.29;-0.21;-0.40;-0.09;0.61;0.52;-0.30;0.20;-0.27;-0.15;-0.24;-0.08;-0.31;-0.02;0.09;0.98;-0.10;0.04;1.37;0.70;-0.09;0.22;-0.14;-0.32;-0.25;-0.09;0.31;-0.03;-0.18;-0.29;-0.21;-0.40;-0.09;0.61;0.52;-0.30
412015;-0.95;-0.27;-0.15;0.80;-0.08;-0.31;-0.02;0.99;-0.64;0.61;-0.18;0.17;-0.73;-0.09;1.17;-0.14;-0.32;-0.39;-0.09;1.70;-0.03;-0.18;-0.29;-0.21;-0.40;2.71;0.06;-0.49;-0.30;-0.95;-0.27;-0.15;0.80;-0.08;-0.31;-0.02;0.99;-0.64;0.61;-0.18;0.17;-0.73;-0.09;1.17;-0.14;-0.32;-0.39;-0.09;1.70;-0.03;-0.18;-0.29;-0.21;-0.40;2.71;0.06;-0.49;-0.30
251390;-0.40;-0.27;-0.15;-0.95;-0.08;-0.31;-0.02;-0.49;0.26;0.02;-0.18;-0.43;-0.42;-0.09;-0.35;-0.10;-0.32;-0.39;-0.09;-0.31;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.40;-0.27;-0.15;-0.95;-0.08;-0.31;-0.02;-0.49;0.26;0.02;-0.18;-0.43;-0.42;-0.09;-0.35;-0.10;-0.32;-0.39;-0.09;-0.31;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
421100;-0.32;-0.27;-0.15;-0.49;-0.08;0.11;-0.02;0.23;-0.44;-0.18;-0.18;-0.44;-0.23;-0.09;-0.29;-0.03;0.03;-0.39;-0.09;1.18;-0.03;1.84;0.23;0.02;-0.40;1.08;0.81;-0.67;-0.30;-0.32;-0.27;-0.15;-0.49;-0.08;0.11;-0.02;0.23;-0.44;-0.18;-0.18;-0.44;-0.23;-0.09;-0.29;-0.03;0.03;-0.39;-0.09;1.18;-0.03;1.84;0.23;0.02;-0.40;1.08;0.81;-0.67;-0.30
210043;-0.49;0.19;-0.15;-0.76;-0.06;-0.31;-0.02;-0.52;-0.64;-0.72;-0.18;0.31;0.26;-0.09;-0.39;-0.14;-0.32;-0.39;-0.09;-0.44;-0.03;-0.18;-0.29;-0.21;-0.40;-0.37;-0.16;-0.83;-0.30;-0.49;0.19;-0.15;-0.76;-0.06;-0.31;-0.02;-0.52;-0.64;-0.72;-0.18;0.31;0.26;-0.09;-0.39;-0.14;-0.32;-0.39;-0.09;-0.44;-0.03;-0.18;-0.29;-0.21;-0.40;-0.37;-0.16;-0.83;-0.30
250640;-0.27;-0.27;-0.15;-0.37;-0.08;-0.31;-0.02;-0.05;-0.64;-0.51;-0.18;-0.45;-0.73;-0.09;-0.97;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.38;-0.16;-0.30;-0.27;-0.27;-0.15;-0.37;-0.08;-0.31;-0.02;-0.05;-0.64;-0.51;-0.18;-0.45;-0.73;-0.09;-0.97;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.38;-0.16;-0.30
270320;-0.28;-0.27;-0.15;-0.48;-0.08;-0.31;-0.02;-1.79;-0.64;-0.29;-0.18;0.12;0.11;-0.09;-0.26;-0.14;-0.32;-0.39;-0.09;-0.29;-0.03;-0.18;-0.29;-0.21;-0.40;-0.24;-1.07;-0.74;-0.30;-0.28;-0.27;-0.15;-0.48;-0.08;-0.31;-0.02;-1.79;-0.64;-0.29;-0.18;0.12;0.11;-0.09;-0.26;-0.14;-0.32;-0.39;-0.09;-0.29;-0.03;-0.18;-0.29;-0.21;-0.40;-0.24;-1.07;-0.74;-0.30
292905;-0.26;-0.27;-0.15;-0.18;-0.08;-0.24;-0.02;-0.98;-0.47;-0.58;0.24;-0.35;0.08;-0.09;-0.73;0.27;1.02;-0.18;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.41;-0.22;-0.48;-0.30;-0.26;-0.27;-0.15;-0.18;-0.08;-0.24;-0.02;-0.98;-0.47;-0.58;0.24;-0.35;0.08;-0.09;-0.73;0.27;1.02;-0.18;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.41;-0.22;-0.48;-0.30
290850;-0.21;-0.27;0.46;-0.37;-0.08;0.43;-0.02;-0.96;-0.60;-0.72;-0.18;-0.81;-0.66;0.13;-0.09;-0.14;-0.32;-0.26;-0.09;-0.50;-0.03;-0.18;1.83;-0.21;-0.40;-0.57;-0.57;-0.35;-0.30;-0.21;-0.27;0.46;-0.37;-0.08;0.43;-0.02;-0.96;-0.60;-0.72;-0.18;-0.81;-0.66;0.13;-0.09;-0.14;-0.32;-0.26;-0.09;-0.50;-0.03;-0.18;1.83;-0.21;-0.40;-0.57;-0.57;-0.35;-0.30
316240;-0.31;-0.27;-0.15;0.00;-0.08;-0.31;-0.02;-0.66;-0.64;-0.96;-0.18;-0.66;-0.04;-0.09;-0.99;-0.14;-0.26;-0.39;-0.09;-0.51;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.59;-0.40;-0.30;-0.31;-0.27;-0.15;0.00;-0.08;-0.31;-0.02;-0.66;-0.64;-0.96;-0.18;-0.66;-0.04;-0.09;-0.99;-0.14;-0.26;-0.39;-0.09;-0.51;-0.03;-0.18;-0.29;-0.21;-0.40;-0.52;-0.59;-0.40;-0.30
311760;1.11;-0.27;-0.15;0.44;-0.08;-0.23;-0.02;0.22;1.41;0.66;-0.18;-0.47;0.13;-0.09;0.53;-0.09;-0.14;0.30;-0.09;-0.49;-0.03;-0.15;-0.29;-0.21;-0.40;0.57;1.34;0.21;-0.30;1.11;-0.27;-0.15;0.44;-0.08;-0.23;-0.02;0.22;1.41;0.66;-0.18;-0.47;0.13;-0.09;0.53;-0.09;-0.14;0.30;-0.09;-0.49;-0.03;-0.15;-0.29;-0.21;-0.40;0.57;1.34;0.21;-0.30
410810;1.46;-0.27;-0.15;0.50;-0.08;-0.31;-0.02;1.60;2.79;1.06;-0.18;-0.28;0.01;-0.09;0.94;-0.14;0.33;-0.01;-0.09;-0.05;-0.03;1.78;-0.29;-0.21;-0.40;0.11;0.37;-0.10;2.90;1.46;-0.27;-0.15;0.50;-0.08;-0.31;-0.02;1.60;2.79;1.06;-0.18;-0.28;0.01;-0.09;0.94;-0.14;0.33;-0.01;-0.09;-0.05;-0.03;1.78;-0.29;-0.21;-0.40;0.11;0.37;-0.10;2.90
421605;0.51;-0.27;-0.15;-0.04;-0.08;0.01;-0.02;1.21;-0.02;-0.01;-0.18;-0.12;-0.26;-0.09;0.82;-0.11;-0.32;-0.39;-0.09;-0.17;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;0.47;0.46;0.80;0.51;-0.27;-0.15;-0.04;-0.08;0.01;-0.02;1.21;-0.02;-0.01;-0.18;-0.12;-0.26;-0.09;0.82;-0.11;-0.32;-0.39;-0.09;-0.17;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;0.47;0.46;0.80
291310;-0.25;-0.27;-0.15;-0.54;-0.08;-0.31;-0.02;-0.29;-0.64;-0.88;-0.18;-0.00;-0.55;-0.09;-0.27;-0.14;-0.32;-0.39;-0.09;-0.29;-0.03;-0.18;-0.29;-0.17;-0.40;-0.25;-0.43;-0.33;-0.30;-0.25;-0.27;-0.15;-0.54;-0.08;-0.31;-0.02;-0.29;-0.64;-0.88;-0.18;-0.00;-0.55;-0.09;-0.27;-0.14;-0.32;-0.39;-0.09;-0.29;-0.03;-0.18;-0.29;-0.17;-0.40;-0.25;-0.43;-0.33;-0.30
500290;0.20;0.88;-0.15;-0.17;-0.08;-0.17;-0.02;-0.43;0.87;0.49;0.57;-0.67;-0.03;-0.09;-0.35;-0.14;0.19;-0.35;-0.09;-0.57;-0.03;-0.18;1.01;-0.21;3.27;-0.25;-0.54;0.15;1.19;0.20;0.88;-0.15;-0.17;-0.08;-0.17;-0.02;-0.43;0.87;0.49;0.57;-0.67;-0.03;-0.09;-0.35;-0.14;0.19;-0.35;-0.09;-0.57;-0.03;-0.18;1.01;-0.21;3.27;-0.25;-0.54;0.15;1.19
312235;0.25;0.69;-0.15;-0.35;-0.08;0.05;-0.02;0.28;-0.64;-0.33;-0.18;0.19;-0.05;-0.09;-0.08;-0.02;-0.32;-0.39;-0.09;-0.09;-0.03;-0.18;-0.28;-0.21;-0.40;-0.45;1.53;1.03;-0.30;0.25;0.69;-0.15;-0.35;-0.08;0.05;-0.02;0.28;-0.64;-0.33;-0.18;0.19;-0.05;-0.09;-0.08;-0.02;-0.32;-0.39;-0.09;-0.09;-0.03;-0.18;-0.28;-0.21;-0.40;-0.45;1.53;1.03;-0.30
291800;-0.31;0.47;-0.15;-0.73;-0.08;-0.31;-0.02;-0.66;1.33;-0.62;-0.13;-0.85;-0.29;-0.09;-0.35;-0.13;-0.32;-0.39;-0.09;-0.54;-0.03;-0.18;-0.29;1.64;0.71;-0.59;-0.46;-0.83;-0.30;-0.31;0.47;-0.15;-0.73;-0.08;-0.31;-0.02;-0.66;1.33;-0.62;-0.13;-0.85;-0.29;-0.09;-0.35;-0.13;-0.32;-0.39;-0.09;-0.54;-0.03;-0.18;-0.29;1.64;0.71;-0.59;-0.46;-0.83;-0.30
250933;0.37;-0.27;-0.15;1.23;-0.08;-0.31;-0.02;-0.50;-0.64;0.29;-0.18;0.11;1.35;-0.09;-1.07;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;0.37;-0.27;-0.15;1.23;-0.08;-0.31;-0.02;-0.50;-0.64;0.29;-0.18;0.11;1.35;-0.09;-1.07;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
240130;-0.21;1.25;-0.15;-0.04;-0.08;-0.31;-0.02;-1.01;-0.64;-0.72;-0.18;-0.36;-0.32;-0.01;-0.59;-0.14;-0.32;-0.39;0.25;-0.51;-0.03;-0.18;0.10;-0.21;-0.40;-0.59;-0.16;-0.64;-0.30;-0.21;1.25;-0.15;-0.04;-0.08;-0.31;-0.02;-1.01;-0.64;-0.72;-0.18;-0.36;-0.32;-0.01;-0.59;-0.14;-0.32;-0.39;0.25;-0.51;-0.03;-0.18;0.10;-0.21;-0.40;-0.59;-0.16;-0.64;-0.30
420920;0.95;-0.27;2.07;1.17;-0.08;0.09;-0.02;-0.25;-0.64;2.07;-0.18;0.41;-0.05;-0.09;-0.50;-0.14;-0.32;-0.39;-0.09;2.34;-0.03;1.63;-0.29;0.60;4.52;4.68;2.01;-0.55;-0.30;0.95;-0.27;2.07;1.17;-0.08;0.09;-0.02;-0.25;-0.64;2.07;-0.18;0.41;-0.05;-0.09;-0.50;-0.14;-0.32;-0.39;-0.09;2.34;-0.03;1.63;-0.29;0.60;4.52;4.68;2.01;-0.55;-0.30
314850;-0.21;0.15;-0.15;-0.66;-0.08;-0.07;-0.02;-0.19;0.16;-0.47;-0.18;-1.05;-0.03;-0.09;-0.00;-0.04;-0.26;-0.38;-0.09;0.28;-0.03;-0.18;-0.05;-0.04;-0.40;-0.07;-0.50;-0.57;-0.30;-0.21;0.15;-0.15;-0.66;-0.08;-0.07;-0.02;-0.19;0.16;-0.47;-0.18;-1.05;-0.03;-0.09;-0.00;-0.04;-0.26;-0.38;-0.09;0.28;-0.03;-0.18;-0.05;-0.04;-0.40;-0.07;-0.50;-0.57;-0.30
130160;-0.23;-0.27;-0.15;-0.36;-0.08;-0.31;-0.02;-0.26;-0.64;-0.74;-0.18;0.23;0.61;-0.09;0.91;0.00;-0.05;-0.02;-0.09;-0.20;-0.03;-0.18;-0.29;-0.21;0.89;-0.59;-0.59;0.18;-0.30;-0.23;-0.27;-0.15;-0.36;-0.08;-0.31;-0.02;-0.26;-0.64;-0.74;-0.18;0.23;0.61;-0.09;0.91;0.00;-0.05;-0.02;-0.09;-0.20;-0.03;-0.18;-0.29;-0.21;0.89;-0.59;-0.59;0.18;-0.30
315800;-0.22;1.77;-0.15;-0.55;0.33;-0.08;-0.02;-0.41;0.30;-0.51;-0.18;-0.29;0.18;-0.09;-1.00;-0.11;0.24;0.21;-0.09;-0.28;-0.03;-0.18;-0.23;-0.05;0.73;-0.30;-0.08;-0.45;-0.30;-0.22;1.77;-0.15;-0.55;0.33;-0.08;-0.02;-0.41;0.30;-0.51;-0.18;-0.29;0.18;-0.09;-1.00;-0.11;0.24;0.21;-0.09;-0.28;-0.03;-0.18;-0.23;-0.05;0.73;-0.30;-0.08;-0.45;-0.30
292720;-0.42;-0.27;1.76;-0.78;-0.08;-0.31;-0.02;0.44;-0.55;-1.09;-0.18;-0.21;-0.45;-0.09;0.10;-0.14;-0.32;-0.39;-0.09;-0.53;-0.03;-0.18;0.05;-0.21;-0.29;-0.59;-0.45;-0.55;-0.30;-0.42;-0.27;1.76;-0.78;-0.08;-0.31;-0.02;0.44;-0.55;-1.09;-0.18;-0.21;-0.45;-0.09;0.10;-0.14;-0.32;-0.39;-0.09;-0.53;-0.03;-0.18;0.05;-0.21;-0.29;-0.59;-0.45;-0.55;-0.30
150555;-0.95;-0.27;-0.15;3.16;-0.08;-0.31;-0.02;-0.96;-0.64;0.57;-0.18;1.44;-0.66;-0.09;-0.52;-0.14;0.16;-0.35;-0.09;-0.01;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;1.30;0.21;-0.30;-0.95;-0.27;-0.15;3.16;-0.08;-0.31;-0.02;-0.96;-0.64;0.57;-0.18;1.44;-0.66;-0.09;-0.52;-0.14;0.16;-0.35;-0.09;-0.01;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;1.30;0.21;-0.30
292390;-0.16;3.27;-0.15;-0.37;-0.08;0.88;-0.02;-0.76;-0.64;-0.63;-0.18;-0.29;-0.73;-0.09;-0.89;-0.10;-0.32;-0.39;-0.09;-0.47;-0.03;-0.18;-0.29;-0.21;0.08;-0.58;-0.50;0.53;-0.30;-0.16;3.27;-0.15;-0.37;-0.08;0.88;-0.02;-0.76;-0.64;-0.63;-0.18;-0.29;-0.73;-0.09;-0.89;-0.10;-0.32;-0.39;-0.09;-0.47;-0.03;-0.18;-0.29;-0.21;0.08;-0.58;-0.50;0.53;-0.30
510624;0.65;1.21;-0.15;0.18;-0.08;-0.31;-0.02;0.66;0.26;0.40;-0.18;0.47;-0.22;-0.09;1.11;-0.14;-0.15;0.81;-0.09;-0.12;-0.03;0.81;-0.14;-0.21;-0.40;-0.08;0.14;-0.21;0.93;0.65;1.21;-0.15;0.18;-0.08;-0.31;-0.02;0.66;0.26;0.40;-0.18;0.47;-0.22;-0.09;1.11;-0.14;-0.15;0.81;-0.09;-0.12;-0.03;0.81;-0.14;-0.21;-0.40;-0.08;0.14;-0.21;0.93
291020;0.59;-0.27;-0.15;0.37;-0.08;-0.31;-0.02;0.82;-0.64;0.41;-0.18;-0.11;-0.73;-0.09;0.31;-0.14;-0.32;-0.39;-0.09;-0.37;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;1.67;-0.83;-0.30;0.59;-0.27;-0.15;0.37;-0.08;-0.31;-0.02;0.82;-0.64;0.41;-0.18;-0.11;-0.73;-0.09;0.31;-0.14;-0.32;-0.39;-0.09;-0.37;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;1.67;-0.83;-0.30
500260;0.66;0.04;-0.15;0.33;-0.08;-0.31;-0.02;-0.04;0.49;0.47;-0.18;0.03;-0.19;-0.09;1.53;-0.14;-0.32;-0.39;-0.09;-0.48;-0.03;-0.18;-0.29;-0.21;1.51;-0.29;0.23;0.83;-0.30;0.66;0.04;-0.15;0.33;-0.08;-0.31;-0.02;-0.04;0.49;0.47;-0.18;0.03;-0.19;-0.09;1.53;-0.14;-0.32;-0.39;-0.09;-0.48;-0.03;-0.18;-0.29;-0.21;1.51;-0.29;0.23;0.83;-0.30
410780;-0.95;-0.27;-0.15;0.20;-0.08;-0.31;-0.02;-0.12;-0.32;0.99;-0.18;-0.53;-0.60;4.96;1.83;-0.14;-0.32;-0.09;-0.09;0.21;-0.03;-0.18;-0.29;-0.21;-0.40;-0.44;-0.12;-0.83;-0.30;-0.95;-0.27;-0.15;0.20;-0.08;-0.31;-0.02;-0.12;-0.32;0.99;-0.18;-0.53;-0.60;4.96;1.83;-0.14;-0.32;-0.09;-0.09;0.21;-0.03;-0.18;-0.29;-0.21;-0.40;-0.44;-0.12;-0.83;-0.30
110037;-0.13;-0.27;-0.15;-0.31;-0.08;-0.31;-0.02;0.04;-0.64;-0.40;-0.18;-0.04;-0.45;-0.09;-0.33;-0.14;-0.32;-0.36;-0.09;0.26;-0.03;-0.18;-0.29;-0.21;-0.40;0.10;-0.28;-0.56;-0.30;-0.13;-0.27;-0.15;-0.31;-0.08;-0.31;-0.02;0.04;-0.64;-0.40;-0.18;-0.04;-0.45;-0.09;-0.33;-0.14;-0.32;-0.36;-0.09;0.26;-0.03;-0.18;-0.29;-0.21;-0.40;0.10;-0.28;-0.56;-0.30
330470;0.05;0.93;-0.12;-0.07;-0.08;-0.29;-0.02;-0.45;0.39;0.23;-0.18;-0.34;-0.70;-0.07;0.84;0.14;-0.32;-0.35;-0.09;-0.50;-0.03;-0.18;-0.29;-0.21;-0.40;-0.28;0.67;-0.83;-1.72;0.05;0.93;-0.12;-0.07;-0.08;-0.29;-0.02;-0.45;0.39;0.23;-0.18;-0.34;-0.70;-0.07;0.84;0.14;-0.32;-0.35;-0.09;-0.50;-0.03;-0.18;-0.29;-0.21;-0.40;-0.28;0.67;-0.83;-1.72
520235;-0.95;-0.27;-0.15;11.03;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;-0.95;-0.27;-0.15;11.03;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
230570;-0.11;-0.27;-0.15;-0.32;-0.08;-0.30;-0.02;-0.13;-0.64;-0.62;-0.18;-0.35;0.18;-0.09;-0.34;-0.14;-0.32;-0.39;-0.09;-0.52;-0.03;-0.18;-0.07;-0.21;-0.40;-0.59;-0.54;-0.50;-0.30;-0.11;-0.27;-0.15;-0.32;-0.08;-0.30;-0.02;-0.13;-0.64;-0.62;-0.18;-0.35;0.18;-0.09;-0.34;-0.14;-0.32;-0.39;-0.09;-0.52;-0.03;-0.18;-0.07;-0.21;-0.40;-0.59;-0.54;-0.50;-0.30
290940;-0.07;-0.27;-0.15;-0.52;-0.08;-0.31;-0.02;-0.53;-0.64;-0.74;-0.18;0.65;-0.73;-0.09;-0.00;-0.14;-0.27;-0.30;-0.09;-0.47;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.13;-0.69;-0.30;-0.07;-0.27;-0.15;-0.52;-0.08;-0.31;-0.02;-0.53;-0.64;-0.74;-0.18;0.65;-0.73;-0.09;-0.00;-0.14;-0.27;-0.30;-0.09;-0.47;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.13;-0.69;-0.30
291560;20.40;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30;20.40;-0.27;-0.15;-1.22;-0.08;-0.31;-0.02;-1.21;-0.64;-2.08;-0.18;-2.60;-0.73;-0.09;-1.10;-0.14;-0.32;-0.39;-0.09;-0.58;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;-0.59;-0.83;-0.30
314053;-0.05;1.05;-0.15;-0.18;-0.08;-0.05;-0.02;-0.66;-0.39;-0.47;-0.18;-0.40;-0.03;0.56;-0.50;-0.14;-0.32;-0.26;-0.09;-0.39;-0.03;-0.18;-0.29;-0.15;0.27;-0.56;-0.52;-0.83;-0.30;-0.05;1.05;-0.15;-0.18;-0.08;-0.05;-0.02;-0.66;-0.39;-0.47;-0.18;-0.40;-0.03;0.56;-0.50;-0.14;-0.32;-0.26;-0.09;-0.39;-0.03;-0.18;-0.29;-0.15;0.27;-0.56;-0.52;-0.83;-0.30
110050;-0.14;-0.27;-0.15;-0.16;-0.08;-0.31;-0.02;-1.02;-0.40;-0.43;-0.18;-0.98;-0.68;-0.09;-1.10;-0.14;-0.32;-0.35;-0.09;-0.46;-0.03;-0.18;-0.29;-0.21;-0.29;-0.29;-0.59;0.16;-0.30;-0.14;-0.27;-0.15;-0.16;-0.08;-0.31;-0.02;-1.02;-0.40;-0.43;-0.18;-0.98;-0.68;-0.09;-1.10;-0.14;-0.32;-0.35;-0.09;-0.46;-0.03;-0.18;-0.29;-0.21;-0.29;-0.29;-0.59;0.16;-0.30
311620;1.08;-0.27;-0.15;0.15;-0.08;0.22;-0.02;1.30;1.57;1.15;-0.18;1.88;0.49;-0.09;0.52;-0.14;0.33;-0.39;-0.09;0.67;-0.03;-0.18;-0.29;0.08;-0.40;0.96;-0.34;-0.83;-0.30;1.08;-0.27;-0.15;0.15;-0.08;0.22;-0.02;1.30;1.57;1.15;-0.18;1.88;0.49;-0.09;0.52;-0.14;0.33;-0.39;-0.09;0.67;-0.03;-0.18;-0.29;0.08;-0.40;0.96;-0.34;-0.83;-0.30
241390;-0.17;-0.27;-0.15;-0.53;-0.08;-0.31;-0.02;-0.27;-0.64;0.10;-0.18;0.01;-0.54;-0.09;-0.19;-0.14;-0.32;-0.29;-0.09;-0.31;-0.03;-0.18;-0.29;0.87;-0.40;-0.52;-0.35;0.05;-0.30;-0.17;-0.27;-0.15;-0.53;-0.08;-0.31;-0.02;-0.27;-0.64;0.10;-0.18;0.01;-0.54;-0.09;-0.19;-0.14;-0.32;-0.29;-0.09;-0.31;-0.03;-0.18;-0.29;0.87;-0.40;-0.52;-0.35;0.05;-0.30
292200;0.59;1.54;-0.15;0.01;-0.08;-0.31;-0.02;0.03;-0.64;0.22;0.64;0.30;-0.73;-0.09;1.13;-0.14;-0.32;0.10;-0.09;-0.38;-0.03;-0.18;1.74;-0.21;-0.40;-0.59;0.11;0.87;-0.30;0.59;1.54;-0.15;0.01;-0.08;-0.31;-0.02;0.03;-0.64;0.22;0.64;0.30;-0.73;-0.09;1.13;-0.14;-0.32;0.10;-0.09;-0.38;-0.03;-0.18;1.74;-0.21;-0.40;-0.59;0.11;0.87;-0.30
270660;-0.05;-0.27;-0.15;-0.56;-0.08;-0.31;-0.02;0.14;1.65;-0.49;-0.18;-0.15;-0.12;-0.09;0.88;0.10;-0.32;-0.17;-0.09;-0.07;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;0.39;-0.53;-0.30;-0.05;-0.27;-0.15;-0.56;-0.08;-0.31;-0.02;0.14;1.65;-0.49;-0.18;-0.15;-0.12;-0.09;0.88;0.10;-0.32;-0.17;-0.09;-0.07;-0.03;-0.18;-0.29;-0.21;-0.40;-0.59;0.39;-0.53;-0.30
