#Codigo;População 2019;Legislativa(2019);Judiciária(2019);Essencial à Justiça(2019);Administração(2019);Defesa Nacional(2019);Segurança Pública(2019);Relações Exteriores(2019);Assistência Social(2019);Previdência Social(2019);Saúde(2019);Trabalho(2019);Educação(2019);Cultura(2019);Direitos da Cidadania(2019);Urbanismo(2019);Habitação(2019);Saneamento(2019);Gestão Ambiental(2019);Ciência e Tecnologia(2019);Agricultura(2019);Organização Agrária(2019);Indústria(2019);Comércio e Serviços(2019);Comunicações(2019);Energia(2019);Transporte(2019);Desporto e Lazer(2019);Encargos Especiais(2019);Despesas (Intraorçamentárias)(2019);Legislativa(2020);Judiciária(2020);Essencial à Justiça(2020);Administração(2020);Defesa Nacional(2020);Segurança Pública(2020);Relações Exteriores(2020);Assistência Social(2020);Previdência Social(2020);Saúde(2020);Trabalho(2020);Educação(2020);Cultura(2020);Direitos da Cidadania(2020);Urbanismo(2020);Habitação(2020);Saneamento(2020);Gestão Ambiental(2020);Ciência e Tecnologia(2020);Agricultura(2020);Organização Agrária(2020);Indústria(2020);Comércio e Serviços(2020);Comunicações(2020);Energia(2020);Transporte(2020);Desporto e Lazer(2020);Encargos Especiais(2020);Despesas (Intraorçamentárias)(2020)
313060;-0.4969331903401075;0.30;-0.53;-0.30;-0.42;-0.25;1.18;-0.04;-0.29;-1.02;-0.25;-0.48;-0.49;0.45;-0.32;-0.11;1.22;0.31;0.40;4.43;0.22;-0.09;-0.47;1.60;1.68;-0.65;0.60;0.31;0.48;-0.47;0.30;-0.53;-0.30;-0.42;-0.25;1.18;-0.04;-0.29;-1.02;-0.25;-0.48;-0.49;0.45;-0.32;-0.11;1.22;0.31;0.40;4.43;0.22;-0.09;-0.47;1.60;1.68;-0.65;0.60;0.31;0.48;-0.47
230360;0.3639426183498255;0.43;-0.53;-0.30;-0.05;-0.25;-0.80;-0.04;0.16;-1.02;0.19;1.71;0.11;0.41;-0.32;0.27;-0.66;-1.21;-1.18;-0.20;0.86;-0.09;-0.47;-0.76;-0.51;-0.65;0.46;0.67;0.67;-0.47;0.43;-0.53;-0.30;-0.05;-0.25;-0.80;-0.04;0.16;-1.02;0.19;1.71;0.11;0.41;-0.32;0.27;-0.66;-1.21;-1.18;-0.20;0.86;-0.09;-0.47;-0.76;-0.51;-0.65;0.46;0.67;0.67;-0.47
420350;-0.28828041649378433;0.33;-0.53;-0.30;-0.23;-0.25;1.25;-0.04;0.26;-1.02;-0.07;-0.48;-0.02;0.12;-0.32;0.21;1.66;-1.21;-0.60;-0.20;0.63;-0.09;2.08;-0.76;-0.51;-0.65;0.70;0.70;0.50;-0.47;0.33;-0.53;-0.30;-0.23;-0.25;1.25;-0.04;0.26;-1.02;-0.07;-0.48;-0.02;0.12;-0.32;0.21;1.66;-1.21;-0.60;-0.20;0.63;-0.09;2.08;-0.76;-0.51;-0.65;0.70;0.70;0.50;-0.47
150805;0.2716447216556744;-2.39;-0.53;-0.30;0.22;-0.25;-0.80;-0.04;0.16;-1.02;0.10;-0.48;0.23;-2.73;-0.32;0.54;-0.66;1.01;1.04;-0.20;0.56;-0.09;-0.47;-0.76;-0.51;-0.65;0.88;0.51;-1.77;-0.47;-2.39;-0.53;-0.30;0.22;-0.25;-0.80;-0.04;0.16;-1.02;0.10;-0.48;0.23;-2.73;-0.32;0.54;-0.66;1.01;1.04;-0.20;0.56;-0.09;-0.47;-0.76;-0.51;-0.65;0.88;0.51;-1.77;-0.47
431846;-1.5100125147596826;0.17;-0.53;-0.30;-0.50;-0.25;-0.80;-0.04;-0.55;0.87;-0.40;-0.48;-0.66;0.02;-0.32;-0.61;1.14;0.67;0.79;4.44;0.64;-0.09;1.65;1.05;2.04;1.45;0.64;-0.31;0.37;1.89;0.17;-0.53;-0.30;-0.50;-0.25;-0.80;-0.04;-0.55;0.87;-0.40;-0.48;-0.66;0.02;-0.32;-0.61;1.14;0.67;0.79;4.44;0.64;-0.09;1.65;1.05;2.04;1.45;0.64;-0.31;0.37;1.89
430693;-0.29784674812422995;0.30;-0.53;-0.30;0.12;-0.25;0.61;-0.04;-0.06;1.05;-0.17;-0.48;-0.31;-0.16;-0.32;-0.40;1.39;0.57;0.77;-0.20;0.60;-0.09;-0.47;1.40;-0.51;1.58;0.22;-0.18;-1.77;2.11;0.30;-0.53;-0.30;0.12;-0.25;0.61;-0.04;-0.06;1.05;-0.17;-0.48;-0.31;-0.16;-0.32;-0.40;1.39;0.57;0.77;-0.20;0.60;-0.09;-0.47;1.40;-0.51;1.58;0.22;-0.18;-1.77;2.11
351780;-0.3478458963245665;0.35;-0.53;-0.30;-0.09;-0.25;-0.80;-0.04;0.12;-1.02;0.07;-0.48;-0.16;-0.01;-0.32;0.37;-0.66;1.01;-1.18;-0.20;0.27;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.41;0.48;-0.47;0.35;-0.53;-0.30;-0.09;-0.25;-0.80;-0.04;0.12;-1.02;0.07;-0.48;-0.16;-0.01;-0.32;0.37;-0.66;1.01;-1.18;-0.20;0.27;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.41;0.48;-0.47
431115;-0.34355795233499503;0.39;-0.53;-0.30;-0.02;-0.25;0.42;-0.04;-0.05;0.99;-0.11;-0.48;-0.13;-0.59;-0.32;-0.50;-0.66;0.87;-1.18;-0.20;0.52;-0.09;-0.47;-0.76;-0.51;1.35;0.69;0.01;-1.77;2.11;0.39;-0.53;-0.30;-0.02;-0.25;0.42;-0.04;-0.05;0.99;-0.11;-0.48;-0.13;-0.59;-0.32;-0.50;-0.66;0.87;-1.18;-0.20;0.52;-0.09;-0.47;-0.76;-0.51;1.35;0.69;0.01;-1.77;2.11
510268;-0.6878112114754107;0.45;-0.53;-0.30;0.12;-0.25;-0.80;-0.04;-0.05;-1.02;0.03;-0.48;0.12;0.40;-0.32;0.33;-0.66;0.84;-1.18;-0.20;0.33;-0.09;1.91;1.08;-0.51;1.72;0.49;0.32;0.45;-0.47;0.45;-0.53;-0.30;0.12;-0.25;-0.80;-0.04;-0.05;-1.02;0.03;-0.48;0.12;0.40;-0.32;0.33;-0.66;0.84;-1.18;-0.20;0.33;-0.09;1.91;1.08;-0.51;1.72;0.49;0.32;0.45;-0.47
210592;-0.13604162663691644;-2.39;-0.53;-0.30;-0.40;-0.25;-0.80;-0.04;-0.14;-1.02;-0.11;-0.48;0.21;0.80;-0.32;0.02;1.22;0.84;-1.18;-0.20;-0.26;-0.09;-0.47;-0.76;1.39;1.47;0.55;-3.01;-1.77;-0.47;-2.39;-0.53;-0.30;-0.40;-0.25;-0.80;-0.04;-0.14;-1.02;-0.11;-0.48;0.21;0.80;-0.32;0.02;1.22;0.84;-1.18;-0.20;-0.26;-0.09;-0.47;-0.76;1.39;1.47;0.55;-3.01;-1.77;-0.47
314210;-0.16100534865148314;0.33;2.02;-0.30;-0.24;4.34;1.05;-0.04;-0.46;-1.02;-0.23;-0.48;-0.14;0.11;-0.32;0.01;-0.66;0.73;0.31;-0.20;0.45;-0.09;-0.47;1.25;0.50;-0.65;0.57;0.00;-1.77;-0.47;0.33;2.02;-0.30;-0.24;4.34;1.05;-0.04;-0.46;-1.02;-0.23;-0.48;-0.14;0.11;-0.32;0.01;-0.66;0.73;0.31;-0.20;0.45;-0.09;-0.47;1.25;0.50;-0.65;0.57;0.00;-1.77;-0.47
521260;-1.430213003871915;0.28;-0.53;-0.30;-0.58;-0.25;-0.80;-0.04;0.17;0.60;-0.50;-0.48;-0.63;-2.73;-0.32;-0.20;1.73;-1.21;-1.18;-0.20;0.12;-0.09;-0.47;-0.76;-0.51;-0.65;0.58;-0.02;0.14;-0.47;0.28;-0.53;-0.30;-0.58;-0.25;-0.80;-0.04;0.17;0.60;-0.50;-0.48;-0.63;-2.73;-0.32;-0.20;1.73;-1.21;-1.18;-0.20;0.12;-0.09;-0.47;-0.76;-0.51;-0.65;0.58;-0.02;0.14;-0.47
260320;0.6595640035764446;0.45;-0.53;-0.30;0.07;-0.25;-0.80;-0.04;-0.32;1.08;0.32;-0.48;0.53;0.62;-0.32;0.29;-0.66;0.32;-1.18;-0.20;0.11;-0.09;-0.47;0.86;-0.51;-0.65;0.10;-3.01;0.74;-0.47;0.45;-0.53;-0.30;0.07;-0.25;-0.80;-0.04;-0.32;1.08;0.32;-0.48;0.53;0.62;-0.32;0.29;-0.66;0.32;-1.18;-0.20;0.11;-0.09;-0.47;0.86;-0.51;-0.65;0.10;-3.01;0.74;-0.47
280460;0.597826314917466;0.46;2.26;-0.30;0.12;-0.25;-0.80;-0.04;0.16;-1.02;0.16;-0.48;0.39;0.64;-0.32;0.35;-0.66;-1.21;-1.18;-0.20;0.63;-0.09;-0.47;0.53;-0.51;-0.65;-1.92;0.28;-1.77;-0.47;0.46;2.26;-0.30;0.12;-0.25;-0.80;-0.04;0.16;-1.02;0.16;-0.48;0.39;0.64;-0.32;0.35;-0.66;-1.21;-1.18;-0.20;0.63;-0.09;-0.47;0.53;-0.51;-0.65;-1.92;0.28;-1.77;-0.47
431730;0.7710740066649179;0.48;-0.53;-0.30;0.68;-0.25;1.40;-0.04;0.68;1.18;0.44;-0.48;0.56;0.59;2.10;0.28;0.76;0.84;0.96;-0.20;0.73;-0.09;-0.47;-0.76;2.00;-0.65;-1.92;0.28;0.93;2.22;0.48;-0.53;-0.30;0.68;-0.25;1.40;-0.04;0.68;1.18;0.44;-0.48;0.56;0.59;2.10;0.28;0.76;0.84;0.96;-0.20;0.73;-0.09;-0.47;-0.76;2.00;-0.65;-1.92;0.28;0.93;2.22
280760;0.5326644000057841;0.44;2.23;-0.30;0.13;-0.25;-0.80;-0.04;0.38;-1.02;0.17;-0.48;0.45;0.61;-0.32;0.29;-0.66;1.16;0.78;-0.20;0.41;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.32;-1.77;-0.47;0.44;2.23;-0.30;0.13;-0.25;-0.80;-0.04;0.38;-1.02;0.17;-0.48;0.45;0.61;-0.32;0.29;-0.66;1.16;0.78;-0.20;0.41;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.32;-1.77;-0.47
353970;-1.1485428887795615;0.33;-0.53;-0.30;-0.38;-0.25;-0.80;-0.04;0.03;-1.02;-0.24;-0.48;-0.27;-0.22;-0.32;0.13;1.66;-1.21;-1.18;-0.20;0.61;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-0.68;0.46;-0.47;0.33;-0.53;-0.30;-0.38;-0.25;-0.80;-0.04;0.03;-1.02;-0.24;-0.48;-0.27;-0.22;-0.32;0.13;1.66;-1.21;-1.18;-0.20;0.61;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;-0.68;0.46;-0.47
317047;-1.1618586138590137;0.30;-0.53;-0.30;-0.43;-0.25;1.10;-0.04;-0.21;-1.02;-0.40;-0.48;-0.36;0.43;-0.32;-0.15;1.15;0.81;-1.18;-0.20;0.21;-0.09;-0.47;0.81;-0.51;-0.65;0.48;0.31;0.51;-0.47;0.30;-0.53;-0.30;-0.43;-0.25;1.10;-0.04;-0.21;-1.02;-0.40;-0.48;-0.36;0.43;-0.32;-0.15;1.15;0.81;-1.18;-0.20;0.21;-0.09;-0.47;0.81;-0.51;-0.65;0.48;0.31;0.51;-0.47
210040;-0.09226478518870859;-2.39;-0.53;-0.30;-0.12;-0.25;-0.80;-0.04;-0.84;0.72;-0.30;-0.48;0.09;0.44;-0.32;-0.69;-0.66;-1.21;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;1.49;0.30;-3.01;-1.77;-0.47;-2.39;-0.53;-0.30;-0.12;-0.25;-0.80;-0.04;-0.84;0.72;-0.30;-0.48;0.09;0.44;-0.32;-0.69;-0.66;-1.21;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;1.49;0.30;-3.01;-1.77;-0.47
313080;-1.3282146145944826;-2.39;-0.53;-0.30;-0.45;-0.25;-0.80;-0.04;-0.57;-1.02;-0.34;-0.48;-0.73;0.48;-0.32;-0.29;-0.66;0.10;-1.18;-0.20;0.22;-0.09;-0.47;-0.76;-0.51;-0.65;0.54;-0.19;0.09;-0.47;-2.39;-0.53;-0.30;-0.45;-0.25;-0.80;-0.04;-0.57;-1.02;-0.34;-0.48;-0.73;0.48;-0.32;-0.29;-0.66;0.10;-1.18;-0.20;0.22;-0.09;-0.47;-0.76;-0.51;-0.65;0.54;-0.19;0.09;-0.47
431843;-1.3546172141199515;0.27;-0.53;-0.30;-0.42;-0.25;-0.80;-0.04;-0.54;0.72;-0.33;-0.48;-0.72;0.51;-0.32;-0.09;0.60;0.37;-0.52;-0.20;0.41;-0.09;-0.47;0.88;1.15;-0.65;0.57;0.28;0.33;-0.47;0.27;-0.53;-0.30;-0.42;-0.25;-0.80;-0.04;-0.54;0.72;-0.33;-0.48;-0.72;0.51;-0.32;-0.09;0.60;0.37;-0.52;-0.20;0.41;-0.09;-0.47;0.88;1.15;-0.65;0.57;0.28;0.33;-0.47
411510;-0.17298984209077098;0.38;1.69;-0.30;-0.27;-0.25;-0.80;-0.04;0.15;1.07;-0.02;1.97;-0.32;0.21;-0.32;0.35;-0.66;0.96;0.58;-0.20;0.54;-0.09;2.45;-0.76;-0.51;-0.65;0.49;0.60;0.60;2.15;0.38;1.69;-0.30;-0.27;-0.25;-0.80;-0.04;0.15;1.07;-0.02;1.97;-0.32;0.21;-0.32;0.35;-0.66;0.96;0.58;-0.20;0.54;-0.09;2.45;-0.76;-0.51;-0.65;0.49;0.60;0.60;2.15
150420;2.5523301429833984;-2.39;-0.53;-0.30;1.29;-0.25;2.01;-0.04;1.31;1.32;1.52;2.29;1.73;1.12;-0.32;1.55;2.24;1.14;1.29;3.99;0.85;-0.09;2.45;1.50;-0.51;2.19;0.95;1.06;1.04;-0.47;-2.39;-0.53;-0.30;1.29;-0.25;2.01;-0.04;1.31;1.32;1.52;2.29;1.73;1.12;-0.32;1.55;2.24;1.14;1.29;3.99;0.85;-0.09;2.45;1.50;-0.51;2.19;0.95;1.06;1.04;-0.47
291240;0.30629885783369243;0.43;-0.53;-0.30;-0.03;-0.25;-0.80;-0.04;-0.02;-1.02;0.05;-0.48;0.20;0.53;-0.32;0.47;0.88;0.90;0.67;-0.20;0.11;-0.09;-0.47;-0.76;-0.51;-0.65;0.82;0.09;0.34;-0.47;0.43;-0.53;-0.30;-0.03;-0.25;-0.80;-0.04;-0.02;-1.02;0.05;-0.48;0.20;0.53;-0.32;0.47;0.88;0.90;0.67;-0.20;0.11;-0.09;-0.47;-0.76;-0.51;-0.65;0.82;0.09;0.34;-0.47
354940;1.1516301046911077;0.57;-0.53;-0.30;0.69;-0.25;1.22;-0.04;0.87;-1.02;0.64;-0.48;0.63;1.15;-0.32;0.90;-0.66;1.29;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;-0.65;0.31;0.89;0.82;-0.47;0.57;-0.53;-0.30;0.69;-0.25;1.22;-0.04;0.87;-1.02;0.64;-0.48;0.63;1.15;-0.32;0.90;-0.66;1.29;-1.18;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;-0.65;0.31;0.89;0.82;-0.47
353550;1.06074813938655;0.56;2.06;-0.30;0.66;-0.25;1.53;-0.04;0.84;1.19;0.83;-0.48;0.85;0.67;-0.32;0.68;-0.66;-1.21;0.85;-0.20;0.50;-0.09;-0.47;1.79;-0.51;-0.65;0.68;0.92;0.94;-0.47;0.56;2.06;-0.30;0.66;-0.25;1.53;-0.04;0.84;1.19;0.83;-0.48;0.85;0.67;-0.32;0.68;-0.66;-1.21;0.85;-0.20;0.50;-0.09;-0.47;1.79;-0.51;-0.65;0.68;0.92;0.94;-0.47
420610;-0.5976440384590814;0.29;-0.53;-0.30;-0.53;-0.25;-0.80;-0.04;-0.07;-1.02;-0.26;-0.48;-0.35;0.02;-0.32;0.04;-0.66;0.93;-1.18;-0.20;0.57;-0.09;0.85;1.27;1.96;-0.65;0.75;0.54;0.67;-0.47;0.29;-0.53;-0.30;-0.53;-0.25;-0.80;-0.04;-0.07;-1.02;-0.26;-0.48;-0.35;0.02;-0.32;0.04;-0.66;0.93;-1.18;-0.20;0.57;-0.09;0.85;1.27;1.96;-0.65;0.75;0.54;0.67;-0.47
350210;1.2790926717215365;0.73;-0.53;-0.30;0.74;-0.25;1.77;-0.04;0.88;-1.02;0.86;2.21;0.76;0.83;-0.32;0.87;-0.66;1.00;1.18;-0.20;0.84;-0.09;-0.47;1.23;2.84;-0.65;0.67;0.94;0.96;-0.47;0.73;-0.53;-0.30;0.74;-0.25;1.77;-0.04;0.88;-1.02;0.86;2.21;0.76;0.83;-0.32;0.87;-0.66;1.00;1.18;-0.20;0.84;-0.09;-0.47;1.23;2.84;-0.65;0.67;0.94;0.96;-0.47
291120;0.8029428445108742;0.50;1.99;-0.30;0.21;-0.25;-0.80;-0.04;0.32;-1.02;0.44;-0.48;0.38;0.18;-0.32;0.42;1.57;-1.21;0.92;-0.20;0.04;-0.09;-0.47;-0.76;-0.51;-0.65;0.53;0.79;0.74;-0.47;0.50;1.99;-0.30;0.21;-0.25;-0.80;-0.04;0.32;-1.02;0.44;-0.48;0.38;0.18;-0.32;0.42;1.57;-1.21;0.92;-0.20;0.04;-0.09;-0.47;-0.76;-0.51;-0.65;0.53;0.79;0.74;-0.47
500620;1.1489249813993132;0.68;2.05;-0.30;0.75;-0.25;-0.80;-0.04;0.86;1.07;0.78;-0.48;0.73;0.44;-0.32;0.82;1.96;-1.21;-1.18;5.40;-0.61;-0.09;-0.47;-0.76;-0.51;-0.65;0.40;0.47;-1.77;2.21;0.68;2.05;-0.30;0.75;-0.25;-0.80;-0.04;0.86;1.07;0.78;-0.48;0.73;0.44;-0.32;0.82;1.96;-1.21;-1.18;5.40;-0.61;-0.09;-0.47;-0.76;-0.51;-0.65;0.40;0.47;-1.77;2.21
352340;1.8404803162733303;0.84;-0.53;-0.30;1.50;-0.25;1.98;-0.04;1.53;-1.02;1.29;2.43;1.34;1.01;-0.32;0.79;1.32;1.16;1.64;-0.20;0.04;-0.09;-0.47;1.68;-0.51;-0.65;0.70;1.14;1.00;-0.47;0.84;-0.53;-0.30;1.50;-0.25;1.98;-0.04;1.53;-1.02;1.29;2.43;1.34;1.01;-0.32;0.79;1.32;1.16;1.64;-0.20;0.04;-0.09;-0.47;1.68;-0.51;-0.65;0.70;1.14;1.00;-0.47
352090;0.09498108656144019;-2.39;-0.53;-0.30;0.15;-0.25;-0.80;-0.04;0.23;0.75;0.11;-0.48;0.30;0.22;-0.32;0.53;-0.66;0.98;-1.18;-0.20;0.45;-0.09;-0.47;1.64;-0.51;-0.65;0.51;0.55;0.64;-0.47;-2.39;-0.53;-0.30;0.15;-0.25;-0.80;-0.04;0.23;0.75;0.11;-0.48;0.30;0.22;-0.32;0.53;-0.66;0.98;-1.18;-0.20;0.45;-0.09;-0.47;1.64;-0.51;-0.65;0.51;0.55;0.64;-0.47
250090;0.018509439625911776;0.32;0.97;-0.30;-0.13;-0.25;-0.80;-0.04;-0.60;0.99;-0.11;-0.48;-0.14;0.31;-0.32;0.16;-0.66;1.16;0.16;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;-0.65;-0.34;-0.21;0.27;1.86;0.32;0.97;-0.30;-0.13;-0.25;-0.80;-0.04;-0.60;0.99;-0.11;-0.48;-0.14;0.31;-0.32;0.16;-0.66;1.16;0.16;-0.20;-2.87;-0.09;-0.47;-0.76;-0.51;-0.65;-0.34;-0.21;0.27;1.86
421450;-0.6293848658884375;0.30;-0.53;-0.30;-0.38;-0.25;1.08;-0.04;-0.90;1.01;-0.37;-0.48;-0.46;0.01;-0.32;-0.31;-0.66;0.66;-1.18;-0.20;0.45;-0.09;-0.47;-0.76;1.48;1.46;0.65;0.29;0.53;2.04;0.30;-0.53;-0.30;-0.38;-0.25;1.08;-0.04;-0.90;1.01;-0.37;-0.48;-0.46;0.01;-0.32;-0.31;-0.66;0.66;-1.18;-0.20;0.45;-0.09;-0.47;-0.76;1.48;1.46;0.65;0.29;0.53;2.04
280390;-0.02539035279276548;0.34;1.87;-0.30;-0.24;-0.25;-0.80;-0.04;0.08;-1.02;-0.27;-0.48;0.06;0.41;-0.32;0.16;-0.66;-1.21;-1.18;-0.20;0.18;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.30;0.56;-0.47;0.34;1.87;-0.30;-0.24;-0.25;-0.80;-0.04;0.08;-1.02;-0.27;-0.48;0.06;0.41;-0.32;0.16;-0.66;-1.21;-1.18;-0.20;0.18;-0.09;-0.47;-0.76;-0.51;-0.65;-1.92;0.30;0.56;-0.47
421820;0.9673165406508507;0.55;-0.53;-0.30;0.28;-0.25;1.70;-0.04;0.42;1.28;0.67;1.58;0.56;0.93;-0.32;0.70;0.54;1.36;0.96;-0.20;0.76;-0.09;2.67;1.49;-0.51;-0.65;1.00;0.99;0.89;2.32;0.55;-0.53;-0.30;0.28;-0.25;1.70;-0.04;0.42;1.28;0.67;1.58;0.56;0.93;-0.32;0.70;0.54;1.36;0.96;-0.20;0.76;-0.09;2.67;1.49;-0.51;-0.65;1.00;0.99;0.89;2.32
311430;0.74564428669539;0.50;1.93;-0.30;-0.04;-0.25;1.27;-0.04;0.56;1.25;0.55;-0.48;0.25;0.60;-0.32;0.33;0.85;0.41;0.84;-0.20;0.01;-0.09;-0.47;0.79;1.95;1.78;0.68;0.39;0.69;-0.47;0.50;1.93;-0.30;-0.04;-0.25;1.27;-0.04;0.56;1.25;0.55;-0.48;0.25;0.60;-0.32;0.33;0.85;0.41;0.84;-0.20;0.01;-0.09;-0.47;0.79;1.95;1.78;0.68;0.39;0.69;-0.47
231160;0.6383447412827948;0.48;-0.53;-0.30;0.10;-0.25;-0.80;-0.04;0.58;1.20;0.39;-0.48;0.51;0.37;-0.32;0.08;-0.66;0.98;0.61;-0.20;0.31;-0.09;-0.47;-0.76;1.81;-0.65;0.30;0.25;0.59;-0.47;0.48;-0.53;-0.30;0.10;-0.25;-0.80;-0.04;0.58;1.20;0.39;-0.48;0.51;0.37;-0.32;0.08;-0.66;0.98;0.61;-0.20;0.31;-0.09;-0.47;-0.76;1.81;-0.65;0.30;0.25;0.59;-0.47
431245;-0.5883330152310657;0.31;-0.53;-0.30;-0.24;-0.25;0.76;-0.04;-0.55;-1.02;-0.23;-0.48;-0.33;0.20;-0.32;0.09;1.11;0.51;0.65;-0.20;0.56;-0.09;-0.47;-0.76;-0.51;1.30;0.54;-0.17;0.52;-0.47;0.31;-0.53;-0.30;-0.24;-0.25;0.76;-0.04;-0.55;-1.02;-0.23;-0.48;-0.33;0.20;-0.32;0.09;1.11;0.51;0.65;-0.20;0.56;-0.09;-0.47;-0.76;-0.51;1.30;0.54;-0.17;0.52;-0.47
316210;0.8276938089605747;0.58;1.45;-0.30;0.47;-0.25;1.40;-0.04;0.32;0.97;0.54;-0.48;0.26;0.58;-0.32;0.32;-0.66;-1.21;-1.18;-0.20;0.50;-0.09;-0.47;0.45;2.03;-0.65;-0.01;0.49;0.71;1.05;0.58;1.45;-0.30;0.47;-0.25;1.40;-0.04;0.32;0.97;0.54;-0.48;0.26;0.58;-0.32;0.32;-0.66;-1.21;-1.18;-0.20;0.50;-0.09;-0.47;0.45;2.03;-0.65;-0.01;0.49;0.71;1.05
353770;-0.7106934691215162;0.19;-0.53;-0.30;-0.61;-0.25;-0.80;-0.04;-0.03;0.68;-0.08;1.96;-0.33;0.41;-0.32;0.06;-0.66;-1.21;0.78;-0.20;0.37;-0.09;2.14;1.08;2.21;-0.65;0.69;0.42;0.50;-0.47;0.19;-0.53;-0.30;-0.61;-0.25;-0.80;-0.04;-0.03;0.68;-0.08;1.96;-0.33;0.41;-0.32;0.06;-0.66;-1.21;0.78;-0.20;0.37;-0.09;2.14;1.08;2.21;-0.65;0.69;0.42;0.50;-0.47
430810;0.007677121766638694;0.26;-0.53;-0.30;0.03;-0.25;1.23;-0.04;-0.15;1.07;0.22;-0.48;0.05;0.33;2.97;0.32;-0.66;0.83;0.64;-0.20;0.66;-0.09;2.54;1.24;-0.51;1.64;0.70;0.47;0.57;-0.47;0.26;-0.53;-0.30;0.03;-0.25;1.23;-0.04;-0.15;1.07;0.22;-0.48;0.05;0.33;2.97;0.32;-0.66;0.83;0.64;-0.20;0.66;-0.09;2.54;1.24;-0.51;1.64;0.70;0.47;0.57;-0.47
430710;-0.5269471121258096;0.36;-0.53;-0.30;0.23;-0.25;-0.80;-0.04;-0.42;1.04;-0.37;-0.48;-0.41;-0.03;-0.32;-0.72;1.85;1.10;0.96;-0.20;0.17;-0.09;-0.47;-0.76;-0.51;-0.65;0.37;0.23;0.68;1.98;0.36;-0.53;-0.30;0.23;-0.25;-0.80;-0.04;-0.42;1.04;-0.37;-0.48;-0.41;-0.03;-0.32;-0.72;1.85;1.10;0.96;-0.20;0.17;-0.09;-0.47;-0.76;-0.51;-0.65;0.37;0.23;0.68;1.98
421085;-1.415175584789607;0.30;-0.53;-0.30;-0.60;-0.25;0.04;-0.04;-0.21;-1.02;-0.43;-0.48;-0.47;0.25;-0.32;0.01;1.66;-1.21;-1.18;-0.20;0.58;-0.09;-0.47;-0.76;-0.51;-0.65;0.60;0.07;0.43;-0.47;0.30;-0.53;-0.30;-0.60;-0.25;0.04;-0.04;-0.21;-1.02;-0.43;-0.48;-0.47;0.25;-0.32;0.01;1.66;-1.21;-1.18;-0.20;0.58;-0.09;-0.47;-0.76;-0.51;-0.65;0.60;0.07;0.43;-0.47
431531;-1.6690645424142925;0.21;-0.53;-0.30;-0.59;-0.25;0.73;-0.04;-0.37;-1.02;-0.38;1.99;-0.60;-0.01;-0.32;-0.76;0.99;0.74;0.71;-0.20;0.54;-0.09;-0.47;0.60;-0.51;1.27;0.68;0.64;-1.77;-0.47;0.21;-0.53;-0.30;-0.59;-0.25;0.73;-0.04;-0.37;-1.02;-0.38;1.99;-0.60;-0.01;-0.32;-0.76;0.99;0.74;0.71;-0.20;0.54;-0.09;-0.47;0.60;-0.51;1.27;0.68;0.64;-1.77;-0.47
353110;1.175379744835562;0.76;2.39;-0.30;0.80;-0.25;-0.80;-0.04;0.64;-1.02;0.84;-0.48;1.09;0.54;-0.32;0.88;1.84;1.29;0.81;-0.20;0.09;-0.09;-0.47;1.96;-0.51;-0.65;0.67;0.75;0.99;-0.47;0.76;2.39;-0.30;0.80;-0.25;-0.80;-0.04;0.64;-1.02;0.84;-0.48;1.09;0.54;-0.32;0.88;1.84;1.29;0.81;-0.20;0.09;-0.09;-0.47;1.96;-0.51;-0.65;0.67;0.75;0.99;-0.47
231080;0.18980266329387285;0.40;1.45;-0.30;0.44;-0.25;0.47;-0.04;-0.60;0.83;0.02;1.57;0.26;0.24;-0.32;-0.01;-0.66;-1.21;-1.18;-0.20;-0.70;-0.09;-0.47;1.11;-0.51;-0.65;-0.45;0.01;0.54;-0.47;0.40;1.45;-0.30;0.44;-0.25;0.47;-0.04;-0.60;0.83;0.02;1.57;0.26;0.24;-0.32;-0.01;-0.66;-1.21;-1.18;-0.20;-0.70;-0.09;-0.47;1.11;-0.51;-0.65;-0.45;0.01;0.54;-0.47
430965;-0.6019343812125696;0.34;1.88;-0.30;-0.26;-0.25;-0.80;-0.04;-0.38;-1.02;-0.26;-0.48;-0.25;-0.25;-0.32;0.20;-0.66;0.51;0.64;-0.20;0.56;-0.09;-0.47;-0.76;-0.51;-0.65;0.55;-0.35;-1.77;-0.47;0.34;1.88;-0.30;-0.26;-0.25;-0.80;-0.04;-0.38;-1.02;-0.26;-0.48;-0.25;-0.25;-0.32;0.20;-0.66;0.51;0.64;-0.20;0.56;-0.09;-0.47;-0.76;-0.51;-0.65;0.55;-0.35;-1.77;-0.47
