#Codigo;Cidade;GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
432310;Vicente Dutra - RS;1;-9951,34;0,53;1,5;1,51;1;-6825,28;0;1,06;1,06
421225;Passo de Torres - SC;1;-9952,92;0,89;1,77;1,77;1;-7380,13;0,02;1,05;1,05
290570;Camaçari - BA;1;-9953,07;0,96;1,43;1,44;1;-2793,09;1;1,15;1,16
313670;Juiz de Fora - MG;1;-9953,47;0,04;1,36;1,36;1;5483,87;0;1,09;1,1
313970;Maravilhas - MG;1;-9953,86;0;1,06;1,06;1;-7819,15;0;1,1;1,1
411220;Janiópolis - PR;1;-9954,57;0,95;1,47;1,49;1;-5788,65;0,24;1,09;1,09
220690;Novo Oriente do Piauí - PI;1;-9958,71;0,02;1,32;1,33;1;-7461,44;0,02;1,01;1,01
220545;Joca Marques - PI;1;-9959,05;0;1,12;1,12;1;-6955,99;0,01;1,02;1,02
150304;Floresta do Araguaia - PA;1;-9960,95;0,01;1,3;1,3;1;-6905,54;0,45;1,14;1,14
291140;Glória - BA;1;-9961,6;1;1,55;1,56;1;-7486,5;0,53;1,2;1,21
412340;Santa Fé - PR;1;-9962,12;0,9;1,38;1,38;1;-2229,76;0,93;1,16;1,16
315015;Piedade de Caratinga - MG;1;-9964,35;0;1,13;1,16;1;-8157,28;0;1,01;1,01
352160;Irapuru - SP;1;-9966,05;0,82;1,29;1,3;1;-6779,4;0,06;1,08;1,08
431580;Roca Sales - RS;1;-9966,69;0,01;1,17;1,18;1;-8596,47;0,02;1,06;1,06
316550;Sardoá - MG;1;-9968,83;1;1,49;1,49;1;-7702,41;0,88;1,17;1,17
320503;Vargem Alta - ES;1;-9968,84;0,01;1,42;1,42;1;-4882,96;1;1,2;1,2
260825;Jucati - PE;1;-9972,5;0;1,12;1,12;1;-8713,98;0,01;1,03;1,03
291845;Jucuruçu - BA;1;-9972,78;1;1,25;1,25;1;-6772,46;0,05;1,23;1,24
521930;Santa Helena de Goiás - GO;1;-9974,27;0,01;1,38;1,38;1;-7381,09;1;1,19;1,19
220155;Bela Vista do Piauí - PI;1;-9975,31;0;1,19;1,19;1;-6443,56;0;1,02;1,02
292935;São José da Vitória - BA;1;-9975,35;0;1,02;1,02;1;-7514,33;0;1;0,99
150530;Oriximiná - PA;1;-9979,28;1;1,22;1,22;1;-6793;0,9;1,24;1,24
315610;Ritápolis - MG;1;-9979,77;0,87;1,51;1,53;1;-6475,84;1;1,1;1,1
170215;Araguanã - TO;1;-9981,16;0,28;1,54;1,55;1;-6778,66;0,54;1,14;1,14
412620;Sapopema - PR;1;-9981,58;0,01;1,27;1,27;1;-7350,32;0,02;1,06;1,07
510730;São José do Rio Claro - MT;1;-9981,58;0;1,26;1,26;1;-8532,77;0,01;1,07;1,07
230205;Barroquinha - CE;1;-9981,82;0,98;1,46;1,47;1;-6820,68;1;1,18;1,18
314620;Ouro Verde de Minas - MG;1;-9982,96;0,97;1,34;1,35;1;-663,3;1;1,4;1,4
353360;Nuporanga - SP;1;-9983,44;0,05;1,63;1,65;1;-6897,48;0,86;1,16;1,16
220385;Floresta do Piauí - PI;1;-9983,76;0,99;1,73;1,75;1;-2326;1;1,25;1,25
220985;São João da Canabrava - PI;1;-9983,94;0,28;1,47;1,47;1;-5038,7;0,29;1,07;1,07
170035;Aliança do Tocantins - TO;1;-9983,96;0;1,23;1,23;1;-4564,22;0,28;1,19;1,19
250020;Aguiar - PB;1;-9988,37;0,01;1,28;1,28;1;-6021,99;0;1,11;1,11
351515;Engenheiro Coelho - SP;1;-9991,94;0;1,19;1,21;1;-9631,93;0,97;1,03;1,03
270660;Paulo Jacinto - AL;1;-9992,67;0;1,04;1,04;1;-8851,49;0,01;1,03;1,03
240600;José da Penha - RN;1;-9992,96;0,84;1,14;1,14;1;-2429,83;0,1;1,18;1,18
231085;Pindoretama - CE;1;-9993,33;0,03;1,1;1,1;1;-7850,4;0;1,07;1,07
291770;Jaguarari - BA;1;-9997,57;0,58;1,36;1,36;1;-3174,13;1;1,27;1,27
430755;Estação - RS;1;-9997,66;0,03;1,32;1,32;1;-8973,02;0,08;1,09;1,09
230100;Aquiraz - CE;1;-9998,62;1;1,68;1,69;1;-6666,27;0,09;1,17;1,17
314950;Pequeri - MG;1;-9999,3;0,97;1,38;1,39;1;-6045,88;1;1,16;1,16
510125;Araputanga - MT;1;-10001,47;0,7;1,18;1,19;1;-8749,17;0,93;1,08;1,08
522157;Uirapuru - GO;1;-10002,52;1;1,55;1,57;1;-7124,81;0,01;1,1;1,11
315057;Pintópolis - MG;1;-10003,3;0,05;1,36;1,36;1;-8320,11;0,1;1,02;1,02
220027;Alegrete do Piauí - PI;1;-10003,4;0,01;1,19;1,2;1;-4095,48;0;1,04;1,04
412080;Quatro Barras - PR;1;-10003,66;1;1,67;1,69;1;-8816,5;0,34;1,1;1,1
432170;Três Coroas - RS;1;-10006,11;0,99;1,22;1,22;1;-8538,99;0,76;1,11;1,11
411120;Itapejara d'Oeste - PR;1;-10006,26;0,82;1,24;1,25;1;-7025,48;0,93;1,14;1,14
260430;Cedro - PE;1;-10006,66;0;1,05;1,06;1;-8376,5;0;1,03;1,03
432230;Tuparendi - RS;1;-10009,84;0,72;1,39;1,4;1;-8604,13;0,05;1,07;1,07
230450;Frecheirinha - CE;1;-10009,87;0,09;1,31;1,31;1;-5244,3;0,3;1,12;1,13
430080;Antônio Prado - RS;1;-10013,46;0,04;1,32;1,33;1;-10047,81;0,02;1,04;1,04
312235;Divisa Alegre - MG;1;-10017,92;0,18;1,82;1,83;1;-3792,44;0;1,02;1,02
520215;Araguapaz - GO;1;-10019,07;0,02;1,21;1,21;1;-7724,05;0,01;1;1
291875;Lagoa Real - BA;1;-10019,48;1;1,43;1,44;1;-9352,51;0,14;1,04;1,04
352840;Mairinque - SP;1;-10021,39;1;1,53;1,54;1;-6036,52;0,49;1,24;1,25
314550;Olímpio Noronha - MG;1;-10022,29;0,94;1,42;1,42;1;-6898,8;0;1,04;1,04
310180;Alpercata - MG;1;-10022,46;0,01;1,18;1,19;1;-8591,69;0;1,06;1,06
354140;Presidente Prudente - SP;1;-10024,65;1;1,55;1,57;1;3827,45;1;1,32;1,32
230820;Meruoca - CE;1;-10024,91;0,15;1,53;1,54;1;-8728,39;0;1,02;1,02
291280;Ibirapuã - BA;1;-10026,16;0,75;1,54;1,55;1;-7153,03;0;1,23;1,24
431175;Manoel Viana - RS;1;-10026,57;0,7;1,38;1,38;1;-9187,27;0,82;1,03;1,03
410200;Assis Chateaubriand - PR;1;-10026,77;0,2;1,31;1,31;1;-9142,77;0,02;1,09;1,09
110070;Campo Novo de Rondônia - RO;1;-10028,8;0,03;1,25;1,26;1;-7928,43;0,02;1,11;1,11
314675;Palmópolis - MG;1;-10028,87;0;1,18;1,18;1;-7682,94;0,53;1,09;1,09
260740;Itacuruba - PE;1;-10031,25;0,18;1,49;1,49;1;-6949,13;0,23;1,17;1,17
150797;Terra Santa - PA;1;-10033,51;0,22;1,37;1,38;1;-9229,18;0,8;0,99;0,99
270910;Taquarana - AL;1;-10034,69;0,01;1,07;1,06;1;-9333,62;0;0,99;0,99
280430;Muribeca - SE;1;-10038,24;0,03;1,22;1,22;1;-5268,13;0,02;1,09;1,09
315935;Santa Rita de Minas - MG;1;-10040,77;0,04;1,27;1,27;1;-7685,29;1;1,15;1,15
315090;Piranguçu - MG;1;-10045,25;0,01;1,2;1,2;1;-7937,1;0,01;1,03;1,03
350650;Birigui - SP;1;-10045,36;0,01;1,37;1,37;1;-6412,89;0,99;1,16;1,17
290760;Central - BA;1;-10045,39;0,13;1,31;1,31;1;-10307,44;0,19;1,08;1,08
431850;São José do Norte - RS;1;-10046,65;0,01;1,18;1,18;1;-6434,34;0,05;1,24;1,25
290520;Caetité - BA;1;-10046,71;0,35;1,16;1,16;1;-7957,83;0,17;1,12;1,12
320010;Afonso Cláudio - ES;1;-10046,99;0,01;1,16;1,16;1;-9656,2;0,01;1,09;1,09
293325;Vereda - BA;1;-10048,47;0,03;1,52;1,55;1;-6240,84;0,01;1,27;1,27
250120;Areial - PB;1;-10051,05;0;1,09;1,09;1;-7008,07;0,02;0,99;0,99
291340;Igaporã - BA;1;-10052,79;1;1,1;1,11;1;-8559,48;0;1,07;1,08
420790;Irineópolis - SC;1;-10053,6;0;1,32;1,33;1;-3476,38;1;1,1;1,1
315990;Santo Antônio do Amparo - MG;1;-10053,61;0,29;1,22;1,22;1;-7343,12;0;1,01;1,02
412215;Rio Bonito do Iguaçu - PR;1;-10054,6;1;1,18;1,18;1;-7471;1;1,26;1,26
421450;Rio do Campo - SC;1;-10055,4;0,45;1,37;1,38;1;-6599,19;1;1,06;1,06
110160;Theobroma - RO;1;-10056,33;0,12;1,25;1,25;1;-7080,37;0,04;1,05;1,06
355060;São Roque - SP;1;-10057,92;0,62;1,33;1,33;1;-6052,03;0,91;1,23;1,23
150780;Senador José Porfírio - PA;1;-10059,54;0,87;1,42;1,42;1;-6730,03;0;1,05;1,05
316970;Turmalina - MG;1;-10063;0;1,08;1,08;1;-8689,91;0;1,06;1,06
280160;Cedro de São João - SE;1;-10065,17;0,05;1,25;1,25;1;-6449,46;0,02;1,05;1,05
240670;Lajes - RN;1;-10065,8;0;1,16;1,16;1;-9671,43;0,01;1,05;1,05
251275;Riachão do Bacamarte - PB;1;-10066,31;1;2,05;2,06;1;-3214,14;0,97;1,58;1,57
411325;Laranjal - PR;1;-10066,67;0,21;1,36;1,36;1;-7417,32;1;1,11;1,11
316680;Serra do Salitre - MG;1;-10067,6;0,01;1,42;1,43;1;-7778,97;0,35;1,1;1,1
221100;Teresina - PI;1;-10068,5;1;1,43;1,44;1;7584,66;0,99;1,22;1,22
500400;Glória de Dourados - MS;1;-10071,62;0,07;1,23;1,23;1;-7655,57;1;1,07;1,07
420970;Lebon Régis - SC;1;-10071,65;1;1,2;1,2;1;-6689,52;0,54;1,18;1,18
260910;Machados - PE;1;-10073,2;0;1,25;1,25;1;-7064,78;0,01;1,05;1,06
170710;Divinópolis do Tocantins - TO;1;-10074,83;0,01;1,18;1,18;1;-6593,33;0,14;1,09;1,1
250290;Brejo dos Santos - PB;1;-10075,88;0,01;1,07;1,07;1;-6736,88;0,02;1,04;1,04
350580;Bastos - SP;1;-10076,33;0,02;1,18;1,18;1;-8803,67;1;1,2;1,2
430340;Caiçara - RS;1;-10077,05;1;1,59;1,6;1;911;0,89;1,81;1,82
312870;Guaxupé - MG;1;-10077,59;0,15;1,37;1,38;1;-8117,46;0,1;1,1;1,1
260805;Jatobá - PE;1;-10078,53;0,93;1,54;1,54;1;-8540,62;0,65;1,11;1,11
411890;Pérola - PR;1;-10079,93;1;1,49;1,49;1;-6391,88;1;1,24;1,24
290810;Cocos - BA;1;-10081,45;0,03;1,39;1,4;1;-8111,94;0,01;1,09;1,09
260775;Itapissuma - PE;1;-10082,04;0,02;1,35;1,36;1;-9108,78;0,01;1,17;1,18
312595;Fervedouro - MG;1;-10082,97;1;1,39;1,4;1;-8409,27;0,07;1,05;1,06
291430;Iramaia - BA;1;-10084;0,04;1,2;1,2;1;-5595,1;0,01;1,13;1,13
351190;Clementina - SP;1;-10085,04;0,06;1,37;1,38;1;-8152,08;0,03;1,06;1,06
500100;Aparecida do Taboado - MS;1;-10087,52;0,01;1,13;1,13;1;-9459,87;0,01;1,05;1,05
110120;Ministro Andreazza - RO;1;-10087,67;1;1,67;1,68;1;524,19;1;1,24;1,24
291200;Ibiassucê - BA;1;-10088,25;0;1,16;1,15;1;-8113,12;0;1,02;1,02
330050;Bom Jardim - RJ;1;-10090,22;1;1,48;1,48;1;-8304,25;0,99;1,14;1,14
520485;Campo Limpo de Goiás - GO;1;-10091,07;0,84;1,26;1,27;1;-7517,49;0;0,96;0,96
230565;Ipaporanga - CE;1;-10092,15;0,5;1,33;1,33;1;-7772,2;0,65;1,05;1,04
520330;Bela Vista de Goiás - GO;1;-10092,84;0,02;1,3;1,31;1;-8674,28;0,49;1,08;1,08
351140;Cerqueira César - SP;1;-10093,17;0,01;1,14;1,14;1;-9819,97;0;1,01;1,01
170560;Conceição do Tocantins - TO;1;-10093,87;0;1,09;1,1;1;-5652,49;0;1,02;1,02
170650;Darcinópolis - TO;1;-10095,69;0,04;1,22;1,22;1;-7832,72;0,01;1,04;1,04
317000;Ubaí - MG;1;-10099,92;0,98;1,28;1,28;1;-7910,49;1;1,1;1,1
430786;Fagundes Varela - RS;1;-10099,96;0,06;1,53;1,54;1;-6353,02;0,08;1,06;1,06
421770;Sombrio - SC;1;-10099,97;0,02;1,31;1,31;1;-9549,43;0,02;1,06;1,06
350960;Campo Limpo Paulista - SP;1;-10101,99;0,03;1,3;1,31;1;-7104,04;0,99;1,21;1,21
313210;Itacarambi - MG;1;-10102,24;0;1,11;1,11;1;-8887,93;0,06;1,08;1,08
412130;Rancho Alegre - PR;1;-10102,43;0,98;1,45;1,46;1;-2658,19;1;1,18;1,19
431973;São Valério do Sul - RS;1;-10104,59;0,93;1,54;1,55;1;-7741,82;1;1,03;1,03
521940;Santa Rita do Araguaia - GO;1;-10104,63;0,25;1,34;1,35;1;-7566,77;0,99;1,14;1,14
430676;Eldorado do Sul - RS;1;-10104,91;0,64;1,32;1,32;1;-9010,65;0,31;1,16;1,16
311783;Cônego Marinho - MG;1;-10107,24;0,13;1,19;1,19;1;-9275,74;0,02;1;0,99
520735;Edealina - GO;1;-10108,86;0,01;1,34;1,36;1;-6699,11;1;1,08;1,08
171780;Ponte Alta do Bom Jesus - TO;1;-10109,86;0,98;1,29;1,29;1;-5581,38;1;1,11;1,11
421840;Treze de Maio - SC;1;-10110,68;0,05;1,33;1,33;1;-6415,91;1;1,1;1,1
315150;Piumhi - MG;1;-10111,32;0,05;1,38;1,39;1;-8854,69;0,68;1,1;1,1
221030;São Julião - PI;1;-10111,41;0,87;1,49;1,49;1;-6808,43;0;1,18;1,19
261560;Trindade - PE;1;-10112,05;1;1,18;1,18;1;-7253,14;0,01;1,17;1,17
290950;Cravolândia - BA;1;-10113,53;0,45;1,45;1,46;1;-918,44;1;1,17;1,18
320495;São Roque do Canaã - ES;1;-10114,75;0,99;1,45;1,46;1;-3902,74;1;1,38;1,39
510343;Curvelândia - MT;1;-10118,77;0,01;1,27;1,28;1;-3981,25;0,95;1,25;1,26
314450;Nazareno - MG;1;-10121,28;0,9;1,58;1,59;1;-9234,9;0,01;1,05;1,05
314260;Monsenhor Paulo - MG;1;-10121,81;1;1,16;1,16;1;-7608,79;0,03;1,12;1,13
290135;Andorinha - BA;1;-10122,13;0;1,12;1,12;1;-8206,31;0;1,06;1,06
280120;Canindé de São Francisco - SE;1;-10122,44;0,87;1,37;1,38;1;-6095,75;1;1,31;1,31
316420;São Romão - MG;1;-10122,79;0,06;1,24;1,25;1;-5446,96;0;1,01;1,01
312560;Felisburgo - MG;1;-10123,16;0,45;1,23;1,23;1;-9804,39;0,9;1,08;1,08
316910;Toledo - MG;1;-10124,89;0,26;1,48;1,49;1;-7410,22;1;1,13;1,14
430200;Barros Cassal - RS;1;-10126,8;1;1,34;1,34;1;-9094,73;1;1,24;1,24
350440;Avanhandava - SP;1;-10127,39;0;1,16;1,16;1;-9785,49;0;0,98;0,98
410590;Colorado - PR;1;-10127,5;1;1,31;1,31;1;-3621,58;1;1,21;1,21
412385;Santa Maria do Oeste - PR;1;-10127,97;0;1,19;1,19;1;-7547,34;0,18;1,05;1,05
314340;Monte Sião - MG;1;-10128,98;0,1;1,31;1,31;1;-8180,52;0,01;1,04;1,04
240510;Jandaíra - RN;1;-10129,03;0,98;1,25;1,25;1;-5411,41;0,02;1,07;1,08
310120;Aiuruoca - MG;1;-10131,03;0,09;1,38;1,38;1;-7455,64;0,03;1,05;1,05
314670;Palma - MG;1;-10131,27;0,01;1,16;1,17;1;-7226,94;0,12;1,08;1,07
355270;Tabatinga - SP;1;-10132,65;0,01;1,1;1,1;1;-8006,19;0;1;1
352810;Macaubal - SP;1;-10134,55;0;1,22;1,22;1;-5850,45;1;1,12;1,12
432234;Ubiretama - RS;1;-10136,7;1;1,44;1,45;1;-5959,76;0,85;1,08;1,08
420130;Araquari - SC;1;-10143,14;0,67;1,28;1,28;1;-8744,02;1;1,2;1,2
250010;Água Branca - PB;1;-10143,3;0,02;1,06;1,06;1;-8993,85;0,01;0,97;0,97
170307;Barra do Ouro - TO;1;-10143,87;0,01;1,16;1,16;1;-7005,61;0;1,05;1,06
231170;Reriutaba - CE;1;-10144,91;0,07;1,15;1,14;1;-9601,27;0,02;1,04;1,04
421500;Rio Negrinho - SC;1;-10145,65;0,96;1,47;1,47;1;-7027,33;1;1,24;1,24
221035;São Lourenço do Piauí - PI;1;-10146,02;0,01;1,29;1,29;1;-5637,14;0,01;0,99;0,99
431675;Santa Clara do Sul - RS;1;-10146,2;0,77;1,38;1,39;1;-2360,27;1;1,17;1,18
510760;Rondonópolis - MT;1;-10146,95;0,65;1,39;1,38;1;-698,12;0,9;1,18;1,19
292040;Manoel Vitorino - BA;1;-10147,84;0,01;1,48;1,49;1;-8789,65;0,05;1,02;1,02
231150;Quixeré - CE;1;-10149,37;0,01;1,13;1,13;1;-6927,68;0,05;1,07;1,07
420915;José Boiteux - SC;1;-10150,59;1;1,48;1,48;1;2538,31;1;1,19;1,2
420765;Iporã do Oeste - SC;1;-10150,9;1;1,24;1,24;1;-7903,2;0,23;1,08;1,08
412400;Santana do Itararé - PR;1;-10152,76;0;1,29;1,29;1;-6458,69;0;1,06;1,06
220345;Dom Inocêncio - PI;1;-10154,18;0,01;1,2;1,21;1;-7903,32;0,01;1,06;1,06
430800;Faxinal do Soturno - RS;1;-10157,29;0,64;1,27;1,28;1;-8988,5;0,85;1,03;1,03
350520;Bariri - SP;1;-10158,55;0,02;1,2;1,2;1;-9262,82;1;1,18;1,18
170270;Aurora do Tocantins - TO;1;-10158,89;0,1;1,23;1,24;1;-5186,77;0,96;1,2;1,2
430513;Cerro Branco - RS;1;-10160,59;1;1,35;1,36;1;-7698,98;0,54;1,09;1,09
352690;Limeira - SP;1;-10161,1;0;1,16;1,16;1;-2537,16;0,96;1,15;1,15
411920;Pinhalão - PR;1;-10161,83;0,44;1,69;1,69;1;-6342,49;1;1,19;1,19
241460;Upanema - RN;1;-10167,38;0,01;1,25;1,25;1;-8488,62;0,04;1,02;1,02
240090;Antônio Martins - RN;1;-10167,94;0;1,24;1,25;1;-6231,37;1;1,06;1,05
311700;Comercinho - MG;1;-10171,33;0,35;1,18;1,18;1;-7357,41;0,47;1,07;1,07
353120;Monte Alegre do Sul - SP;1;-10172,73;0,95;1,58;1,58;1;-8003,58;0,02;1,08;1,08
353110;Mongaguá - SP;1;-10174,15;1;1,75;1,76;1;-8875,13;0,71;1,1;1,1
291010;Dom Basílio - BA;1;-10176,27;1;1,17;1,18;1;-6179,84;1;1,26;1,26
241470;Várzea - RN;1;-10176,58;0,18;1,18;1,18;1;-6490,08;0,09;1,2;1,21
430920;Gravataí - RS;1;-10177,06;0;1,15;1,15;1;-2645,89;0;1,09;1,1
312680;Frei Gaspar - MG;1;-10177,07;0,01;1,35;1,36;1;-3745,72;0,86;1,16;1,16
220010;Agricolândia - PI;1;-10178,35;0,33;1,19;1,2;1;-6283,99;0;1,05;1,05
260920;Maraial - PE;1;-10179,06;1;1,24;1,25;1;3484,23;0,01;2,06;2,09
431050;Iraí - RS;1;-10179,8;0,99;1,36;1,36;1;-8402,7;0,95;1,13;1,13
353240;Nazaré Paulista - SP;1;-10180,02;0,03;1,2;1,2;1;-8991,24;0,02;1,05;1,05
352570;José Bonifácio - SP;1;-10180,84;0,04;1,27;1,27;1;-9236,6;0,03;1,12;1,12
270460;Maravilha - AL;1;-10180,85;0,01;1,08;1,12;1;-7872,19;0,01;1,06;1,06
355635;Vargem - SP;1;-10184,99;1;1,49;1,5;1;-6899,09;0,68;1,07;1,08
270740;Porto de Pedras - AL;1;-10185,38;1;1,6;1,59;1;-3130,31;1;1,22;1,22
270642;Pariconha - AL;1;-10187,38;0,04;1,16;1,16;1;-8076,87;0;1,06;1,05
110029;Santa Luzia D'Oeste - RO;1;-10188,64;0,98;1,34;1,35;1;-8204,34;0,75;1,05;1,05
291855;Jussari - BA;1;-10189,18;0;1,1;1,1;1;-4000,94;0,9;1,11;1,11
130150;Envira - AM;1;-10191,87;0,99;1,38;1,39;1;-9279,76;1;1,07;1,07
410442;Candói - PR;1;-10196,31;0,99;1,49;1,5;1;-5930,76;1;1,21;1,22
220777;Patos do Piauí - PI;1;-10196,5;0,08;1,2;1,21;1;-8569,36;0,02;1;1
352930;Matão - SP;1;-10197,81;1;1,37;1,38;1;-4015,76;0,08;1,2;1,2
320210;Ecoporanga - ES;1;-10197,86;0,01;1,19;1,19;1;-9393,55;0,01;1,09;1,09
510350;Diamantino - MT;1;-10198,25;0,75;1,3;1,31;1;-8102,93;0,14;1,08;1,08
313660;Nova União - MG;1;-10200,39;0,55;1,28;1,28;1;-4023,33;0,02;1;1
421030;Major Vieira - SC;1;-10202,04;0;1,2;1,2;1;-5167,77;0,27;1,14;1,14
291630;Itapebi - BA;1;-10202,72;0,99;1,45;1,46;1;-6873,35;1;1,16;1,16
280230;Frei Paulo - SE;1;-10202,92;1;1,28;1,28;1;-7438,66;0,28;1,14;1,14
314060;Materlândia - MG;1;-10205,75;0,16;1,44;1,45;1;-6461,71;0;1;1
412500;São João do Ivaí - PR;1;-10206,18;0,03;1,34;1,35;1;-7086,34;0,96;1,22;1,23
280520;Pinhão - SE;1;-10207,67;0,27;1,31;1,32;1;-2774,7;0;1,08;1,08
317020;Uberlândia - MG;1;-10211,15;0,02;1,16;1,17;1;5745,82;0,31;1,1;1,1
170200;Araguaçu - TO;1;-10211,76;0;1,17;1,18;1;-8316,73;0,99;1,05;1,05
320334;Marechal Floriano - ES;1;-10212,38;0,16;1,56;1,56;1;-7839,68;0,03;1,1;1,1
320090;Barra de São Francisco - ES;1;-10212,54;0,04;1,4;1,42;1;-7914,62;0,01;1,15;1,15
251720;Vieirópolis - PB;1;-10213,6;0;1,08;1,08;1;-6974,51;0,05;0,99;0,99
500080;Anaurilândia - MS;1;-10215,24;0,04;1,45;1,46;1;-7390,35;1;1,13;1,13
420240;Blumenau - SC;1;-10216,97;0,02;1,35;1,36;1;2230,87;0,01;1,11;1,11
522040;São Simão - GO;1;-10217,72;0,64;1,67;1,69;1;-7801,09;0,01;1,1;1,11
522010;São Luís de Montes Belos - GO;1;-10218,43;0,22;1,23;1,24;1;-7257,03;0,33;1,17;1,17
411770;Palmeira - PR;1;-10218,63;1;1,63;1,63;1;-5192,41;1;1,26;1,27
521690;Pilar de Goiás - GO;1;-10218,71;1;1,5;1,5;1;-6100,91;0,97;1,06;1,06
220559;Lagoa do Sítio - PI;1;-10219,02;0,01;1,23;1,24;1;-6492,02;0,02;1,01;1,01
171500;Nova Rosalândia - TO;1;-10221,9;0,48;1,25;1,24;1;-6804,51;1;1,08;1,08
292925;São Gabriel - BA;1;-10225,39;0,01;1,05;1,05;1;-9565,31;0;1,04;1,04
313535;Japonvar - MG;1;-10227,3;0;1,12;1,12;1;-7559,2;0;1,02;1,02
220730;Paes Landim - PI;1;-10228,03;0,01;1,21;1,21;1;-4113,65;0,66;1,14;1,14
510260;Campinápolis - MT;1;-10228,17;0,81;1,24;1,24;1;-9524,91;0;1;1
315250;Pouso Alegre - MG;1;-10230,78;1;1,31;1,32;1;-3013,63;1;1,31;1,31
170290;Axixá do Tocantins - TO;1;-10231,53;0,02;1,27;1,28;1;-8826,85;0,02;1,05;1,05
316740;Silvianópolis - MG;1;-10232;1;1,2;1,2;1;-5582,12;0,92;1,03;1,03
293000;Sebastião Laranjeiras - BA;1;-10234,05;0,1;1,12;1,12;1;-8487,89;0,59;1,2;1,2
521440;Nazário - GO;1;-10235,64;0;1,16;1,16;1;-9287,52;0;1,03;1,03
220560;Landri Sales - PI;1;-10236,29;0,01;1,57;1,58;1;-8989,78;0;1,02;1,03
351670;Garça - SP;1;-10236,99;0,98;1,23;1,23;1;-3871;0,93;1,26;1,26
354380;Rinópolis - SP;1;-10237,43;1;1,45;1,46;1;-8033,64;0,77;1,07;1,08
421160;Nova Veneza - SC;1;-10239,55;0,48;1,4;1,4;1;-8373,7;0,02;0,98;0,98
500660;Ponta Porã - MS;1;-10240,36;0,99;1,47;1,47;1;-6489,53;1;1,16;1,16
521230;Leopoldo de Bulhões - GO;1;-10240,39;0;1,14;1,14;1;-7425,82;0,01;1,08;1,08
316780;Soledade de Minas - MG;1;-10240,64;0,03;1,16;1,16;1;-8291,07;0,01;1,04;1,04
230900;Mucambo - CE;1;-10241,36;0,24;1,14;1,14;1;-9515,97;0,01;1,02;1,02
314170;Mesquita - MG;1;-10241,9;0,16;1,12;1,12;1;-2745,5;0,19;1,19;1,19
290130;Andaraí - BA;1;-10242,19;0,24;1,31;1,31;1;-8718,22;0,02;1,05;1,05
420380;Canoinhas - SC;1;-10242,97;0,03;1,29;1,3;1;-9997,64;0,01;1,08;1,08
520860;Goianésia - GO;1;-10243,76;0,01;1,25;1,25;1;-8424,19;1;1,18;1,18
313340;Itapagipe - MG;1;-10244,14;0,03;1,38;1,39;1;-8850,29;0;1,08;1,08
430223;Boa Vista do Incra - RS;1;-10245,11;1;1,7;1,7;1;-7153,82;1;1,25;1,26
431880;São Lourenço do Sul - RS;1;-10245,45;0;1,13;1,14;1;-8545,21;0;1,05;1,05
352790;Lutécia - SP;1;-10247,93;0,03;1,33;1,33;1;-5988,5;0;0,98;0,98
412175;Reserva do Iguaçu - PR;1;-10252,53;1;1,45;1,45;1;-4843,39;1;1,2;1,21
251065;Parari - PB;1;-10252,73;0,12;1,46;1,46;1;-6365,37;0,71;1;1
240320;Doutor Severiano - RN;1;-10254,25;0,01;1,18;1,18;1;-6051,88;0;1,1;1,1
410830;Foz do Iguaçu - PR;1;-10255,04;0,16;1,31;1,32;1;-857,82;1;1,23;1,23
240160;Bento Fernandes - RN;1;-10255,05;0,01;1,15;1,15;1;-523,95;0;1,09;1,09
352270;Itápolis - SP;1;-10255,47;0,32;1,18;1,19;1;-5597,05;0,99;1,39;1,4
110155;Teixeirópolis - RO;1;-10256,2;0;1,22;1,22;1;-3293,22;0,51;1,07;1,07
521270;Mambaí - GO;1;-10257,08;0,01;1,14;1,13;1;-7779,03;0,67;1,14;1,15
313290;Itamogi - MG;1;-10257,43;0,01;1,23;1,23;1;-8396,62;0,84;1,1;1,1
410305;Boa Vista da Aparecida - PR;1;-10257,73;0,01;1,26;1,26;1;-5664,64;0,01;1,08;1,08
354930;São João do Pau d'Alho - SP;1;-10258,78;0,54;1,46;1,47;1;-6792,98;0,01;1,05;1,05
220360;Eliseu Martins - PI;1;-10258,89;0,02;1,46;1,47;1;-8205,83;0,01;1,06;1,06
352540;Jeriquara - SP;1;-10260,38;0,13;1,43;1,43;1;-4339,46;0,25;1,07;1,07
351930;Ibaté - SP;1;-10260,84;0,63;1,37;1,38;1;-9017,11;0,99;1,12;1,12
412800;Ubiratã - PR;1;-10261,12;0,99;1,3;1,31;1;-7696,43;1;1,29;1,3
430600;Crissiumal - RS;1;-10262,56;0,03;1,54;1,55;1;-7774,5;0,15;1,11;1,11
315650;Rubelita - MG;1;-10263,94;0,1;1,12;1,13;1;-8915,24;0,19;1,04;1,04
240340;Equador - RN;1;-10267,21;0;1,18;1,18;1;-6979,19;0;0,99;0,99
354240;Regente Feijó - SP;1;-10268,83;0,32;1,28;1,27;1;-8275,14;0,86;1,02;1,02
