#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
251260;Quixabá - PB;1868.0;10256853.80;0.00;15316.80;0.00;1896099.91;0.00;0.00;0.00;615312.38;80064.94;2393324.57;0.00;2896571.75;384437.72;0.00;1296335.94;40000.00;0.00;0.00;0.00;328570.84;0.00;0.00;0.00;110564.20;0.00;73310.90;4994.00;121949.85;0.00;0.00;12313.78;0.98;2.09;2.12;0.00;-3560.31;1.00;1.24;1.24
320190;Domingos Martins - ES;34239.0;92803844.30;3190148.59;375195.37;0.00;8131045.87;0.00;60726.97;0.00;2864339.18;2265049.54;21900819.49;0.00;29256117.83;3544932.74;0.00;8138739.56;0.00;630761.37;436347.32;0.00;2445903.87;0.00;0.00;0.00;115385.76;887601.09;6998089.11;601441.82;961198.82;2945681.08;0.00;-12575.13;0.20;1.31;1.32;0.00;-6783.35;0.01;1.12;1.12
240160;Bento Fernandes - RN;5422.0;13547996.65;721637.45;0.00;0.00;2249058.39;0.00;0.00;0.00;676577.02;0.00;2714897.31;0.00;5549226.93;0.00;0.00;1257691.24;0.00;21481.08;0.00;0.00;357427.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-10255.05;0.01;1.15;1.15;0.00;-523.95;0.00;1.09;1.09
171070;Itaguatins - TO;6063.0;11002851.92;401849.78;0.00;0.00;1657044.26;0.00;0.00;0.00;502043.47;0.00;2261821.01;0.00;4704855.05;0.00;0.00;1276345.58;0.00;0.00;77835.53;0.00;20703.32;0.00;100353.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-8386.68;1.00;1.16;1.16;0.00;-138.26;0.94;1.20;1.20
210355;Conceição do Lago-Açu - MA;15554.0;26069530.86;0.00;0.00;0.00;4231242.18;0.00;0.00;0.00;432624.59;0.00;5249360.62;0.00;15641793.16;17322.02;0.00;238968.29;0.00;0.00;0.00;0.00;12820.00;0.00;0.00;0.00;0.00;0.00;0.00;245400.00;0.00;0.00;0.00;-6014.64;0.00;1.04;1.04;0.00;-5649.59;0.03;1.09;1.10
510776;Santa Rita do Trivelato - MT;2935.0;19211678.26;893370.24;140092.13;0.00;2356672.43;0.00;0.00;0.00;1290057.17;0.00;4827120.53;0.00;5635252.18;195254.04;0.00;2627697.68;40250.00;138616.68;131282.98;0.00;290665.78;0.00;0.00;0.00;0.00;158658.38;64017.20;243906.89;178763.95;0.00;0.00;-6682.31;0.86;1.58;1.58;0.00;-7198.23;0.01;1.06;1.06
270690;Pilar - AL;35153.0;94530051.21;3891713.79;842796.23;2007085.75;13110293.17;0.00;506603.33;0.00;3015986.27;4624169.48;20976028.73;0.00;22574784.41;2405303.15;0.00;14827698.28;0.00;930481.80;516004.58;0.00;65343.91;0.00;0.00;110112.50;0.00;0.00;1560723.76;521212.14;2043709.93;0.00;0.00;-7487.38;1.00;1.53;1.55;0.00;-7078.66;0.97;1.11;1.11
350970;Campos do Jordão - SP;50541.0;162339162.45;4282082.68;0.00;0.00;22701707.76;0.00;5115611.93;0.00;2113208.36;0.00;32250183.86;0.00;68501030.17;927726.62;261488.54;21584022.79;0.00;0.00;1990545.24;0.00;539613.34;0.00;0.00;817773.84;0.00;0.00;0.00;1254167.32;0.00;0.00;0.00;-8899.63;0.38;1.41;1.41;0.00;-6726.83;1.00;1.24;1.24
220557;Lagoa de São Francisco - PI;6590.0;12690677.51;396785.13;0.00;0.00;2354416.99;0.00;0.00;0.00;460604.98;60887.96;2590796.59;0.00;5924993.81;53600.00;4884.00;106531.91;0.00;112640.97;0.00;0.00;6976.00;0.00;0.00;0.00;0.00;101742.14;90779.81;290770.31;134266.91;23903.60;0.00;-8881.16;1.00;1.15;1.15;0.00;-8061.82;0.50;1.21;1.21
430692;Engenho Velho - RS;1428.0;10304496.40;458594.26;0.00;0.00;1538781.05;0.00;0.00;0.00;531098.11;1227701.16;2132921.46;0.00;1514132.71;181565.47;0.00;770527.27;35895.35;290711.23;29177.84;0.00;651413.69;28228.87;61493.45;0.00;0.00;61872.48;744103.47;29403.05;16875.48;0.00;0.00;10067.73;1.00;2.08;2.08;0.00;14587.97;0.04;1.86;1.88
220410;Francisco Ayres - PI;4361.0;9606367.52;398356.50;0.00;0.00;1940714.37;0.00;0.00;0.00;492680.60;0.00;2741693.12;0.00;3216673.81;102917.61;0.00;411148.32;0.00;0.00;0.00;0.00;61290.25;0.00;0.00;0.00;30000.00;0.00;8200.00;27391.52;175301.42;0.00;0.00;-10369.53;0.49;1.31;1.32;0.00;-5930.62;0.04;1.07;1.07
316260;São João do Oriente - MG;7925.0;13279113.06;579725.38;0.00;0.00;1514066.50;30193.46;19388.70;0.00;827413.21;0.00;3860871.74;114739.37;3317273.93;14814.34;0.00;1984262.07;0.00;33072.40;0.00;0.00;139563.72;0.00;0.00;0.00;785.00;232631.46;121064.10;416235.07;73012.61;0.00;0.00;-8599.09;1.00;1.39;1.39;0.00;-3535.96;0.01;1.08;1.08
311615;Chapada Gaúcha - MG;12239.0;24908352.32;0.00;0.00;16436.57;2712679.81;0.00;153352.85;0.00;943033.31;1027979.43;6719017.81;0.00;7870857.69;401896.85;0.00;2036534.78;496993.90;29088.02;160291.13;0.00;462780.00;6264.64;30000.00;17888.07;0.00;9405.48;928560.93;687518.94;197772.11;0.00;0.00;-10308.10;1.00;1.35;1.35;0.00;5597.87;0.86;1.66;1.68
353640;Paulicéia - SP;6895.0;24499802.01;1105267.30;0.00;0.00;4530342.98;0.00;0.00;0.00;621697.09;0.00;5377065.44;0.00;6442777.04;160519.03;0.00;4126855.00;350000.00;713736.42;226280.21;0.00;156815.05;0.00;0.00;0.00;0.00;0.00;0.00;688446.45;0.00;0.00;0.00;-13538.12;1.00;1.34;1.35;0.00;-7606.07;0.50;1.10;1.10
171875;Rio Sono - TO;6473.0;11966134.29;445438.44;0.00;0.00;1305237.69;0.00;1242.21;0.00;653035.51;326584.94;3313777.85;76719.28;4287994.08;80269.12;0.00;270466.24;0.00;69126.46;133382.27;0.00;268153.85;0.00;0.00;216467.49;0.00;0.00;260629.86;257609.00;0.00;0.00;0.00;-9818.34;0.09;1.28;1.29;0.00;-8164.67;0.01;1.07;1.08
210070;Anajatuba - MA;26618.0;43253304.20;0.00;0.00;0.00;5501540.34;0.00;1631.13;0.00;1596626.25;3447363.29;8769706.87;0.00;19183431.09;777300.00;0.00;1690356.54;41195.20;539240.99;0.00;0.00;203029.26;0.00;0.00;0.00;0.00;132884.93;125029.29;1120543.66;123425.36;0.00;0.00;-7420.29;0.02;1.14;1.14;0.00;-8427.01;0.02;1.09;1.10
313640;Joaquim Felício - MG;4573.0;14440499.49;644743.59;518612.62;0.00;1274236.73;1235.00;16142.05;0.00;412430.50;169357.18;3824170.35;0.00;3842821.25;670350.15;0.00;672949.50;14014.18;222751.11;176579.10;0.00;290853.29;0.00;0.00;0.00;0.00;0.00;607771.70;247986.36;833494.83;0.00;0.00;-1830.13;0.20;1.81;1.83;0.00;-6577.50;0.09;1.04;1.05
431390;Panambi - RS;40804.0;106355365.28;2230854.17;0.00;0.00;11342619.59;0.00;435788.88;0.00;2758804.17;2962134.84;36730839.51;63407.87;26969272.73;912349.63;0.00;6602510.97;82068.83;1165985.82;1918397.96;0.00;717307.19;0.00;2066279.90;171159.09;106579.29;0.00;4093829.41;805458.05;4219717.38;0.00;0.00;-11752.96;0.02;1.47;1.49;0.00;-8104.96;0.07;1.08;1.09
211300;Vitorino Freire - MA;30937.0;58987656.46;0.00;178361.82;0.00;7301476.15;0.00;210.00;0.00;1239066.21;1166853.74;12996942.03;0.00;30625098.24;219071.79;0.00;862075.82;39193.75;521047.62;508183.30;0.00;0.00;0.00;0.00;0.00;271985.68;278875.42;2402080.70;377134.19;0.00;0.00;0.00;-7913.84;0.99;1.42;1.43;0.00;-5206.91;1.00;1.28;1.28
522157;Uirapuru - GO;2980.0;11872945.69;605322.81;0.00;0.00;2853920.62;0.00;13986.00;0.00;924996.04;49647.34;2297837.00;92046.42;3187521.69;7999.00;0.00;664443.11;0.00;0.00;0.00;0.00;122856.29;0.00;0.00;0.00;0.00;103245.15;2229.00;93734.41;853160.81;0.00;0.00;-10002.52;1.00;1.55;1.57;0.00;-7124.81;0.01;1.10;1.11
420660;Guarujá do Sul - SC;5076.0;14085203.18;505624.52;0.00;0.00;1613222.00;0.00;113022.20;0.00;818076.80;0.00;3231879.78;0.00;3911538.53;49844.81;0.00;452376.07;0.00;56644.73;0.00;0.00;993681.90;0.00;216386.84;0.00;64470.25;0.00;1255263.33;264749.03;538422.39;0.00;0.00;-12233.42;0.43;1.42;1.43;0.00;-5661.45;0.09;1.08;1.08
170820;Formoso do Araguaia - TO;18773.0;37049697.99;1314131.28;0.00;0.00;5772779.25;0.00;0.00;0.00;1578634.19;2214785.58;9447032.45;57596.39;11040514.43;169308.52;9222.45;792377.79;154625.95;0.00;1983444.64;0.00;664804.33;0.00;0.00;145465.40;0.00;0.00;1264091.65;242598.66;198285.03;0.00;0.00;-8868.49;0.00;1.16;1.16;0.00;-10484.64;0.01;1.18;1.19
313730;Lagoa dos Patos - MG;4285.0;13067187.82;580647.67;0.00;0.00;2823085.33;0.00;0.00;0.00;486774.30;89272.17;2792261.14;0.00;3078739.83;366080.56;0.00;1520091.15;0.00;0.00;24950.00;0.00;326461.18;0.00;0.00;0.00;11500.00;117990.00;401321.58;295465.61;152547.30;0.00;0.00;-13523.38;0.00;1.26;1.27;0.00;-6833.36;0.00;1.03;1.03
521980;São Domingos - GO;12163.0;23762621.53;801542.74;0.00;0.00;3541082.08;0.00;0.00;0.00;423652.81;1111401.00;4419123.94;0.00;7529760.62;0.00;0.00;1234764.96;36000.00;2293639.83;177215.21;0.00;252560.45;0.00;0.00;0.00;0.00;0.00;689529.89;64014.00;1188334.00;0.00;0.00;-8267.05;0.08;1.27;1.27;0.00;-7514.49;0.04;1.13;1.13
314640;Paineiras - MG;4692.0;15742985.07;607385.61;305295.38;0.00;1850339.47;0.00;28735.03;0.00;418466.97;1787536.68;4921153.35;0.00;3562320.12;17709.39;0.00;1023285.41;0.00;68564.07;11600.00;0.00;327556.46;0.00;0.00;0.00;122112.98;139620.60;390785.54;160518.01;0.00;0.00;0.00;-4220.78;0.97;1.87;1.90;0.00;-5551.72;0.17;1.04;1.04
240950;Pedra Grande - RN;3467.0;13083916.86;828497.29;0.00;0.00;3905008.76;0.00;0.00;0.00;557148.80;0.00;2648515.21;0.00;3744854.00;0.00;0.00;1046224.31;0.00;17268.34;0.00;0.00;245185.00;0.00;0.00;0.00;0.00;0.00;3665.14;87550.01;0.00;0.00;0.00;-12170.85;0.02;1.23;1.24;0.00;-4315.50;0.01;1.05;1.05
431230;Miraguaí - RS;4985.0;13229279.06;622596.56;0.00;0.00;2771154.29;0.00;0.00;0.00;508226.38;0.00;3564831.07;0.00;3874928.99;29819.07;0.00;347557.74;10511.80;12456.91;0.00;0.00;874202.40;0.00;0.00;0.00;0.00;0.00;525975.47;87018.38;0.00;0.00;0.00;-10976.31;0.00;1.22;1.22;0.00;-6917.44;0.00;1.02;1.02
316292;São Joaquim de Bicas - MG;28624.0;55606958.09;2951469.69;0.00;0.00;8677828.63;0.00;60460.18;0.00;1662050.81;0.00;14421843.96;0.00;18515041.62;995144.62;0.00;2891891.88;20444.82;0.00;4275337.78;0.00;95415.48;0.00;0.00;0.00;16757.45;0.00;0.00;528559.62;494711.55;0.00;0.00;-7530.09;0.01;1.19;1.19;0.00;-9315.83;0.48;1.20;1.19
230860;Monsenhor Tabosa - CE;16998.0;34280127.01;1096890.97;94600.00;0.00;11285562.03;0.00;0.00;0.00;491415.11;0.00;5540159.60;268979.15;13930972.50;1200.00;0.00;1253955.80;0.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30797.35;230.00;255364.50;0.00;0.00;-8164.08;0.67;1.23;1.23;0.00;-6416.12;0.06;1.19;1.19
314437;Natalândia - MG;3377.0;13135295.75;608847.64;0.00;0.00;2355075.71;0.00;13190.42;0.00;430758.76;0.00;3100691.16;0.00;3528493.52;287200.33;67827.91;595239.88;586699.80;75339.75;0.00;0.00;178917.87;0.00;0.00;0.00;9615.70;0.00;779221.85;106038.63;412136.82;0.00;0.00;-11658.71;0.68;1.56;1.58;0.00;-6811.58;1.00;1.20;1.21
420270;Botuverá - SC;4864.0;19005097.22;628059.44;0.00;0.00;1859659.80;0.00;59395.63;0.00;452454.10;39431.67;3020675.74;0.00;2732921.23;174265.40;158489.12;846012.14;335.36;87160.54;583.29;0.00;1004295.03;0.00;0.00;179159.27;0.00;0.00;7284959.17;312034.18;165206.11;0.00;0.00;-1047.29;1.00;1.81;1.82;0.00;-8256.13;0.90;1.17;1.17
314060;Materlândia - MG;4659.0;12548108.16;556416.53;492.58;0.00;2099334.88;0.00;2944.65;0.00;658869.25;362914.17;2751911.22;0.00;3483375.60;390419.60;0.00;235788.54;0.00;2895.00;0.00;0.00;218691.51;0.00;0.00;0.00;57673.18;223077.54;1289097.63;8125.23;206081.05;0.00;0.00;-10205.75;0.16;1.44;1.45;0.00;-6461.71;0.00;1.00;1.00
314960;Pequi - MG;4314.0;12660692.84;562227.32;73014.31;0.00;1748340.38;0.00;0.00;0.00;338147.58;1086380.14;3375467.04;0.00;2474224.40;251024.31;0.00;746420.04;0.00;313084.14;399129.37;0.00;50187.83;684097.30;0.00;0.00;0.00;0.00;252846.10;37449.04;268653.54;466636.36;0.00;280928.47;1.00;11.61;11.79;0.00;30605.05;0.59;2.20;2.24
171840;Presidente Kennedy - TO;3750.0;8684563.97;407011.91;0.00;0.00;2083332.74;264.25;0.00;0.00;389062.45;0.00;2158833.76;0.00;2273997.35;31171.50;0.00;729612.34;0.00;346024.03;42492.02;0.00;144813.75;0.00;2114.01;0.00;3578.16;0.00;57712.78;14542.92;0.00;0.00;0.00;-10400.99;1.00;1.20;1.20;0.00;-5399.52;1.00;1.30;1.30
251365;Joca Claudino - PB;2675.0;11863097.40;525273.72;0.00;0.00;1771477.07;0.00;0.00;0.00;577296.12;65889.10;1945729.29;0.00;4237249.79;235893.00;0.00;1847884.22;0.00;162102.23;0.00;0.00;151039.07;0.00;0.00;0.00;0.00;2300.00;12607.86;328355.93;0.00;0.00;0.00;-12820.03;0.04;1.32;1.34;0.00;-5748.99;0.07;1.05;1.05
251430;São José de Caiana - PB;6206.0;12949581.11;534132.96;132346.72;0.00;1759658.93;0.00;0.00;0.00;501228.01;0.00;3789225.99;0.00;5008339.69;190758.20;0.00;417138.76;0.00;204000.00;0.00;0.00;112538.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;300212.87;0.00;0.00;-9838.11;0.02;1.28;1.28;0.00;-3126.53;0.01;1.14;1.15
420500;Dionísio Cerqueira - SC;15283.0;42988303.90;978540.18;0.00;0.00;3782478.07;32521.19;227124.01;0.00;2032278.05;0.00;14352945.84;0.00;8802428.14;204558.11;0.00;3610433.52;0.00;2942269.82;0.00;0.00;2427027.57;0.00;0.00;495612.29;14101.00;0.00;1281965.62;1412012.80;392007.69;0.00;0.00;-12126.12;1.00;1.49;1.49;0.00;-4277.87;0.97;1.08;1.08
354200;Quintana - SP;6389.0;21639278.19;569220.07;0.00;0.00;2992654.29;0.00;0.00;0.00;821887.89;462791.13;5337719.97;0.00;6235184.36;90745.69;0.00;2828194.69;587046.97;0.00;0.00;0.00;497287.86;0.00;0.00;0.00;0.00;0.00;288447.97;526544.41;401552.89;0.00;0.00;-13419.29;0.24;1.43;1.44;0.00;-8054.24;0.01;1.04;1.04
171380;Palmeiras do Tocantins - TO;6272.0;10159914.35;441602.75;0.00;0.00;2278852.30;0.00;8588.69;0.00;655639.24;326197.55;1983306.74;0.00;3526206.40;0.00;0.00;317112.68;0.00;0.00;233051.45;0.00;128640.63;0.00;0.00;0.00;0.00;0.00;36000.00;160231.86;64484.06;0.00;0.00;-8371.28;0.13;1.24;1.24;0.00;-6742.78;0.00;1.05;1.05
221140;Várzea Grande - PI;4339.0;9870389.52;398751.80;0.00;0.00;1814829.85;0.00;0.00;0.00;451670.81;0.00;2606709.26;0.00;3131354.52;134548.56;0.00;787103.78;0.00;169459.16;0.00;0.00;101460.41;0.00;0.00;0.00;15800.00;31598.15;35482.16;33263.44;158357.62;0.00;0.00;-10996.79;0.00;1.13;1.13;0.00;-5839.70;0.00;1.00;1.00
421220;Papanduva - SC;18681.0;36862295.38;1246309.52;0.00;0.00;3241324.38;0.00;533460.68;0.00;1995788.20;1565572.08;10211300.34;0.00;8552809.71;149998.50;0.00;3229095.67;0.00;1246651.89;0.00;0.00;815393.13;0.00;133664.37;0.00;0.00;0.00;2437353.33;158004.81;1345568.77;2593750.84;0.00;-9883.30;0.00;1.13;1.14;0.00;-8190.73;0.02;1.08;1.08
250370;Cajazeiras - PB;61030.0;96807716.13;3054047.64;0.00;0.00;9800052.94;0.00;0.00;0.00;3390516.46;0.00;27385726.02;0.00;32398649.50;105200.00;54608.87;9520240.72;0.00;0.00;0.00;0.00;941938.89;0.00;0.00;142526.29;0.00;0.00;838064.48;197164.58;8978979.74;0.00;0.00;-7095.15;0.00;1.19;1.19;0.00;-8057.56;0.03;1.27;1.27
312760;Gouveia - MG;12039.0;18935996.81;864364.92;96089.10;0.00;1893151.58;0.00;52931.68;0.00;655355.29;707683.04;5375399.33;0.00;5131025.24;785027.05;0.00;1567448.91;6591.90;180178.99;67073.15;0.00;229465.16;0.00;0.00;38514.95;9100.14;257299.08;391177.41;275280.26;352839.63;0.00;0.00;-8943.55;0.00;1.08;1.08;0.00;-8654.63;0.00;1.01;1.01
420419;Chapadão do Lageado - SC;2892.0;12623414.61;579608.09;0.00;0.00;2394227.54;835.00;12995.24;0.00;492415.70;0.00;2292153.79;20809.90;2817627.72;42898.43;42051.83;2179319.61;23105.60;0.00;201954.88;0.00;762248.79;0.00;0.00;0.00;0.00;0.00;659688.50;101473.99;0.00;0.00;0.00;-13929.18;0.10;1.38;1.38;0.00;-5734.60;1.00;1.37;1.37
411965;Pitangueiras - PR;3039.0;10881039.30;0.00;0.00;0.00;1661624.61;0.00;0.00;0.00;509574.71;0.00;2667178.88;0.00;2851650.11;2999.70;0.00;1392239.25;0.00;36214.20;49447.21;0.00;449889.67;0.00;69.80;204.00;0.00;0.00;992938.14;25035.64;241973.38;493798.78;0.00;-12036.74;0.04;1.27;1.27;0.00;-5883.18;0.06;1.09;1.09
316170;São Gonçalo do Abaeté - MG;6717.0;20482560.46;0.00;42596.00;0.00;3418511.76;0.00;72358.05;0.00;597183.43;812543.05;4133500.22;0.00;6152999.95;42998.76;0.00;2454945.02;0.00;53646.03;0.00;0.00;548083.99;0.00;0.00;14153.17;33168.66;136003.72;1225190.25;105080.63;639597.77;0.00;0.00;-12042.90;1.00;1.44;1.45;0.00;-6022.43;0.95;1.11;1.11
351050;Caraguatatuba - SP;111524.0;409177434.25;9493330.79;0.00;0.00;51961108.95;0.00;217439.60;0.00;16163363.01;8052883.24;94474573.83;0.00;126774546.80;4909684.38;0.00;79089984.83;290089.39;0.00;3735650.65;225065.37;3321.00;0.00;0.00;3525469.55;0.00;0.00;0.00;6107950.20;4152972.66;16495034.53;0.00;-13617.07;1.00;1.31;1.32;0.00;-2383.75;0.00;1.09;1.10
270270;Feliz Deserto - AL;4714.0;16090939.84;670875.11;0.00;0.00;4233590.56;0.00;0.00;0.00;735252.31;0.00;2713894.19;0.00;4663874.11;269108.10;0.00;2235640.69;0.00;0.00;0.00;0.00;146310.58;0.00;0.00;0.00;0.00;0.00;0.00;338464.64;83929.55;0.00;0.00;-13170.05;0.03;1.26;1.26;0.00;-6739.11;0.00;0.98;0.98
312810;Guapé - MG;14379.0;38705527.88;1132021.69;0.00;0.00;4353097.52;0.00;0.00;0.00;1105116.97;0.00;11639289.80;0.00;8247579.82;262594.64;0.00;2630329.71;0.00;1704029.98;31568.88;0.00;928994.04;0.00;0.00;1349140.51;0.00;0.00;3651840.96;522453.71;1147469.65;0.00;0.00;-11080.59;0.00;1.38;1.39;0.00;-8995.67;0.01;1.01;1.01
313890;Machacalis - MG;7210.0;13525146.52;589420.66;55403.24;0.00;2320278.39;34138.78;17587.34;0.00;479418.18;591357.03;3881279.10;0.00;3494627.68;168934.69;0.00;603704.54;0.00;54395.68;21772.79;0.00;191409.72;0.00;0.00;599.00;12000.00;0.00;596337.03;182915.68;229566.99;0.00;0.00;-9415.17;0.15;1.47;1.48;0.00;-5215.00;0.00;1.00;1.00
150500;Nova Timboteua - PA;14472.0;25973257.25;0.00;0.00;0.00;2169786.72;0.00;0.00;0.00;976167.34;0.00;5849253.76;0.00;11336785.93;41669.42;0.00;2270678.02;0.00;0.00;925530.70;0.00;134257.77;0.00;0.00;0.00;0.00;622698.70;573387.62;238746.89;834294.38;0.00;0.00;-7107.06;0.30;1.32;1.32;0.00;-6447.39;0.00;1.02;1.02
355050;São Pedro do Turvo - SP;7538.0;21424727.53;0.00;0.00;0.00;2136523.13;0.00;0.00;0.00;1409575.47;76013.68;6947834.90;44816.77;7060505.48;373690.87;0.00;1464414.31;0.00;0.00;0.00;0.00;157969.23;0.00;0.00;0.00;0.00;0.00;1117957.41;425202.57;210223.71;0.00;0.00;-11595.26;0.13;1.23;1.24;0.00;-6699.91;0.04;1.10;1.11
411430;Mandirituba - PR;24516.0;48511626.90;0.00;165400.36;0.00;4443285.76;0.00;1121848.66;0.00;1506569.68;0.00;12182231.69;1451.80;15680938.14;19338.45;0.00;4382921.53;0.00;0.00;1045325.34;0.00;827355.41;0.00;0.00;495805.91;0.00;0.00;3668035.43;363651.51;2607467.23;1319341.71;0.00;-9300.96;0.00;1.26;1.26;0.00;-7735.27;0.99;1.16;1.17
432026;Segredo - RS;7366.0;17673620.39;483353.52;0.00;0.00;2469703.26;0.00;7000.00;0.00;568894.34;688371.74;3972007.30;0.00;4263752.40;61775.20;0.00;180371.87;0.00;377245.43;0.00;0.00;1505668.99;0.00;0.00;0.00;118756.94;69874.63;2698495.38;39083.57;169265.82;0.00;0.00;-9019.57;0.72;1.47;1.48;0.00;-6734.85;0.04;1.00;1.00
250625;Gado Bravo - PB;8458.0;17457408.73;538139.47;0.00;0.00;1213631.45;0.00;0.00;0.00;475674.62;0.00;3228499.78;0.00;9281773.93;166614.74;0.00;1544657.97;0.00;1000.00;0.00;0.00;206221.54;0.00;0.00;0.00;0.00;0.00;63539.32;93063.80;644592.11;0.00;0.00;-8761.97;0.01;1.15;1.15;0.00;-7166.46;0.00;0.96;0.96
140017;Cantá - RR;15774.0;26507986.45;565270.55;0.00;0.00;6496404.56;0.00;9900.00;0.00;624023.59;0.00;4740355.06;0.00;13082521.29;1200.00;9600.00;0.00;0.00;755983.49;135408.03;0.00;87319.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-6753.39;0.01;1.03;1.03;0.00;155.40;0.72;1.19;1.19
251580;Serra Redonda - PB;7071.0;11951266.28;524543.06;0.00;0.00;1096673.89;0.00;0.00;0.00;564200.15;0.00;2778345.05;0.00;5014978.66;147408.88;0.00;1157588.32;0.00;0.00;0.00;0.00;163371.47;0.00;0.00;0.00;0.00;0.00;30951.45;51502.27;421703.08;0.00;0.00;-8446.69;0.00;0.99;0.99;0.00;-6454.48;0.00;0.97;0.96
313530;Japaraíba - MG;4206.0;11436511.00;411559.11;0.00;0.00;2416062.30;0.00;21183.60;0.00;435332.06;297600.04;2551771.01;0.00;2671954.07;51723.64;0.00;983523.71;0.00;350431.51;155223.65;0.00;89813.66;0.00;0.00;0.00;0.00;96101.49;158840.12;350721.11;394669.92;337099.54;0.00;-12936.37;0.07;1.29;1.29;0.00;-8227.57;0.84;1.05;1.05
412450;Santo Inácio - PR;5468.0;19870282.38;825283.29;0.00;0.00;3187669.31;0.00;0.00;0.00;709414.23;0.00;4505267.68;0.00;4784377.98;292101.75;0.00;2892919.29;0.00;0.00;25256.49;0.00;498736.15;0.00;84612.23;37483.59;0.00;0.00;1457834.28;213597.03;355729.08;0.00;0.00;-14406.36;0.10;1.19;1.19;0.00;-7645.20;0.00;1.04;1.04
170710;Divinópolis do Tocantins - TO;6729.0;14504424.09;519415.00;53685.17;0.00;1623000.68;0.00;11140.05;0.00;683656.76;433468.64;3510738.74;0.00;4991175.16;42616.01;0.00;955264.75;25368.89;0.00;0.00;0.00;552229.74;0.00;0.00;0.00;5582.93;0.00;1018704.07;78377.50;0.00;0.00;0.00;-10074.83;0.01;1.18;1.18;0.00;-6593.33;0.14;1.09;1.10
311040;Camacho - MG;3133.0;9486473.38;0.00;0.00;0.00;1650102.89;0.00;23094.20;0.00;275867.95;124786.80;2847194.40;0.00;2544910.07;51812.10;0.00;576531.01;0.00;25248.53;0.00;0.00;357810.24;0.00;0.00;0.00;360.00;0.00;816623.29;22583.25;169548.65;0.00;0.00;-11313.35;0.01;1.20;1.21;0.00;-5645.42;0.43;1.12;1.12
311190;Cana Verde - MG;5738.0;10585382.47;0.00;0.00;0.00;1997963.16;0.00;10894.53;0.00;619784.28;0.00;3516453.15;0.00;2906240.91;312411.72;0.00;355391.09;6638.40;63269.13;0.00;0.00;110327.54;0.00;0.00;0.00;1731.00;0.00;433740.57;850.00;249686.99;0.00;0.00;-8411.74;0.00;1.26;1.27;0.00;-6233.16;1.00;1.16;1.16
120034;Manoel Urbano - AC;8514.0;15357538.35;563000.00;0.00;0.00;2719251.60;0.00;5072.00;0.00;788912.90;0.00;2572198.85;0.00;6555704.55;51094.81;0.00;406771.76;0.00;0.00;122574.90;0.00;408769.44;0.00;345146.41;0.00;0.00;0.00;0.00;114618.87;704422.26;0.00;0.00;-8788.04;1.00;1.81;1.82;0.00;-7522.31;0.99;1.18;1.17
431940;São Pedro do Sul - RS;16802.0;36605263.24;0.00;185749.33;0.00;2993550.48;0.00;0.00;0.00;1460690.51;2917110.49;13104475.57;8855.00;8377033.30;215496.95;0.00;4143341.10;0.00;757819.67;875699.30;0.00;637906.76;0.00;0.00;0.00;351.84;0.00;0.00;0.00;927182.94;1589097.23;0.00;-9422.87;0.72;1.24;1.24;0.00;-3908.26;1.00;1.30;1.31
315053;Pingo-d'Água - MG;4743.0;12432662.24;595394.71;0.00;0.00;4040506.46;0.00;18052.06;0.00;735456.64;260279.27;2587805.84;126494.03;1950979.97;0.00;0.00;553453.46;0.00;133970.30;334433.87;0.00;374015.56;0.00;0.00;0.00;0.00;189242.46;460544.16;72033.45;0.00;0.00;0.00;-10584.33;0.13;1.45;1.45;0.00;-5451.83;1.00;1.11;1.11
351540;Fartura - SP;15925.0;39349717.45;890554.80;0.00;0.00;4324090.02;0.00;0.00;0.00;2245422.85;0.00;12890424.04;0.00;11110264.69;265403.51;0.00;5167851.34;0.00;0.00;642539.69;0.00;361424.01;0.00;0.00;532335.49;15752.76;0.00;146435.27;581048.81;176170.17;0.00;0.00;-11547.39;0.05;1.23;1.23;0.00;-8542.22;0.02;1.10;1.10
