#Codigo;Cidade ;População 2013;Legislativa(2013);Judiciária(2013);Essencial à Justiça(2013);Administração(2013);Defesa Nacional(2013);Segurança Pública(2013);Relações Exteriores(2013);Assistência Social(2013);Previdência Social(2013);Saúde(2013);Trabalho(2013);Educação(2013);Cultura(2013);Direitos da Cidadania(2013);Urbanismo(2013);Habitação(2013);Saneamento(2013);Gestão Ambiental(2013);Ciência e Tecnologia(2013);Agricultura(2013);Organização Agrária(2013);Indústria(2013);Comércio e Serviços(2013);Comunicações(2013);Energia(2013);Transporte(2013);Desporto e Lazer(2013);Encargos Especiais(2013);Despesas (Intraorçamentárias)(2013);Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
171670;Colméia - TO;8642.0;491177.03;0.00;0.00;2060555.68;0.00;0.00;0.00;552156.88;0.00;3646084.27;75796.10;3859174.11;218.98;0.00;656355.48;0.00;541900.83;68319.06;0.00;44641.32;0.00;0.00;225.00;0.00;81470.00;456376.10;142008.00;0.00;0.00;579769.20;0.00;0.00;2163463.62;0.00;0.00;0.00;720953.85;3607343.83;546907.63;77517.76;7001838.13;1500.00;0.00;577527.31;7201.25;752786.15;63830.65;0.00;996761.77;0.00;0.00;253.24;0.00;119635.31;672091.57;65788.58;0.00;0.00;589721.34;0.00;0.00;2386722.97;0.00;0.00;0.00;781096.40;0.00;4132098.28;89797.02;6535088.40;0.00;0.00;1343947.41;15067.68;5513.25;22470.58;0.00;729587.61;0.00;0.00;0.00;0.00;113158.36;304342.78;196527.25;0.00;0.00;1.76;1.11
230910;Mulungu - CE;12196.0;783615.00;0.00;304530.06;3129004.95;0.00;0.00;0.00;557981.40;851064.14;6101801.61;0.00;7466753.26;348688.17;0.00;380595.83;0.00;139850.83;97961.88;0.00;1254.68;0.00;0.00;0.00;0.00;0.00;20765.96;29359.22;539027.95;0.00;877636.56;0.00;165687.14;3917417.39;0.00;0.00;0.00;421733.29;402489.70;6786423.52;0.00;8904169.55;504840.59;0.00;257621.85;0.00;113148.34;147477.25;0.00;555.00;0.00;0.00;9117.36;0.00;0.00;5145.00;74654.03;569756.09;0.00;916170.42;0.00;281893.10;4104998.84;0.00;0.00;0.00;1068100.55;0.00;6205234.54;0.00;8107800.45;340196.70;0.00;498711.04;0.00;353369.59;110153.03;0.00;50792.23;0.00;0.00;0.00;0.00;0.00;7980.00;15342.72;249707.18;0.00;1.51;1.09
171200;Lajeado - TO;2956.0;1171909.14;80000.00;0.00;5745436.17;0.00;8511.03;0.00;1087973.96;0.00;4251309.04;0.00;4311201.67;84914.17;0.00;748710.76;34270.13;29000.00;870193.43;0.00;188222.73;0.00;0.00;30101.61;3735.70;0.00;226061.74;625625.75;375631.11;0.00;1329228.23;0.00;0.00;8010899.81;0.00;10468.83;0.00;1556607.95;95144.83;5558917.91;184315.90;5372827.40;40832.81;0.00;696868.29;30131.54;128133.01;1162947.93;0.00;361531.98;0.00;0.00;104899.23;1407.33;0.00;802303.58;509609.51;2205.54;0.00;1864883.37;0.00;4497306.52;5766438.28;0.00;0.00;0.00;1556395.52;121423.35;5211115.69;0.00;5638057.75;70738.33;0.00;366488.21;81299.72;0.00;2348362.72;0.00;572794.55;0.00;0.00;0.00;0.00;0.00;437544.59;364734.16;120.00;0.00;6.86;1.39
291360;Ilhéus - BA;184616.0;8568245.00;13421334.38;0.00;49438064.71;0.00;0.00;0.00;4474419.90;0.00;59954161.82;0.00;81039927.27;229808.77;0.00;5512294.72;0.00;10704937.54;2375680.00;0.00;96210.53;0.00;0.00;7965615.45;19383.00;3458918.41;365368.73;149616.78;0.00;0.00;10069513.02;9067439.34;0.00;53040299.90;0.00;0.00;0.00;7669472.65;0.00;76762281.19;0.00;79879564.74;1341311.58;0.00;4939721.53;0.00;9966070.68;3354105.21;0.00;556150.50;0.00;0.00;13849390.45;1435472.26;1989724.98;1595670.94;417281.70;2792615.12;0.00;10291256.17;14789408.41;0.00;72804297.69;0.00;0.00;0.00;10763283.19;0.00;84105999.66;0.00;88309048.61;1441242.47;0.00;3910950.83;0.00;15165227.09;3921141.82;0.00;1333184.98;0.00;0.00;123621.92;1415912.08;1610989.66;3178952.27;120341.04;3139357.06;0.00;1.71;1.30
312680;Frei Gaspar - MG;6033.0;478506.16;109879.65;0.00;2778081.57;0.00;15310.73;0.00;438914.01;766647.23;2526736.74;0.00;4623466.92;395114.78;0.00;409494.84;0.00;51281.70;27872.00;0.00;322193.88;0.00;0.00;0.00;455.50;0.00;204713.80;0.00;68701.78;0.00;484736.52;138877.73;0.00;2271035.15;0.00;0.00;0.00;496761.21;425548.19;2393918.82;0.00;4413002.18;422899.75;0.00;317737.28;0.00;0.00;43564.25;0.00;316781.15;0.00;0.00;0.00;36400.00;0.00;533903.27;0.00;152890.04;0.00;521035.80;206211.32;0.00;2671515.48;0.00;0.00;0.00;520630.47;707660.34;2550954.76;0.00;5067060.15;318045.46;0.00;583051.55;0.00;0.00;51291.63;0.00;280298.05;0.00;0.00;0.00;0.00;14120.50;305162.17;0.00;217956.34;0.00;1.33;1.22
210480;Grajaú - MA;65078.0;0.00;0.00;0.00;15208436.08;0.00;0.00;0.00;1133991.91;0.00;24280057.72;0.00;52897191.85;1649627.44;0.00;1283073.65;254092.09;2374013.66;1913170.00;0.00;0.00;0.00;3449.70;0.00;0.00;0.00;1707047.35;762927.62;312863.16;0.00;0.00;0.00;0.00;18827545.55;0.00;3180.00;0.00;1809680.93;0.00;27559380.71;0.00;63570114.08;1313262.69;0.00;2235185.42;417654.52;1633518.97;0.00;0.00;80910.01;0.00;0.00;0.00;78151.47;0.00;3585418.94;559689.77;399559.40;0.00;0.00;0.00;0.00;19494636.41;0.00;747647.46;0.00;1848838.96;0.00;26356248.49;0.00;61148086.79;172802.35;0.00;630812.60;269831.22;0.00;0.00;0.00;44896.84;0.00;0.00;20118.61;527465.51;0.00;506200.73;204763.64;554718.24;0.00;1.18;1.40
210120;Bacabal - MA;101851.0;0.00;0.00;295051.99;13836947.58;0.00;448456.29;0.00;2987408.39;0.00;41696334.03;359395.80;38329919.39;1794151.64;0.00;9080118.69;0.00;0.00;266652.15;0.00;28776.33;0.00;0.00;0.00;0.00;0.00;446601.46;814543.39;2268348.48;0.00;2863267.83;0.00;709943.71;22825208.28;0.00;1131550.23;0.00;5305478.76;0.00;51094939.44;517503.26;60865146.54;2748324.84;0.00;10748633.75;0.00;8082433.51;356247.77;0.00;11603.42;0.00;0.00;0.00;0.00;0.00;0.00;899606.63;1770701.84;0.00;3100074.07;391462.96;0.00;26077939.90;0.00;254423.50;0.00;4481944.71;0.00;58826996.51;395349.69;71324684.33;704028.02;0.00;9390007.29;0.00;0.00;235914.43;0.00;28708.89;0.00;0.00;0.00;0.00;2199824.00;1882075.06;771758.80;4610815.69;0.00;1.18;1.31
352610;Juquiá - SP;19535.0;0.00;0.00;0.00;3580693.04;0.00;0.00;0.00;1963602.35;0.00;12945812.46;0.00;15785835.16;7840.10;0.00;7321591.21;0.00;0.00;31137.52;0.00;429499.42;0.00;0.00;282.96;0.00;0.00;0.00;343220.91;188627.19;0.00;0.00;445413.49;0.00;3668367.46;0.00;1940.00;0.00;2339201.13;0.00;13097981.55;7000.00;15138836.37;9199.50;0.00;10047218.84;669443.01;224264.75;52655.91;0.00;639444.36;0.00;0.00;1800.00;0.00;0.00;0.00;397149.28;0.00;0.00;0.00;842094.37;0.00;3508259.38;0.00;1650.00;0.00;1843771.17;0.00;13311722.58;3500.00;14104011.53;8905.60;0.00;7704609.92;60300.00;620.69;43038.33;0.00;678963.81;0.00;0.00;0.00;0.00;0.00;0.00;526651.52;0.00;0.00;1.60;1.24
312530;Faria Lemos - MG;3423.0;505452.03;94059.74;0.00;1894741.09;0.00;21091.33;0.00;414434.33;0.00;1467568.30;0.00;2276699.04;2240.00;0.00;863217.58;7449.00;28058.90;72114.56;0.00;64225.80;140.00;0.00;368370.84;0.00;0.00;704969.78;33411.24;0.00;0.00;689643.40;95616.76;0.00;2261536.15;0.00;1800.00;0.00;699513.50;0.00;2289461.47;0.00;2561512.68;1000.00;0.00;1410184.01;0.00;1126788.67;18085.91;0.00;57798.86;0.00;0.00;685410.48;0.00;2000.00;241798.67;766644.24;0.00;0.00;642899.79;25232.33;0.00;2648129.30;0.00;230.07;0.00;645339.01;0.00;2519842.51;0.00;3017238.66;2289.51;0.00;1211324.36;0.00;118775.56;17358.00;0.00;68386.00;0.00;0.00;499627.80;0.00;5863.20;263677.52;114134.05;0.00;0.00;1.72;1.37
251640;Tacima - PB;10665.0;643007.30;0.00;0.00;2940649.15;0.00;0.00;0.00;369266.41;315259.43;3215022.83;0.00;5908751.83;348651.09;0.00;1104438.27;0.00;270310.77;0.00;0.00;367986.51;0.00;0.00;0.00;0.00;0.00;2400.00;210672.46;128120.88;240756.11;707487.65;0.00;0.00;2470797.11;0.00;0.00;0.00;551362.00;726218.62;4353320.93;0.00;6448940.73;355537.29;0.00;1644548.87;0.00;0.00;0.00;0.00;658084.35;0.00;0.00;665.00;0.00;0.00;0.00;88679.06;459901.12;0.00;773033.39;0.00;0.00;1983376.53;0.00;0.00;0.00;706705.36;796090.73;4368200.93;0.00;7135303.07;457834.64;0.00;1836583.51;0.00;0.00;0.00;0.00;120916.03;0.00;0.00;2276.00;0.00;10144.43;3446.00;44544.17;486438.92;22924.17;1.00;1.04
521973;Santo Antônio de Goiás - GO;5253.0;594733.56;0.00;0.00;1686890.37;0.00;84025.95;0.00;463410.34;1377877.91;3477907.95;111044.14;3830614.22;22398.62;0.00;1559861.44;0.00;0.00;71750.99;0.00;24060.00;0.00;0.00;0.00;0.00;0.00;545448.05;41810.82;255877.53;0.00;735904.42;993.75;0.00;1606116.39;0.00;118024.77;0.00;740730.92;954098.92;3999312.77;108408.36;4274627.54;0.00;0.00;1470939.63;0.00;0.00;88416.80;0.00;262743.06;0.00;0.00;0.00;0.00;0.00;619574.26;45968.13;51546.49;0.00;802231.58;2786.27;0.00;1998662.48;0.00;114367.90;0.00;656365.63;1207664.47;3670730.82;129000.08;4667621.51;0.00;0.00;1696462.44;0.00;1193975.73;277056.27;0.00;18000.00;0.00;0.00;0.00;0.00;0.00;580752.19;87558.76;58937.77;0.00;1.38;1.10
170950;Gurupi - TO;81792.0;3913135.70;0.00;797075.53;10671336.20;0.00;469861.32;0.00;2918595.78;10344695.02;25406617.74;0.00;74417342.90;960597.86;0.00;17466024.13;562266.28;0.00;112885.61;0.00;281875.92;0.00;7320.29;1248.03;0.00;0.00;447603.30;596815.37;1054521.18;0.00;3951882.57;0.00;1091042.68;13365364.50;0.00;479555.91;0.00;3695268.59;12106200.42;30682212.61;0.00;80234044.63;1468619.93;0.00;19500652.77;760956.55;0.00;152813.41;0.00;71684.80;0.00;0.00;21924.91;0.00;0.00;231781.84;656780.38;2121732.88;0.00;4755670.85;0.00;2198265.30;13129466.79;0.00;806614.08;0.00;3344501.49;15013947.57;37777752.51;0.00;91796333.92;1878206.50;0.00;22854803.04;860828.36;0.00;251492.68;202119.54;458443.70;0.00;870.00;26846.87;1624802.86;0.00;950525.23;1159563.73;2156347.79;0.00;1.85;1.20
240360;Extremoz - RN;26677.0;2026864.79;0.00;0.00;18937784.82;0.00;0.00;0.00;491079.85;0.00;12648822.89;36145.52;17730332.50;390844.19;0.00;530887.42;0.00;16065.00;0.00;0.00;7800.00;0.00;0.00;608396.09;0.00;0.00;136933.29;69876.08;759619.64;0.00;2137615.21;0.00;0.00;22819943.90;0.00;0.00;0.00;416545.82;0.00;14491875.41;144314.17;22104653.81;445788.85;0.00;357703.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;903305.43;0.00;0.00;170832.34;162444.07;1312575.62;0.00;2565383.19;0.00;0.00;26047777.34;0.00;0.00;0.00;1430681.42;0.00;15268873.17;130977.92;23981924.28;616425.74;0.00;1413164.78;0.00;36291.23;0.00;0.00;0.00;0.00;0.00;451776.83;0.00;0.00;300474.81;74313.19;1027847.02;0.00;1.30;1.21
314270;Montalvânia - MG;15974.0;1046228.55;71183.76;0.00;2785268.76;0.00;0.00;0.00;1031443.64;1128029.08;5197434.89;0.00;5787120.85;530323.79;0.00;2062674.14;0.00;177849.53;55460.49;0.00;167497.36;0.00;0.00;0.00;0.00;0.00;557011.53;251415.67;635231.05;0.00;1029849.67;107148.36;0.00;3253326.78;0.00;0.00;0.00;1399113.99;1296397.95;7105918.05;0.00;6253750.03;232759.21;0.00;1723714.20;11634.18;254045.56;77332.18;0.00;285554.78;0.00;0.00;0.00;0.00;0.00;706655.45;34735.34;282000.43;0.00;1073118.27;118204.62;0.00;3321232.25;0.00;0.00;0.00;1320949.03;1307952.37;7950701.12;0.00;6973271.35;566730.82;0.00;2911384.50;0.00;1773984.76;106356.54;0.00;224423.80;0.00;0.00;0.00;0.00;0.00;726302.64;420438.27;122250.08;0.00;1.09;1.04
316310;São José da Varginha - MG;4556.0;634044.70;0.00;0.00;2270150.10;0.00;29252.43;0.00;508187.40;454771.58;2003585.40;0.00;3179040.38;129302.71;0.00;882004.25;0.00;575368.89;0.00;0.00;123577.33;0.00;0.00;0.00;0.00;4538.80;287252.68;189390.18;739672.12;0.00;659002.36;0.00;0.00;1596488.18;0.00;0.00;0.00;465967.32;557806.38;2888265.88;0.00;2984798.19;45048.17;0.00;648803.42;0.00;618714.67;16200.00;0.00;159702.45;0.00;0.00;0.00;0.00;0.00;306169.66;84709.82;507220.94;0.00;662108.52;0.00;0.00;1710767.14;0.00;0.00;0.00;517056.12;466491.35;3157819.68;0.00;3059835.56;43735.12;0.00;1494463.24;0.00;684020.44;64800.00;0.00;104453.94;0.00;0.00;0.00;0.00;0.00;261125.44;109858.96;371873.02;0.00;1.23;0.98
170300;Babaçulândia - TO;10720.0;596530.05;0.00;0.00;2405117.05;0.00;1058.75;0.00;626854.31;0.00;3209947.42;0.00;5689401.23;167868.08;0.00;1623722.50;0.00;164891.00;0.00;0.00;475609.84;0.00;0.00;28563.40;12245.50;45860.28;0.00;22765.63;0.00;0.00;611883.14;0.00;0.00;2952496.75;0.00;293.88;0.00;764131.03;0.00;4149064.61;0.00;6838292.78;648966.84;0.00;2281760.47;0.00;0.00;54216.17;0.00;12437.03;0.00;0.00;5866.85;0.00;0.00;0.00;545170.39;113288.40;0.00;737171.93;0.00;0.00;4954411.94;0.00;0.00;0.00;989525.87;0.00;2481308.43;0.00;6522975.31;432624.37;0.00;1716296.89;0.00;52642.92;0.00;0.00;10416.16;0.00;0.00;105979.06;0.00;0.00;18233.86;142215.78;271387.03;0.00;1.09;1.14
520130;Anicuns - GO;21195.0;1406328.74;1414.74;0.00;5989947.15;0.00;27294.09;0.00;1621746.80;3877100.25;7991902.65;0.00;12314136.61;1016.64;0.00;3694385.85;0.00;0.00;171572.32;0.00;420939.10;0.00;0.00;26752.91;14576.07;289323.71;264410.87;317351.24;783547.34;0.00;705271.85;3982.00;13500.00;7673454.66;0.00;375892.23;0.00;788770.37;1003596.36;5221595.04;0.00;6922781.06;5707870.91;398750.00;3112592.97;2047148.77;301746.74;376905.79;0.00;6592323.46;7999.00;5303002.15;2740010.96;246325.43;0.00;1002766.80;810433.96;1193053.63;0.00;1555033.46;218.75;0.00;6902631.44;0.00;24318.73;0.00;1936487.47;5705599.10;10286991.01;0.00;12429626.90;0.00;10267.96;4041146.57;52041.43;0.00;341598.81;0.00;285537.57;0.00;0.00;0.00;0.00;0.00;2011259.71;743124.09;602351.65;0.00;3.01;1.74
411130;Itaúna do Sul - PR;3476.0;0.00;0.00;0.00;1559504.31;0.00;0.00;0.00;402690.20;0.00;2604550.57;0.00;1863185.28;0.00;0.00;1153665.81;0.00;0.00;0.00;0.00;54881.95;0.00;0.00;0.00;0.00;0.00;463854.19;2114.00;314798.80;590951.63;0.00;0.00;0.00;1603806.79;0.00;0.00;0.00;291332.47;0.00;3551266.53;0.00;2330090.45;0.00;0.00;1460591.60;120000.00;0.00;0.00;0.00;425658.60;0.00;0.00;0.00;0.00;162975.26;422004.12;6024.00;416182.13;173725.21;0.00;0.00;0.00;1629527.63;0.00;0.00;0.00;452313.81;0.00;3956221.21;0.00;2350623.48;0.00;0.00;2583399.59;20000.00;0.00;19659.24;0.00;105849.48;0.00;0.00;0.00;0.00;155523.54;360159.76;8354.60;443301.89;579237.81;1.52;1.21
430185;Barra do Guarita - RS;3216.0;442683.46;0.00;0.00;1973518.35;0.00;0.00;0.00;389372.23;150576.89;2334789.92;0.00;2245016.49;36662.02;0.00;61037.41;0.00;80000.00;0.00;0.00;1225717.56;0.00;0.00;0.00;0.00;66945.75;1056273.38;0.00;424944.60;0.00;522790.50;0.00;0.00;2368195.06;0.00;0.00;0.00;449152.99;95926.01;2431767.81;0.00;3109970.79;0.00;0.00;142154.36;10000.00;0.00;0.00;0.00;769761.63;0.00;0.00;0.00;0.00;76102.29;453843.28;17221.00;368242.43;351753.71;489547.28;0.00;0.00;2025239.76;0.00;0.00;0.00;507183.08;261073.25;2267453.42;0.00;2598341.47;33623.36;0.00;1426526.08;0.00;0.00;3743.65;0.00;999781.81;0.00;0.00;0.00;0.00;0.00;1436547.18;406744.67;0.00;472411.76;1.35;1.28
172015;São Félix do Tocantins - TO;1518.0;371103.72;0.00;0.00;1284822.26;0.00;190.31;0.00;517208.22;0.00;1542656.57;0.00;1050296.65;73278.18;104019.55;64497.20;0.00;0.00;445587.06;0.00;94465.30;0.00;0.00;122339.89;0.00;0.00;307698.45;0.00;121163.68;0.00;435306.73;0.00;0.00;1521435.32;0.00;190.02;0.00;633842.03;0.00;1728331.78;0.00;1337006.17;178303.00;134314.57;97245.57;0.00;0.00;502332.39;0.00;131668.82;0.00;0.00;143350.68;0.00;0.00;0.00;800.00;109837.48;0.00;482968.55;0.00;0.00;1990584.60;0.00;0.00;0.00;675981.98;0.00;1967694.58;0.00;1829237.70;270471.45;123515.63;72542.47;0.00;0.00;710908.48;0.00;140705.31;0.00;0.00;192013.85;0.00;0.00;0.00;6756.30;122416.01;0.00;2.62;1.36
270255;Estrela de Alagoas - AL;18123.0;1034177.24;0.00;159850.90;3448394.71;0.00;0.00;0.00;641080.71;0.00;5189048.25;0.00;11719449.87;303219.12;0.00;3926502.38;0.00;639.00;0.00;0.00;375698.41;0.00;0.00;0.00;0.00;0.00;106288.44;4700.00;355669.94;0.00;1121634.67;0.00;0.00;4668318.90;0.00;0.00;0.00;736351.78;0.00;7377656.85;0.00;14818284.21;339696.83;0.00;4653748.07;0.00;0.00;0.00;0.00;361696.26;0.00;0.00;0.00;0.00;0.00;0.00;508467.31;328289.21;0.00;1168322.63;0.00;0.00;4986049.68;0.00;0.00;0.00;1036223.77;0.00;6427536.65;0.00;14856844.24;210240.30;0.00;6282522.32;0.00;0.00;0.00;0.00;474969.19;0.00;0.00;0.00;0.00;0.00;0.00;82739.24;303627.79;0.00;1.03;1.05
170389;Carrasco Bonito - TO;3906.0;399985.57;0.00;0.00;1033256.85;0.00;1604.87;0.00;419180.36;113558.32;1851643.92;0.00;2738060.19;0.00;0.00;268715.15;0.00;0.00;546465.69;0.00;205723.80;0.00;0.00;0.00;0.00;32057.02;814464.39;100762.76;20697.82;0.00;447011.30;0.00;0.00;1788948.41;0.00;7935.89;0.00;541425.97;77109.13;2396437.41;0.00;3160871.63;0.00;0.00;648622.81;0.00;0.00;595385.98;0.00;119552.84;216800.00;0.00;0.00;0.00;17865.31;59163.40;466318.45;53887.71;0.00;457184.41;0.00;0.00;1143447.16;0.00;9657.54;0.00;596403.61;68903.01;2358104.87;0.00;3384054.49;0.00;0.00;643678.25;0.00;0.00;458654.44;0.00;87772.97;1170.30;0.00;0.00;0.00;3105.79;1437579.55;414412.97;68536.17;0.00;2.81;2.02
290890;Coração de Maria - BA;23314.0;1134803.03;191458.74;0.00;2746981.05;0.00;12800.00;0.00;1081746.44;2336791.35;6899821.83;0.00;13719429.29;1011610.82;0.00;4802572.45;30418.50;0.00;0.00;0.00;302724.44;0.00;0.00;0.00;0.00;122294.96;71698.67;497520.12;155719.38;0.00;1249734.36;231352.97;0.00;2595481.77;0.00;0.00;0.00;1409432.79;3139287.17;8429591.71;0.00;16283202.63;1298784.11;0.00;4618841.66;0.00;0.00;0.00;0.00;573189.88;0.00;0.00;0.00;0.00;3500.00;7373.51;60511.06;237933.21;0.00;1335937.12;167205.67;0.00;2608867.22;0.00;45000.00;0.00;1870567.92;4093608.27;9018331.21;0.00;18135547.76;71504.30;0.00;6662222.73;0.00;0.00;0.00;0.00;734858.48;0.00;0.00;0.00;0.00;8308.00;1018.52;0.00;274892.25;0.00;1.08;1.17
351590;Floreal - SP;3042.0;610705.43;0.00;0.00;3601948.30;0.00;0.00;0.00;403699.30;966512.01;2539856.78;0.00;2008522.10;25784.90;0.00;181429.61;0.00;0.00;0.00;0.00;175342.10;0.00;0.00;0.00;0.00;0.00;570108.22;0.00;0.00;1140185.28;701408.91;0.00;0.00;4369141.41;0.00;0.00;0.00;610330.70;1257989.31;3430085.54;0.00;2040509.83;53136.24;0.00;187772.84;367318.29;0.00;0.00;0.00;177295.39;0.00;0.00;0.00;0.00;0.00;901539.35;0.00;384416.87;1309151.47;801237.57;0.00;0.00;3636212.80;0.00;0.00;0.00;555570.73;2222947.94;2736811.58;0.00;3399826.26;6146.20;0.00;239609.12;0.00;0.00;0.00;0.00;309911.44;0.00;0.00;0.00;0.00;0.00;609138.60;0.00;0.00;1539934.06;1.71;1.24
351640;Franco da Rocha - SP;141824.0;5579818.29;0.00;0.00;20749701.42;0.00;0.00;0.00;3908089.21;6952241.11;51404012.91;0.00;61595952.81;1099167.03;0.00;21362877.45;0.00;0.00;123147.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1806455.52;11040641.19;10950582.00;6282614.57;0.00;0.00;24590818.45;0.00;0.00;0.00;6252056.66;8140245.23;54301818.84;0.00;76162303.49;1702012.32;0.00;13993582.18;103525.56;10200571.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1745966.79;10570501.53;13285363.03;6804457.43;0.00;0.00;26722491.56;0.00;0.00;0.00;6493976.76;8974583.63;55445777.73;0.00;85168971.90;1793684.93;0.00;21828848.11;565767.26;13227922.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4603790.92;12903124.15;13275608.50;1.20;1.25
411220;Janiópolis - PR;6341.0;0.00;0.00;0.00;4026927.79;0.00;0.00;0.00;182641.88;1574670.33;4149175.43;0.00;3529834.48;47543.63;0.00;329791.10;0.00;0.00;347977.83;0.00;24721.91;0.00;0.00;0.00;0.00;0.00;0.00;41800.69;987672.37;0.00;0.00;0.00;0.00;5957694.72;0.00;0.00;0.00;571833.25;0.00;5697275.47;0.00;3959541.53;18195.10;0.00;339691.38;0.00;0.00;0.00;0.00;855401.25;0.00;0.00;0.00;0.00;0.00;0.00;113119.68;649062.09;0.00;0.00;0.00;0.00;4346633.53;0.00;0.00;0.00;416703.68;0.00;4942899.16;0.00;4378585.33;50557.89;0.00;57832.01;0.00;0.00;0.00;0.00;307559.18;0.00;0.00;0.00;0.00;0.00;0.00;84997.90;450476.85;1371932.03;1.77;1.19
290870;Condeúba - BA;18359.0;940281.16;0.00;658642.30;3020196.93;0.00;0.00;0.00;1103205.52;0.00;7664010.58;0.00;13393799.69;0.00;0.00;1701001.75;0.00;0.00;25671.28;0.00;59441.44;0.00;0.00;0.00;0.00;0.00;673765.47;251247.66;1802582.55;0.00;1199792.72;0.00;360630.00;5023573.29;0.00;0.00;0.00;1341305.73;0.00;8734613.84;0.00;16115282.74;860962.17;0.00;2572186.43;0.00;0.00;0.00;0.00;193196.55;0.00;0.00;0.00;0.00;0.00;491855.68;30497.00;0.00;0.00;1305809.99;0.00;392123.04;4720105.47;0.00;0.00;0.00;1303450.04;0.00;8292236.80;0.00;16392352.54;491491.16;0.00;2856129.50;0.00;0.00;0.00;0.00;253960.84;0.00;0.00;0.00;0.00;0.00;172984.47;7236.00;0.00;0.00;1.78;1.18
312780;Grão Mogol - MG;15667.0;1157841.85;0.00;0.00;3588364.37;0.00;0.00;0.00;1247743.76;765982.54;8081050.53;0.00;10196176.07;1222963.81;0.00;3065525.63;1124.00;1004592.71;217513.67;0.00;520519.41;0.00;0.00;145345.39;25000.00;0.00;1847271.26;181012.53;436958.06;0.00;1336559.47;0.00;0.00;3786347.49;0.00;0.00;0.00;1268762.54;1393458.67;10884916.57;0.00;10659182.51;1413709.51;0.00;3277137.63;0.00;1356013.46;256509.67;0.00;559748.02;0.00;0.00;129168.27;115676.27;322021.89;2000686.44;294072.32;564681.32;0.00;1399619.14;0.00;0.00;3540734.89;0.00;0.00;0.00;1286239.87;1488858.23;9928255.50;0.00;10761025.67;893574.14;0.00;4551854.68;0.00;593497.67;197924.98;0.00;296602.48;0.00;0.00;116295.06;88309.30;524234.89;1680578.57;157774.08;739469.96;0.00;1.27;1.03
420810;Itaiópolis - SC;21015.0;910372.36;0.00;0.00;2107596.74;0.00;53448.53;0.00;637981.06;2004782.45;12488738.06;0.00;11320897.04;297269.75;0.00;1238371.70;0.00;0.00;798608.00;0.00;607762.98;0.00;0.00;30215.20;0.00;385160.86;2638067.53;375277.55;300000.00;2563708.88;1042342.10;0.00;0.00;2684839.26;0.00;78448.91;0.00;596641.16;2361575.11;14264431.86;0.00;13041853.59;203096.56;0.00;1522557.26;7990.00;0.00;828099.80;0.00;1249947.51;0.00;167.68;35464.88;0.00;411711.45;3284024.37;343243.67;350000.00;2851518.90;999818.56;0.00;0.00;3189426.18;0.00;91616.77;0.00;616028.28;3216133.78;13811920.74;0.00;15524907.08;198961.14;0.00;1755377.79;0.00;0.00;865547.84;0.00;1160717.05;0.00;0.00;145887.78;0.00;704333.78;4441878.86;340519.13;378000.00;4174711.68;1.22;1.06
