##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intraorçamentárias)
270450;AL;Maragogi;31748;2127460.78;0;0;7108802.92;0;8745.59;0;1874634.79;4784237.57;11953013.49;0;23514743.98;828827.25;0;13130735.63;0;129739.79;360552.31;0;387249.89;0;0;304933.92;0;0;0;0;307469.54;2425676.16
410300;PR;Boa Esperança;4518;0;0;136295.01;2372894.68;0;0;0;1222474.38;0;3569760.49;0;3138802.98;1034627.74;0;2998689.93;37000.00;0;152462.23;0;435232.19;0;0;0;0;0;1033329.34;307131.54;0;745025.95
292550;BA;Prado;29158;1751066.16;0;0;8786021.73;0;32681.86;0;1987787.90;0;15754886.65;0;26027998.09;312588.88;0;4492527.59;125045.49;118760.98;816265.10;0;203808.20;0;0;921892.98;0;0;0;14499.81;688481.68;0
290560;BA;Camacan;33135;1814233.49;0;0;7406136.32;0;168.00;0;1266287.13;0;11179811.17;0;21449475.26;172294.95;0;1437359.59;14668.66;277289.16;30131.92;0;393789.24;0;0;0;0;0;0;218093.68;2198668.19;0
432345;RS;Vila Nova do Sul;4362;577566.91;51104.06;0;1392952.98;0;4526.23;0;378643.15;770672.03;3451765.95;0;2900398.44;10347.06;97287.57;1404439.32;0;91015.30;152010.95;0;832445.08;0;0;0;0;0;290687.71;4063.32;364484.17;1316333.83
420775;SC;Iraceminha;4175;736501.75;0;0;1951279.20;0;8021.72;0;538390.33;0;3715502.46;0;2821585.62;174128.33;0;606326.53;0;0;1081.23;0;890590.27;0;0;83761.50;133060.50;0;2280973.22;131623.58;476061.23;0
351900;SP;Herculândia;9217;707678.27;0;0;1841010.38;0;0;0;1455852.70;1108288.93;5951977.55;0;5272328.16;31284.77;0;2743861.47;0;700555.96;92281.10;0;233367.97;0;0;0;0;0;1278394.32;353648.03;298727.31;0
210830;MA;Penalva;36899;0;0;0;3837655.57;0;0;0;2275851.51;0;10096181.30;0;32166975.70;396758.36;46400.00;1000304.82;0;0;54152.00;0;0;0;0;0;0;16066.32;532607.10;201380.66;0;0
211230;MA;Tuntum;40566;0;0;0;10447671.66;0;0;0;1146763.96;451494.02;18786861.98;0;30953373.50;8000.00;0;3494432.82;0;0;8100.00;0;0;0;0;0;0;0;0;76163.86;0;0
172130;TO;Tupiratins;2402;494721.12;0;0;1183200.88;0;2034.72;0;744412.45;0;2044293.53;75659.18;2801222.47;14764.99;0;601872.72;298790.94;0;131151.60;0;307192.53;0;0;454162.20;0;44416.72;218470.88;21572.25;0;0
410010;PR;Abatiá;7852;0;37198.89;0;834212.32;0;0;0;681937.48;0;3699889.54;2917942.48;4577112.75;26005.58;0;1605681.52;0;1191568.91;0;0;382049.68;0;39528.79;0;0;0;172754.40;18786.48;223661.53;0
270310;AL;Igaci;26060;1443572.31;0;168000.00;4710993.23;0;0;0;1335866.24;4645620.97;13948633.78;0;21717973.80;0;0;5034093.72;0;297689.21;0;0;3810692.36;0;1729.10;0;0;0;0;289550.10;0;0
431730;RS;Santa Vitória do Palmar;31524;1756002.97;0;0;15848123.33;0;340626.51;0;3620905.67;6766651.66;16435951.28;0;25523243.24;249696.64;0;10924791.51;0;667246.33;287616.16;0;1476781.76;0;0;0;36625.97;0;0;634443.36;5831545.91;6706631.42
314360;MG;Morro da Garça;2649;661767.69;0;0;2458763.63;0;20032.64;0;613009.13;487265.07;2767291.17;0;3742667.03;387814.33;0;293202.70;0;886082.01;11802.60;0;0;0;0;9000.00;1071.45;152420.97;127561.08;79920.84;306464.54;0
431340;RS;Novo Hamburgo;248251;9829166.57;3033010.68;0;55488929.90;0;10500680.24;0;21384943.17;78022458.12;219106932.55;319710.23;144983166.62;3939228.60;140473.29;23015523.18;9908688.38;60762990.54;37993448.63;0;2503476.41;0;2158150.36;530458.33;0;0;4007918.31;717648.91;35388472.73;51369574.27
350530;SP;Barra Bonita;36315;2003274.76;0;0;15952214.15;0;10205.50;0;3510981.65;0;20755001.38;0;22120330.59;613753.12;0;8007820.32;0;10294201.45;1940778.90;2051847.91;0;0;0;1058562.22;0;0;692868.26;934537.62;202203.49;0
260140;PE;Barreiros;42105;2465938.17;0;0;10661082.40;0;290483.43;0;4142211.84;0;25429286.68;0;29596636.76;1035964.11;0;8786693.53;0;0;89734.92;0;707725.84;0;0;11132.40;0;776389.72;0;394691.66;433585.31;0
260550;PE;Ferreiros;11904;983350.89;0;0;2958541.62;0;218940.41;0;876150.17;3459502.04;5518961.89;0;7967036.26;212014.27;6307.81;1953175.11;0;1524.07;0;0;181967.10;0;0;0;0;362237.47;4772.00;16301.27;281877.83;0
430485;RS;Carlos Gomes;1588;483788.55;0;0;1538453.52;0;8109.21;0;425066.67;9456.00;1951715.50;30600.61;1541979.56;223130.66;0;52700.68;0;136870.04;62408.65;0;1290545.02;0;6956.47;0;1689.48;68363.09;1037264.41;45560.18;5987.43;0
431930;RS;São Paulo das Missões;6385;434371.17;0;0;2287745.44;0;0;0;312829.17;3546276.02;3297864.24;0;4815259.82;33798.16;0;663108.28;4162.50;322537.03;1904.60;0;1036190.71;0;0;4260.00;36357.20;0;1292257.22;28772.50;7780.91;0
351990;SP;Iepê;8002;1238768.13;0;0;2156826.32;0;0;0;997581.21;588855.89;8522954.05;0;6913478.48;187140.97;0;1326210.85;115962.32;991107.94;9616.34;0;315095.88;0;0;0;0;366634.09;651034.20;207085.55;952528.65;0
210945;MA;Raposa;29167;1288943.86;0;0;6361733.84;0;0;0;995092.51;0;8550549.32;0;17524841.51;100000.00;0;2454089.20;0;0;0;0;298601.60;0;0;5081.00;20841.76;0;0;88882.02;193870.05;0
521570;GO;Palmeiras de Goiás;25920;3365151.67;0;0;11392651.69;0;570688.83;0;1876973.26;4982216.02;14057832.60;0;14708912.66;448105.55;0;9159820.68;0;14935.17;1977388.60;0;2198013.64;0;0;0;0;0;1352182.77;776606.12;1093676.27;0
421775;SC;Sul Brasil;2661;300206.84;0;0;1548367.96;0;21409.02;0;400494.13;0;2699663.55;0;2529208.36;80290.00;0;282464.73;127317.55;276221.40;0;0;1623007.63;0;2267.78;0;106160.94;49773.45;1697382.75;159487.69;106246.07;0
250880;PB;Malta;5675;587604.23;219651.74;0;2915938.66;0;0;0;615392.93;0;2847444.61;0;4245222.91;4062.60;0;1547621.65;0;71491.00;0;0;20700.00;0;0;0;0;0;6900.00;74846.32;167904.84;0
352100;SP;Iperó;32568;2250257.16;913888.32;0;5864793.37;0;1362374.36;0;2976479.40;565118.73;17162172.09;0;35968935.22;1037150.23;0;6921332.72;1334901.34;3070525.52;54328.74;0;61983.53;0;0;0;235719.58;0;360132.03;833854.24;1504536.68;0
231000;CE;Palhano;9169;660000.00;0;0;4742133.01;0;0;0;877065.33;784646.63;5062774.10;0;6922534.47;176387.17;0;723932.21;0;0;0;0;10000.00;0;0;0;0;653738.37;112635.01;104547.44;504503.22;295780.34
291740;BA;Jacaraci;15380;936855.91;57704.98;0;2235630.37;0;75366.00;0;650171.52;148134.64;7204327.33;0;10291902.96;278282.00;0;1798717.32;294468.65;397286.11;0;0;164176.60;0;0;0;0;735256.32;1061046.18;769205.17;646046.31;0
431447;RS;Pinhal Grande;4568;1007986.14;0;0;5852523.25;0;150354.17;0;405531.25;484830.12;3478438.41;0;3739643.87;176560.71;67275.74;0;0;724184.93;0;0;1251386.11;0;0;41768.50;0;0;540874.09;33744.39;351452.32;799956.19
421320;SC;Pomerode;30598;2407048.26;0;0;20203094.13;0;184896.73;0;2394443.76;6593859.67;20138875.98;0;26147793.54;1473649.72;0;6393589.69;0;5906968.38;118332.30;0;1085873.11;0;443400.06;865525.15;0;0;3351130.55;1298825.57;70141.51;5366901.85
350020;SP;Adolfo;3631;719025.42;0;0;2687744.51;0;0;0;643574.91;886517.21;4820761.19;0;5538609.89;21660.69;0;1134665.54;7301304.75;497269.90;0;0;595013.20;0;0;0;0;0;195280.22;247595.19;430434.84;0
521925;GO;Santa Fé de Goiás;5134;866737.52;18121.69;0;1650630.95;0;20096.87;0;997038.08;2787473.78;4029914.00;0;3811337.70;0;0;2660547.69;0;0;424322.80;0;10800.00;0;0;35200.00;0;0;271414.98;258337.64;302443.27;0
354640;SP;Santa Cruz do Rio Pardo;46366;0;0;0;14855870.80;198638.22;0;0;4264967.11;1769055.19;41631516.17;0;32790486.64;1677792.71;0;14644038.19;2505783.63;0;2057020.13;0;1505052.90;0;0;0;0;2124725.70;350165.75;1379632.52;1193392.38;0
411890;PR;Pérola;10852;0;0;0;2722896.50;0;0;0;816568.66;0;7640789.66;236271.51;6880755.92;144906.35;0;4259883.64;0;0;1958721.83;0;262580.00;0;0;0;0;0;0;190779.00;1285600.98;2154411.89
351590;SP;Floreal;3027;801237.57;0;0;3636212.80;0;0;0;555570.73;2222947.94;2736811.58;0;3399826.26;6146.20;0;239609.12;0;0;0;0;309911.44;0;0;0;0;0;609138.60;0;0;1539934.06
250200;PB;Belém do Brejo do Cruz;7306;0;0;18000.00;1511280.15;0;0;0;621924.64;96402.02;5118871.50;0;7067170.51;121627.00;0;1199745.28;0;0;97763.01;0;438943.28;0;0;0;0;0;0;11153.40;1334901.71;1200550.19
411995;PR;Pontal do Paraná;23816;0;1355032.75;0;11331566.49;0;857951.70;0;2016455.00;0;15508823.07;0;22128122.90;10102.22;219040.10;12786564.95;0;0;152255.69;0;0;0;0;392130.80;0;0;550.00;387569.71;0;0
292590;BA;Quijingue;29088;1436374.76;0;0;5286286.26;0;95290.00;0;2204943.99;0;10868768.73;0;26222044.16;1303959.61;0;4454181.93;0;0;0;0;388085.80;0;0;0;0;0;0;29900.00;748677.26;0
311160;MG;Campos Gerais;28783;1487682.79;0;0;8178190.23;0;114890.41;0;954814.61;4907563.41;11209990.09;0;10250820.84;194511.91;0;4421566.75;0;79363.36;39200.00;0;240780.97;0;0;1035296.17;0;0;1552003.23;812592.70;447713.88;2271737.54
241030;RN;Presidente Juscelino;9666;622407.73;0;0;4575315.18;0;0;0;235247.71;0;5179771.82;0;11460068.38;22283.33;0;2092390.10;0;0;0;0;267189.28;0;0;0;0;0;0;25199.55;0;0
140010;RR;Boa Vista;314900;31222892.09;0;0;117857718.01;0;28956681.89;0;39547427.46;11989194.69;151250252.96;0;231139139.44;8404476.66;193065.16;262459348.99;1338921.64;4006948.92;8826764.76;132870.76;0;0;0;621890.51;0;0;11187054.43;1995918.70;9146120.38;34718818.28
313130;MG;Ipatinga;255266;21390988.78;0;0;63903833.24;0;5309289.07;0;14292122.75;3248574.54;272420568.44;0;137576655.49;616418.56;20827.82;47800772.33;314400.00;6463229.41;0;0;63000.00;0;0;72067.77;955024.88;9343498.13;3209172.00;3585658.96;84798536.56;0
330475;RJ;São Francisco de Itabapoana;41343;4421422.90;0;0;25286771.88;0;10836.19;0;2557561.77;0;24833630.03;0;44688026.98;52995.87;9242385.33;7696409.89;76896.26;210800.00;0;0;1051854.66;0;0;0;394656.63;0;23667.25;2149993.03;0;0
140045;RR;Pacaraima;11667;591347.47;0;72000.00;3594121.21;0;0;0;848858.61;0;5047015.58;0;8828740.91;10000.00;0;2024803.66;464109.10;0;0;0;81980.20;0;0;7500.00;0;0;0;55898.59;0;0
150795;PA;Tailândia;93906;3331094.09;0;0;9764131.91;0;0;0;4869105.55;0;19044269.73;0;69558085.49;1661875.93;0;13330661.44;0;450254.19;673007.09;0;1375380.18;0;0;0;0;0;1498673.53;0;1648039.53;0
420480;SC;Curitibanos;39061;2223134.00;0;0;6799016.67;0;850267.27;0;2201721.87;7655139.91;16888631.88;0;23488445.15;416905.24;0;7797124.95;43527.05;78626.55;847630.18;0;1728913.35;0;868984.71;14098.43;0;2116779.14;618108.78;1210620.35;1830111.71;4336867.94
430260;RS;Braga;3711;547612.33;0;0;4002888.74;0;0;0;163104.89;0;2713664.30;16800.00;2612587.33;19118.00;0;247556.77;132894.36;63594.45;0;0;182534.97;0;0;94.46;0;0;382005.93;113433.31;0;0
431575;RS;Riozinho;4552;442818.11;0;0;2013425.11;0;38831.89;0;230182.41;1014292.33;3014309.53;0;3606430.23;349662.85;0;2237.00;0;3000.00;135816.08;0;410385.80;0;0;0;0;199656.47;2256026.48;110180.92;218752.56;0
410310;PR;Bocaiúva do Sul;11996;0;0;0;3236890.40;0;0;0;1288722.14;0;6314795.22;0;8715664.12;0;60979.41;332154.45;0;0;130200.68;0;520647.50;0;36871.37;0;0;0;3849481.97;265111.97;642715.52;0
316310;MG;São José da Varginha;4630;662108.52;0;0;1710767.14;0;0;0;517056.12;466491.35;3157819.68;0;3059835.56;43735.12;0;1494463.24;0;684020.44;64800.00;0;104453.94;0;0;0;0;0;261125.44;109858.96;371873.02;0
410970;PR;Ibaiti;30464;0;0;0;6368511.93;52128.18;0;0;717715.11;0;1094457.84;0;15075837.55;15350.45;0;6186905.94;0;0;562291.33;0;1167241.08;0;685299.34;0;0;0;202.33;312544.94;400079.01;1960580.94
432195;RS;Trindade do Sul;5962;625811.67;0;0;1948101.37;0;18800.00;0;554963.90;841330.13;4597742.32;0;4287540.76;22867.18;0;266489.05;14.59;68305.54;11970.10;0;794320.71;0;30040.00;0;0;83412.93;1750755.11;331622.81;916231.81;0
521210;GO;Joviânia;7398;766825.56;3152.00;0;3611337.69;0;271984.88;0;238527.31;1611755.97;4887619.28;156473.75;5829247.85;23301.39;0;1349123.16;0;0;199806.08;0;157330.00;0;0;0;0;183041.67;1016711.75;126610.10;136552.39;0
311660;MG;Cláudio;27579;1278234.31;406722.57;0;4558750.18;0;112889.47;0;2122142.77;149594.64;15503136.36;0;17860714.04;978615.91;0;13151857.62;0;71893.31;288171.52;0;972388.68;0;0;0;95532.82;1576272.22;21620.05;563808.24;626327.43;0
314010;MG;Marilac;4286;600503.23;72000.00;0;5270932.40;1501.10;21214.67;0;848927.51;347116.35;2252460.55;102217.44;3388321.40;133923.39;0;744719.03;0;0;1700.00;0;0;0;0;4600.00;0;0;17412.00;200.00;321134.41;0
231395;CE;Varjota;18081;1193000.00;0;0;3163901.62;0;353775.35;0;1446995.94;0;8042502.36;0;16056729.68;436799.93;0;3392933.85;4600.50;1387203.54;0;0;610723.96;0;0;91171.71;0;0;1255084.14;392946.10;1455735.73;0
291990;BA;Macururé;8390;753810.00;0;0;2826812.70;0;0;0;506248.47;0;4086628.89;0;7782146.48;325669.40;0;343200.00;0;567950.00;0;0;77749.84;0;0;0;0;0;346000.00;117000.00;321494.72;0
410335;PR;Braganey;5770;582748.41;0;0;2875728.63;0;0;0;967702.26;0;3510244.19;0;4356655.88;117462.31;0;1814650.31;0;0;19241.82;0;1279101.38;0;69748.20;0;0;0;1777367.53;301003.31;250548.75;0
420790;SC;Irineópolis;10916;945783.93;0;0;2855764.73;0;40657.51;0;1002218.31;0;8107755.30;0;10058618.43;830.00;0;1905566.92;0;0;0;0;1105739.33;0;60.00;0;0;49041.56;2075866.78;0;0;0
311560;MG;Cedro do Abaeté;1222;523558.36;0;610639.94;542883.03;0;15546.98;0;386342.83;524466.77;2291708.82;0;1588516.72;185168.48;0;523518.05;106924.06;733.20;14957.90;0;135537.12;0;0;8483.40;0;66353.23;565108.96;54268.84;103606.09;0
431775;RS;Santo Antônio do Planalto;2055;689863.15;0;0;2311318.29;0;4862.87;0;664852.23;720125.51;2159122.18;34259.94;2258713.55;118171.73;108085.28;192618.93;0;670.00;64536.36;0;318634.99;0;0;0;57719.82;163622.78;1100002.35;363995.51;14498.40;1206621.08
410370;PR;Cambé;103036;3665475.23;0;1658618.32;22928428.86;0;309363.57;0;9944486.04;19594292.76;50274913.21;1075291.51;48270121.35;1869707.35;0;16474689.00;0;8652410.87;1086617.22;0;1294554.96;0;0;1328.44;0;0;0;3179178.32;1568186.40;19521635.29
150030;PA;Afuá;37004;0;0;0;4478507.05;0;37574.88;0;2180933.62;1289583.86;7792173.06;0;52455436.40;1288682.54;0;3870995.80;118345.64;66663.35;450418.06;0;421535.44;0;0;0;0;148022.54;90632.96;98982.33;928668.01;0
353240;SP;Nazaré Paulista;17625;1393768.15;0;0;4594166.07;0;33874.27;0;1845479.38;0;11278947.84;0;14798215.56;98610.37;0;4050308.69;0;0;0;0;209468.81;0;0;393750.86;0;0;3829214.18;200677.49;1329215.48;0
521860;GO;Rialma;10935;1049570.07;1300.33;0;2564283.47;0;300540.60;0;1157763.84;0;4549919.94;154737.78;6339854.84;16051.56;0;1089531.67;0;2915066.79;132938.35;0;387318.33;0;61024.34;0;13908.20;342047.76;577812.84;159731.54;1075916.80;0
310710;MG;Boa Esperança;40155;1766751.09;0;307118.53;9650302.33;0;78714.33;0;1587866.80;8962966.66;19746468.07;144067.35;17317124.56;557679.41;0;5212452.86;0;5779491.20;38341.45;0;1001318.54;0;0;853454.32;0;0;684866.64;690417.42;1792470.05;6574466.49
312890;MG;Guimarânia;7764;869721.10;0;0;2303781.20;0;0;0;453643.24;1068547.34;4733466.12;0;3594897.64;261319.56;0;1853033.93;0;312178.08;10350.00;0;90768.48;0;0;0;0;0;347761.36;472971.07;703569.96;1209240.39
351350;SP;Cubatão;126105;33188952.16;0;0;143741466.67;0;1838478.64;0;48603042.37;151348493.00;202124806.57;10828.00;229549337.10;13968582.68;0;31392506.29;1526595.88;1263851.14;29770585.33;0;0;0;0;0;0;0;0;8190920.12;49741816.57;119781730.04
310940;MG;Buritizeiro;28071;1991463.66;82867.80;0;6164153.88;0;95818.93;0;1683950.76;5186690.56;12672845.03;0;10659726.92;587182.27;0;5101856.18;125695.35;3191280.12;0;0;111337.52;0;0;0;41332.40;955578.52;1477448.75;385066.67;1239054.89;2555769.67
430537;RS;Charrua;3518;352069.83;0;0;2069168.44;0;0;0;346571.25;0;2202260.33;0;2651808.42;36348.65;0;793617.71;14801.95;672435.99;86934.55;0;832478.96;0;0;9985.00;1622.00;0;1554419.28;28349.23;560963.27;0
313620;MG;João Monlevade;78040;5491770.00;30175.00;842450.00;15313112.00;0;73610.00;0;5799600.00;2521296.00;64752031.00;29481.00;40837881.00;714977.00;0;17452124.00;334833.00;16242877.00;1672574.00;0;0;0;0;10000.00;0;0;0;888873.00;3525481.00;544450.00
220207;PI;Cajazeiras do Piauí;3456;443630.70;0;0;3015913.35;0;0;0;343479.27;42073.99;2462836.78;0;3627650.04;71450.31;13200.00;738747.77;0;0;0;0;38078.47;0;0;895.00;0;0;9720.00;178607.25;129792.37;0
250960;PB;Monte Horebe;4724;577093.55;0;0;3262340.44;0;0;0;285458.51;0;2574839.80;0;4302882.41;30490.00;0;103585.35;58000.00;0;0;0;150350.00;0;0;0;0;0;0;60340.36;461793.74;0
210100;MA;Arari;29096;0;1017885.60;0;7141565.07;0;492801.24;0;2337047.32;297536.91;9695641.38;0;24409736.95;582633.07;724.00;1873192.85;0;256047.00;176783.65;0;125598.83;0;0;0;9959.70;258384.10;173802.30;41868.00;0;0
330620;RJ;Vassouras;35275;575981.39;0;0;18316739.07;0;3981.25;0;3289381.44;5549723.46;46738523.19;1328477.35;25338041.40;1389223.51;0;4821729.72;0;4532440.58;659402.88;0;762509.40;0;0;1151013.47;0;0;3070353.00;2332976.42;685335.51;3545878.39
315680;MG;Sabinópolis;16014;949668.84;89475.53;0;2718769.16;0;21796.76;0;1320438.64;2678728.45;7812028.78;0;5422357.12;530672.20;0;2782139.45;6070.90;1847961.94;14414.00;0;144861.50;0;0;0;27740.00;547090.21;644295.72;372631.09;1077863.33;1512615.50
210960;MA;Rosário;41349;0;0;0;7585156.72;0;537590.72;0;2254621.48;0;13111078.39;0;35643840.75;1511078.23;63200.00;6656316.20;0;0;29066.67;116354.00;508201.45;0;0;66478.40;0;1105994.21;1118337.36;680963.58;0;0
521710;GO;Piracanjuba;24768;2144872.68;1942.75;186174.11;4155837.24;1166.85;416313.57;0;3287615.62;9460696.17;13834720.07;0;16042305.60;97573.83;0;5593065.92;18075.45;0;47973.77;0;138544.18;0;114610.09;19746.15;0;0;1444081.25;357346.71;4234448.72;0
354085;SP;Pracinha;3433;564680.37;0;0;1534821.38;0;0;0;815289.00;0;2801349.37;0;2422011.94;154420.09;0;1517351.70;0;0;0;0;243168.53;0;0;0;0;0;93995.74;72211.50;0;0
251465;PB;São José do Brejo do Cruz;1767;569093.84;0;0;1165257.79;0;0;0;569849.60;205560.19;2287707.35;0;3256487.66;164870.91;0;1514236.18;0;0;0;0;806836.72;0;0;0;0;0;0;25051.00;0;0
140030;RR;Mucajaí;16137;723623.45;0;0;7355388.97;0;0;0;517984.43;0;5585566.49;0;10901907.53;195343.84;0;9278444.22;0;1685563.65;25800.00;0;171361.32;0;0;0;0;0;0;23938.00;0;0
421625;SC;São João do Oeste;6235;662533.49;0;0;1977446.96;0;148614.41;0;849290.45;25099.63;3992367.12;0;4372010.44;478625.57;0;702532.39;60000.00;858944.64;132212.38;0;2207488.22;0;28466.44;133772.36;0;181399.31;1803041.90;509079.46;193741.54;0
314620;MG;Ouro Verde de Minas;6138;634556.49;0;266930.90;1845351.95;17401.30;7332.32;0;393557.10;728116.75;2338860.62;0;4154349.64;131873.01;0;367369.58;0;0;66816.97;0;244821.95;0;0;276860.22;32570.14;0;79600.16;8805.26;763814.75;0
314990;MG;Perdões;21129;1495744.80;107689.03;0;6645862.20;0;14497.96;0;1390082.52;3587262.49;10302146.20;0;9200058.03;360346.15;0;1497618.47;0;24161.13;0;0;150802.42;0;0;34079.17;0;698395.35;399299.76;0;2462771.63;3163531.23
230540;CE;Icó;67045;2794107.43;0;0;28201336.02;0;0;0;1712558.34;0;25983667.32;8987.15;49920457.79;723200.00;0;3891222.40;0;3698936.77;0;0;0;0;0;0;0;0;31093.05;51246.44;40776.43;0
500600;MS;Nova Alvorada do Sul;19086;2420185.62;0;0;8830920.41;0;0;0;4139447.04;0;15505350.78;0;22929243.14;50565.95;0;7464782.84;0;0;48000.00;0;5425.10;0;334.00;0;0;701478.75;90146.00;24482.97;1071047.60;0
240140;RN;Baía Formosa;9116;1200534.37;0;0;2777099.76;0;0;0;1031043.97;0;4111902.93;0;6545798.57;311341.79;0;1426679.64;547800.00;50254.51;34650.38;0;214228.75;0;0;465060.36;0;0;786881.33;444031.87;0;0
313530;MG;Japaraíba;4206;472666.38;0;0;2653322.58;0;17274.38;0;511961.00;383085.78;2447899.18;0;3019259.85;74358.45;0;484535.06;0;340103.19;53653.91;0;187601.10;0;0;0;0;396803.58;378497.87;858534.03;449603.63;433613.92
210725;MA;Nova Colinas;5183;0;0;0;1575031.72;0;0;0;660654.97;0;3068398.58;0;5994754.41;194732.21;0;3500.00;0;485737.84;0;0;126302.66;0;0;0;0;29176.10;1267990.04;44194.00;63698.32;0
150475;PA;Mojuí dos Campos;15341;944064.47;0;0;4512732.59;0;0;0;732126.54;0;5711563.21;3477.60;17422798.15;543007.68;0;1501383.54;0;740170.81;268476.00;0;1126711.07;0;0;0;0;0;0;59900.00;201135.71;0
431173;RS;Mampituba;3085;606596.84;0;0;2010866.25;0;0;0;542138.71;191728.68;2411319.57;0;2241554.60;89452.76;0;1175065.78;6840.00;408191.32;84653.76;0;273911.64;0;0;85879.63;0;0;1505246.02;60060.70;0;731551.89
412110;PR;Quinta do Sol;5030;0;0;0;5926340.41;0;0;0;936410.11;0;5133524.00;0;3904321.59;51062.66;0;13282.93;0;13000.00;43568.73;0;220882.52;0;24170.26;9445.76;0;250358.44;526529.21;106340.00;0;0
241105;RN;Tibau;3978;809669.51;306991.10;0;9354171.50;0;0;0;2964306.30;0;6484059.16;0;3936689.64;0;0;4086053.20;0;0;121558.20;0;2000.00;0;0;52502.17;0;0;0;35756.00;0;0
312530;MG;Faria Lemos;3409;642899.79;25232.33;0;2648129.30;0;230.07;0;645339.01;0;2519842.51;0;3017238.66;2289.51;0;1211324.36;0;118775.56;17358.00;0;68386.00;0;0;499627.80;0;5863.20;263677.52;114134.05;0;0
431225;RS;Minas do Leão;7984;923072.35;0;0;4327371.76;0;658.20;0;388699.36;0;4030500.73;0;6470986.06;125172.32;0;1751480.59;378301.27;29860.00;191743.15;0;142590.24;0;15765.99;0;0;0;1057410.17;130740.73;402021.44;0
150090;PA;Augusto Corrêa;43154;0;0;0;6457752.69;0;1578.95;0;2701358.98;0;10725531.07;0;48515101.92;465392.22;0;478026.36;0;486513.36;3642.95;0;1327508.49;0;115233.73;10280.41;0;12913.13;4433723.64;22300.00;679101.93;0
521690;GO;Pilar de Goiás;2658;914042.30;41540.52;0;4349686.08;0;197117.35;0;993334.28;0;3429675.65;0;3118565.35;0;0;1743753.20;0;0;43136.00;0;76351.94;0;0;0;0;0;1131614.95;35458.44;0;0
431446;RS;Pinhal da Serra;2138;812732.53;0;0;6740911.26;0;0;0;742376.27;0;4700949.53;0;4837135.88;598482.74;0;75719.52;24806.55;0;0;0;1780671.84;0;0;0;0;0;1347776.31;327466.31;200000.00;0
231140;CE;Quixeramobim;76386;3704974.91;843829.36;0;6456222.19;0;0;0;5240118.13;7212186.92;39311792.49;0;57002878.45;993760.61;1780287.58;10983826.48;0;11639906.37;185005.00;119566.95;1309588.11;0;1785807.04;0;0;0;2911716.99;2283472.83;1541572.12;6640438.35
320120;ES;Cachoeiro de Itapemirim;206973;11480272.61;3996684.69;0;53486156.43;0;2715407.96;0;6228246.96;17603587.76;59854695.30;3484449.61;111733141.33;3951694.62;4082.40;27923674.68;1469833.87;0;3234858.81;1154.13;3269594.16;0;0;1181168.88;0;0;7465184.71;8346147.92;25017519.05;0
314675;MG;Palmópolis;6537;636929.97;52509.13;0;1902729.41;0;0;0;522714.75;580000.00;5328964.86;0;3261842.17;84800.00;0;1046421.97;0;7960.00;0;0;150217.41;0;0;0;0;39933.00;675979.12;53503.17;60854.13;0
410304;PR;Boa Ventura de São Roque;6692;1020737.09;0;182277.85;2471783.47;0;0;0;946267.19;617511.17;3915688.47;0;5361334.74;96288.13;0;696265.59;14089.49;334453.80;218578.73;0;932685.19;0;0;0;1950.00;95923.12;1325264.59;62625.83;542983.92;767570.94
510305;MT;Cláudia;11457;1138176.32;0;0;3179251.76;0;0;0;1260185.22;861182.32;6277397.48;0;8253316.51;336138.35;0;8738428.80;0;0;268412.45;0;385886.24;0;240000.00;0;0;0;0;795661.42;462060.91;1099246.48
510720;MT;Rio Branco;5054;623190.20;0;0;2866402.68;0;0;0;734936.87;853307.76;3378630.29;0;3876059.31;289603.02;0;163737.20;0;448249.48;164.69;0;52118.02;0;0;24180.23;0;35836.31;787761.69;110511.55;208588.18;0
412040;PR;Presidente Castelo Branco;5101;0;0;0;2350992.74;0;0;0;655728.89;0;3519161.16;0;3365663.80;278377.60;0;1939214.13;0;0;12385.60;0;265769.08;0;0;30.00;0;0;483773.49;85100.50;0;0
171855;TO;Riachinho;4478;372890.43;0;113489.50;2353934.52;0;9006.28;0;1188318.12;916138.45;2035955.40;0;4557006.56;20634.00;25900.00;189418.69;0;43594.70;440285.31;0;323291.89;0;30733.33;0;0;8401.90;196709.67;32425.00;71500.00;0
350050;SP;Águas de Lindóia;18212;1013853.66;0;0;5196317.81;0;0;0;4001827.35;494412.70;15454567.62;0;24643078.10;335340.93;0;7019816.36;0;7043799.68;1225288.23;0;0;0;0;4555435.32;1270.87;0;492861.27;991121.55;2134042.67;0
