#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
230460;"CE";"GENERAL SAMPAIO";4428,00;R$ 282092,93;R$ 0,00;R$ 0,00;R$ 874028,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 306784,15;R$ 80060,29;R$ 1200798,18;R$ 0,00;R$ 1966890,30;R$ 180248,31;R$ 0,00;R$ 709037,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 109707,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14950,00;R$ 18407,50;R$ 12085,86;R$ 248093,58
230465;"CE";"GRACA";15094,00;R$ 425166,17;R$ 0,00;R$ 0,00;R$ 1734277,41;R$ 0,00;R$ 10905,70;R$ 0,00;R$ 5484,61;R$ 7038,67;R$ 2126246,48;R$ 125729,03;R$ 5558121,82;R$ 72631,52;R$ 0,00;R$ 645534,50;R$ 168953,72;R$ 138752,57;R$ 0,00;R$ 0,00;R$ 38927,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 294363,61;R$ 0,00;R$ 62019,56
230480;"CE";"GRANJEIRO";5641,00;R$ 267300,16;R$ 121620,86;R$ 0,00;R$ 1021241,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 224859,40;R$ 0,00;R$ 1069465,13;R$ 0,00;R$ 1618423,26;R$ 0,00;R$ 0,00;R$ 554934,49;R$ 113378,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 87580,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 69986,90;R$ 14262,81;R$ 194847,67
230490;"CE";"GROAIRAS";9156,00;R$ 311534,60;R$ 0,00;R$ 0,00;R$ 886275,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 226467,04;R$ 0,00;R$ 1369324,35;R$ 0,00;R$ 2562443,02;R$ 0,00;R$ 0,00;R$ 665938,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 76727,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 61907,21;R$ 0,00;R$ 4400,00;R$ 166742,54
230500;"CE";"GUARACIABA DO NORTE";37997,00;R$ 670894,15;R$ 0,00;R$ 0,00;R$ 2465000,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 585350,07;R$ 0,00;R$ 4598639,34;R$ 34122,14;R$ 9204014,40;R$ 190348,18;R$ 0,00;R$ 2560011,12;R$ 0,00;R$ 23148,45;R$ 3380,45;R$ 0,00;R$ 74589,26;R$ 0,00;R$ 0,00;R$ 42804,65;R$ 0,00;R$ 0,00;R$ 155875,81;R$ 47557,54;R$ 742538,23
230510;"CE";"GUARAMIRANGA";5978,00;R$ 287409,56;R$ 0,00;R$ 0,00;R$ 1943968,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 343884,87;R$ 178891,79;R$ 1111695,88;R$ 0,00;R$ 1303881,65;R$ 116210,58;R$ 0,00;R$ 75348,54;R$ 152963,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 331,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 41975,44;R$ 248478,89
230523;"CE";"HORIZONTE";43505,00;R$ 1583267,45;R$ 0,00;R$ 0,00;R$ 2963565,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1008235,72;R$ 246831,53;R$ 9208398,76;R$ 0,00;R$ 13107325,75;R$ 673596,61;R$ 0,00;R$ 4363814,08;R$ 0,00;R$ 656584,00;R$ 9932,24;R$ 0,00;R$ 628617,69;R$ 0,00;R$ 111479,66;R$ 208724,04;R$ 0,00;R$ 76847,73;R$ 256843,50;R$ 217758,70;R$ 962304,34
230526;"CE";"IBARETAMA";13380,00;R$ 404403,35;R$ 0,00;R$ 0,00;R$ 1160389,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 202213,89;R$ 0,00;R$ 1944226,91;R$ 0,00;R$ 3513613,63;R$ 0,00;R$ 0,00;R$ 744958,94;R$ 0,00;R$ 73911,33;R$ 0,00;R$ 0,00;R$ 269625,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 196586,72;R$ 68602,65;R$ 665144,97
230530;"CE";"IBIAPINA";23489,00;R$ 503831,20;R$ 0,00;R$ 0,00;R$ 3236610,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 35967,04;R$ 0,00;R$ 3311184,50;R$ 0,00;R$ 4940442,70;R$ 98124,34;R$ 0,00;R$ 1053470,61;R$ 34534,27;R$ 0,00;R$ 7960,00;R$ 0,00;R$ 230110,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 61842,76;R$ 23888,55;R$ 323296,82
230533;"CE";"IBICUITINGA";9959,00;R$ 308980,12;R$ 0,00;R$ 0,00;R$ 1490903,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 335825,78;R$ 0,00;R$ 1553831,42;R$ 40113,11;R$ 3120200,72;R$ 37178,17;R$ 0,00;R$ 418116,57;R$ 62936,41;R$ 65960,53;R$ 4600,00;R$ 0,00;R$ 104355,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20247,61;R$ 0,00;R$ 68515,39;R$ 91046,87;R$ 226504,83
230535;"CE";"ICAPUI";17550,00;R$ 672033,80;R$ 0,00;R$ 0,00;R$ 3091977,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 816218,32;R$ 110636,95;R$ 3712735,39;R$ 0,00;R$ 5256219,16;R$ 260006,00;R$ 73658,61;R$ 2549507,97;R$ 0,00;R$ 777880,18;R$ 285962,98;R$ 0,00;R$ 33074,30;R$ 0,00;R$ 0,00;R$ 181090,14;R$ 0,00;R$ 0,00;R$ 146907,56;R$ 28486,90;R$ 821230,83
230540;"CE";"ICO";63808,00;R$ 1065892,83;R$ 0,00;R$ 0,00;R$ 5793207,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 897602,18;R$ 370407,16;R$ 9019992,17;R$ 0,00;R$ 11896764,46;R$ 300463,33;R$ 0,00;R$ 1732321,97;R$ 0,00;R$ 1739794,52;R$ 0,00;R$ 0,00;R$ 122102,00;R$ 0,00;R$ 0,00;R$ 7985,60;R$ 0,00;R$ 0,00;R$ 334573,70;R$ 0,00;R$ 365991,65
230550;"CE";"IGUATU";91859,00;R$ 1802304,77;R$ 0,00;R$ 105447,11;R$ 5820189,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1261905,23;R$ 493784,31;R$ 18958521,71;R$ 129898,75;R$ 11970642,17;R$ 1044786,99;R$ 0,00;R$ 824230,66;R$ 320182,30;R$ 3671513,51;R$ 1533014,75;R$ 0,00;R$ 426690,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 287371,98;R$ 164673,95;R$ 348579,38;R$ 1542849,54
230560;"CE";"INDEPENDENCIA";26033,00;R$ 590904,73;R$ 0,00;R$ 0,00;R$ 2018705,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 815776,49;R$ 0,00;R$ 2702650,17;R$ 0,00;R$ 5198701,57;R$ 17986,52;R$ 0,00;R$ 612125,47;R$ 0,00;R$ 32024,07;R$ 0,00;R$ 0,00;R$ 272075,73;R$ 0,00;R$ 0,00;R$ 30000,00;R$ 0,00;R$ 11785,00;R$ 251905,81;R$ 44802,57;R$ 1042116,29
230565;"CE";"IPAPORANGA";11496,00;R$ 359753,30;R$ 0,00;R$ 0,00;R$ 2346500,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 24356,76;R$ 0,00;R$ 1302631,70;R$ 0,00;R$ 3116393,24;R$ 0,00;R$ 0,00;R$ 134820,46;R$ 163225,90;R$ 560517,69;R$ 0,00;R$ 0,00;R$ 43668,00;R$ 0,00;R$ 0,00;R$ 13713,11;R$ 0,00;R$ 0,00;R$ 272767,88;R$ 849,02;R$ 0,00
230570;"CE";"IPAUMIRIM";11699,00;R$ 377450,30;R$ 0,00;R$ 0,00;R$ 1945234,73;R$ 0,00;R$ 0,00;R$ 0,00;R$ 250427,18;R$ 72862,00;R$ 1444005,97;R$ 0,00;R$ 2569252,57;R$ 24203,91;R$ 0,00;R$ 304700,73;R$ 0,00;R$ 130203,68;R$ 57994,97;R$ 0,00;R$ 25193,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10170,50;R$ 26537,81;R$ 78011,55;R$ 8645,20;R$ 108461,58
230580;"CE";"IPU";41201,00;R$ 715583,95;R$ 0,00;R$ 0,00;R$ 2230175,31;R$ 0,00;R$ 3940,50;R$ 0,00;R$ 431342,27;R$ 0,00;R$ 3276929,53;R$ 244627,70;R$ 7683813,04;R$ 188121,25;R$ 0,00;R$ 2646620,19;R$ 0,00;R$ 845952,67;R$ 0,00;R$ 0,00;R$ 188652,80;R$ 0,00;R$ 0,00;R$ 2572,00;R$ 0,00;R$ 176211,14;R$ 36144,33;R$ 234752,42;R$ 0,00
230590;"CE";"IPUEIRAS";40174,00;R$ 572916,12;R$ 0,00;R$ 0,00;R$ 2076845,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 545207,45;R$ 9994,16;R$ 4232233,76;R$ 0,00;R$ 9310756,83;R$ 250743,35;R$ 0,00;R$ 1192905,29;R$ 0,00;R$ 266319,87;R$ 23940,00;R$ 0,00;R$ 265216,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 43125,95;R$ 52895,20;R$ 496348,46;R$ 171503,47;R$ 834587,87
230600;"CE";"IRACEMA";12616,00;R$ 433940,44;R$ 0,00;R$ 0,00;R$ 1289086,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 491975,29;R$ 137721,65;R$ 2764195,37;R$ 0,00;R$ 2602661,53;R$ 16140,00;R$ 0,00;R$ 741188,80;R$ 0,00;R$ 13622,00;R$ 0,00;R$ 0,00;R$ 132754,65;R$ 0,00;R$ 0,00;R$ 18500,10;R$ 8957,00;R$ 0,00;R$ 146341,46;R$ 0,00;R$ 690743,65
230610;"CE";"IRAUCUBA";21067,00;R$ 503080,50;R$ 0,00;R$ 0,00;R$ 1975977,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 790954,28;R$ 26307,20;R$ 2438362,69;R$ 0,00;R$ 4995165,00;R$ 33358,90;R$ 0,00;R$ 917333,16;R$ 270021,09;R$ 164184,94;R$ 0,00;R$ 0,00;R$ 31205,00;R$ 0,00;R$ 0,00;R$ 115243,94;R$ 0,00;R$ 0,00;R$ 95567,53;R$ 23086,37;R$ 385712,75
230620;"CE";"ITAICABA";7129,00;R$ 265346,71;R$ 0,00;R$ 0,00;R$ 972211,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 168854,82;R$ 0,00;R$ 1598583,40;R$ 0,00;R$ 1651626,84;R$ 68665,85;R$ 0,00;R$ 474564,57;R$ 0,00;R$ 27319,47;R$ 0,00;R$ 0,00;R$ 14845,00;R$ 0,00;R$ 0,00;R$ 116790,00;R$ 0,00;R$ 0,00;R$ 136184,87;R$ 3323,70;R$ 281741,52
230625;"CE";"ITAITINGA";33221,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3556316,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 310594,28;R$ 21007,28;R$ 4463845,70;R$ 0,00;R$ 6672930,08;R$ 427,75;R$ 0,00;R$ 1047716,33;R$ 0,00;R$ 69861,42;R$ 452836,49;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 156261,34;R$ 40738,74;R$ 208806,83
230630;"CE";"ITAPAGE";45759,00;R$ 847559,43;R$ 0,00;R$ 0,00;R$ 3541972,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 644707,81;R$ 677933,90;R$ 5942344,06;R$ 0,00;R$ 8607565,20;R$ 209156,63;R$ 19861,26;R$ 1549644,87;R$ 0,00;R$ 1220801,13;R$ 0,00;R$ 0,00;R$ 530538,35;R$ 110508,70;R$ 0,00;R$ 0,00;R$ 22780,25;R$ 0,00;R$ 426543,05;R$ 200049,94;R$ 1436884,31
230640;"CE";"ITAPIPOCA";105086,0;R$ 1379467,29;R$ 0,00;R$ 0,00;R$ 3607547,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1566609,86;R$ 0,00;R$ 9407836,42;R$ 3373,60;R$ 20297826,82;R$ 1077786,91;R$ 0,00;R$ 5355891,19;R$ 0,00;R$ 277140,42;R$ 172235,40;R$ 0,00;R$ 1067619,89;R$ 0,00;R$ 0,00;R$ 7192,50;R$ 9425,00;R$ 383307,52;R$ 1259609,85;R$ 149161,08;R$ 1546342,49
230650;"CE";"ITAPIUNA";18213,00;R$ 487973,73;R$ 0,00;R$ 0,00;R$ 2349336,49;R$ 0,00;R$ 0,00;R$ 0,00;R$ 710860,79;R$ 383524,84;R$ 2846072,49;R$ 0,00;R$ 4722497,22;R$ 82448,23;R$ 0,00;R$ 1240352,58;R$ 111261,71;R$ 0,00;R$ 0,00;R$ 0,00;R$ 333968,45;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8000,00;R$ 27435,06;R$ 0,00
230655;"CE";"ITAREMA";33354,00;R$ 627991,48;R$ 0,00;R$ 0,00;R$ 1738670,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 698831,94;R$ 240913,51;R$ 4431243,92;R$ 0,00;R$ 8956735,03;R$ 12412,13;R$ 0,00;R$ 2814649,39;R$ 0,00;R$ 164575,80;R$ 392437,48;R$ 0,00;R$ 110940,02;R$ 0,00;R$ 0,00;R$ 2699,20;R$ 0,00;R$ 85569,79;R$ 575235,61;R$ 29125,40;R$ 441089,82
230660;"CE";"ITATIRA";16599,00;R$ 430762,11;R$ 0,00;R$ 0,00;R$ 2060123,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 419636,47;R$ 219111,75;R$ 2307537,41;R$ 0,00;R$ 6116758,17;R$ 20000,00;R$ 0,00;R$ 2345375,96;R$ 573229,72;R$ 383320,91;R$ 0,00;R$ 0,00;R$ 116858,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7800,00;R$ 0,00;R$ 0,00;R$ 20414,30;R$ 221677,20
230670;"CE";"JAGUARETAMA";18302,00;R$ 485135,00;R$ 0,00;R$ 0,00;R$ 1311532,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 381841,00;R$ 0,00;R$ 2623667,00;R$ 0,00;R$ 4026790,00;R$ 55925,00;R$ 0,00;R$ 1305177,00;R$ 0,00;R$ 0,00;R$ 272815,00;R$ 0,00;R$ 307963,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37468,00;R$ 137489,00;R$ 396145,00
230680;"CE";"JAGUARIBARA";9364,00;R$ 336221,76;R$ 0,00;R$ 0,00;R$ 1802510,99;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20434,91;R$ 0,00;R$ 1691140,59;R$ 0,00;R$ 1862431,39;R$ 18080,71;R$ 0,00;R$ 560520,84;R$ 0,00;R$ 88364,25;R$ 0,00;R$ 800,00;R$ 214527,44;R$ 0,00;R$ 0,00;R$ 3000,00;R$ 1180,29;R$ 11566,55;R$ 1794,12;R$ 76969,10;R$ 425529,66
230710;"CE";"JARDIM";27949,00;R$ 678067,77;R$ 0,00;R$ 0,00;R$ 2338100,94;R$ 0,00;R$ 95425,45;R$ 0,00;R$ 764763,29;R$ 108517,34;R$ 3469482,06;R$ 0,00;R$ 6300859,14;R$ 69300,00;R$ 0,00;R$ 1271687,71;R$ 140220,67;R$ 583716,46;R$ 53810,00;R$ 0,00;R$ 446968,28;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20825,40;R$ 378573,08;R$ 31645,00;R$ 248514,33
230720;"CE";"JATI";7517,00;R$ 288638,82;R$ 0,00;R$ 0,00;R$ 1044266,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 257572,41;R$ 0,00;R$ 1398696,04;R$ 85,00;R$ 2175581,80;R$ 9821,70;R$ 0,00;R$ 434203,76;R$ 0,00;R$ 9544,80;R$ 0,00;R$ 0,00;R$ 37507,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 78992,57;R$ 36321,32;R$ 0,00
230725;"CE";"JIJOCA DE JERICOACOARA";15963,00;R$ 448567,40;R$ 0,00;R$ 0,00;R$ 1653011,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 455677,66;R$ 0,00;R$ 1894155,67;R$ 0,00;R$ 4243890,56;R$ 125809,75;R$ 0,00;R$ 792146,51;R$ 0,00;R$ 129978,03;R$ 0,00;R$ 0,00;R$ 43015,36;R$ 0,00;R$ 0,00;R$ 114718,38;R$ 0,00;R$ 433496,78;R$ 12954,00;R$ 39139,00;R$ 0,00
230730;"CE";"JUAZEIRO DO NORTE";236296,0;R$ 4166740,33;R$ 0,00;R$ 0,00;R$ 15287060,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2090112,31;R$ 1668181,09;R$ 32843161,35;R$ 1288,55;R$ 29812527,49;R$ 1139799,56;R$ 0,00;R$ 10615857,13;R$ 578724,62;R$ 69263,40;R$ 41272,78;R$ 0,00;R$ 151802,70;R$ 0,00;R$ 400690,00;R$ 841813,83;R$ 0,00;R$ 0,00;R$ 2355295,79;R$ 839657,99;R$ 2580768,65
230740;"CE";"JUCAS";23592,00;R$ 485404,59;R$ 0,00;R$ 0,00;R$ 2659978,46;R$ 0,00;R$ 0,00;R$ 0,00;R$ 799349,58;R$ 0,00;R$ 2917465,19;R$ 0,00;R$ 5023723,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6473,10;R$ 556254,59;R$ 598500,00;R$ 0,00;R$ 4800,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 38150,00;R$ 46090,00;R$ 35812,28;R$ 251390,06
230750;"CE";"LAVRAS DA MANGABEIRA";31486,00;R$ 662357,47;R$ 0,00;R$ 0,00;R$ 3390884,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 471947,39;R$ 0,00;R$ 3100017,39;R$ 0,00;R$ 6364311,56;R$ 121913,00;R$ 0,00;R$ 1002168,56;R$ 0,00;R$ 11581,06;R$ 62330,93;R$ 0,00;R$ 115223,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 60182,16;R$ 6794,00;R$ 255774,04
230760;"CE";"LIMOEIRO DO NORTE";54582,00;R$ 1136389,64;R$ 0,00;R$ 0,00;R$ 2995395,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 916847,07;R$ 0,00;R$ 6990519,07;R$ 0,00;R$ 7633100,98;R$ 378203,85;R$ 0,00;R$ 2804300,03;R$ 11340,00;R$ 2138237,26;R$ 3758,75;R$ 0,00;R$ 128331,80;R$ 0,00;R$ 0,00;R$ 27850,00;R$ 0,00;R$ 4172,94;R$ 3614263,56;R$ 325677,67;R$ 1679726,31
230765;"CE";"MARACANAU";193879,0;R$ 5571016,04;R$ 1194260,97;R$ 0,00;R$ 21393637,90;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6221515,58;R$ 550974,11;R$ 49212917,98;R$ 25873,47;R$ 46412887,27;R$ 499046,27;R$ 2785,00;R$ 12114244,12;R$ 15370,00;R$ 1113879,78;R$ 16452,00;R$ 0,00;R$ 24713,76;R$ 0,00;R$ 4656,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1854927,26;R$ 3407991,30
230770;"CE";"MARANGUAPE";98429,00;R$ 1529092,84;R$ 0,00;R$ 0,00;R$ 5673360,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1701650,69;R$ 2164521,53;R$ 13230853,20;R$ 7800,00;R$ 15179319,03;R$ 302813,38;R$ 0,00;R$ 3120904,39;R$ 259910,82;R$ 906894,20;R$ 2710,00;R$ 0,00;R$ 237511,22;R$ 0,00;R$ 42000,00;R$ 160745,88;R$ 0,00;R$ 185322,24;R$ 759501,79;R$ 504184,65;R$ 810770,45
230780;"CE";"MARCO";20253,00;R$ 469126,93;R$ 0,00;R$ 0,00;R$ 1327571,65;R$ 0,00;R$ 0,00;R$ 0,00;R$ 402035,37;R$ 254041,90;R$ 4539099,34;R$ 0,00;R$ 5762989,16;R$ 54980,00;R$ 0,00;R$ 1264723,32;R$ 218453,55;R$ 199134,13;R$ 0,00;R$ 0,00;R$ 94096,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 29198,76;R$ 84795,00;R$ 115633,95;R$ 791789,68
230790;"CE";"MARTINOPOLE";9952,00;R$ 279737,00;R$ 0,00;R$ 0,00;R$ 1089628,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 217046,00;R$ 0,00;R$ 1448206,00;R$ 0,00;R$ 2490656,00;R$ 0,00;R$ 0,00;R$ 1598133,00;R$ 211488,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 48809,00;R$ 46000,00;R$ 0,00
230800;"CE";"MASSAPE";33261,00;R$ 623127,78;R$ 0,00;R$ 0,00;R$ 6863764,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 493569,86;R$ 203499,13;R$ 795867,60;R$ 120,00;R$ 6011343,13;R$ 89772,15;R$ 0,00;R$ 1151680,33;R$ 31392,31;R$ 58671,35;R$ 0,00;R$ 0,00;R$ 1908,23;R$ 0,00;R$ 0,00;R$ 109312,14;R$ 0,00;R$ 9185,74;R$ 133456,50;R$ 472534,79;R$ 452325,52
230810;"CE";"MAURITI";43417,00;R$ 744748,08;R$ 0,00;R$ 0,00;R$ 5029384,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 63133,40;R$ 0,00;R$ 2846915,59;R$ 97123,10;R$ 9919020,07;R$ 211574,76;R$ 13040,56;R$ 986237,62;R$ 362688,01;R$ 49142,50;R$ 0,00;R$ 0,00;R$ 31449,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 224,00;R$ 0,00;R$ 160664,38;R$ 30559,70;R$ 173124,48
230820;"CE";"MERUOCA";11898,00;R$ 341856,27;R$ 0,00;R$ 0,00;R$ 1116862,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 367220,05;R$ 0,00;R$ 2739612,16;R$ 0,00;R$ 3584231,43;R$ 0,00;R$ 0,00;R$ 1030748,95;R$ 626273,00;R$ 307000,00;R$ 0,00;R$ 0,00;R$ 66970,92;R$ 0,00;R$ 0,00;R$ 2000,00;R$ 0,00;R$ 0,00;R$ 221232,75;R$ 34753,71;R$ 433094,32
230830;"CE";"MILAGRES";30965,00;R$ 617902,18;R$ 0,00;R$ 0,00;R$ 3769374,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 284473,37;R$ 10620,00;R$ 2162352,19;R$ 0,00;R$ 5340062,44;R$ 164293,75;R$ 0,00;R$ 1586179,02;R$ 0,00;R$ 466442,84;R$ 0,00;R$ 0,00;R$ 172854,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 265513,48;R$ 61770,55;R$ 0,00
230835;"CE";"MILHA";13881,00;R$ 373211,61;R$ 0,00;R$ 0,00;R$ 1683586,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 424736,67;R$ 158801,88;R$ 2188156,14;R$ 0,00;R$ 3218608,13;R$ 12478,21;R$ 0,00;R$ 180567,96;R$ 0,00;R$ 267478,33;R$ 0,00;R$ 0,00;R$ 179015,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14700,00;R$ 161335,01;R$ 35185,01;R$ 270227,19
230837;"CE";"MIRAIMA";12272,00;R$ 337371,06;R$ 0,00;R$ 0,00;R$ 1174344,37;R$ 0,00;R$ 0,00;R$ 0,00;R$ 363842,54;R$ 0,00;R$ 1580966,31;R$ 0,00;R$ 3187533,49;R$ 43801,19;R$ 0,00;R$ 872332,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 501996,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14698,58;R$ 372475,82;R$ 117102,27;R$ 0,00
230850;"CE";"MOMBACA";41454,00;R$ 758829,56;R$ 0,00;R$ 42032,00;R$ 5618834,29;R$ 0,00;R$ 2940,00;R$ 0,00;R$ 829046,21;R$ 45492,91;R$ 4829100,35;R$ 0,00;R$ 9865074,59;R$ 86740,70;R$ 0,00;R$ 1028284,23;R$ 0,00;R$ 195428,61;R$ 0,00;R$ 0,00;R$ 515339,12;R$ 0,00;R$ 0,00;R$ 66538,19;R$ 0,00;R$ 0,00;R$ 333196,54;R$ 214163,16;R$ 40584,21
230870;"CE";"MORADA NOVA";67838,00;R$ 946688,91;R$ 29681,00;R$ 0,00;R$ 7657003,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 728947,22;R$ 1033503,74;R$ 7745911,98;R$ 0,00;R$ 12341305,88;R$ 55657,11;R$ 0,00;R$ 1198543,16;R$ 30000,00;R$ 131845,33;R$ 0,00;R$ 0,00;R$ 160348,00;R$ 0,00;R$ 0,00;R$ 2045,63;R$ 77602,11;R$ 0,00;R$ 57537,44;R$ 71172,28;R$ 39153,18
230880;"CE";"MORAUJO";7531,00;R$ 321552,13;R$ 0,00;R$ 0,00;R$ 1234563,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 291314,48;R$ 0,00;R$ 1282035,52;R$ 0,00;R$ 2219461,46;R$ 18557,00;R$ 0,00;R$ 651423,81;R$ 86745,32;R$ 41174,16;R$ 0,00;R$ 0,00;R$ 84915,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 112558,51;R$ 21178,90;R$ 74159,25
230890;"CE";"MORRINHOS";20059,00;R$ 484652,12;R$ 0,00;R$ 0,00;R$ 2117110,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 525318,81;R$ 9420,00;R$ 1995564,97;R$ 0,00;R$ 4796992,70;R$ 13218,00;R$ 0,00;R$ 428713,15;R$ 67946,58;R$ 141418,79;R$ 0,00;R$ 0,00;R$ 98057,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 80909,99;R$ 56579,90;R$ 15735,84;R$ 342525,77
230900;"CE";"MUCAMBO";14976,00;R$ 385891,37;R$ 0,00;R$ 0,00;R$ 1689206,14;R$ 0,00;R$ 4735,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3162735,01;R$ 91472,83;R$ 3960753,01;R$ 56139,88;R$ 0,00;R$ 881928,01;R$ 0,00;R$ 5700,00;R$ 0,00;R$ 0,00;R$ 116111,62;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11058,00;R$ 200081,46;R$ 7402,41;R$ 168318,31
230910;"CE";"MULUNGU";9558,00;R$ 300497,78;R$ 119092,53;R$ 0,00;R$ 1112506,26;R$ 4000,00;R$ 0,00;R$ 0,00;R$ 539537,46;R$ 16734,37;R$ 1516528,51;R$ 0,00;R$ 2327752,93;R$ 40203,70;R$ 0,00;R$ 399043,27;R$ 0,00;R$ 182397,20;R$ 0,00;R$ 0,00;R$ 1665,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36749,89;R$ 3978,00;R$ 0,00
