#CodIBGE;uf;nome caixa;populacao;legislativa;judiciária;essencial à justiça;administração;defesa nacional;segurança pública;relações exteriores;assistência social;previdência social;saúde;trabalho;educação;cultura;direitos da cidadania;urbanismo;habitação;saneamento;gestão ambiental;ciência e tecnologia;agricultura;organização agrária;indústria;comércio e serviços;comunicações;energia;transporte;desporto e lazer;encargos especiais
251276;PB;RIACHAO DO POCO;4226;R$ 159496,78;R$ 0,00;R$ 0,00;R$ 656663,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 482965,13;R$ 0,00;R$ 688564,70;R$ 0,00;R$ 959245,28;R$ 39521,96;R$ 0,00;R$ 235863,47;R$ 0,00;R$ 62744,50;R$ 0,00;R$ 0,00;R$ 7920,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1460,00;R$ 35081,80;R$ 16800,00;R$ 3477,35;R$ 0,00
251278;PB;RIACHO DE SANTO ANTONIO;1384;R$ 170157,70;R$ 0,00;R$ 0,00;R$ 1271099,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 132304,92;R$ 0,00;R$ 504153,65;R$ 0,00;R$ 700272,56;R$ 37382,36;R$ 0,00;R$ 0,00;R$ 30900,00;R$ 444625,22;R$ 0,00;R$ 0,00;R$ 54463,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9500,00;R$ 0,00;R$ 0,00;R$ 22719,73
251280;PB;RIACHO DOS CAVALOS;7347;R$ 198000,00;R$ 155579,22;R$ 0,00;R$ 363145,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 225043,42;R$ 201348,48;R$ 1005867,95;R$ 23631,23;R$ 1230886,36;R$ 13700,00;R$ 0,00;R$ 274614,36;R$ 0,00;R$ 303485,20;R$ 0,00;R$ 0,00;R$ 231711,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 627320,92;R$ 2199,00;R$ 0,00
251290;PB;RIO TINTO;22609;R$ 468299,07;R$ 0,00;R$ 0,00;R$ 1360695,89;R$ 0,00;R$ 100743,16;R$ 0,00;R$ 303071,01;R$ 291950,52;R$ 2440148,04;R$ 0,00;R$ 3097283,02;R$ 198885,11;R$ 0,00;R$ 819449,55;R$ 43795,52;R$ 449096,73;R$ 13496,32;R$ 0,00;R$ 141412,74;R$ 0,00;R$ 10535,77;R$ 37174,61;R$ 115661,68;R$ 0,00;R$ 449857,87;R$ 19726,06;R$ 166782,77
251300;PB;SALGADINHO;2881;R$ 143584,69;R$ 0,00;R$ 0,00;R$ 453127,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 133103,25;R$ 168903,20;R$ 588068,22;R$ 0,00;R$ 970456,62;R$ 14830,30;R$ 0,00;R$ 230763,61;R$ 0,00;R$ 299931,00;R$ 0,00;R$ 0,00;R$ 65079,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13455,00;R$ 112660,13;R$ 54886,95;R$ 0,00
251310;PB;SALGADO DE SAO FELIX;11796;R$ 251631,00;R$ 0,00;R$ 0,00;R$ 1098101,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 89837,80;R$ 0,00;R$ 1350587,09;R$ 0,00;R$ 1889969,63;R$ 27125,00;R$ 0,00;R$ 350822,92;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 49072,67;R$ 0,00;R$ 0,00;R$ 11190,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
251315;PB;SANTA CECILIA DE UMBUZEIRO;6746;R$ 0,00;R$ 0,00;R$ 0,00;R$ 547272,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 27296,50;R$ 29421,71;R$ 761952,56;R$ 0,00;R$ 1745127,77;R$ 60625,00;R$ 0,00;R$ 490622,89;R$ 0,00;R$ 14515,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 205070,00;R$ 0,00;R$ 0,00;R$ 0,00
251320;PB;SANTA CRUZ;5989;R$ 199566,72;R$ 0,00;R$ 0,00;R$ 597927,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 681291,33;R$ 44778,91;R$ 850051,68;R$ 0,00;R$ 820471,39;R$ 24908,80;R$ 0,00;R$ 303081,97;R$ 0,00;R$ 115399,14;R$ 0,00;R$ 0,00;R$ 136411,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 61916,02;R$ 0,00
251330;PB;SANTA HELENA;6192;R$ 187948,41;R$ 0,00;R$ 0,00;R$ 504652,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 163714,29;R$ 210511,31;R$ 725055,73;R$ 0,00;R$ 1092911,81;R$ 0,00;R$ 0,00;R$ 247937,68;R$ 0,00;R$ 54601,68;R$ 0,00;R$ 0,00;R$ 106771,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 99152,00;R$ 0,00;R$ 215835,15
251335;PB;SANTA INES;3291;R$ 184921,09;R$ 0,00;R$ 0,00;R$ 336173,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 159511,32;R$ 64245,89;R$ 657396,65;R$ 0,00;R$ 1135845,76;R$ 57712,08;R$ 0,00;R$ 406450,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 91270,16;R$ 0,00;R$ 0,00
251340;PB;SANTA LUZIA;14511;R$ 344965,23;R$ 24894,45;R$ 0,00;R$ 887754,07;R$ 0,00;R$ 0,00;R$ 0,00;R$ 850976,49;R$ 357099,45;R$ 2565022,12;R$ 0,00;R$ 1614910,95;R$ 308829,41;R$ 0,00;R$ 969030,42;R$ 14868,90;R$ 63750,00;R$ 0,00;R$ 0,00;R$ 6861,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 67920,86;R$ 2960,00;R$ 363864,10
251350;PB;SANTANA DE MANGUEIRA;5399;R$ 117691,00;R$ 0,00;R$ 0,00;R$ 607426,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 59397,45;R$ 61359,91;R$ 818565,97;R$ 0,00;R$ 1415380,98;R$ 0,00;R$ 0,00;R$ 210355,37;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 92394,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8234,06;R$ 0,00;R$ 44332,40;R$ 17152,40;R$ 227901,47
251365;PB;SANTAREM;2594;R$ 183221,46;R$ 0,00;R$ 0,00;R$ 397160,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 251754,72;R$ 0,00;R$ 669231,69;R$ 0,00;R$ 724685,53;R$ 11968,00;R$ 0,00;R$ 178876,63;R$ 0,00;R$ 0,00;R$ 3600,00;R$ 0,00;R$ 6617,50;R$ 0,00;R$ 0,00;R$ 300,00;R$ 70646,45;R$ 0,00;R$ 0,00;R$ 0,00;R$ 186568,22
251370;PB;SANTA RITA;126839;R$ 1919773,00;R$ 0,00;R$ 0,00;R$ 4971594,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1667574,00;R$ 5576,00;R$ 12848793,00;R$ 0,00;R$ 16517573,00;R$ 859231,00;R$ 0,00;R$ 5523988,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 165950,00;R$ 0,00;R$ 144776,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 152776,00;R$ 17695,00;R$ 2928491,00
251380;PB;SANTA TERESINHA;4629;R$ 192602,40;R$ 0,00;R$ 0,00;R$ 555316,25;R$ 0,00;R$ 0,00;R$ 0,00;R$ 118829,90;R$ 88116,38;R$ 814189,74;R$ 0,00;R$ 1218658,25;R$ 0,00;R$ 0,00;R$ 432111,76;R$ 14972,15;R$ 50742,15;R$ 0,00;R$ 0,00;R$ 966,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 610,00;R$ 42303,55;R$ 614,05;R$ 24963,60
251385;PB;SANTO ANDRE;2706;R$ 0,00;R$ 0,00;R$ 0,00;R$ 476414,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 166540,00;R$ 0,00;R$ 491146,00;R$ 0,00;R$ 827786,00;R$ 0,00;R$ 0,00;R$ 381433,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 130915,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
251390;PB;SAO BENTO;28609;R$ 351811,71;R$ 0,00;R$ 0,00;R$ 858659,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 543170,14;R$ 215095,95;R$ 3989604,90;R$ 0,00;R$ 5263143,76;R$ 23600,00;R$ 0,00;R$ 688242,39;R$ 326229,90;R$ 473651,48;R$ 0,00;R$ 0,00;R$ 37204,10;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 509332,51;R$ 0,00
251392;PB;SAO BENTO DE POMBAL;3796;R$ 188616,93;R$ 0,00;R$ 20773,55;R$ 487769,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 121318,06;R$ 22691,99;R$ 803069,47;R$ 0,00;R$ 929292,11;R$ 0,00;R$ 0,00;R$ 291727,28;R$ 15695,00;R$ 13651,00;R$ 15000,00;R$ 0,00;R$ 65148,63;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 480,00;R$ 249826,92;R$ 0,00;R$ 0,00
251394;PB;SAO DOMINGOS DO CARIRI;2368;R$ 119653,62;R$ 0,00;R$ 0,00;R$ 878857,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 348907,46;R$ 0,00;R$ 548094,54;R$ 0,00;R$ 0,00;R$ 559083,65;R$ 225000,00;R$ 5469,70;R$ 0,00;R$ 0,00;R$ 8703,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11000,00;R$ 0,00;R$ 0,00;R$ 20954,11
251400;PB;SAO JOAO DO CARIRI;4827;R$ 201429,00;R$ 0,00;R$ 0,00;R$ 946023,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 248154,33;R$ 75153,51;R$ 726600,48;R$ 0,00;R$ 571542,02;R$ 7507,20;R$ 0,00;R$ 4372,38;R$ 0,00;R$ 2500,00;R$ 0,00;R$ 0,00;R$ 6889,57;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10332,00;R$ 10937,08;R$ 156517,08
251410;PB;SAO JOAO DO TIGRE;4653;R$ 177749,86;R$ 0,00;R$ 0,00;R$ 533447,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 139948,81;R$ 236106,62;R$ 639815,97;R$ 0,00;R$ 1040266,86;R$ 64366,95;R$ 0,00;R$ 253517,78;R$ 0,00;R$ 90288,57;R$ 7019,00;R$ 0,00;R$ 501676,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37597,85;R$ 0,00;R$ 21599,19
251440;PB;SAO JOSE DE ESPINHARAS;4653;R$ 201900,89;R$ 3280,00;R$ 0,00;R$ 743613,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 222746,46;R$ 0,00;R$ 630611,96;R$ 0,00;R$ 995159,90;R$ 0,00;R$ 0,00;R$ 320346,97;R$ 0,00;R$ 74981,43;R$ 0,00;R$ 0,00;R$ 8820,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 19959,73;R$ 100,00;R$ 154635,32
251445;PB;SAO JOSE DOS RAMOS;4974;R$ 181527,73;R$ 0,00;R$ 0,00;R$ 558512,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 58417,15;R$ 125718,97;R$ 820260,56;R$ 0,00;R$ 1200141,66;R$ 18565,00;R$ 0,00;R$ 457054,67;R$ 8562,56;R$ 146019,91;R$ 0,00;R$ 0,00;R$ 69827,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10869,65;R$ 6029,60;R$ 0,00
251450;PB;SAO JOSE DE PIRANHAS;18005;R$ 330006,74;R$ 364558,32;R$ 0,00;R$ 1469278,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 207403,74;R$ 31112,85;R$ 1554260,79;R$ 0,00;R$ 2213162,27;R$ 34402,20;R$ 0,00;R$ 741874,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 180394,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3813,00;R$ 9700,00;R$ 0,00;R$ 0,00
251460;PB;SAO JOSE DO BONFIM;2853;R$ 185957,00;R$ 0,00;R$ 0,00;R$ 465769,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 139243,78;R$ 0,00;R$ 680950,01;R$ 0,00;R$ 970820,27;R$ 0,00;R$ 0,00;R$ 332211,97;R$ 1001,70;R$ 2258,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 196965,28
251465;PB;SAO JOSE DO BREJO DO CRUZ;1545;R$ 185574,16;R$ 0,00;R$ 0,00;R$ 398178,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 349344,21;R$ 65864,70;R$ 573854,49;R$ 0,00;R$ 734470,80;R$ 0,00;R$ 0,00;R$ 329026,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 49321,99;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7853,80;R$ 0,00
251470;PB;SAO JOSE DO SABUGI;3853;R$ 186000,10;R$ 0,00;R$ 0,00;R$ 853246,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 32752,96;R$ 0,00;R$ 812728,68;R$ 0,00;R$ 1179167,57;R$ 0,00;R$ 0,00;R$ 236857,08;R$ 100000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 42470,00;R$ 227126,28
251480;PB;SAO JOSE DOS CORDEIROS;3804;R$ 0,00;R$ 0,00;R$ 0,00;R$ 510610,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 172989,27;R$ 176111,96;R$ 665575,16;R$ 0,00;R$ 612164,63;R$ 23559,13;R$ 0,00;R$ 219933,68;R$ 0,00;R$ 857,00;R$ 0,00;R$ 0,00;R$ 94349,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 67550,59;R$ 2719,00;R$ 25843,68
251490;PB;SAO MAMEDE;7760;R$ 206095,43;R$ 0,00;R$ 0,00;R$ 762697,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 313344,67;R$ 0,00;R$ 1134717,51;R$ 0,00;R$ 1738980,89;R$ 8550,00;R$ 3240,00;R$ 526411,66;R$ 0,00;R$ 150,00;R$ 14591,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 18350,79;R$ 0,00;R$ 224251,21
251500;PB;SAO MIGUEL DE TAIPU;6487;R$ 68745,41;R$ 0,00;R$ 0,00;R$ 963720,71;R$ 0,00;R$ 0,00;R$ 0,00;R$ 183701,97;R$ 1480,00;R$ 1026771,11;R$ 40721,45;R$ 1208695,69;R$ 56527,92;R$ 0,00;R$ 228284,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 68991,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1979,75;R$ 0,00;R$ 8672,12;R$ 71544,79
251510;PB;SAO SEBASTIAO DE LAGOA DE ROCA;10658;R$ 247622,19;R$ 15090,00;R$ 0,00;R$ 1063859,45;R$ 0,00;R$ 0,00;R$ 0,00;R$ 12902,00;R$ 224578,62;R$ 1233648,30;R$ 0,00;R$ 1917655,07;R$ 47320,40;R$ 0,00;R$ 47048,30;R$ 28654,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 56243,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 47894,60;R$ 219615,84
251530;PB;SAPE;47261;R$ 779143,00;R$ 8090,00;R$ 5672,00;R$ 1380569,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 896602,00;R$ 56628,00;R$ 5071451,00;R$ 0,00;R$ 5866828,00;R$ 128510,00;R$ 0,00;R$ 1797422,00;R$ 232371,00;R$ 145644,00;R$ 0,00;R$ 0,00;R$ 169445,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1621,00;R$ 24566,00;R$ 2718291,00
251540;PB;SAO VICENTE DO SERIDO;9740;R$ 0,00;R$ 0,00;R$ 0,00;R$ 646711,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 58902,95;R$ 0,00;R$ 899882,52;R$ 0,00;R$ 1172425,97;R$ 0,00;R$ 0,00;R$ 482341,80;R$ 32051,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1010,00;R$ 0,00;R$ 0,00
251550;PB;SERRA BRANCA;12221;R$ 303685,92;R$ 0,00;R$ 0,00;R$ 919555,81;R$ 0,00;R$ 824,00;R$ 0,00;R$ 321103,05;R$ 109259,95;R$ 2184738,86;R$ 0,00;R$ 1406560,74;R$ 7366,50;R$ 0,00;R$ 371024,71;R$ 62768,97;R$ 16086,11;R$ 10426,00;R$ 0,00;R$ 82590,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1402,19;R$ 138006,22;R$ 8801,85;R$ 47654,73;R$ 0,00
251560;PB;SERRA DA RAIZ;3299;R$ 185293,77;R$ 22193,98;R$ 0,00;R$ 392562,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 125894,49;R$ 6987,00;R$ 570773,82;R$ 0,00;R$ 863218,88;R$ 13349,26;R$ 0,00;R$ 272755,07;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 30385,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 30803,60;R$ 6805,00;R$ 3546,70;R$ 169511,98
251570;PB;SERRA GRANDE;2987;R$ 172349,02;R$ 0,00;R$ 0,00;R$ 358021,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6467,92;R$ 180113,10;R$ 919169,70;R$ 0,00;R$ 993664,92;R$ 14594,00;R$ 0,00;R$ 299618,73;R$ 0,00;R$ 140556,10;R$ 0,00;R$ 0,00;R$ 842,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9774,55;R$ 52669,14;R$ 94578,36
251580;PB;SERRA REDONDA;7308;R$ 172880,06;R$ 0,00;R$ 0,00;R$ 605455,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 46484,12;R$ 0,00;R$ 798465,30;R$ 0,00;R$ 1133849,02;R$ 44119,26;R$ 0,00;R$ 447314,21;R$ 3773,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 173435,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 81807,94;R$ 180,00;R$ 244969,50
251590;PB;SERRARIA;5316;R$ 173636,44;R$ 160643,15;R$ 0,00;R$ 899615,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 286615,59;R$ 107573,87;R$ 719783,37;R$ 0,00;R$ 1407326,84;R$ 24040,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 28332,83;R$ 0,00;R$ 19045,47;R$ 0,00;R$ 0,00;R$ 4000,00;R$ 19416,05;R$ 1641,00;R$ 123767,97
251593;PB;SERTAOZINHO;3909;R$ 170401,44;R$ 0,00;R$ 0,00;R$ 544283,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 183319,04;R$ 10075,84;R$ 778436,01;R$ 0,00;R$ 1037512,82;R$ 0,00;R$ 0,00;R$ 271350,68;R$ 75232,97;R$ 21752,73;R$ 0,00;R$ 0,00;R$ 55129,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 64211,78;R$ 14065,00;R$ 6480,00;R$ 77760,29
251597;PB;SOBRADO;6508;R$ 202515,64;R$ 91933,39;R$ 0,00;R$ 552860,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 153671,90;R$ 32374,07;R$ 1020742,26;R$ 0,00;R$ 1663610,80;R$ 33590,00;R$ 0,00;R$ 216858,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 116371,90;R$ 65895,60
251600;PB;SOLANEA;31573;R$ 539878,00;R$ 0,00;R$ 0,00;R$ 2411014,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 435431,00;R$ 93302,00;R$ 2068553,00;R$ 0,00;R$ 3457143,00;R$ 33530,00;R$ 0,00;R$ 236753,00;R$ 0,00;R$ 5010,00;R$ 0,00;R$ 0,00;R$ 290587,00;R$ 0,00;R$ 0,00;R$ 339588,00;R$ 0,00;R$ 25252,00;R$ 25221,00;R$ 17381,00;R$ 0,00
251610;PB;SOLEDADE;12516;R$ 289018,23;R$ 0,00;R$ 0,00;R$ 1381596,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 254549,29;R$ 0,00;R$ 1802350,27;R$ 0,00;R$ 1815715,86;R$ 102579,27;R$ 0,00;R$ 4500,00;R$ 5000,90;R$ 15172,49;R$ 0,00;R$ 0,00;R$ 69390,57;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 33686,98;R$ 16632,00;R$ 0,00
251615;PB;SOSSEGO;2704;R$ 184457,72;R$ 0,00;R$ 0,00;R$ 1130983,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 601280,83;R$ 0,00;R$ 833676,53;R$ 19888,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 88525,78;R$ 0,00;R$ 0,00;R$ 22876,56;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 28259,65;R$ 21973,13
251620;PB;SOUSA;63091;R$ 994700,22;R$ 1244668,62;R$ 0,00;R$ 3123260,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 367992,85;R$ 2026566,34;R$ 17314652,69;R$ 0,00;R$ 5303586,84;R$ 672745,05;R$ 0,00;R$ 1280060,75;R$ 347646,02;R$ 3115,32;R$ 850,00;R$ 0,00;R$ 12885,86;R$ 0,00;R$ 0,00;R$ 0,00;R$ 960,00;R$ 0,00;R$ 1043733,77;R$ 168903,47;R$ 458388,95
251630;PB;SUME;14743;R$ 374955,75;R$ 0,00;R$ 0,00;R$ 773958,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 331306,78;R$ 290372,45;R$ 3857617,55;R$ 0,00;R$ 1986133,55;R$ 131436,85;R$ 0,00;R$ 949813,53;R$ 20737,51;R$ 808857,17;R$ 0,00;R$ 0,00;R$ 216489,28;R$ 0,00;R$ 0,00;R$ 267799,79;R$ 26595,65;R$ 7605,00;R$ 15320,00;R$ 49036,89;R$ 195482,93
251640;PB;TACIMA;8865;R$ 213194,44;R$ 0,00;R$ 0,00;R$ 1442705,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 42137,06;R$ 370742,24;R$ 1050185,12;R$ 0,00;R$ 1379082,15;R$ 6212,50;R$ 0,00;R$ 294019,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 71841,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3014,62;R$ 638654,53
251650;PB;TAPEROA;13568;R$ 280072,31;R$ 0,00;R$ 0,00;R$ 660400,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 128733,17;R$ 0,00;R$ 1021148,96;R$ 0,00;R$ 1889982,57;R$ 107192,70;R$ 0,00;R$ 745170,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 44218,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 29372,40;R$ 625,40;R$ 642910,56
251660;PB;TAVARES;13195;R$ 276826,76;R$ 0,00;R$ 0,00;R$ 718677,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 419640,63;R$ 15533,25;R$ 1827581,80;R$ 45076,93;R$ 2372320,20;R$ 12890,00;R$ 0,00;R$ 261056,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 25555,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 128245,48;R$ 2399,89;R$ 453799,62
251670;PB;TEIXEIRA;12149;R$ 323310,59;R$ 106508,56;R$ 0,00;R$ 767805,55;R$ 0,00;R$ 0,00;R$ 0,00;R$ 527521,41;R$ 0,00;R$ 1698416,90;R$ 0,00;R$ 2979684,69;R$ 67566,50;R$ 0,00;R$ 421896,81;R$ 0,00;R$ 0,00;R$ 1490,00;R$ 0,00;R$ 160209,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 321627,97
251675;PB;TENORIO;2543;R$ 172761,71;R$ 0,00;R$ 0,00;R$ 654916,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 137770,15;R$ 43048,04;R$ 611923,64;R$ 0,00;R$ 1012655,94;R$ 2094,73;R$ 0,00;R$ 402127,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 30659,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 31994,83;R$ 80738,82;R$ 6038,91;R$ 0,00
251680;PB;TRIUNFO;9389;R$ 200535,37;R$ 0,00;R$ 0,00;R$ 481551,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 195548,67;R$ 249519,52;R$ 992262,98;R$ 0,00;R$ 1479718,96;R$ 30132,70;R$ 0,00;R$ 344682,62;R$ 62826,35;R$ 219717,38;R$ 0,00;R$ 0,00;R$ 615,29;R$ 0,00;R$ 0,00;R$ 1600,00;R$ 0,00;R$ 0,00;R$ 48875,50;R$ 1600,00;R$ 237384,06
251690;PB;UIRAUNA;13396;R$ 287386,62;R$ 0,00;R$ 0,00;R$ 1322024,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 570385,75;R$ 0,00;R$ 1436614,56;R$ 0,00;R$ 2044263,50;R$ 143308,39;R$ 0,00;R$ 106576,01;R$ 0,00;R$ 41216,44;R$ 0,00;R$ 0,00;R$ 21460,00;R$ 0,00;R$ 0,00;R$ 22471,56;R$ 0,00;R$ 0,00;R$ 50987,30;R$ 0,00;R$ 262165,16
251700;PB;UMBUZEIRO;8637;R$ 173521,56;R$ 18815,00;R$ 0,00;R$ 498613,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 396724,67;R$ 794779,86;R$ 1464704,47;R$ 0,00;R$ 1583081,96;R$ 0,00;R$ 0,00;R$ 760461,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 266825,89;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
