##Cod.IBGE;UF;Instituição;População;01 - Legislativa;02 - Judiciária;03 - Essencial à Justiça;04 - Administração;05 - Defesa Nacional;06 - Segurança Pública;07 - Relações Exteriores;08 - Assistência Social;09 - Previdência Social;10 - Saúde;11 - Trabalho;12 - Educação;13 - Cultura;14 - Direitos da Cidadania;15 - Urbanismo;16 - Habitação;17 - Saneamento;18 - Gestão Ambiental;19 - Ciência e Tecnologia;20 - Agricultura;21 - Organização Agrária;22 - Indústria;23 - Comércio e Serviços;24 - Comunicações;25 - Energia;26 - Transporte;27 - Desporto e Lazer;28 - Encargos Especiais;Despesas (Intraorçamentárias)
351535;SP;Euclides da Cunha Paulista;9685;922706.97;0;0;3147966.14;0;0;0;1742512.17;366741.13;6624252.85;0;7884980.91;0;0;1852905.94;5833.08;0;0;0;630150.90;0;0;391730.05;0;0;646621.58;678507.79;746302.55;0
150658;PA;Santa Maria das Barreiras;19437;1288460.64;0;0;16050618.00;0;0;0;2246730.55;0;5174385.68;0;13979068.33;58680.76;0;743199.64;35126.07;3483.32;0;0;3072.11;0;0;330842.72;0;0;6595445.06;233522.80;652562.73;0
500110;MS;Aquidauana;46998;3833642.94;0;0;17605212.89;0;0;0;4703634.17;4504933.51;39420962.88;0;28595389.47;29392.62;0;10544575.55;350367.80;0;14634.51;0;846108.93;0;114440.53;0;0;0;0;53598.60;997093.67;4059529.73
231290;CE;Sobral;199750;11847946.19;0;0;92418407.81;0;0;0;10979748.80;0;214785124.53;798561.64;134920539.73;7914431.39;0;19949366.92;1580675.93;12831801.00;1137193.71;503552.32;1063954.42;3780.00;570567.24;0;0;266215.54;907290.72;3981985.43;0;0
330090;RJ;Cambuci;14849;2004394.89;0;0;21530838.27;0;0;0;471436.17;0;14584253.25;0;9957664.86;89.81;0;0;0;0;543319.50;0;17750.00;0;0;0;0;0;0;0;1526181.64;1126508.13
421540;SC;Salto Veloso;4536;383313.97;0;0;2317680.48;0;20980.25;0;512070.42;879555.94;3405093.95;0;3927268.48;212992.17;0;889272.56;0;0;0;0;791701.54;0;0;0;0;0;2169785.85;108709.11;812326.55;533872.30
240660;RN;Lagoa Salgada;8076;578130.20;0;0;1281283.77;0;0;0;630128.36;0;3686329.97;0;6710929.82;729.34;0;1965322.17;8210.54;0;0;0;491192.25;0;0;46200.00;0;0;66284.00;152063.28;553758.22;0
290730;BA;Castro Alves;27194;1451134.60;0;0;12211425.92;0;0;0;946424.10;0;9453685.35;0;20866198.79;2620.00;0;1285621.50;0;0;0;0;786468.46;0;0;0;0;215072.63;0;1603157.09;329747.35;0
352940;SP;Mauá;448776;25625238.08;4193351.98;0;57638172.14;0;14573529.34;0;14437219.00;0;260027241.49;12659018.14;143295838.76;1232140.22;6914635.02;99445626.99;6557988.81;66783156.42;2079208.35;0;0;0;378436.92;0;3265298.27;0;0;2763708.38;83162675.94;650881.75
110148;RO;São Felipe D'Oeste;6160;636521.30;0;0;2320811.41;0;0;0;1192954.81;0;3334104.90;0;3956463.99;1645.00;0;1581.48;0;158783.47;0;0;813356.98;0;0;0;0;42735.95;2537350.84;110054.17;226557.81;0
250130;PB;Aroeiras;19231;961391.54;0;0;4800696.73;0;0;0;1233969.06;0;9876826.04;0;16073373.76;522082.19;0;1213228.04;0;0;0;0;93325.00;0;0;0;0;0;130955.25;262461.29;1131541.39;0
230125;CE;Ararendá;10750;886168.90;0;0;2751960.35;0;0;0;1152161.22;250947.98;5376489.11;0;9771994.69;105162.33;0;1227866.03;0;334126.60;0;0;213621.04;0;0;6530.00;0;0;394483.34;102192.77;480594.81;0
313535;MG;Japonvar;8622;619147.77;47074.96;0;1444555.10;275.00;12396.48;0;789507.70;876760.27;4928277.99;0;5043441.91;289728.74;0;1217938.74;5271.78;116118.07;66149.57;0;376832.26;0;0;5988.40;53978.66;123399.61;163063.31;59834.78;336884.56;0
260875;PE;Lagoa Grande;24475;1239255.58;0;0;7144998.77;0;0;0;3009487.52;2947489.20;9498014.30;0;16951668.18;323823.43;0;1192233.22;0;0;0;0;2035223.05;0;0;0;0;0;34499.21;725831.56;412412.54;0
317043;MG;União de Minas;4486;915655.66;0;0;3270408.91;0;28339.60;0;735094.59;0;3562628.34;0;4086942.77;390964.06;0;2166734.77;0;0;110518.73;0;67428.27;0;0;0;0;0;1274916.90;142894.31;496128.06;0
250070;PB;São João do Rio do Peixe;17923;194407.77;0;0;4595075.69;0;0;0;1358789.09;890102.34;8714083.06;0;11264313.23;235997.75;0;1140921.95;0;1969465.27;0;0;546832.34;0;0;0;37665.00;0;201317.00;57903.22;34724.16;889777.39
353170;SP;Monteiro Lobato;4424;0;34603.70;0;1726161.86;0;1996.90;0;683558.29;0;4160579.90;0;4857934.29;490427.06;0;1084525.78;0;0;137566.16;0;240404.61;0;0;0;0;0;963457.11;305854.85;76346.11;0
270690;AL;Pilar;35153;3891713.79;842796.23;2007085.75;13110293.17;0;506603.33;0;3015986.27;4624169.48;20976028.73;0;22574784.41;2405303.15;0;14827698.28;0;930481.80;516004.58;0;65343.91;0;0;110112.50;0;0;1560723.76;521212.14;2043709.93;0
171110;TO;Itaporã do Tocantins;2482;444240.95;0;0;1570317.61;0;300.00;0;513784.88;0;2011114.60;0;1980775.41;0;0;1008089.15;0;0;242079.14;0;33696.00;0;0;0;0;0;355517.06;111124.87;0;0
510777;MT;Santa Terezinha;7798;719380.96;0;0;2714251.55;0;0;0;839833.28;442167.57;5499675.42;192335.25;6889382.75;64020.79;1733.30;128308.00;0;322343.41;0;0;209512.24;0;0;689041.26;0;59025.67;1341249.89;63272.87;64403.54;522832.54
354600;SP;Santa Branca;14465;1160178.83;0;0;4621621.77;0;0;0;1967318.23;0;7299652.81;0;14333644.81;444771.07;0;3663886.62;359621.13;1550973.97;26251.76;0;77350.00;0;0;0;0;0;456462.50;333272.07;0;0
292310;BA;Olindina;26722;1420936.48;0;0;3995060.79;0;66656.83;0;1438685.19;0;7862237.96;0;18801919.96;608578.28;0;4126597.53;0;225245.52;0;0;309763.12;0;0;0;0;0;39464.34;21355.20;1019227.68;0
251250;PB;Queimadas;42884;1735935.51;0;0;4013156.12;0;0;0;2376030.05;6794436.98;17210863.53;148636.56;33182680.81;744376.19;0;6399459.26;0;0;0;0;764050.04;0;0;0;0;706009.96;86023.34;89522.90;334296.06;0
110146;RO;Pimenteiras do Oeste;2432;814103.04;0;0;4527461.05;0;0;0;1100542.19;0;3281865.68;0;3245645.63;206375.20;0;0;0;0;0;0;4250.20;0;0;0;0;0;568990.18;10472.00;18957.57;0
210490;MA;Guimarães;11881;0;0;900.00;3128483.22;0;0;0;773782.55;100696.42;5503634.37;92837.25;9615426.29;335373.03;0;225500.00;0;0;0;0;0;0;0;0;0;0;0;58299.64;0;0
280700;SE;São Miguel do Aleixo;3881;616232.86;32423.33;0;2511253.72;0;0;0;1213048.22;0;2403803.50;0;3379939.56;0;0;879971.97;0;0;0;0;294929.74;0;0;0;0;0;0;142359.90;0;0
352350;SP;Itatinga;19520;0;0;0;8530837.41;0;376244.38;0;3631296.53;0;10280327.62;0;21622726.74;85243.24;0;11246521.01;0;0;693513.42;0;744921.64;0;0;499495.31;0;0;1234506.31;618236.74;294397.92;1595749.09
313590;MG;Jesuânia;4899;462616.59;0;0;1571877.54;0;21227.97;0;257568.70;577808.13;2959633.99;0;3285689.27;324136.90;0;847248.15;0;582934.91;0;0;87010.81;0;0;0;0;0;510240.41;96865.68;404814.34;0
311260;MG;Capinópolis;16038;1493895.47;0;242836.86;3837400.46;0;0;0;1071554.41;3017798.80;9829655.01;0;6775866.01;809248.77;0;3391455.32;0;1857432.09;357167.64;0;1017102.29;0;0;0;0;0;520399.93;171829.91;931411.68;2125490.07
270790;AL;Santa Luzia do Norte;7292;685443.73;0;0;2836818.28;0;0;0;716551.96;2251087.32;3257554.60;0;5468892.45;512573.87;32135.67;1202212.05;0;0;55109.95;0;0;0;0;0;0;0;0;11233.09;142229.67;1306002.41
210910;MA;Presidente Dutra;46369;2059171.44;0;0;7680208.58;0;0;0;2450451.43;0;18394767.64;94742.30;24306835.33;1037559.44;0;8431420.59;0;0;0;0;632080.65;0;0;0;0;1164410.82;516549.49;277586.64;1752462.70;0
411920;PR;Pinhalão;6417;0;11005.93;0;2985554.41;0;0;0;445327.76;0;3831522.26;0;4798150.98;435107.99;163940.85;982660.05;921.06;0;226496.43;0;414219.51;0;47210.81;59487.24;0;0;401534.46;165665.76;49325.94;0
313580;MG;Jequitinhonha;25260;1477240.64;132577.00;0;2970078.73;64171.23;67980.35;0;1448120.11;0;13664750.00;0;9958382.90;1075554.37;0;4409453.29;2477.51;32368.00;96804.01;0;570458.25;0;0;0;470.00;0;945976.85;101489.12;2269414.58;0
353750;SP;Pereiras;8111;827075.24;26983.71;0;2002081.16;0;25380.00;0;1056931.03;428493.16;5795475.78;3000.00;6990524.92;1099592.01;0;2053652.68;4086665.92;1055396.34;411.15;0;233385.05;0;0;0;0;0;761583.98;271916.87;555193.52;0
355695;SP;Vitória Brasil;1815;513631.03;0;0;2029673.42;0;0;0;977301.47;0;2871602.66;0;2016742.59;103483.11;0;1083333.05;0;0;122088.00;0;603676.60;0;0;0;0;0;209997.26;578922.41;0;0
330060;RJ;Bom Jesus do Itabapoana;35896;3084620.79;0;0;13595988.66;33869.50;0;0;3733007.24;0;25311403.78;0;21770007.34;532650.50;0;12720089.17;0;7333172.77;41760.32;0;830618.08;0;0;41292.01;0;0;4350.50;428537.39;1164175.43;0
261560;PE;Trindade;29182;1710219.58;403911.69;0;4492319.51;0;39958.02;0;2744998.45;4602398.57;15071122.50;0;23865069.44;2394997.56;0;5747673.16;0;118465.32;0;0;983580.46;0;285154.01;9513.94;0;0;815857.92;397192.23;0;0
290100;BA;Amargosa;37557;1751499.66;0;0;6442509.00;0;150509.85;0;1687043.34;0;15875727.05;0;19411568.75;2501636.39;0;3608147.86;0;0;190907.34;0;292369.80;0;0;0;0;0;450644.85;234982.47;1379845.54;0
431740;RS;Santiago;50622;2164513.67;267276.59;0;8708483.78;0;0;0;2946704.06;8824284.56;17653342.05;0;18869114.28;574930.92;0;6104645.50;0;985954.70;820308.95;0;3315820.45;0;10247.67;268738.84;0;0;3583575.57;1088015.41;3826518.69;8594713.96
312720;MG;Funilândia;4153;0;0;0;2070013.53;0;0;0;471569.07;751090.42;2675570.73;0;3655177.68;474448.02;0;1992089.53;0;86539.38;20088.53;0;153881.94;0;0;0;0;0;1358116.63;85023.71;40879.94;0
314400;MG;Mutum;27475;781214.45;6261.38;0;6446638.59;0;60882.72;0;1386238.34;1459257.40;12145748.62;0;9703972.28;316565.69;0;3070395.61;47696.62;237501.75;80408.71;0;492303.28;0;0;120.00;107504.85;0;1936378.81;324076.90;321266.03;0
421835;SC;Treviso;3746;647010.06;0;0;4070947.52;0;0;0;769314.69;0;4543839.86;0;4406372.33;360198.66;0;235498.97;0;2549.00;6396.40;0;789664.72;0;0;0;0;0;4025301.03;253725.51;837445.49;0
292690;BA;Rio do Pires;12060;785621.15;0;0;2568399.69;0;61263.58;0;48452.23;118347.97;4914306.62;0;7298210.76;633825.00;0;3844001.63;182276.92;0;20900.00;0;0;0;0;0;0;0;372099.46;112993.52;0;0
130390;AM;São Paulo de Olivença;35757;1659725.11;0;0;7615248.36;0;119522.64;0;952838.68;0;10160883.34;0;30174748.17;452559.50;0;4715682.84;137237.62;0;0;0;456980.08;0;0;0;0;0;0;571894.49;1606311.51;0
220740;PI;Palmeira do Piauí;4988;389227.44;0;0;2001181.61;9000.00;0;0;310852.12;0;3237393.53;0;4063302.66;111532.40;0;745636.16;0;52813.77;591640.63;0;82510.09;0;0;0;0;106778.61;103335.43;218570.78;244580.67;0
171845;TO;Pugmil;2561;458359.86;0;0;1902409.31;0;0;0;650649.85;0;2061756.42;0;2576283.21;103290.76;0;155821.82;0;0;210186.96;0;353084.19;0;0;0;0;0;0;140601.35;168046.04;0
172120;TO;Tocantinópolis;23153;1210286.49;0;0;4896257.80;0;0;0;1595523.91;0;10962541.53;0;10898204.34;0;0;2023848.85;0;1689988.50;173561.37;0;305845.50;0;0;0;0;0;7977.27;1095341.73;0;0
420930;SC;Lages;158846;8573775.70;1979124.41;0;40536065.86;0;2629795.70;0;15114905.36;29164541.31;107910892.02;0;98179797.97;4109419.31;0;15987481.46;1645369.83;41336376.29;5878903.40;0;6766507.34;0;1657550.21;2783602.27;0;0;22328276.80;4353120.78;14179046.89;14367046.88
412240;PR;Rolândia;62590;0;379986.54;0;13663494.07;0;247179.89;0;4518437.56;0;28338107.32;258476.55;31151624.70;1080860.86;72436.81;10144728.17;0;0;1507004.83;0;1052100.79;0;191098.17;9480.90;0;0;2609082.81;1966686.55;9985195.38;6796793.46
520530;GO;Cavalcante;9747;1413757.97;0;0;5298140.54;0;0;0;884978.26;0;5355905.39;0;9174429.62;0;61960.85;1954562.06;0;0;70101.56;0;158363.08;0;0;402911.70;0;0;1891050.96;0;0;0
421210;SC;Palmitos;16266;1459818.05;0;0;2894386.47;0;299932.81;0;1594467.19;0;8752812.23;0;8279042.09;190656.21;0;2765083.57;36138.55;477035.00;0;0;2459802.36;0;390847.51;0;61020.00;0;2772086.02;779213.34;1111289.77;0
110029;RO;Santa Luzia D'Oeste;8706;790896.79;0;0;4203741.47;0;0;0;688620.08;0;5797204.81;0;3944192.16;48780.44;0;2295712.60;324510.94;438941.58;0;0;853512.76;0;0;0;0;0;483216.51;8750.00;44797.53;0
130180;AM;Ipixuna;26118;0;0;0;6553692.93;0;0;0;1446269.26;0;7094348.02;1000.00;9668783.59;452154.32;87271.26;439842.23;177804.96;114378.00;175047.34;0;387723.30;0;0;0;0;0;310584.12;467759.90;362044.78;0
280230;SE;Frei Paulo;14890;1142382.04;210597.34;0;4468896.66;0;0;0;1590755.70;0;6513041.53;0;9901814.94;1315322.75;0;2588200.58;26311.70;0;0;0;194394.14;0;0;27218.43;0;0;902311.26;783983.97;0;0
313005;MG;Icaraí de Minas;11524;777131.73;55809.97;0;1781188.23;0;9306.29;0;598662.57;784728.79;4449547.57;0;4613841.24;274031.82;0;1072957.72;4752.55;224265.39;14000.00;0;566886.94;0;0;0;0;2260.50;386871.76;141525.21;228475.75;0
350330;SP;Araras;127661;5149126.86;0;955519.16;31224904.43;0;14901456.48;0;11824954.01;41303043.44;80667425.48;823108.75;94499348.47;2996025.04;0;39268560.19;0;27511097.59;269779.20;0;902717.73;0;0;0;0;0;18252652.64;2278677.96;15793338.51;1959808.85
430690;RS;Encruzilhada do Sul;25647;1870847.14;0;0;6606887.45;0;349171.81;0;2236677.20;3322660.94;13389088.71;0;17905872.96;109951.60;0;3149133.00;0;126341.17;87409.90;0;1624902.34;0;416364.34;2114.23;0;0;1546337.69;109866.25;604968.48;4479715.68
320460;ES;Santa Teresa;23585;2047048.84;0;0;27384387.13;0;0;0;1515959.79;0;17034527.97;0;13062750.61;643021.91;0;0;0;577574.08;0;0;76096.00;0;0;2440.00;0;0;456000.00;982623.81;0;0
432132;RS;Taquaruçu do Sul;3084;399674.64;0;0;1596588.51;0;0;0;523759.46;0;3412747.57;0;3224460.04;91498.77;0;1228830.18;320644.06;36532.18;108910.11;0;1272765.20;0;240848.34;132635.64;0;99143.65;519849.73;212776.34;77475.33;0
420660;SC;Guarujá do Sul;5076;505624.52;0;0;1613222.00;0;113022.20;0;818076.80;0;3231879.78;0;3911538.53;49844.81;0;452376.07;0;56644.73;0;0;993681.90;0;216386.84;0;64470.25;0;1255263.33;264749.03;538422.39;0
292300;BA;Nova Viçosa;42754;2636118.68;9320.00;0;17736211.64;0;0;0;1418508.20;0;10557961.65;0;33180816.58;206386.69;0;2322856.49;321501.20;411323.32;2354905.39;0;172435.20;0;0;2298275.80;0;0;0;130734.82;1046832.35;0
230950;CE;Orós;21447;1248317.96;0;0;3745063.15;0;0;0;2303958.95;0;11630866.60;3586.61;15694587.29;457182.23;0;3370914.46;24087.00;56302.02;489.00;0;380664.41;0;0;671217.23;0;0;0;12034.00;0;0
410773;PR;Fernandes Pinheiro;5981;0;0;0;2003979.66;0;61447.44;0;954988.38;0;5046383.35;0;5493056.26;223452.64;0;1684973.53;0;0;170086.97;0;574766.64;0;98419.35;0;0;0;2412078.44;79200.90;465599.54;676932.18
521405;GO;Mundo Novo;6046;773915.64;3722.00;0;4440064.10;0;83195.70;0;1376896.12;0;4137397.82;132203.79;4645393.86;14457.00;0;1762251.57;0;163855.47;66846.06;0;661039.59;0;0;97484.00;11646.61;0;1414892.44;935013.04;0;0
412200;PR;Rio Azul;14913;0;0;0;2370667.28;0;0;0;1529085.70;308696.75;6602672.97;0;8169620.65;315481.96;0;1889539.65;0;110077.84;67345.89;0;1119585.94;0;0;0;0;0;5809765.17;550768.33;813296.40;1650099.81
130115;AM;Careiro da Várzea;27357;1520627.17;0;0;5581221.27;0;1005188.58;0;1660269.19;0;7648340.01;0;15780485.60;64383.67;0;6737941.69;0;377000.00;0;0;2164739.79;0;0;0;0;7473.68;924605.70;0;507383.52;0
310360;MG;Arantina;2884;552771.29;73464.04;0;970882.49;0;0;0;258809.84;705404.73;2672639.60;0;2470524.20;274504.72;0;1985601.44;23994.98;105624.15;0;0;469412.93;0;0;0;0;0;133616.34;37467.43;39806.08;0
431507;RS;Porto Vera Cruz;1764;393289.10;0;0;2548031.68;0;45370.01;0;421391.22;945816.12;1872211.65;0;1680806.79;14482.20;0;134382.16;0;205091.28;0;0;575697.69;0;0;49937.51;2172.15;51059.71;921797.93;6583.00;538995.43;0
170740;TO;Esperantina;10356;414776.46;0;0;2885760.85;0;4491.43;0;775087.87;163636.04;2896066.58;0;9157000.00;197600.00;0;45003.20;0;0;677009.04;0;264409.06;0;0;0;13897.78;0;11197.95;242955.65;0;0
240485;RN;Itajá;7397;0;0;0;2466907.06;0;0;0;637919.77;0;3394099.58;0;4457654.43;335614.97;0;381802.44;0;18509.63;57934.42;0;472750.66;0;0;27253.33;0;0;876035.01;8387.68;87861.83;0
431550;RS;Restinga Seca;16345;925592.18;0;0;6204777.24;0;26554.94;0;879764.22;253261.81;7420466.73;0;9323197.90;142524.03;0;3899744.41;101499.31;62126.04;808818.35;0;879758.91;0;419749.21;416238.55;0;0;0;772499.88;3234833.63;2175347.67
355490;SP;Três Fronteiras;5694;540000.00;0;0;3046919.88;0;0;0;1091411.09;0;3911000.57;0;3688048.17;10889.49;0;3669281.08;0;0;0;0;978930.95;0;0;249492.29;0;61973.69;36741.59;453275.14;442769.05;0
412535;PR;São Jorge do Patrocínio;6051;602801.81;173522.84;0;2858740.68;44581.03;0;0;1178821.26;930751.53;6323561.88;0;4259524.74;37735.23;0;1671230.27;205719.74;18020.15;831902.24;0;1407815.94;0;670699.30;0;0;0;1280588.36;208555.92;238570.43;744675.97
313490;MG;Jacutinga;24648;1799744.78;0;0;4127909.25;0;0;0;1223000.82;0;17020042.77;758749.17;15134824.33;573626.82;0;3998206.11;0;1803373.58;0;0;1430384.30;0;866000.00;645852.52;0;0;4343753.97;1245450.67;459901.31;0
240165;RN;Bodó;2385;611411.69;0;0;3630182.11;0;0;0;709309.25;0;2280106.36;0;4261824.24;9053.93;0;978420.51;132.00;0;94641.73;0;221741.88;0;0;0;0;0;221049.78;434096.22;0;0
411320;PR;Lapa;47294;0;0;0;16635969.20;0;54941.76;0;2664351.04;6759268.29;26069180.71;0;25559074.86;328981.35;0;5518378.62;34433.27;207981.03;2130710.97;0;846971.10;0;99659.42;213992.21;673914.25;0;2814980.53;991862.28;5519086.82;0
230670;CE;Jaguaretama;18018;1170809.94;0;0;3044953.84;0;0;0;1747365.80;0;10292456.19;0;13920459.17;242914.36;0;2897793.36;0;1489959.12;192179.81;0;829384.98;0;0;0;0;0;158259.24;344842.09;558946.67;0
432150;RS;Torres;36859;2330273.68;740404.75;0;12935455.61;0;1916219.25;0;2590906.90;7549464.04;21090987.57;281336.66;21943273.14;372678.76;13882.31;21772359.28;94521.28;0;6951922.56;0;1893828.02;0;0;4084336.91;0;0;135460.78;220052.82;3575155.71;10232235.54
315015;MG;Piedade de Caratinga;7878;700224.51;0;0;2400119.37;0;12165.73;0;586645.04;0;5288778.61;0;4372501.67;84924.60;0;828488.84;6900.00;6190.00;0;0;335506.88;0;0;0;8400.00;6146.24;598722.07;501797.68;201345.00;0
313670;MG;Juiz de Fora;550710;21810220.34;1620159.80;0;105330874.02;0;13729510.49;0;44269840.81;89849104.78;469563456.97;16009937.52;254760818.56;20539675.66;6043041.26;103308568.99;4312514.48;617259.76;64565493.90;54148.00;4359074.45;0;0;153655.00;0;0;8808824.97;5076637.42;28761909.64;37497769.50
431090;RS;Jacutinga;3719;453130.00;0;0;2309941.10;0;0;0;623121.73;902942.59;3063578.33;0;2881868.43;47246.97;0;487648.80;62414.93;18158.12;67996.07;0;828696.23;0;38716.20;100000.00;0;199800.54;1447565.58;93692.43;209720.87;0
240350;RN;Espírito Santo;10739;722662.05;0;0;2002452.81;0;0;0;785292.16;0;4603698.65;0;4365181.03;237834.63;0;2127790.07;0;0;85302.00;0;190558.98;0;0;0;0;0;0;1897.83;526890.23;0
290260;BA;Baixa Grande;21186;1219566.60;0;0;3245134.74;0;0;0;1026669.86;0;6768446.01;0;16306867.11;494352.03;0;2891049.43;0;1237370.87;16500.00;0;200467.52;0;0;0;0;0;346242.80;44242.29;1076186.01;0
411520;PR;Maringá;391698;13417119.82;8003885.50;0;102909038.84;0;14760755.52;0;30009637.80;63424717.28;302820791.24;1191465.88;180046175.74;7671481.60;3425048.92;64627316.57;3818931.68;25907947.71;7065338.17;70000.00;560333.79;0;19070320.89;4054260.19;0;0;36599433.16;14074836.12;42165633.51;28360890.29
431333;RS;Nova Ramada;2453;400225.26;0;0;2350271.25;0;8289.45;0;417846.98;0;2935584.55;0;2198349.31;133456.99;0;90884.61;35296.74;135494.03;72466.51;0;1408636.49;0;7900.00;4065.39;0;34241.10;757265.17;73924.29;192668.45;0
240240;RN;Carnaúba dos Dantas;7972;630062.92;0;0;1634490.34;0;0;0;773248.07;0;4333697.35;0;4501170.04;85029.04;0;1717677.25;0;57257.55;0;0;296260.45;0;0;49384.19;0;0;1200.00;59024.67;83194.96;0
171610;TO;Paraíso do Tocantins;48409;2635921.57;0;0;7085682.78;0;0;0;3048500.99;1204170.79;18590493.83;0;17401888.56;842770.30;0;10238512.30;0;135000.00;1785441.14;0;943829.53;0;52076.62;206951.76;0;0;640.58;1203698.51;1113822.20;0
241410;RN;Tenente Ananias;10558;593275.05;0;0;1203079.89;0;0;0;822367.78;0;5403006.91;0;7009105.78;107342.50;0;3467601.74;0;1074856.10;200806.50;0;0;0;0;0;0;0;0;25600.00;0;0
211105;MA;São João do Paraíso;10933;0;618984.98;0;3261745.57;0;0;0;712586.42;0;5425560.77;0;10830354.59;445794.05;0;1409312.58;0;0;0;0;0;0;0;0;0;0;1244843.60;0;97726.46;0
315630;MG;Rodeiro;7543;555292.67;0;0;2108913.87;0;31243.90;0;676853.51;840401.68;5626172.77;0;3112642.46;99668.90;0;1818092.85;36694.30;221829.77;440563.08;0;238288.35;0;114282.00;1600.00;54020.07;0;348122.48;36722.82;161965.04;0
522000;GO;São João d'Aliança;11771;842884.22;0;0;2463741.71;0;9963.82;0;782008.63;952689.47;5717972.79;0;7407467.54;0;4550.00;1238813.76;0;0;15083.33;0;89838.33;0;0;78677.91;0;0;803426.03;71797.22;347445.66;0
510805;MT;Terra Nova do Norte;10391;951000.00;84577.81;0;3738000.92;0;0;0;783030.51;1305666.12;7141694.70;281640.88;6938923.92;245392.04;0;2663799.28;0;478839.57;0;0;1278348.48;0;0;82663.06;0;131733.82;808425.41;449532.51;354661.67;0
420050;SC;Águas de Chapecó;6346;739196.46;0;0;1693251.69;0;55139.88;0;863864.46;0;3701145.00;440168.43;3002434.08;56536.14;0;941095.16;212168.65;56862.75;0;0;1560795.07;0;0;0;0;0;1680777.41;152205.09;260847.77;0
351630;SP;Francisco Morato;166505;5004908.90;0;0;21729364.12;0;0;0;11447082.01;14150148.91;52602676.37;0;100681061.18;1452079.48;0;39126951.45;0;0;0;0;0;0;0;0;0;0;0;1667504.04;4771551.89;13394341.67
210565;MA;Junco do Maranhão;3539;0;0;0;2317581.89;0;0;0;427809.00;0;2501825.40;0;6897307.64;174259.58;0;1477208.54;0;48807.58;105634.00;0;6260.00;0;0;0;0;28896.90;303839.30;19730.00;0;0
315910;MG;Santana dos Montes;3902;592854.81;0;0;1261896.50;0;11405.27;0;328342.56;128621.09;2876875.40;0;2934886.71;556942.88;0;1024717.99;0;85032.60;78000.00;0;218905.06;0;0;63283.00;0;131251.13;259909.60;73072.98;236985.50;0
355580;SP;Urânia;9128;494822.47;0;0;3094349.76;0;0;0;919291.83;1861603.70;6559637.78;0;4033563.25;1395.21;933442.67;1302126.11;0;0;24151.55;0;215621.50;0;0;0;0;0;1056739.42;805983.04;623121.69;0
412860;PR;Verê;7853;0;0;0;2890252.44;0;0;0;298431.88;61678.36;4974901.76;0;4275721.92;103800.43;0;651224.20;0;0;294.57;0;612926.56;0;423238.00;0;0;0;3244736.39;165010.93;473085.04;342536.74
250077;PB;Aparecida;8174;575048.51;0;0;1507798.99;0;0;0;624607.78;0;3739014.28;0;5212323.94;164117.41;0;1698350.49;0;126573.02;0;0;608669.71;0;0;0;0;0;39330.00;20612.50;60443.11;0
241120;RN;Santa Cruz;38538;2065226.96;0;0;7086165.39;0;0;0;2141905.78;0;18904149.13;0;14533127.91;192781.97;0;6532444.72;420.00;140185.90;3761184.92;0;2230206.62;0;0;401933.73;0;0;677876.29;876487.35;0;0
230140;CE;Aratuba;11419;813300.04;0;0;1264295.30;0;0;0;1294564.36;0;6595789.90;0;10694531.53;372485.73;0;1120138.51;0;124466.00;72148.64;0;660464.29;0;0;0;0;0;14397.06;9274.53;1370086.15;0
220556;PI;Lagoa do Barro do Piauí;4570;421557.31;0;0;1740929.42;0;0;0;676037.56;0;2923890.23;0;4319118.11;141370.00;0;464563.12;10000.00;117444.77;0;0;52724.54;0;0;0;0;55701.60;53924.20;208460.94;36700.18;0
354870;SP;São Bernardo do Campo;811489;54163663.85;0;13578946.29;170562923.72;0;55252136.97;1366919.66;55828847.93;331103408.47;923862393.27;11004341.76;717954286.94;19978743.53;1252942.71;466169547.47;79727763.21;3394200.00;5543126.73;0;0;0;50308.06;11832973.92;31749920.70;0;262501200.19;28200668.48;139737282.99;172498598.96
210220;MA;Buriti;27864;0;0;0;6982231.21;0;0;0;1264796.33;0;7226703.42;0;32274118.21;276000.00;0;445078.02;0;574597.03;0;0;106088.00;0;0;0;0;0;0;0;0;0
311545;MG;Catuji;6721;511443.01;107121.37;35797.97;2083267.54;30.00;34803.21;0;600337.52;412579.71;4927802.25;110570.35;6623420.10;340414.05;0;1594796.77;0;226760.30;0;0;36334.34;0;0;0;0;0;287461.60;33193.27;81373.00;0
220635;PI;Milton Brandão;6791;409029.75;0;0;2143404.77;0;0;0;431952.97;0;2921620.79;0;7274351.54;388.37;8940.00;375199.81;0;126520.00;0;0;510.20;0;0;0;0;0;123186.24;14066.75;229019.03;0
220290;PI;Corrente;26011;1278877.66;0;0;4871557.18;0;0;0;1119727.66;1359516.88;9089525.08;0;17634807.56;254562.11;67100.00;3664305.20;0;412474.47;11940.00;0;447530.28;0;0;0;26623.11;106866.82;160.00;114371.85;764786.97;0
220790;PI;Pedro II;38014;0;0;0;4441666.04;0;0;0;2023064.65;2143689.05;12728950.46;95710.33;25624028.72;619652.59;0;2643764.16;0;68021.95;157577.64;0;207851.93;0;0;579386.39;124360.83;171577.80;61450.55;389543.64;441692.38;0
