#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
313970;"MG";"MARAVILHAS";7137,00;R$ 213714,04;R$ 0,00;R$ 0,00;R$ 1544244,02;R$ 0,00;R$ 14676,03;R$ 0,00;R$ 243054,80;R$ 221191,99;R$ 2419006,20;R$ 0,00;R$ 2158690,50;R$ 411042,95;R$ 41660,71;R$ 468942,38;R$ 44761,47;R$ 198164,26;R$ 1684,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 70064,81;R$ 102935,06;R$ 804696,39;R$ 164918,80;R$ 137454,13
313980;"MG";"MAR DE ESPANHA";11566,00;R$ 306779,27;R$ 0,00;R$ 0,00;R$ 1513633,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 224266,49;R$ 473152,60;R$ 2448312,56;R$ 0,00;R$ 2346900,47;R$ 182566,70;R$ 0,00;R$ 1957786,83;R$ 0,00;R$ 300795,38;R$ 0,00;R$ 0,00;R$ 321924,64;R$ 0,00;R$ 0,00;R$ 84812,42;R$ 685,00;R$ 0,00;R$ 550069,59;R$ 35538,54;R$ 142397,71
313990;"MG";"MARIA DA FE";14646,00;R$ 335627,13;R$ 0,00;R$ 0,00;R$ 2100613,35;R$ 0,00;R$ 60158,20;R$ 0,00;R$ 421949,58;R$ 0,00;R$ 3524196,10;R$ 0,00;R$ 3785568,78;R$ 285796,52;R$ 0,00;R$ 975865,30;R$ 0,00;R$ 128427,68;R$ 0,00;R$ 0,00;R$ 121121,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 23962,74;R$ 935638,40;R$ 76105,92;R$ 0,00
314000;"MG";"MARIANA";53989,00;R$ 4050204,70;R$ 776074,68;R$ 0,00;R$ 44909882,10;R$ 0,00;R$ 6315491,78;R$ 0,00;R$ 11103197,73;R$ 0,00;R$ 25118633,76;R$ 0,00;R$ 38986076,83;R$ 5232726,64;R$ 5821,73;R$ 23800266,84;R$ 0,00;R$ 5694560,40;R$ 360950,47;R$ 0,00;R$ 1257661,38;R$ 0,00;R$ 0,00;R$ 21600,00;R$ 0,00;R$ 0,00;R$ 70000,00;R$ 10136761,41;R$ 5433768,38
314010;"MG";"MARILAC";4401,00;R$ 238941,22;R$ 112569,46;R$ 0,00;R$ 2311131,19;R$ 1638,11;R$ 24024,70;R$ 0,00;R$ 408828,90;R$ 186944,92;R$ 1432992,44;R$ 49033,20;R$ 1700625,67;R$ 0,00;R$ 0,00;R$ 994831,88;R$ 0,00;R$ 206312,62;R$ 5212,36;R$ 0,00;R$ 61619,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1675,00;R$ 0,00;R$ 410659,90;R$ 285008,09;R$ 241406,43
314015;"MG";"MARIO CAMPOS";11899,00;R$ 556561,04;R$ 51037,77;R$ 0,00;R$ 2437227,15;R$ 0,00;R$ 11033,97;R$ 0,00;R$ 340618,50;R$ 3984,53;R$ 2830291,63;R$ 0,00;R$ 3804883,86;R$ 22986,04;R$ 0,00;R$ 1542641,60;R$ 0,00;R$ 20560,60;R$ 0,00;R$ 0,00;R$ 44230,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 149942,72;R$ 238284,99
314020;"MG";"MARIPA DE MINAS";2947,00;R$ 275953,49;R$ 0,00;R$ 0,00;R$ 846423,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 125622,41;R$ 18704,46;R$ 1295601,04;R$ 0,00;R$ 1417894,35;R$ 312605,70;R$ 0,00;R$ 582576,56;R$ 4796,50;R$ 133303,57;R$ 0,00;R$ 0,00;R$ 396613,79;R$ 0,00;R$ 71669,04;R$ 0,00;R$ 10708,23;R$ 0,00;R$ 427375,50;R$ 102153,37;R$ 210237,04
314030;"MG";"MARLIERIA";3819,00;R$ 361590,85;R$ 11644,50;R$ 0,00;R$ 1493194,99;R$ 33229,93;R$ 31413,30;R$ 0,00;R$ 157155,89;R$ 264860,98;R$ 1734246,60;R$ 0,00;R$ 1874117,09;R$ 116480,15;R$ 0,00;R$ 1079626,99;R$ 0,00;R$ 358082,58;R$ 151897,11;R$ 0,00;R$ 108087,98;R$ 0,00;R$ 0,00;R$ 35037,73;R$ 74145,53;R$ 35697,64;R$ 823056,08;R$ 29109,11;R$ 131106,55
314040;"MG";"MARMELOPOLIS";3171,00;R$ 150942,54;R$ 0,00;R$ 0,00;R$ 737900,34;R$ 0,00;R$ 22485,71;R$ 0,00;R$ 159259,64;R$ 239975,57;R$ 1670055,88;R$ 0,00;R$ 1376704,04;R$ 91478,24;R$ 0,00;R$ 369893,88;R$ 0,00;R$ 80451,85;R$ 0,00;R$ 0,00;R$ 61525,47;R$ 0,00;R$ 0,00;R$ 28428,58;R$ 21605,16;R$ 70807,21;R$ 633127,69;R$ 33330,76;R$ 0,00
314050;"MG";"MARTINHO CAMPOS";12593,00;R$ 480245,76;R$ 82549,22;R$ 0,00;R$ 2931283,11;R$ 0,00;R$ 15708,18;R$ 0,00;R$ 369833,65;R$ 296414,88;R$ 3160421,99;R$ 0,00;R$ 3623874,29;R$ 162060,48;R$ 22859,72;R$ 1447966,42;R$ 97751,50;R$ 1302620,19;R$ 332242,91;R$ 0,00;R$ 193532,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 259312,33;R$ 383314,80
314053;"MG";"MARTINS SOARES";6625,00;R$ 291172,42;R$ 120328,45;R$ 0,00;R$ 1155201,57;R$ 0,00;R$ 29606,47;R$ 0,00;R$ 197138,58;R$ 58476,10;R$ 1935625,48;R$ 0,00;R$ 1983760,02;R$ 251246,02;R$ 26666,43;R$ 574500,20;R$ 0,00;R$ 0,00;R$ 4000,00;R$ 0,00;R$ 435393,96;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6184,46;R$ 56770,94;R$ 0,00;R$ 309322,81;R$ 0,00
314055;"MG";"MATA VERDE";7742,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1289609,20;R$ 0,00;R$ 9150,50;R$ 0,00;R$ 551690,45;R$ 0,00;R$ 2368219,61;R$ 0,00;R$ 2134031,36;R$ 238897,60;R$ 0,00;R$ 944701,00;R$ 60037,47;R$ 6618,00;R$ 0,00;R$ 0,00;R$ 138168,65;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10270,00;R$ 0,00;R$ 919109,07;R$ 79098,73;R$ 277841,57
314060;"MG";"MATERLANDIA";4782,00;R$ 228853,53;R$ 26273,66;R$ 0,00;R$ 953289,18;R$ 0,00;R$ 20380,36;R$ 0,00;R$ 504389,10;R$ 287599,81;R$ 1548790,66;R$ 0,00;R$ 2094730,97;R$ 116320,79;R$ 0,00;R$ 192257,30;R$ 5500,00;R$ 123213,69;R$ 9528,60;R$ 0,00;R$ 137840,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11022,59;R$ 72796,80;R$ 908234,66;R$ 139784,29;R$ 127749,13
314070;"MG";"MATEUS LEME";26631,00;R$ 464937,45;R$ 80246,76;R$ 0,00;R$ 14097163,38;R$ 0,00;R$ 68066,42;R$ 0,00;R$ 364410,07;R$ 304407,35;R$ 1847259,73;R$ 0,00;R$ 6700467,75;R$ 645800,50;R$ 0,00;R$ 1933840,23;R$ 0,00;R$ 169248,02;R$ 0,00;R$ 0,00;R$ 91822,51;R$ 0,00;R$ 4500,00;R$ 757,59;R$ 0,00;R$ 743175,71;R$ 0,00;R$ 75918,69;R$ 0,00
314080;"MG";"MATIAS BARBOSA";13738,00;R$ 1337272,40;R$ 0,00;R$ 0,00;R$ 4619154,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1000143,36;R$ 1081249,19;R$ 9364560,73;R$ 0,00;R$ 5218876,35;R$ 618151,54;R$ 0,00;R$ 1007207,41;R$ 0,00;R$ 64474,59;R$ 352136,95;R$ 0,00;R$ 672864,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1530938,92;R$ 234156,82;R$ 168877,57
314085;"MG";"MATIAS CARDOSO";10819,00;R$ 0,00;R$ 93543,08;R$ 0,00;R$ 2569145,32;R$ 0,00;R$ 178026,78;R$ 0,00;R$ 406152,08;R$ 0,00;R$ 2482961,35;R$ 0,00;R$ 3981997,80;R$ 277499,83;R$ 0,00;R$ 1580628,85;R$ 0,00;R$ 5234,80;R$ 300,00;R$ 0,00;R$ 1048,33;R$ 0,00;R$ 0,00;R$ 9932,50;R$ 0,00;R$ 0,00;R$ 65268,12;R$ 51791,00;R$ 222729,11
314090;"MG";"MATIPO";16963,00;R$ 736352,72;R$ 120263,75;R$ 0,00;R$ 1190202,46;R$ 0,00;R$ 43196,14;R$ 0,00;R$ 1082135,73;R$ 0,00;R$ 4619358,29;R$ 157661,28;R$ 4086643,00;R$ 821341,94;R$ 0,00;R$ 2467229,24;R$ 0,00;R$ 62180,61;R$ 0,00;R$ 0,00;R$ 56036,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 18971,80;R$ 735932,96;R$ 763819,42;R$ 320111,39;R$ 550166,98
314100;"MG";"MATO VERDE";12989,00;R$ 454243,90;R$ 0,00;R$ 0,00;R$ 1204150,37;R$ 0,00;R$ 7098,65;R$ 0,00;R$ 617671,34;R$ 749966,40;R$ 3462669,97;R$ 0,00;R$ 2288027,17;R$ 5934,00;R$ 0,00;R$ 1007934,51;R$ 2250,00;R$ 199265,98;R$ 0,00;R$ 0,00;R$ 272154,43;R$ 0,00;R$ 0,00;R$ 2400,00;R$ 18129,82;R$ 226826,69;R$ 900326,69;R$ 72582,97;R$ 114922,35
314110;"MG";"MATOZINHOS";34789,00;R$ 1265741,17;R$ 286577,22;R$ 0,00;R$ 7784890,23;R$ 0,00;R$ 164869,17;R$ 0,00;R$ 1000319,32;R$ 1726468,05;R$ 9599559,93;R$ 0,00;R$ 10151298,32;R$ 720563,35;R$ 0,00;R$ 2383844,97;R$ 0,00;R$ 0,00;R$ 756246,27;R$ 0,00;R$ 152046,91;R$ 0,00;R$ 0,00;R$ 12497,94;R$ 0,00;R$ 0,00;R$ 577807,21;R$ 229219,11;R$ 0,00
314120;"MG";"MATUTINA";3797,00;R$ 339031,83;R$ 0,00;R$ 0,00;R$ 982328,59;R$ 0,00;R$ 34535,55;R$ 0,00;R$ 316222,52;R$ 500069,33;R$ 1531611,11;R$ 0,00;R$ 1617094,57;R$ 227679,89;R$ 0,00;R$ 1220871,65;R$ 963869,80;R$ 91785,05;R$ 12706,20;R$ 0,00;R$ 63072,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20840,00;R$ 0,00;R$ 316039,05;R$ 83483,84;R$ 0,00
314130;"MG";"MEDEIROS";3367,00;R$ 198039,00;R$ 0,00;R$ 0,00;R$ 1583450,00;R$ 0,00;R$ 26081,00;R$ 0,00;R$ 326586,00;R$ 480568,00;R$ 1392772,00;R$ 0,00;R$ 2103208,00;R$ 123518,00;R$ 0,00;R$ 289824,00;R$ 8497,00;R$ 21567,00;R$ 38816,00;R$ 0,00;R$ 304108,00;R$ 0,00;R$ 0,00;R$ 8319,00;R$ 0,00;R$ 0,00;R$ 622465,00;R$ 23218,00;R$ 0,00
314140;"MG";"MEDINA";21181,00;R$ 663019,56;R$ 305091,63;R$ 0,00;R$ 2039517,35;R$ 17406,07;R$ 66675,88;R$ 0,00;R$ 879024,26;R$ 0,00;R$ 4901673,12;R$ 0,00;R$ 4941349,91;R$ 315946,45;R$ 0,00;R$ 1485992,88;R$ 22371,36;R$ 367549,44;R$ 690,00;R$ 0,00;R$ 459365,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5793,02;R$ 0,00;R$ 355459,06;R$ 223020,13;R$ 1293031,62
314150;"MG";"MENDES PIMENTEL";6652,00;R$ 343693,81;R$ 0,00;R$ 0,00;R$ 1564096,06;R$ 0,00;R$ 2337,02;R$ 0,00;R$ 267283,85;R$ 0,00;R$ 1847326,92;R$ 0,00;R$ 2127689,50;R$ 5780,00;R$ 0,00;R$ 382195,07;R$ 0,00;R$ 3000,00;R$ 0,00;R$ 0,00;R$ 107341,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 837135,47;R$ 69959,81;R$ 145833,49
314160;"MG";"MERCES";10832,00;R$ 193513,97;R$ 0,00;R$ 0,00;R$ 1011142,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 359876,82;R$ 452099,60;R$ 2002799,47;R$ 0,00;R$ 2765960,79;R$ 101735,50;R$ 0,00;R$ 1713472,12;R$ 0,00;R$ 92914,76;R$ 0,00;R$ 0,00;R$ 278132,27;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11854,01;R$ 0,00;R$ 483199,22;R$ 104298,63;R$ 316749,42
314180;"MG";"MINAS NOVAS";31557,00;R$ 829259,41;R$ 0,00;R$ 0,00;R$ 1291934,44;R$ 6158,25;R$ 29873,46;R$ 0,00;R$ 936867,42;R$ 0,00;R$ 6305698,91;R$ 0,00;R$ 9216729,94;R$ 759161,33;R$ 0,00;R$ 1312537,45;R$ 0,00;R$ 773989,21;R$ 50825,29;R$ 0,00;R$ 1161251,15;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10519,34;R$ 0,00;R$ 1071608,63;R$ 318793,86;R$ 1962517,27
314190;"MG";"MINDURI";3684,00;R$ 3256,10;R$ 0,00;R$ 0,00;R$ 984693,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 113212,21;R$ 176079,10;R$ 1418303,67;R$ 0,00;R$ 2243376,69;R$ 127664,16;R$ 0,00;R$ 1085245,05;R$ 0,00;R$ 78959,70;R$ 4780,00;R$ 0,00;R$ 187369,69;R$ 0,00;R$ 0,00;R$ 1991,82;R$ 2283,50;R$ 0,00;R$ 300265,33;R$ 24220,85;R$ 0,00
314200;"MG";"MIRABELA";13198,00;R$ 442381,28;R$ 132920,00;R$ 0,00;R$ 1413249,06;R$ 0,00;R$ 4249,00;R$ 0,00;R$ 210177,09;R$ 120654,60;R$ 5015011,35;R$ 0,00;R$ 4760835,68;R$ 204797,93;R$ 0,00;R$ 984296,10;R$ 0,00;R$ 150154,38;R$ 10335,09;R$ 0,00;R$ 96800,06;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9098,23;R$ 138013,65;R$ 606669,02;R$ 1902,07;R$ 132203,22
314210;"MG";"MIRADOURO";10575,00;R$ 306121,42;R$ 21688,13;R$ 0,00;R$ 1346608,28;R$ 14551,24;R$ 28832,22;R$ 0,00;R$ 217126,38;R$ 0,00;R$ 2380116,35;R$ 0,00;R$ 3911384,63;R$ 39309,70;R$ 0,00;R$ 1390415,18;R$ 0,00;R$ 51151,02;R$ 21944,00;R$ 0,00;R$ 334757,20;R$ 0,00;R$ 0,00;R$ 150473,88;R$ 96,57;R$ 0,00;R$ 1552369,91;R$ 31741,37;R$ 0,00
314220;"MG";"MIRAI";13418,00;R$ 461721,91;R$ 193535,93;R$ 0,00;R$ 1676339,37;R$ 14682,21;R$ 108412,53;R$ 0,00;R$ 882470,76;R$ 249908,53;R$ 3277141,67;R$ 8418,23;R$ 3682288,97;R$ 43883,10;R$ 0,00;R$ 2363519,77;R$ 202510,13;R$ 188853,73;R$ 135924,91;R$ 0,00;R$ 222490,94;R$ 0,00;R$ 0,00;R$ 261488,24;R$ 2160,00;R$ 0,00;R$ 2242927,19;R$ 105451,95;R$ 0,00
314225;"MG";"MIRAVANIA";4927,00;R$ 323082,45;R$ 0,00;R$ 150620,00;R$ 950743,68;R$ 0,00;R$ 9286,00;R$ 0,00;R$ 171346,33;R$ 156040,49;R$ 1582390,30;R$ 0,00;R$ 2208051,08;R$ 297664,45;R$ 0,00;R$ 763422,14;R$ 0,00;R$ 180134,85;R$ 0,00;R$ 0,00;R$ 50713,52;R$ 0,00;R$ 0,00;R$ 0,00;R$ 35128,35;R$ 0,00;R$ 501269,81;R$ 150512,05;R$ 49102,41
314230;"MG";"MOEDA";4652,00;R$ 323364,28;R$ 0,00;R$ 0,00;R$ 565987,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 42061,40;R$ 197023,69;R$ 2415544,45;R$ 0,00;R$ 1477531,91;R$ 99400,10;R$ 0,00;R$ 330376,23;R$ 0,00;R$ 44665,60;R$ 0,00;R$ 0,00;R$ 72352,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 42268,73;R$ 2415333,85;R$ 1506,51;R$ 101138,84
314240;"MG";"MOEMA";6998,00;R$ 308171,64;R$ 26572,81;R$ 0,00;R$ 701042,97;R$ 0,00;R$ 34606,69;R$ 0,00;R$ 163549,90;R$ 0,00;R$ 1952632,17;R$ 0,00;R$ 1675325,87;R$ 73400,98;R$ 0,00;R$ 1907126,77;R$ 364504,57;R$ 694665,01;R$ 25495,50;R$ 0,00;R$ 92094,28;R$ 0,00;R$ 0,00;R$ 3098,03;R$ 550,00;R$ 230311,04;R$ 0,00;R$ 51076,19;R$ 492150,31
314250;"MG";"MONJOLOS";2338,00;R$ 271978,90;R$ 0,00;R$ 0,00;R$ 644690,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 191527,57;R$ 280859,55;R$ 1666905,81;R$ 0,00;R$ 1563215,82;R$ 96865,63;R$ 0,00;R$ 548677,32;R$ 0,00;R$ 78815,42;R$ 0,00;R$ 0,00;R$ 111480,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 441253,60;R$ 66944,84;R$ 67891,05
314260;"MG";"MONSENHOR PAULO";7591,00;R$ 369489,66;R$ 0,00;R$ 0,00;R$ 944543,89;R$ 0,00;R$ 26712,59;R$ 0,00;R$ 552536,88;R$ 586732,17;R$ 2008910,50;R$ 0,00;R$ 2452050,87;R$ 189174,97;R$ 0,00;R$ 1066148,12;R$ 0,00;R$ 84246,00;R$ 0,00;R$ 0,00;R$ 66621,16;R$ 0,00;R$ 26400,00;R$ 0,00;R$ 8741,03;R$ 0,00;R$ 302557,08;R$ 208478,79;R$ 111483,21
314270;"MG";"MONTALVANIA";16265,00;R$ 539279,76;R$ 48972,19;R$ 0,00;R$ 1898904,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 378096,16;R$ 550120,22;R$ 3284116,81;R$ 0,00;R$ 3179747,81;R$ 338396,91;R$ 0,00;R$ 1083760,89;R$ 945,90;R$ 281610,98;R$ 1324,87;R$ 0,00;R$ 300656,27;R$ 0,00;R$ 90,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 449846,05;R$ 87461,85;R$ 290024,23
314280;"MG";"MONTE ALEGRE DE MINAS";18969,00;R$ 762364,61;R$ 169629,49;R$ 25588,27;R$ 2381790,97;R$ 0,00;R$ 40990,86;R$ 0,00;R$ 919134,61;R$ 2770250,83;R$ 5086735,58;R$ 0,00;R$ 6071861,66;R$ 631454,40;R$ 0,00;R$ 5269936,43;R$ 656533,98;R$ 2393114,36;R$ 55684,68;R$ 0,00;R$ 411059,05;R$ 0,00;R$ 0,00;R$ 12145,72;R$ 0,00;R$ 46474,51;R$ 1130046,96;R$ 162346,00;R$ 144467,76
314290;"MG";"MONTE AZUL";22949,00;R$ 688645,88;R$ 0,00;R$ 0,00;R$ 1466771,52;R$ 0,00;R$ 112073,09;R$ 0,00;R$ 1482299,15;R$ 119512,32;R$ 5394965,55;R$ 0,00;R$ 4462985,23;R$ 60300,78;R$ 0,00;R$ 1528073,33;R$ 0,00;R$ 178913,20;R$ 3218,25;R$ 0,00;R$ 713852,23;R$ 0,00;R$ 0,00;R$ 2000,00;R$ 142159,22;R$ 441283,27;R$ 590457,53;R$ 414900,46;R$ 679683,66
314300;"MG";"MONTE BELO";12889,00;R$ 375931,51;R$ 0,00;R$ 0,00;R$ 1178117,55;R$ 0,00;R$ 47768,09;R$ 0,00;R$ 388527,53;R$ 810938,14;R$ 2795687,63;R$ 0,00;R$ 3367999,15;R$ 108492,04;R$ 0,00;R$ 1723451,85;R$ 0,00;R$ 380997,94;R$ 0,00;R$ 0,00;R$ 208431,19;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2805,34;R$ 0,00;R$ 897814,90;R$ 146355,37;R$ 432247,52
314310;"MG";"MONTE CARMELO";45819,00;R$ 867358,38;R$ 0,00;R$ 144547,33;R$ 4975932,20;R$ 0,00;R$ 70616,26;R$ 0,00;R$ 2014536,37;R$ 1891074,17;R$ 12763694,31;R$ 0,00;R$ 9723818,32;R$ 826557,73;R$ 0,00;R$ 6808530,54;R$ 0,00;R$ 2663173,88;R$ 0,00;R$ 0,00;R$ 590520,56;R$ 0,00;R$ 45000,00;R$ 0,00;R$ 14295,18;R$ 0,00;R$ 452330,90;R$ 1095099,14;R$ 1353465,65
314315;"MG";"MONTE FORMOSO";4897,00;R$ 261635,89;R$ 50400,00;R$ 0,00;R$ 899219,06;R$ 0,00;R$ 17971,66;R$ 0,00;R$ 322833,27;R$ 224710,78;R$ 1652992,30;R$ 0,00;R$ 1768413,64;R$ 116803,23;R$ 0,00;R$ 537834,48;R$ 0,00;R$ 2038,40;R$ 11493,33;R$ 0,00;R$ 54468,99;R$ 0,00;R$ 0,00;R$ 11621,89;R$ 0,00;R$ 0,00;R$ 426907,20;R$ 28765,26;R$ 146098,42
314320;"MG";"MONTE SANTO DE MINAS";20616,00;R$ 437377,45;R$ 0,00;R$ 0,00;R$ 3488307,81;R$ 0,00;R$ 0,00;R$ 0,00;R$ 744635,15;R$ 0,00;R$ 4554758,39;R$ 0,00;R$ 5869352,85;R$ 341902,54;R$ 0,00;R$ 2335332,55;R$ 43879,68;R$ 814051,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 214448,96;R$ 4723,60;R$ 10503,00;R$ 0,00;R$ 455826,38;R$ 595062,33;R$ 1325349,49
314330;"MG";"MONTES CLAROS";358271,0;R$ 3283174,23;R$ 357000,92;R$ 0,00;R$ 63127981,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7758559,25;R$ 13570623,46;R$ 148801081,10;R$ 6900,22;R$ 60780261,78;R$ 1684561,09;R$ 531214,09;R$ 45161447,96;R$ 547177,24;R$ 41264100,37;R$ 3932864,22;R$ 0,00;R$ 6379426,24;R$ 0,00;R$ 312663,26;R$ 667207,53;R$ 0,00;R$ 3437686,44;R$ 0,00;R$ 1137328,41;R$ 12394628,55
314340;"MG";"MONTE SIAO";19970,00;R$ 644088,70;R$ 0,00;R$ 0,00;R$ 3918933,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 589968,65;R$ 0,00;R$ 5303641,99;R$ 0,00;R$ 6957044,31;R$ 427551,57;R$ 0,00;R$ 3358474,96;R$ 0,00;R$ 0,00;R$ 150,00;R$ 0,00;R$ 290159,98;R$ 0,00;R$ 0,00;R$ 223161,35;R$ 0,00;R$ 0,00;R$ 437164,09;R$ 458964,83;R$ 1217864,60
314345;"MG";"MONTEZUMA";7580,00;R$ 328557,31;R$ 53155,55;R$ 0,00;R$ 722864,22;R$ 7617,50;R$ 9934,18;R$ 0,00;R$ 162829,72;R$ 0,00;R$ 1881695,64;R$ 0,00;R$ 1915217,36;R$ 224086,12;R$ 0,00;R$ 716498,52;R$ 1650,00;R$ 159606,20;R$ 0,00;R$ 0,00;R$ 61731,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 20700,00;R$ 0,00;R$ 631632,41;R$ 34069,68;R$ 278743,53
314350;"MG";"MORADA NOVA DE MINAS";8650,00;R$ 373944,44;R$ 90173,65;R$ 0,00;R$ 3774715,53;R$ 0,00;R$ 137756,55;R$ 0,00;R$ 436228,88;R$ 1532203,57;R$ 3553949,40;R$ 0,00;R$ 4769594,67;R$ 365828,18;R$ 0,00;R$ 439223,23;R$ 0,00;R$ 146746,11;R$ 2215,88;R$ 0,00;R$ 314843,59;R$ 0,00;R$ 29716,40;R$ 1082,00;R$ 37354,68;R$ 88031,66;R$ 2582768,53;R$ 285779,53;R$ 441940,69
314360;"MG";"MORRO DA GARÇA";2968,00;R$ 303784,53;R$ 0,00;R$ 0,00;R$ 1776731,92;R$ 0,00;R$ 2297,50;R$ 0,00;R$ 213214,20;R$ 287547,94;R$ 1584019,32;R$ 0,00;R$ 1984050,81;R$ 548938,67;R$ 0,00;R$ 141490,91;R$ 0,00;R$ 13881,53;R$ 18303,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3742,29;R$ 53826,16;R$ 325328,86;R$ 16336,99;R$ 42613,25
314370;"MG";"MORRO DO PILAR";3547,00;R$ 303148,04;R$ 0,00;R$ 0,00;R$ 627622,41;R$ 0,00;R$ 4528,75;R$ 0,00;R$ 157098,72;R$ 240745,66;R$ 1738197,83;R$ 0,00;R$ 1194160,38;R$ 72054,72;R$ 0,00;R$ 927387,58;R$ 0,00;R$ 84135,21;R$ 122404,65;R$ 0,00;R$ 20400,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 482306,18;R$ 257908,02;R$ 176794,40
314380;"MG";"MUNHOZ";6446,00;R$ 100034,22;R$ 76711,71;R$ 0,00;R$ 2659003,71;R$ 0,00;R$ 33031,49;R$ 0,00;R$ 146679,29;R$ 0,00;R$ 1917494,14;R$ 7900,00;R$ 1784935,52;R$ 0,00;R$ 6480,00;R$ 328233,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4329,20;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9540,16;R$ 0,00;R$ 59021,70;R$ 18956,27;R$ 334,66
314390;"MG";"MURIAE";99006,00;R$ 2794366,88;R$ 0,00;R$ 0,00;R$ 12272130,47;R$ 318,00;R$ 77775,59;R$ 0,00;R$ 3580617,62;R$ 3096255,97;R$ 17317719,70;R$ 143265,00;R$ 20927484,20;R$ 558351,58;R$ 0,00;R$ 19238010,18;R$ 35030,98;R$ 14981234,35;R$ 7155804,82;R$ 0,00;R$ 3298854,39;R$ 0,00;R$ 229475,33;R$ 89569,94;R$ 0,00;R$ 0,00;R$ 36812,82;R$ 44793,54;R$ 3644449,42
314400;"MG";"MUTUM";27105,00;R$ 269144,75;R$ 0,00;R$ 0,00;R$ 2293450,84;R$ 0,00;R$ 172013,08;R$ 0,00;R$ 380135,72;R$ 799412,27;R$ 6523100,07;R$ 0,00;R$ 5795461,87;R$ 127733,01;R$ 0,00;R$ 1587134,38;R$ 90966,26;R$ 187555,95;R$ 2890,00;R$ 0,00;R$ 180682,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 39956,84;R$ 192,32;R$ 1801358,63;R$ 399893,03;R$ 47351,43
314410;"MG";"MUZAMBINHO";20458,00;R$ 626530,70;R$ 0,00;R$ 0,00;R$ 2546720,53;R$ 0,00;R$ 0,00;R$ 0,00;R$ 544980,56;R$ 1496289,95;R$ 3035720,05;R$ 0,00;R$ 4544111,66;R$ 550601,03;R$ 107447,57;R$ 1785463,86;R$ 0,00;R$ 96786,96;R$ 445512,88;R$ 0,00;R$ 170106,08;R$ 0,00;R$ 76319,05;R$ 101544,58;R$ 33122,61;R$ 0,00;R$ 688037,58;R$ 135154,84;R$ 27954,29
