#"CodIBGE";"uf";"nome caixa";"populacao";"legislativa";"judiciária";"essencial à justiça";"administração";"defesa nacional";"segurança pública";"relações exteriores";"assistência social";"previdência social";"saúde";"trabalho";"educação";"cultura";"direitos da cidadania";"urbanismo";"habitação";"saneamento";"gestão ambiental";"ciência e tecnologia";"agricultura";"organização agrária";"indústria";"comércio e serviços";"comunicações";"energia";"transporte";"desporto e lazer";"encargos especiais"
231190;"CE";"SABOEIRO";16791,00;R$ 312128,03;R$ 0,00;R$ 0,00;R$ 938972,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 345919,54;R$ 0,00;R$ 3088681,21;R$ 0,00;R$ 4475122,65;R$ 9422,00;R$ 0,00;R$ 2930745,20;R$ 0,00;R$ 328000,00;R$ 0,00;R$ 0,00;R$ 30265,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17522,41;R$ 170062,74
231195;"CE";"SALITRE";14871,00;R$ 510050,68;R$ 0,00;R$ 0,00;R$ 2820740,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 170475,55;R$ 0,00;R$ 2791432,29;R$ 0,00;R$ 5877054,41;R$ 18153,00;R$ 0,00;R$ 285710,13;R$ 22468,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 105599,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13452,80;R$ 132466,35
231200;"CE";"SANTANA DO ACARAU";28970,00;R$ 660010,00;R$ 0,00;R$ 0,00;R$ 2854911,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 865268,38;R$ 20250,00;R$ 4993808,80;R$ 83116,38;R$ 7220902,14;R$ 94372,60;R$ 0,00;R$ 172784,08;R$ 773627,42;R$ 135116,76;R$ 0,00;R$ 0,00;R$ 2769156,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 127560,00;R$ 96358,29;R$ 156719,56
231210;"CE";"SANTANA DO CARIRI";17914,00;R$ 500587,83;R$ 0,00;R$ 0,00;R$ 1415232,42;R$ 0,00;R$ 0,00;R$ 0,00;R$ 903698,55;R$ 0,00;R$ 2275759,83;R$ 0,00;R$ 5535815,30;R$ 155117,63;R$ 0,00;R$ 1220407,70;R$ 171273,44;R$ 209608,14;R$ 0,00;R$ 0,00;R$ 771415,64;R$ 0,00;R$ 0,00;R$ 86482,17;R$ 12307,00;R$ 0,00;R$ 278081,09;R$ 7852,00;R$ 645606,79
231220;"CE";"SANTA QUITERIA";43781,00;R$ 939375,77;R$ 0,00;R$ 0,00;R$ 6076364,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 199786,36;R$ 592511,71;R$ 5900892,28;R$ 0,00;R$ 12694162,75;R$ 281018,77;R$ 0,00;R$ 2093368,90;R$ 0,00;R$ 363198,17;R$ 0,00;R$ 0,00;R$ 471026,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 39343,31;R$ 0,00;R$ 396114,77;R$ 118303,23;R$ 0,00
231230;"CE";"SAO BENEDITO";42255,00;R$ 905720,05;R$ 0,00;R$ 0,00;R$ 3289147,40;R$ 0,00;R$ 0,00;R$ 0,00;R$ 989631,02;R$ 0,00;R$ 5245708,74;R$ 0,00;R$ 10442304,51;R$ 0,00;R$ 0,00;R$ 2841124,57;R$ 96496,71;R$ 0,00;R$ 456,00;R$ 0,00;R$ 305573,97;R$ 99760,84;R$ 0,00;R$ 371780,37;R$ 0,00;R$ 7409,44;R$ 241888,49;R$ 131894,14;R$ 0,00
231240;"CE";"SAO GONÇALO DO AMARANTE";40281,00;R$ 790670,60;R$ 0,00;R$ 0,00;R$ 4431473,63;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1242101,87;R$ 370837,11;R$ 7617333,13;R$ 0,00;R$ 8720866,60;R$ 162841,06;R$ 0,00;R$ 12477132,28;R$ 0,00;R$ 51242,61;R$ 0,00;R$ 0,00;R$ 336979,03;R$ 0,00;R$ 0,00;R$ 758797,61;R$ 0,00;R$ 71000,00;R$ 0,00;R$ 206936,70;R$ 168041,50
231250;"CE";"SAO JOAO DO JAGUARIBE";9117,00;R$ 361800,00;R$ 0,00;R$ 0,00;R$ 1527365,23;R$ 0,00;R$ 19193,35;R$ 0,00;R$ 274943,35;R$ 0,00;R$ 1845883,89;R$ 0,00;R$ 1998610,13;R$ 149594,39;R$ 0,00;R$ 246172,12;R$ 765964,53;R$ 1316995,26;R$ 0,00;R$ 0,00;R$ 22670,00;R$ 0,00;R$ 0,00;R$ 7314,88;R$ 0,00;R$ 55136,20;R$ 458522,02;R$ 12624,01;R$ 62742,04
231260;"CE";"SAO LUIS DO CURU";12153,00;R$ 417238,57;R$ 0,00;R$ 0,00;R$ 1500176,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 488748,39;R$ 160954,01;R$ 2390579,36;R$ 0,00;R$ 3529271,66;R$ 50098,83;R$ 0,00;R$ 365081,13;R$ 0,00;R$ 283745,55;R$ 0,00;R$ 0,00;R$ 115445,07;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5394,67;R$ 0,00;R$ 42403,16;R$ 58502,38;R$ 363284,43
231270;"CE";"SENADOR POMPEU";27512,00;R$ 649989,86;R$ 0,00;R$ 35891,00;R$ 2088515,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 554472,94;R$ 0,00;R$ 4634993,77;R$ 0,00;R$ 5203678,45;R$ 327101,70;R$ 0,00;R$ 1519085,49;R$ 0,00;R$ 262140,60;R$ 259426,31;R$ 0,00;R$ 17482,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 26360,33;R$ 62468,00;R$ 40756,07;R$ 1065336,27
231280;"CE";"SENADOR SA";5923,00;R$ 322225,63;R$ 0,00;R$ 0,00;R$ 1607268,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7057,00;R$ 0,00;R$ 1317178,30;R$ 0,00;R$ 2383673,26;R$ 0,00;R$ 0,00;R$ 730010,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 31372,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 235262,34;R$ 0,00;R$ 0,00
231290;"CE";"SOBRAL";175814,0;R$ 6589981,00;R$ 0,00;R$ 0,00;R$ 42943229,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1771626,00;R$ 0,00;R$ 71862023,00;R$ 307465,00;R$ 38412252,00;R$ 3511784,00;R$ 0,00;R$ 16412767,00;R$ 2304959,00;R$ 6789989,00;R$ 1943053,00;R$ 223761,00;R$ 1745038,00;R$ 0,00;R$ 95869,00;R$ 0,00;R$ 76216,00;R$ 1123603,00;R$ 0,00;R$ 3092291,00;R$ 0,00
231300;"CE";"SOLONOPOLE";17457,00;R$ 587948,39;R$ 0,00;R$ 0,00;R$ 2080015,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 634390,96;R$ 122031,30;R$ 3393702,93;R$ 0,00;R$ 4411423,24;R$ 20876,39;R$ 0,00;R$ 780523,55;R$ 0,00;R$ 743372,39;R$ 0,00;R$ 0,00;R$ 387439,43;R$ 0,00;R$ 1600,00;R$ 66616,67;R$ 78982,66;R$ 0,00;R$ 33138,34;R$ 699107,44;R$ 255897,82
231310;"CE";"TABULEIRO DO NORTE";28570,00;R$ 714978,40;R$ 40779,13;R$ 0,00;R$ 2242533,65;R$ 3860,98;R$ 0,00;R$ 0,00;R$ 567920,03;R$ 0,00;R$ 3508165,80;R$ 100,50;R$ 5784761,58;R$ 211244,35;R$ 0,00;R$ 2640507,33;R$ 580000,00;R$ 542773,94;R$ 125156,51;R$ 0,00;R$ 364369,09;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 30522,60;R$ 0,00
231320;"CE";"TAMBORIL";25761,00;R$ 640501,65;R$ 0,00;R$ 0,00;R$ 1547514,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1085728,04;R$ 0,00;R$ 5546542,60;R$ 0,00;R$ 9002507,10;R$ 441942,30;R$ 0,00;R$ 974980,12;R$ 0,00;R$ 55184,62;R$ 156990,80;R$ 0,00;R$ 145810,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5569,00;R$ 0,00;R$ 115763,00;R$ 16882,20;R$ 742793,35
231325;"CE";"TARRAFAS";8548,00;R$ 328261,75;R$ 0,00;R$ 0,00;R$ 1475144,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 278358,90;R$ 0,00;R$ 1489783,33;R$ 125726,32;R$ 3315446,40;R$ 159427,87;R$ 0,00;R$ 117966,07;R$ 0,00;R$ 83911,40;R$ 282366,58;R$ 0,00;R$ 29906,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 68625,00;R$ 2952,45;R$ 0,00
231330;"CE";"TAUA";52398,00;R$ 1414594,84;R$ 0,00;R$ 0,00;R$ 8556058,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 443598,40;R$ 2039180,63;R$ 10174334,65;R$ 0,00;R$ 15839074,06;R$ 94365,00;R$ 0,00;R$ 409298,08;R$ 356880,94;R$ 2554122,99;R$ 0,00;R$ 0,00;R$ 53215,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 218263,71;R$ 233421,00;R$ 240697,12;R$ 668509,44
231335;"CE";"TEJUÇUOCA";14786,00;R$ 496913,55;R$ 0,00;R$ 0,00;R$ 1560737,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 449007,13;R$ 0,00;R$ 2538853,74;R$ 569,16;R$ 5724094,10;R$ 228366,00;R$ 0,00;R$ 1551980,51;R$ 210000,00;R$ 282438,90;R$ 1100,00;R$ 14961,50;R$ 436461,65;R$ 0,00;R$ 0,00;R$ 55725,68;R$ 0,00;R$ 81357,50;R$ 150830,57;R$ 23178,87;R$ 324987,62
231340;"CE";"TIANGUA";68464,00;R$ 1405771,65;R$ 0,00;R$ 122104,23;R$ 10125755,65;R$ 0,00;R$ 0,00;R$ 0,00;R$ 294555,90;R$ 0,00;R$ 5315270,82;R$ 0,00;R$ 14416596,50;R$ 559323,09;R$ 0,00;R$ 3985708,69;R$ 0,00;R$ 449958,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 303263,95;R$ 0,00;R$ 0,00;R$ 13647,95;R$ 906561,86;R$ 352986,43;R$ 0,00
231350;"CE";"TRAIRI";50575,00;R$ 1011743,68;R$ 0,00;R$ 31740,00;R$ 4666778,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1785216,20;R$ 0,00;R$ 6378966,78;R$ 0,00;R$ 13551871,83;R$ 65662,99;R$ 0,00;R$ 2307819,71;R$ 61500,00;R$ 464251,53;R$ 8070,00;R$ 0,00;R$ 315225,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9715,00;R$ 374218,50;R$ 1876285,76;R$ 350944,97;R$ 727661,05
231355;"CE";"TURURU";12667,00;R$ 418456,00;R$ 0,00;R$ 0,00;R$ 1680774,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 275991,00;R$ 128470,00;R$ 2041874,00;R$ 0,00;R$ 4034564,00;R$ 22357,00;R$ 0,00;R$ 949571,00;R$ 50000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 28869,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1153,00;R$ 198584,00;R$ 348666,00
231360;"CE";"UBAJARA";29845,00;R$ 740060,70;R$ 2993291,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 354218,16;R$ 0,00;R$ 4926063,59;R$ 809,40;R$ 6643638,15;R$ 182301,68;R$ 0,00;R$ 961088,22;R$ 14000,00;R$ 91323,73;R$ 10543,23;R$ 0,00;R$ 255831,39;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17875,40;R$ 163861,27;R$ 102282,34;R$ 310590,50
231370;"CE";"UMARI";7094,00;R$ 334753,27;R$ 0,00;R$ 0,00;R$ 2126508,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 152413,80;R$ 74075,58;R$ 1594294,75;R$ 0,00;R$ 2602479,40;R$ 4697,62;R$ 0,00;R$ 88197,03;R$ 0,00;R$ 627047,32;R$ 0,00;R$ 0,00;R$ 79589,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 247167,02;R$ 2874,27;R$ 49254,71
231375;"CE";"UMIRIM";18830,00;R$ 580588,57;R$ 0,00;R$ 0,00;R$ 1680080,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1045965,04;R$ 0,00;R$ 2992276,84;R$ 0,00;R$ 5942889,44;R$ 141539,25;R$ 0,00;R$ 1472301,73;R$ 0,00;R$ 376000,00;R$ 9640,58;R$ 0,00;R$ 398534,93;R$ 0,00;R$ 0,00;R$ 1023,00;R$ 0,00;R$ 0,00;R$ 301432,70;R$ 0,00;R$ 297577,62
231380;"CE";"URUBURETAMA";18607,00;R$ 600912,53;R$ 0,00;R$ 0,00;R$ 1688087,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 922667,01;R$ 179136,28;R$ 3554604,26;R$ 0,00;R$ 5062264,55;R$ 83448,99;R$ 0,00;R$ 1221024,04;R$ 54939,75;R$ 261663,37;R$ 0,00;R$ 0,00;R$ 232062,73;R$ 0,00;R$ 0,00;R$ 0,00;R$ 21621,66;R$ 0,00;R$ 350539,29;R$ 85916,32;R$ 470911,10
231390;"CE";"URUOCA";12410,00;R$ 424781,80;R$ 0,00;R$ 0,00;R$ 2025989,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 800429,57;R$ 0,00;R$ 2446168,36;R$ 0,00;R$ 4929261,20;R$ 0,00;R$ 0,00;R$ 2313820,50;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 426891,71;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 344289,40;R$ 312487,24;R$ 0,00
231395;"CE";"VARJOTA";18905,00;R$ 643076,00;R$ 0,00;R$ 0,00;R$ 1368393,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 528786,00;R$ 30907,00;R$ 2800332,00;R$ 0,00;R$ 4576245,00;R$ 172302,00;R$ 0,00;R$ 1299316,00;R$ 35785,00;R$ 135820,00;R$ 0,00;R$ 0,00;R$ 111967,00;R$ 0,00;R$ 0,00;R$ 30399,00;R$ 0,00;R$ 2500,00;R$ 501422,00;R$ 39271,00;R$ 1270965,00
231400;"CE";"VARZEA ALEGRE";37440,00;R$ 802666,46;R$ 352574,30;R$ 0,00;R$ 3873681,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 786040,64;R$ 0,00;R$ 3591353,34;R$ 0,00;R$ 6930223,74;R$ 368627,83;R$ 0,00;R$ 945094,92;R$ 964559,38;R$ 170256,80;R$ 0,00;R$ 0,00;R$ 500023,79;R$ 0,00;R$ 0,00;R$ 45899,80;R$ 0,00;R$ 0,00;R$ 372452,01;R$ 252232,76;R$ 0,00
231410;"CE";"VIÇOSA DO CEARA";48799,00;R$ 629154,92;R$ 0,00;R$ 0,00;R$ 1651089,22;R$ 0,00;R$ 505317,56;R$ 0,00;R$ 1591239,43;R$ 819527,56;R$ 8627392,84;R$ 0,00;R$ 16001950,94;R$ 862068,12;R$ 0,00;R$ 1869192,89;R$ 721104,20;R$ 1032182,70;R$ 0,00;R$ 0,00;R$ 1677596,25;R$ 0,00;R$ 0,00;R$ 984239,28;R$ 20620,02;R$ 33263,29;R$ 984566,74;R$ 191653,52;R$ 0,00
240010;"RN";"ACARI";11324,00;R$ 321979,71;R$ 0,00;R$ 0,00;R$ 1418936,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 633100,24;R$ 0,00;R$ 2050533,82;R$ 0,00;R$ 2338060,19;R$ 84973,03;R$ 0,00;R$ 1544611,38;R$ 159736,49;R$ 16531,40;R$ 0,00;R$ 0,00;R$ 57893,82;R$ 0,00;R$ 0,00;R$ 132836,18;R$ 0,00;R$ 38256,00;R$ 55981,85;R$ 40648,33;R$ 0,00
240020;"RN";"AÇU";51092,00;R$ 1428310,37;R$ 0,00;R$ 0,00;R$ 5298898,17;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2746641,91;R$ 0,00;R$ 6238834,30;R$ 0,00;R$ 8577401,28;R$ 36795,01;R$ 0,00;R$ 5030160,99;R$ 340331,56;R$ 0,00;R$ 417488,75;R$ 0,00;R$ 116552,70;R$ 0,00;R$ 0,00;R$ 1610801,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 244447,88;R$ 895630,28
240030;"RN";"AFONSO BEZERRA";10966,00;R$ 391069,72;R$ 0,00;R$ 0,00;R$ 701737,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 578433,83;R$ 442424,35;R$ 2038030,80;R$ 362,55;R$ 2960160,29;R$ 17369,34;R$ 0,00;R$ 416080,99;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 148337,71;R$ 0,00;R$ 0,00;R$ 9271,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 886,25;R$ 312601,81
240040;"RN";"AGUA NOVA";2951,00;R$ 258147,96;R$ 94760,78;R$ 0,00;R$ 1433532,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 109009,22;R$ 0,00;R$ 1048765,81;R$ 0,00;R$ 1339593,34;R$ 0,00;R$ 0,00;R$ 277553,64;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240050;"RN";"ALEXANDRIA";13175,00;R$ 342175,93;R$ 0,00;R$ 0,00;R$ 1713785,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 544585,76;R$ 0,00;R$ 2231939,69;R$ 0,00;R$ 3457749,93;R$ 188480,66;R$ 0,00;R$ 1098380,11;R$ 15453,14;R$ 154718,36;R$ 0,00;R$ 0,00;R$ 52648,26;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 33995,43;R$ 0,00
240060;"RN";"ALMINO AFONSO";4823,00;R$ 235865,32;R$ 0,00;R$ 0,00;R$ 1001200,48;R$ 0,00;R$ 0,00;R$ 0,00;R$ 196278,06;R$ 0,00;R$ 1832864,56;R$ 0,00;R$ 848331,24;R$ 4778,10;R$ 0,00;R$ 721538,43;R$ 49082,85;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240070;"RN";"ALTO DO RODRIGUES";10424,00;R$ 693399,62;R$ 0,00;R$ 0,00;R$ 2493563,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2639271,96;R$ 0,00;R$ 3354507,56;R$ 0,00;R$ 4272153,61;R$ 654907,01;R$ 0,00;R$ 3543626,36;R$ 0,00;R$ 0,00;R$ 1008262,98;R$ 0,00;R$ 250,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 70672,23;R$ 174378,27
240080;"RN";"ANGICOS";11583,00;R$ 416743,54;R$ 0,00;R$ 0,00;R$ 1127871,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 588141,24;R$ 0,00;R$ 2140173,98;R$ 0,00;R$ 2400673,72;R$ 620684,35;R$ 0,00;R$ 1370630,18;R$ 733,40;R$ 58427,13;R$ 106450,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240090;"RN";"ANTONIO MARTINS";6161,00;R$ 257995,64;R$ 0,00;R$ 0,00;R$ 564115,68;R$ 0,00;R$ 0,00;R$ 0,00;R$ 642749,40;R$ 0,00;R$ 2466328,31;R$ 0,00;R$ 2423716,92;R$ 10549,00;R$ 0,00;R$ 1168104,90;R$ 0,00;R$ 127984,74;R$ 549430,73;R$ 0,00;R$ 34936,74;R$ 0,00;R$ 0,00;R$ 171122,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 739342,21;R$ 0,00
240100;"RN";"APODI";36391,00;R$ 1146953,53;R$ 0,00;R$ 0,00;R$ 5069752,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1529170,83;R$ 0,00;R$ 5150130,51;R$ 0,00;R$ 6617522,36;R$ 192355,25;R$ 0,00;R$ 1867728,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1478453,18;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2204527,12;R$ 724386,39
240110;"RN";"AREIA BRANCA";23501,00;R$ 1448410,96;R$ 0,00;R$ 0,00;R$ 8714103,31;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2242438,64;R$ 4164316,32;R$ 6553121,67;R$ 0,00;R$ 6768859,02;R$ 458562,47;R$ 0,00;R$ 4880697,61;R$ 155156,08;R$ 352874,06;R$ 2966611,95;R$ 0,00;R$ 684044,92;R$ 0,00;R$ 0,00;R$ 2465984,71;R$ 0,00;R$ 0,00;R$ 0,00;R$ 573479,80;R$ 0,00
240120;"RN";"ARES";11458,00;R$ 839906,46;R$ 0,00;R$ 0,00;R$ 2441304,72;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1582181,11;R$ 0,00;R$ 3416010,45;R$ 0,00;R$ 5167667,07;R$ 396449,53;R$ 0,00;R$ 1406499,86;R$ 144135,61;R$ 19372,43;R$ 831379,40;R$ 0,00;R$ 301696,30;R$ 0,00;R$ 0,00;R$ 51420,28;R$ 386439,78;R$ 0,00;R$ 99055,48;R$ 127379,76;R$ 0,00
240130;"RN";"AUGUSTO SEVERO";9108,00;R$ 316251,00;R$ 115339,00;R$ 0,00;R$ 2219486,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 100034,00;R$ 0,00;R$ 1301945,00;R$ 0,00;R$ 2541164,00;R$ 19954,00;R$ 0,00;R$ 80650,00;R$ 33000,00;R$ 2800,00;R$ 2880,00;R$ 0,00;R$ 38863,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 15000,00;R$ 36282,00;R$ 229132,00
240140;"RN";"BAIA FORMOSA";8263,00;R$ 468831,12;R$ 0,00;R$ 0,00;R$ 1653920,16;R$ 0,00;R$ 2700,00;R$ 0,00;R$ 536014,17;R$ 0,00;R$ 2156042,11;R$ 113574,05;R$ 2273343,14;R$ 15160,94;R$ 0,00;R$ 822950,76;R$ 59260,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 37771,26;R$ 0,00;R$ 0,00;R$ 870,00;R$ 88137,50;R$ 0,00
240145;"RN";"BARAUNA";21473,00;R$ 755381,49;R$ 49820,00;R$ 0,00;R$ 1442721,94;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1020711,24;R$ 605670,58;R$ 3177806,78;R$ 0,00;R$ 5803424,29;R$ 0,00;R$ 0,00;R$ 1978753,83;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 324724,45;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00
240150;"RN";"BARCELONA";4238,00;R$ 261406,00;R$ 0,00;R$ 0,00;R$ 999948,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 298858,00;R$ 0,00;R$ 1279389,00;R$ 0,00;R$ 1389631,00;R$ 6745,00;R$ 0,00;R$ 440540,00;R$ 0,00;R$ 6588,00;R$ 0,00;R$ 0,00;R$ 175280,00;R$ 0,00;R$ 0,00;R$ 32603,00;R$ 0,00;R$ 0,00;R$ 22614,00;R$ 7345,00;R$ 116795,00
240160;"RN";"BENTO FERNANDES";4891,00;R$ 277497,03;R$ 0,00;R$ 0,00;R$ 1174747,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 429448,91;R$ 0,00;R$ 1471319,11;R$ 0,00;R$ 2196437,57;R$ 0,00;R$ 0,00;R$ 293092,98;R$ 0,00;R$ 2450,00;R$ 0,00;R$ 0,00;R$ 24712,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 59198,94;R$ 0,00
240165;"RN";"BODO";2775,00;R$ 241893,12;R$ 0,00;R$ 0,00;R$ 860899,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 549473,23;R$ 0,00;R$ 800494,79;R$ 0,00;R$ 1462556,61;R$ 53272,51;R$ 0,00;R$ 473027,14;R$ 0,00;R$ 126923,95;R$ 68039,36;R$ 0,00;R$ 153163,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 32654,30;R$ 0,00;R$ 14245,00;R$ 0,00
240170;"RN";"BOM JESUS";9651,00;R$ 294098,64;R$ 0,00;R$ 0,00;R$ 1167031,98;R$ 0,00;R$ 0,00;R$ 0,00;R$ 262442,83;R$ 384,60;R$ 1600992,27;R$ 0,00;R$ 2590195,07;R$ 0,00;R$ 0,00;R$ 722927,22;R$ 0,00;R$ 79796,98;R$ 2316,10;R$ 0,00;R$ 170080,36;R$ 0,00;R$ 25200,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 24820,00;R$ 44613,26;R$ 0,00
240180;"RN";"BREJINHO";12005,00;R$ 346185,62;R$ 0,00;R$ 0,00;R$ 978237,88;R$ 0,00;R$ 0,00;R$ 0,00;R$ 681389,60;R$ 0,00;R$ 2495645,76;R$ 0,00;R$ 2914119,22;R$ 0,00;R$ 0,00;R$ 741903,19;R$ 102754,39;R$ 133885,58;R$ 152495,05;R$ 0,00;R$ 156163,21;R$ 0,00;R$ 0,00;R$ 49774,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 203653,48;R$ 0,00
240185;"RN";"CAIÇARA DO NORTE";5898,00;R$ 265127,71;R$ 0,00;R$ 0,00;R$ 596838,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 313907,89;R$ 0,00;R$ 1709082,42;R$ 0,00;R$ 1685623,99;R$ 30974,12;R$ 0,00;R$ 577933,50;R$ 0,00;R$ 14443,00;R$ 0,00;R$ 0,00;R$ 18536,55;R$ 0,00;R$ 0,00;R$ 10820,90;R$ 0,00;R$ 0,00;R$ 12280,00;R$ 10616,70;R$ 0,00
240190;"RN";"CAIÇARA DO RIO DO VENTO";3053,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 707863,78;R$ 0,00;R$ 0,00;R$ 0,00;R$ 237952,00;R$ 261467,14;R$ 1107487,03;R$ 0,00;R$ 939168,56;R$ 7033,00;R$ 0,00;R$ 406928,76;R$ 0,00;R$ 55871,02;R$ 0,00;R$ 0,00;R$ 71732,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11573,00;R$ 13938,68;R$ 0,00
240200;"RN";"CAICO";61704,00;R$ 1550873,30;R$ 0,00;R$ 72403,56;R$ 3504139,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1801168,76;R$ 190903,90;R$ 11997097,27;R$ 0,00;R$ 8004867,36;R$ 1216735,03;R$ 0,00;R$ 3563563,61;R$ 276866,91;R$ 0,00;R$ 188412,63;R$ 0,00;R$ 922207,41;R$ 0,00;R$ 0,00;R$ 27193,00;R$ 0,00;R$ 20998,97;R$ 32049,96;R$ 29212,00;R$ 1007848,16
